user_id,spot_id,spot_name,compatibility,called,satisfaction
user_5,spot_0295,Cafe 296,0.7468929801144714,True,0.5148493208839142
user_5,spot_0063,Theater 64,0.772014414339977,True,0.5221396218051024
user_5,spot_0382,Park 383,0.7349132548796685,True,0.6118904484177249
user_5,spot_0064,Gallery 65,0.8550729001642544,True,0.6267405607515683
user_5,spot_0377,Park 378,0.817343844856801,True,0.5921920501894476
user_5,spot_0047,Park 48,0.8378315258578013,True,0.7307346553831592
user_6,spot_0033,Library 34,0.8455481494027841,True,0.7715043177099733
user_6,spot_0410,Library 411,0.8646802212579741,True,0.7725641383867471
user_6,spot_0233,Gallery 234,0.895752708739386,True,0.6438897309336429
user_6,spot_0496,Theater 497,0.8258902286436234,True,0.7453629370365216
user_6,spot_0138,Bar 139,0.8874652289706586,True,0.784601874015311
user_6,spot_0014,Gallery 15,0.9027072173243164,True,0.8019236134460831
user_6,spot_0473,Cafe 474,0.8250855262409175,True,0.6993131455547337
user_6,spot_0468,Park 469,0.8771995975043487,True,0.6668032105968335
user_6,spot_0210,Theater 211,0.8312755560948762,True,0.6270608550694651
user_6,spot_0416,Cafe 417,0.9311395270144424,True,0.7064848798248649
user_6,spot_0384,Park 385,0.8488543288758011,True,0.7705377470876222
user_6,spot_0175,Cafe 176,0.8566613888649818,True,0.7642371167351487
user_6,spot_0226,Library 227,0.7890064754165381,True,0.669900553919867
user_6,spot_0455,Library 456,0.8890161571494051,True,0.6135631996564385
user_6,spot_0213,Restaurant 214,0.9024861376307123,True,0.785702815663686
user_6,spot_0054,Park 55,0.8436502910332803,True,0.6239760239470419
user_6,spot_0497,Theater 498,0.776651136937998,True,0.6426185944098424
user_6,spot_0206,Bar 207,0.785009531075924,True,0.6844191364148442
user_6,spot_0470,Bar 471,0.9175083812837821,True,0.7659869199452026
user_6,spot_0253,Theater 254,0.8385389469115667,True,0.6013837514235025
user_7,spot_0255,Library 256,0.9223708470760992,True,0.8131879787666466
user_7,spot_0285,Gallery 286,0.8407981192795926,True,0.7700853239141283
user_7,spot_0349,Library 350,0.8317547912368161,True,0.7392135194353705
user_7,spot_0263,Theater 264,0.8588221477155752,True,0.6849937167948849
user_7,spot_0361,Restaurant 362,0.7789372753222792,True,0.5954985198429578
user_7,spot_0058,Cafe 59,0.8879513450084799,True,0.6987666919423998
user_7,spot_0317,Restaurant 318,0.9142353189527053,True,0.6966476895865478
user_7,spot_0050,Cafe 51,0.7092956617237631,True,0.5567661583895475
user_7,spot_0063,Theater 64,0.7644346279544417,True,0.581377383297534
user_7,spot_0175,Cafe 176,0.8942980711262467,True,0.6501082413041216
user_7,spot_0160,Bar 161,0.8298763744982136,True,0.5911912000072275
user_7,spot_0053,Gallery 54,0.8698737497355531,True,0.6897955984464144
user_7,spot_0493,Library 494,0.8732248471032606,True,0.7470230613104337
user_7,spot_0310,Theater 311,0.7671283397596788,True,0.6871494777379583
user_7,spot_0075,Library 76,0.8331746480333903,True,0.5727542805602508
user_7,spot_0473,Cafe 474,0.8429458945404915,True,0.6965865753416646
user_7,spot_0176,Gallery 177,0.8199286460164489,True,0.6210065434906663
user_7,spot_0026,Cafe 27,0.8456904280634124,True,0.5840295919694203
user_7,spot_0433,Bar 434,0.7652340371711076,True,0.6969476494880597
user_7,spot_0301,Bar 302,0.8096797647466318,True,0.6963220185350572
user_8,spot_0147,Library 148,0.8386033286618635,True,0.589106417454469
user_8,spot_0312,Gym 313,0.6704210193561635,False,0.0
user_8,spot_0011,Bar 12,0.8028596431832669,True,0.6572593749101585
user_8,spot_0081,Gallery 82,0.8023639022487912,True,0.5570470983689679
user_8,spot_0256,Bar 257,0.7757161406335645,True,0.5876073475914214
user_8,spot_0000,Bar 1,0.8161427609342589,True,0.7032459398060826
user_8,spot_0305,Gym 306,0.7815978353343781,True,0.5480746225954072
user_8,spot_0310,Theater 311,0.7250828484120254,True,0.6052559085125228
user_8,spot_0160,Bar 161,0.6657393211538417,False,0.0
user_8,spot_0211,Theater 212,0.8020142611566733,True,0.6029483614058201
user_8,spot_0225,Restaurant 226,0.6664952321031826,False,0.0
user_8,spot_0448,Cafe 449,0.650210679665903,False,0.0
user_8,spot_0493,Library 494,0.7585725951075876,True,0.5846269655366871
user_8,spot_0103,Library 104,0.9039726270827803,True,0.6404624557520747
user_8,spot_0217,Cafe 218,0.8723616598809248,True,0.7822085377808752
user_8,spot_0078,Theater 79,0.7701663998660685,True,0.5558031807751614
user_8,spot_0337,Park 338,0.6499210706640065,False,0.0
user_8,spot_0219,Library 220,0.83616326315678,True,0.652178793619869
user_8,spot_0050,Cafe 51,0.6531450767472535,False,0.0
user_8,spot_0244,Gym 245,0.812450216241325,True,0.644106042634137
user_9,spot_0343,Cafe 344,0.7158676338283915,True,0.4775341483144273
user_9,spot_0347,Library 348,0.7802491099784103,True,0.6093009448287746
user_9,spot_0235,Library 236,0.593270835934841,False,0.0
user_9,spot_0093,Bar 94,0.8603552974554595,True,0.6432165332122021
user_9,spot_0248,Gym 249,0.6957222325509563,False,0.0
user_9,spot_0353,Library 354,0.7026208081264083,True,0.46211449786198444
user_9,spot_0145,Park 146,0.8067678071325909,True,0.7219324360247898
user_9,spot_0110,Theater 111,0.5304106299409991,False,0.0
user_9,spot_0182,Gallery 183,0.7758547242879141,True,0.5680083379911632
user_9,spot_0485,Cafe 486,0.6693887372868036,False,0.0
user_9,spot_0039,Restaurant 40,0.6596785829089303,False,0.0
user_9,spot_0433,Bar 434,0.7321315558835094,True,0.5767807354591711
user_9,spot_0434,Cafe 435,0.7414335470061797,True,0.6009554798365748
user_9,spot_0043,Park 44,0.7270702979749728,True,0.5804017075993119
user_9,spot_0119,Cafe 120,0.766487421234801,True,0.6159118564708749
user_9,spot_0332,Park 333,0.7499658835125138,True,0.5929912522935469
user_9,spot_0336,Theater 337,0.8499245685529992,True,0.7647778104158822
user_9,spot_0063,Theater 64,0.5705831599888145,False,0.0
user_9,spot_0461,Gallery 462,0.7422480354206941,True,0.6200493332137256
user_9,spot_0290,Theater 291,0.7967597188036183,True,0.5945510807028885
user_10,spot_0252,Restaurant 253,0.8740908334531432,True,0.7376366911081258
user_10,spot_0072,Park 73,0.8441823635175413,True,0.6520564350679852
user_10,spot_0482,Cafe 483,0.8666860948420432,True,0.6757978739682762
user_10,spot_0332,Park 333,0.8243776610002019,True,0.7434925602765676
user_10,spot_0492,Gym 493,0.8075653147016386,True,0.7098321174914144
user_10,spot_0048,Library 49,0.8068694452791755,True,0.7133074960773098
user_10,spot_0014,Gallery 15,0.8571939126317185,True,0.7222427809985672
user_10,spot_0378,Theater 379,0.7984057696103224,True,0.6438218715830033
user_10,spot_0040,Cafe 41,0.8558265089690676,True,0.7453800479148757
user_10,spot_0138,Bar 139,0.9046799016186802,True,0.6455795862428967
user_10,spot_0318,Restaurant 319,0.6847350493687444,False,0.0
user_10,spot_0106,Park 107,0.8144231068557893,True,0.5901410486948141
user_10,spot_0286,Cafe 287,0.8867290549175704,True,0.7718075585185066
user_10,spot_0006,Gym 7,0.8520880030903604,True,0.6012847742077745
user_10,spot_0012,Gym 13,0.800476555012192,True,0.6114973973413407
user_10,spot_0284,Park 285,0.8325716030243999,True,0.7437006793521965
user_10,spot_0298,Restaurant 299,0.9149966930664899,True,0.7889238576846505
user_10,spot_0411,Bar 412,0.8385527130451523,True,0.7462863681341438
user_10,spot_0008,Theater 9,0.6777819328253079,False,0.0
user_10,spot_0361,Restaurant 362,0.7679895405080838,True,0.5430459582014915
user_11,spot_0011,Bar 12,0.7985956333094693,True,0.697306275804369
user_11,spot_0076,Gallery 77,0.5407204315348468,False,0.0
user_11,spot_0495,Gym 496,0.7520920217653567,True,0.5140502885627753
user_11,spot_0136,Gym 137,0.9125345734073487,True,0.6717356728755304
user_11,spot_0020,Restaurant 21,0.7398933632780287,True,0.6395581770964589
user_11,spot_0049,Cafe 50,0.905938432251212,True,0.742763898797705
user_11,spot_0298,Restaurant 299,0.8506764385908157,True,0.74211217932966
user_11,spot_0174,Park 175,0.8248552453962741,True,0.7042412788018722
user_11,spot_0062,Theater 63,0.7697538192404516,True,0.5826255590974787
user_11,spot_0165,Gym 166,0.8807006871100675,True,0.7589540549669578
user_11,spot_0263,Theater 264,0.9006113515046885,True,0.6979929987181251
user_11,spot_0316,Gallery 317,0.7000011768022992,True,0.6360343719815763
user_11,spot_0060,Gym 61,0.8424688593886338,True,0.6054092879242177
user_11,spot_0304,Gym 305,0.8382932101745384,True,0.5862523676014358
user_11,spot_0142,Library 143,0.9036362370789892,True,0.6267389567349667
user_11,spot_0483,Gallery 484,0.8829832907056867,True,0.7383789470764889
user_11,spot_0211,Theater 212,0.8295047109096505,True,0.6385804339239768
user_11,spot_0240,Bar 241,0.7745864257990573,True,0.5663456995456219
user_11,spot_0292,Restaurant 293,0.7032590763099655,True,0.4974212983668912
user_11,spot_0192,Theater 193,0.8486593535714121,True,0.731416668611948
user_12,spot_0242,Restaurant 243,0.8791214237358306,True,0.6484385736539136
user_12,spot_0103,Library 104,0.889271940005372,True,0.7749512294853715
user_12,spot_0140,Park 141,0.8288856460315148,True,0.6369070382274351
user_12,spot_0447,Theater 448,0.9050582906190708,True,0.7579849132474638
user_12,spot_0170,Bar 171,0.7811220766250055,True,0.543414979019918
user_12,spot_0014,Gallery 15,0.9154641543649739,True,0.721892851424298
user_12,spot_0134,Cafe 135,0.8254299230258665,True,0.6710223884116174
user_12,spot_0456,Bar 457,0.8200596649884163,True,0.6028030904052595
user_12,spot_0061,Restaurant 62,0.7722729401709914,True,0.6508507276896891
user_12,spot_0457,Gallery 458,0.8308889840568205,True,0.6384241600809674
user_12,spot_0030,Library 31,0.8201207298663638,True,0.7522353205636515
user_12,spot_0120,Gym 121,0.8362239415268968,True,0.6163800335505413
user_12,spot_0090,Gallery 91,0.8963156615237097,True,0.7688658522855643
user_12,spot_0300,Theater 301,0.8419570574682957,True,0.7629847100228695
user_12,spot_0100,Cafe 101,0.8735761463580793,True,0.6633068855945071
user_12,spot_0135,Bar 136,0.8365673564681065,True,0.6086669572226737
user_12,spot_0399,Gallery 400,0.7720348997046651,True,0.6777145684255284
user_12,spot_0071,Restaurant 72,0.814448938811576,True,0.6124629858238115
user_12,spot_0421,Gym 422,0.9320618306037243,True,0.7154053686950713
user_12,spot_0364,Cafe 365,0.858909170370411,True,0.6891763256003915
user_13,spot_0224,Gallery 225,0.7615946299641567,True,0.6459835507740793
user_13,spot_0042,Library 43,0.9063217001885119,True,0.8186730476005271
user_13,spot_0442,Park 443,0.8597720386488746,True,0.6601556248074932
user_13,spot_0029,Gym 30,0.900674873385171,True,0.659738157416152
user_13,spot_0143,Park 144,0.8725047184978523,True,0.7107041791006841
user_13,spot_0150,Gym 151,0.8111128695180871,True,0.6576359580152957
user_13,spot_0316,Gallery 317,0.7971940028155774,True,0.6517617732593574
user_13,spot_0417,Bar 418,0.7166526656577848,True,0.6313918399090979
user_13,spot_0232,Park 233,0.8690331446432134,True,0.7255234358278952
user_13,spot_0291,Restaurant 292,0.8869769744378355,True,0.6857781776395113
user_13,spot_0274,Park 275,0.8442107950043856,True,0.6957954244944464
user_13,spot_0426,Bar 427,0.8424662097418996,True,0.7384801319009218
user_13,spot_0171,Theater 172,0.8677546223422032,True,0.7484293270968593
user_13,spot_0471,Gym 472,0.8080644761654737,True,0.5712285838054727
user_13,spot_0289,Gallery 290,0.7915125255510967,True,0.5989695713097367
user_13,spot_0330,Cafe 331,0.8850914326253901,True,0.6223153689421652
user_13,spot_0070,Theater 71,0.8685289486319058,True,0.6821985300789121
user_13,spot_0093,Bar 94,0.8327450253485889,True,0.6312072829858351
user_13,spot_0179,Bar 180,0.8861759454158656,True,0.6804641524635529
user_13,spot_0384,Park 385,0.8552708102855773,True,0.7499983352274247
user_14,spot_0136,Gym 137,0.8771578354924803,True,0.7703338177516185
user_14,spot_0189,Cafe 190,0.7983923924164461,True,0.6101254648294184
user_14,spot_0237,Restaurant 238,0.8104317680566357,True,0.7243737990008281
user_14,spot_0138,Bar 139,0.8737183416992642,True,0.6526147194589325
user_14,spot_0203,Gallery 204,0.7722899799761194,True,0.6887698539277752
user_14,spot_0163,Cafe 164,0.7648696243080834,True,0.5474611413600133
user_14,spot_0443,Gallery 444,0.7185394211228198,True,0.597711431657673
user_14,spot_0173,Park 174,0.6267251408722198,False,0.0
user_14,spot_0436,Theater 437,0.7476402852551848,True,0.6631144707016297
user_14,spot_0374,Gym 375,0.7170890636665456,True,0.502201059249844
user_14,spot_0470,Bar 471,0.8684963357551286,True,0.7194469519822111
user_14,spot_0273,Cafe 274,0.720759180131548,True,0.48817445736039144
user_14,spot_0275,Park 276,0.7066811244963028,True,0.6044208273153995
user_14,spot_0409,Library 410,0.8098214114282667,True,0.6055316109724049
user_14,spot_0196,Bar 197,0.9222944738685782,True,0.6793947318761501
user_14,spot_0232,Park 233,0.7926357162974748,True,0.6885429545228625
user_14,spot_0441,Theater 442,0.7733103021062021,True,0.5532123674749839
user_14,spot_0297,Library 298,0.7194414662684241,True,0.6566317046652796
user_14,spot_0260,Library 261,0.7542754551763171,True,0.505761057283777
user_14,spot_0302,Library 303,0.83951305557378,True,0.6569031745828462
user_15,spot_0047,Park 48,0.7744900961435621,True,0.5693886358574787
user_15,spot_0269,Restaurant 270,0.7046557951266315,True,0.5615143573204016
user_15,spot_0214,Gym 215,0.695851849803641,False,0.0
user_15,spot_0493,Library 494,0.7249400813783011,True,0.6636818874658525
user_15,spot_0120,Gym 121,0.8950327736225165,True,0.7851372472252783
user_15,spot_0204,Theater 205,0.719359183302589,True,0.6406414723805642
user_15,spot_0230,Gym 231,0.6285177382193259,False,0.0
user_15,spot_0413,Library 414,0.7526785620837498,True,0.5022886826965275
user_15,spot_0104,Theater 105,0.7835173847367214,True,0.7136948148778642
user_15,spot_0224,Gallery 225,0.6831296194387405,False,0.0
user_15,spot_0494,Bar 495,0.8398212553799766,True,0.6326153842947005
user_15,spot_0453,Cafe 454,0.7269690744935539,True,0.5048474925636485
user_15,spot_0225,Restaurant 226,0.6306375865575725,False,0.0
user_15,spot_0293,Theater 294,0.6626958468953185,False,0.0
user_15,spot_0101,Gym 102,0.6767761146239522,False,0.0
user_15,spot_0179,Bar 180,0.7490775385925276,True,0.5525155073635907
user_15,spot_0408,Cafe 409,0.7606463538211681,True,0.5393959214139858
user_15,spot_0148,Park 149,0.8546222461598115,True,0.6884905588011359
user_15,spot_0278,Gallery 279,0.860459813673511,True,0.6425404992231698
user_15,spot_0297,Library 298,0.8646925962353887,True,0.7034280052709135
user_16,spot_0379,Park 380,0.7267377890301954,True,0.5810899986612474
user_16,spot_0302,Library 303,0.9123068568835468,True,0.6604725287475665
user_16,spot_0168,Library 169,0.8208098656673358,True,0.6438079006971438
user_16,spot_0453,Cafe 454,0.780305168857296,True,0.7123244287815153
user_16,spot_0239,Restaurant 240,0.7804153638465592,True,0.5513207835781256
user_16,spot_0267,Library 268,0.8557989190849005,True,0.6112358090776173
user_16,spot_0397,Park 398,0.9189713766943515,True,0.7392464952952612
user_16,spot_0126,Gallery 127,0.6127433773886352,False,0.0
user_16,spot_0062,Theater 63,0.7024902955695473,True,0.5472405990359286
user_16,spot_0201,Gym 202,0.7299621601623832,True,0.5409638412657161
user_16,spot_0303,Gallery 304,0.7627477528846605,True,0.6474980918728146
user_16,spot_0236,Park 237,0.6896029657708956,False,0.0
user_16,spot_0293,Theater 294,0.7078996910147339,True,0.47065062676431635
user_16,spot_0426,Bar 427,0.7628439987515401,True,0.6693646274733857
user_16,spot_0409,Library 410,0.7755032701591066,True,0.5702925784962053
user_16,spot_0341,Library 342,0.6501800225432207,False,0.0
user_16,spot_0069,Gallery 70,0.6775601623217208,False,0.0
user_16,spot_0086,Library 87,0.8761864460384992,True,0.7670782354485717
user_16,spot_0002,Gallery 3,0.887512300336489,True,0.7938530195405867
user_16,spot_0394,Bar 395,0.8980692146110278,True,0.6465024298272845
user_17,spot_0141,Library 142,0.7633555832006781,True,0.6476065725273255
user_17,spot_0312,Gym 313,0.5926008755154881,False,0.0
user_17,spot_0471,Gym 472,0.7202824839022175,True,0.568647284173448
user_17,spot_0479,Park 480,0.6723065421995754,False,0.0
user_17,spot_0408,Cafe 409,0.7091078656321547,True,0.6352830036101275
user_17,spot_0382,Park 383,0.7573489921023343,True,0.6093377032502824
user_17,spot_0147,Library 148,0.8985026386355638,True,0.7825884175289497
user_17,spot_0019,Bar 20,0.7622223115921154,True,0.5457200906091094
user_17,spot_0221,Gym 222,0.7310007540933542,True,0.6516991131886184
user_17,spot_0302,Library 303,0.8223329987234511,True,0.6030394496915595
user_17,spot_0281,Library 282,0.730599254152824,True,0.6715459267888153
user_17,spot_0422,Theater 423,0.7752059916878558,True,0.5392180905129094
user_17,spot_0457,Gallery 458,0.899806074754949,True,0.7858334932125681
user_17,spot_0264,Library 265,0.8876788707164971,True,0.7446749899464402
user_17,spot_0452,Bar 453,0.8379771483505073,True,0.6961957889855501
user_17,spot_0115,Bar 116,0.9199556366689242,True,0.8108100116273942
user_17,spot_0177,Cafe 178,0.8646893503929959,True,0.6070957806043917
user_17,spot_0064,Gallery 65,0.8179063964674452,True,0.6666907759572583
user_17,spot_0004,Restaurant 5,0.7712132970610819,True,0.5424214381019217
user_17,spot_0012,Gym 13,0.7804784377416738,True,0.6614476089149178
user_18,spot_0217,Cafe 218,0.8546550232069179,True,0.6195266198290994
user_18,spot_0456,Bar 457,0.8877428050164434,True,0.7927903366662268
user_18,spot_0454,Cafe 455,0.7939130031629829,True,0.5499354818214228
user_18,spot_0255,Library 256,0.8607312303045765,True,0.5954782103979952
user_18,spot_0405,Bar 406,0.8292964445827824,True,0.6812635452294034
user_18,spot_0091,Theater 92,0.9098947563792747,True,0.6791478835319159
user_18,spot_0207,Cafe 208,0.8385642778133565,True,0.7435910776550787
user_18,spot_0099,Gym 100,0.7437649047115152,True,0.6249717779691704
user_18,spot_0485,Cafe 486,0.9193580583603201,True,0.7552897529889514
user_18,spot_0340,Gallery 341,0.8487385269758295,True,0.7602520923494109
user_18,spot_0077,Library 78,0.8498106419048128,True,0.7230224131558847
user_18,spot_0401,Bar 402,0.8494931917398455,True,0.6778728939770163
user_18,spot_0164,Bar 165,0.8962920970624578,True,0.7367038991618341
user_18,spot_0029,Gym 30,0.7734595709842865,True,0.6419907119969416
user_18,spot_0478,Bar 479,0.8113584232113493,True,0.7022489216548672
user_18,spot_0096,Library 97,0.8192763265522581,True,0.7220968412567395
user_18,spot_0087,Theater 88,0.8538942805797958,True,0.7260224566276263
user_18,spot_0160,Bar 161,0.7106534513596513,True,0.6273373880841014
user_18,spot_0012,Gym 13,0.878598051117696,True,0.6361826081777411
user_18,spot_0248,Gym 249,0.6828996828956847,False,0.0
user_19,spot_0212,Cafe 213,0.9061897339941302,True,0.6415101541189049
user_19,spot_0068,Theater 69,0.8470264773991625,True,0.6771414543663524
user_19,spot_0430,Cafe 431,0.8052997989115735,True,0.684709664148557
user_19,spot_0204,Theater 205,0.8718262466963067,True,0.7741200804814519
user_19,spot_0064,Gallery 65,0.900152482483844,True,0.6509660007669817
user_19,spot_0116,Theater 117,0.7314064447614732,True,0.5397719368371231
user_19,spot_0367,Bar 368,0.7669349889523823,True,0.6610651719928571
user_19,spot_0409,Library 410,0.7424959705849732,True,0.5172281001306778
user_19,spot_0226,Library 227,0.7908945847907655,True,0.6058883935402538
user_19,spot_0203,Gallery 204,0.8534317102168147,True,0.6838114305980916
user_19,spot_0080,Cafe 81,0.8848140924897816,True,0.6571684502341453
user_19,spot_0484,Theater 485,0.8298156426327953,True,0.6251032771531888
user_19,spot_0295,Cafe 296,0.836234843847538,True,0.7181748419754974
user_19,spot_0345,Gallery 346,0.7378413462305262,True,0.5883081662661617
user_19,spot_0192,Theater 193,0.9167203545323326,True,0.7415396035231947
user_19,spot_0426,Bar 427,0.8078714797734717,True,0.5824028812787038
user_19,spot_0165,Gym 166,0.9565604151730884,True,0.7996173898087788
user_19,spot_0414,Bar 415,0.8822349084092405,True,0.6575865395054104
user_19,spot_0162,Gallery 163,0.8496007513077137,True,0.6996017266123671
user_19,spot_0268,Theater 269,0.8537740959660589,True,0.6440859548872558
user_20,spot_0129,Cafe 130,0.8898390076061022,True,0.7675604583639952
user_20,spot_0098,Park 99,0.9123462369316231,True,0.632436222750103
user_20,spot_0030,Library 31,0.8250704251864003,True,0.6584369479812309
user_20,spot_0039,Restaurant 40,0.7873767817671263,True,0.65534907660124
user_20,spot_0157,Gallery 158,0.9280257502177699,True,0.6986293304325911
user_20,spot_0419,Gallery 420,0.8976022091216784,True,0.7307178161480267
user_20,spot_0283,Restaurant 284,0.8597362363615771,True,0.7149940446251366
user_20,spot_0253,Theater 254,0.8784636579805303,True,0.6384578323515999
user_20,spot_0434,Cafe 435,0.8494670610443241,True,0.7162390604482807
user_20,spot_0213,Restaurant 214,0.8997294295618892,True,0.665277701374534
user_20,spot_0113,Library 114,0.8964223338403435,True,0.7561590390767033
user_20,spot_0397,Park 398,0.8978816038914829,True,0.7656810882732183
