user_id,traditional_score_3paths,quantum_score_6paths,information_advantage,path_diversity
user_0102,0.4571217425519816,1.2829843437530848,0.8258626012011032,0.13019104071272594
user_0103,0.399151818858545,1.2501683707640319,0.8510165519054869,0.1993323898913617
user_0104,0.4419229570120581,1.2438672074552035,0.8019442504431454,0.223191518787475
user_0105,0.5784017670853657,1.2680704175268076,0.6896686504414419,0.2949780896974009
user_0106,0.18214072714170995,1.2634148819663644,1.0812741548246545,0.311407493328419
user_0107,0.4842290698562688,1.2637978389788875,0.7795687691226187,0.2558582442356695
user_0108,0.334748711584223,1.2710238987928013,0.9362751872085784,0.2795168514102769
user_0109,0.4438395527338851,1.2510092005586837,0.8071696478247986,0.2908930145724567
user_0110,0.49987834133642667,1.256742758591432,0.7568644172550052,0.286590124163919
user_0111,0.47723262322967,1.255856051044706,0.7786234278150361,0.21659760745241988
user_0112,0.5965630294809889,1.283261150209499,0.6866981207285101,0.22989950428398248
user_0113,0.2679570885941761,1.150457913825115,0.8825008252309389,0.19007042117533016
user_0114,0.23245845421949254,1.2373071500555122,1.0048486958360197,0.23448244864402784
user_0115,0.5321798388534962,1.2890328727183995,0.7568530338649033,0.14380309071551087
user_0116,0.5829181249735678,1.2976255152114315,0.7147073902378638,0.18300448384573767
user_0117,0.3816894809181224,1.243191346297501,0.8615018653793787,0.28569339523835163
user_0118,0.2842682481084325,1.2615604003871985,0.9772921522787661,0.27303409585723837
user_0119,0.22560070754958159,1.151142258361396,0.9255415508118143,0.16750953807652239
user_0120,0.4442002529818395,1.267714797895887,0.8235145449140474,0.32095981203605345
user_0121,0.3443367248419824,1.2442851683515217,0.8999484435095393,0.25180665333120045
user_0122,0.5288673270320594,1.263164193303592,0.7342968662715326,0.27854376482920656
user_0123,0.35653822283837033,1.2837386814012919,0.9272004585629215,0.2102690458525135
user_0124,0.5142987099829794,1.2517751881113661,0.7374764781283867,0.24425055215045102
user_0125,0.4526907076126913,1.2894803479958712,0.8367896403831798,0.25888278310921203
user_0126,0.3578658387216138,1.2547558528734606,0.8968900141518468,0.18502889827466948
user_0127,0.4647297018290416,1.2556408799777894,0.7909111781487478,0.23398039160246722
user_0128,0.4136314707168645,1.2646031297906046,0.8509716590737402,0.30169143264093806
user_0129,0.4426542918209178,1.2559371423117303,0.8132828504908125,0.3478644005459943
user_0130,0.6007718108827176,1.2499482864246247,0.6491764755419072,0.20296943422079067
user_0131,0.5632835949362287,1.2613844634991134,0.6981008685628847,0.2685523508826667
user_0132,0.6229867162301457,1.252315500482034,0.6293287842518884,0.25251313810963016
user_0133,0.4648002352768225,1.2522350328094565,0.7874347975326339,0.26015652764876646
user_0134,0.34072110879875245,1.1570656502534904,0.8163445414547379,0.14676381413544698
user_0135,0.30031265904528087,1.1399725206218438,0.8396598615765629,0.18201911718232627
user_0136,0.4700706451270682,1.2538807339579703,0.7838100888309021,0.2768415100250418
user_0137,0.6668260474531597,1.2667118059543538,0.5998857585011942,0.29821357785020164
user_0138,0.6283353248752424,1.2922143917719717,0.6638790668967294,0.18043852498163593
user_0139,0.5224284512503949,1.2552377340277676,0.7328092827773727,0.25754995919350204
user_0140,0.4385679737831477,1.2907226684730442,0.8521546946898965,0.18462000670344042
user_0141,0.37491253253700857,1.2493014204823194,0.8743888879453108,0.2932706623208738
user_0142,0.36934437284234006,1.2579703787404033,0.8886260058980633,0.3127878938288012
user_0143,0.3723300542698952,1.2646530317783298,0.8923229775084346,0.27446483987031356
user_0144,0.27610580895447984,1.249440048413153,0.973334239458673,0.24787056783550812
user_0145,0.4584978230502325,1.2482074679962898,0.7897096449460572,0.2961829829460619
user_0146,0.35316271477411587,1.2667054566166347,0.9135427418425188,0.2573491772055622
user_0147,0.3851591265455116,1.2466851398285148,0.8615260132830032,0.32822088050617326
user_0148,0.4129069165308405,1.2596266318625764,0.8467197153317358,0.19867621564077498
user_0149,0.27250172409723655,1.14724275135658,0.8747410272593434,0.14925135438693032
user_0150,0.666473402836949,1.258477401823658,0.592003998986709,0.2875000105338263
user_0151,0.4702958575401361,1.2625947955104717,0.7922989379703356,0.26861495286914416
user_0152,0.43560569009343064,1.2559599134979258,0.8203542234044952,0.17625071340289464
user_0153,0.5831741856803718,1.3013955859973654,0.7182214003169936,0.09966904262452533
user_0154,0.4239341025769305,1.2532741196961221,0.8293400171191916,0.21715898943906456
user_0155,0.34004241097511634,1.242430267109285,0.9023878561341687,0.3067004152475484
user_0156,0.6068072170150177,1.253946315413184,0.6471390983981663,0.23410184025456326
user_0157,0.5769782859571452,1.2404619492432094,0.6634836632860642,0.33419591368803137
user_0158,0.7464785754249099,1.3117549446364425,0.5652763692115326,0.09604776700983615
user_0159,0.34676424292964114,1.2630522513805937,0.9162880084509526,0.2474797312480241
user_0160,0.5795598020988016,1.2499912309364767,0.670431428837675,0.2991909322744289
user_0161,0.3433500476122817,1.2450707632668394,0.9017207156545577,0.36509534291806206
user_0162,0.6173270850690021,1.251733356240869,0.6344062711718669,0.31679468862311927
user_0163,0.2643403882113179,1.2651604026730427,1.0008200144617247,0.2644013079403366
user_0164,0.6431743350767478,1.2520945574744164,0.6089202223976686,0.25677824268861565
user_0165,0.2885786272102778,1.2726692329633034,0.9840906057530255,0.2994239994373229
user_0166,0.44916878897923496,1.260363368140456,0.8111945791612211,0.2935346230984225
user_0167,0.5339817451983333,1.2728394539691965,0.7388577087708632,0.280408464144369
user_0168,0.5854463651404973,1.2719262375118943,0.686479872371397,0.2581328250849645
user_0169,0.4007948375344612,1.2384796234319935,0.8376847858975323,0.29310359112394835
user_0170,0.310789871472241,1.2504792459557412,0.9396893744835002,0.3159481688671405
user_0171,0.24467334825115222,1.2642279331797954,1.0195545849286431,0.27743475145443863
user_0172,0.2738401599316181,1.2449483813717126,0.9711082214400946,0.2945803761201264
user_0173,0.23114184641859492,1.2433704215467174,1.0122285751281224,0.2623856346444792
user_0174,0.46132710712874814,1.2498814675483638,0.7885543604196157,0.32540284846694134
user_0175,0.6343262682747283,1.2585196974864803,0.624193429211752,0.30383687191121544
user_0176,0.429216577239932,1.2737767573423175,0.8445601801023855,0.25636694791874043
user_0177,0.19752699353669956,1.135212741712858,0.9376857481761584,0.23911873055764085
user_0178,0.484842483778963,1.280325746990078,0.795483263211115,0.2738773615048886
user_0179,0.6240932847185813,1.2552336785879277,0.6311403938693464,0.20500588159496433
user_0180,0.30553168374429374,1.1572355111152182,0.8517038273709244,0.13101379188781678
user_0181,0.4118427729565678,1.263345466705095,0.8515026937485272,0.2915146394611129
user_0182,0.3753291673290183,1.2436788961825438,0.8683497288535256,0.31436277422523196
user_0183,0.44091183287704994,1.1479548308562018,0.7070429979791518,0.18599258603610258
user_0184,0.6613488730670875,1.280532372841069,0.6191834997739815,0.19745697375989013
user_0185,0.4156993693715739,1.2507672697045398,0.8350679003329659,0.2703591324347206
user_0186,0.45249582909664504,1.283855006881395,0.83135917778475,0.19805712459396488
user_0187,0.6093038967161003,1.2671797241751608,0.6578758274590605,0.29682427894395763
user_0188,0.2926228626249788,1.2473109768294517,0.954688114204473,0.21038132132625761
user_0189,0.5696822251048225,1.2578770674826039,0.6881948423777814,0.2875272168838688
user_0190,0.4361944235635611,1.2479741897606846,0.8117797661971236,0.19734179994570605
user_0191,0.4696240451357316,1.2451209472779388,0.7754969021422071,0.2866275814409899
user_0192,0.4700009336934522,1.1396932818344703,0.6696923481410181,0.1619446875129289
user_0193,0.4164143611744768,1.2459506297339402,0.8295362685594634,0.21886004962495173
user_0194,0.3572600433631725,1.1414681422476216,0.7842080988844491,0.2503079449342707
user_0195,0.16990619380674854,1.250362134001593,1.0804559401948444,0.23103069292274256
user_0196,0.3060640348556787,1.2483522599818482,0.9422882251261695,0.23780395297449416
user_0197,0.25273174145506855,1.2420225215406122,0.9892907800855437,0.41940210787074833
user_0198,0.51555337682998,1.244962662887329,0.7294092860573489,0.25229342069469535
user_0199,0.4538628630166667,1.2545778744826752,0.8007150114660085,0.29851563602098824
user_0200,0.5163971202921446,1.2606649995659112,0.7442678792737666,0.19934767582284302
user_0201,0.25269900969180586,1.1538118744007073,0.9011128647089015,0.1516017340851956
user_0202,0.5951887301348961,1.2474296680824017,0.6522409379475056,0.2544419614337683
user_0203,0.22837543507170674,1.2438611941249031,1.0154857590531965,0.25424360854211714
user_0204,0.5835576570027685,1.2846705937710288,0.7011129367682603,0.1669284323069238
user_0205,0.509525649014647,1.2740335028590803,0.7645078538444333,0.21305499503387285
user_0206,0.19843060638517623,1.1501845274023954,0.9517539210172192,0.16996513670194285
user_0207,0.2485196163344854,1.249591910134129,1.0010722937996437,0.32370311382651795
user_0208,0.5972830091531206,1.2915572207706023,0.6942742116174817,0.14490579402402232
user_0209,0.6327473156750418,1.2820580058860123,0.6493106902109704,0.20406089295269075
user_0210,0.09651323115760892,1.2425068192888153,1.1459935881312064,0.3195696733473618
user_0211,0.294508073179131,1.1530527706422484,0.8585446974631175,0.13098711555762346
user_0212,0.21329019444083192,1.1511505366791168,0.937860342238285,0.13294719571591276
user_0213,0.49069948272373615,1.2413653857811853,0.7506659030574492,0.28990723942978924
user_0214,0.6349030230363397,1.282904541638779,0.6480015186024393,0.1917745034938016
user_0215,0.3375658506562371,1.272643684065918,0.935077833409681,0.2666118309182632
user_0216,0.5279322128915547,1.276329518707835,0.7483973058162803,0.23116945944585493
user_0217,0.6533601452456718,1.2875322828257758,0.634172137580104,0.13377004933060405
user_0218,0.2714332403595939,1.2726882824583572,1.0012550420987634,0.2546748348584143
user_0219,0.14044157376799998,1.243004567212908,1.102562993444908,0.32087891161019816
user_0220,0.5625179704984751,1.241421536321932,0.678903565823457,0.3432371864156716
user_0221,0.35751876268894767,1.2428197110827572,0.8853009483938096,0.29373689693374216
user_0222,0.41305659936717865,1.1465028203131415,0.7334462209459629,0.14030220177412928
user_0223,0.5184488279361619,1.2783470171612747,0.7598981892251129,0.17374831704139315
user_0224,0.6154316306953658,1.2504786968319417,0.6350470661365759,0.2843098812246254
user_0225,0.4778675514328443,1.2532294633451362,0.7753619119122919,0.2850277213325288
user_0226,0.435119432697162,1.2494457697089367,0.8143263370117747,0.28604924979905516
user_0227,0.5643555388070818,1.2381237449824023,0.6737682061753205,0.3083785398831075
user_0228,0.4559999412123286,1.2710604228543552,0.8150604816420266,0.28165821670197944
user_0229,0.19396014831442518,1.269472412925847,1.075512264611422,0.32723482563224005
user_0230,0.712116570661719,1.2449182292853875,0.5328016586236686,0.2936603684657081
user_0231,0.5336811687687623,1.2412181025026554,0.7075369337338931,0.3060934417062278
user_0232,0.2626639104740259,1.2441536387444871,0.9814897282704613,0.259325980398149
user_0233,0.176730377556747,1.2537880188915844,1.0770576413348374,0.242675637004695
user_0234,0.3915892976094829,1.2638275786737585,0.8722382810642756,0.29844032949856375
user_0235,0.2185172424506291,1.146808544303271,0.9282913018526419,0.15656134738482147
user_0236,0.4820829076340635,1.2694124247016918,0.7873295170676283,0.3179626572744989
user_0237,0.6119613288551488,1.296551477695417,0.6845901488402683,0.23479488088024386
user_0238,0.26322466546082507,1.239934241500529,0.976709576039704,0.2779391419470115
user_0239,0.5589010175214185,1.2525531223537594,0.6936521048323409,0.2754584607877855
user_0240,0.3577458791396613,1.2569927185546659,0.8992468394150046,0.2181377466132729
user_0241,0.31082373022821597,1.2480478444607424,0.9372241142325264,0.2527636840208802
user_0242,0.3531818396106519,1.255303222075596,0.9021213824649441,0.3384120357063264
user_0243,0.42048706041809636,1.2459467669744322,0.8254597065563358,0.26073582523826366
user_0244,0.3196921002788779,1.2510368640334075,0.9313447637545296,0.2916546341938229
user_0245,0.6130449188591047,1.291072048637666,0.6780271297785612,0.20438407312653634
user_0246,0.43105494101696673,1.2536403763318436,0.8225854353148768,0.2502392982591374
user_0247,0.2585565410126828,1.1451465186943375,0.8865899776816547,0.217007922846159
user_0248,0.32521501923260765,1.2528927211406315,0.9276777019080239,0.3383973821505071
user_0249,0.6439952393261151,1.258116635123867,0.6141213957977519,0.3245282602748081
user_0250,0.5385174858682878,1.2489844911251269,0.710467005256839,0.3330053593156185
user_0251,0.2947878832229896,1.2612029771337507,0.9664150939107612,0.2247178169917092
user_0252,0.5832333807758838,1.287392380042691,0.7041589992668071,0.1827265849809724
user_0253,0.37152613317616745,1.2449914236373414,0.8734652904611739,0.21581835480444223
user_0254,0.34756846502311634,1.2744134373426244,0.926844972319508,0.25126369950374233
user_0255,0.4415905175155784,1.2508825444428486,0.8092920269272703,0.2846833365147071
user_0256,0.48830755872105214,1.2577020758488677,0.7693945171278156,0.2898182916623527
user_0257,0.2636391597195561,1.2522871689071047,0.9886480091875486,0.29094928462763836
user_0258,0.6890940650992757,1.248605554487584,0.5595114893883083,0.2928809795351213
user_0259,0.2584008193789367,1.2451593981900362,0.9867585788110995,0.29849787529524535
user_0260,0.3908889605560878,1.256059503136063,0.8651705425799753,0.29081670529683873
user_0261,0.5672372794274727,1.2603521500407733,0.6931148706133006,0.2870241414306416
user_0262,0.4189200020681336,1.2832733175305717,0.8643533154624381,0.18283504414832732
user_0263,0.4008750654007766,1.2503208484783055,0.8494457830775288,0.3680267054797346
user_0264,0.1669026069275224,1.2472854446834734,1.080382837755951,0.28988984720560856
user_0265,0.619574855063816,1.25011035869507,0.6305355036312539,0.28399015607756684
user_0266,0.3550139788338981,1.2685877069516225,0.9135737281177243,0.2702404074567192
user_0267,0.5646791230351911,1.29590048730655,0.731221364271359,0.10462966674411345
user_0268,0.15100559274725858,1.2497810999225876,1.098775507175329,0.2986203425492811
user_0269,0.4259901235447393,1.2715245014747625,0.8455343779300232,0.21008552712228223
user_0270,0.5313481340632364,1.2439554030115785,0.712607268948342,0.28431094429160364
user_0271,0.33770958520768396,1.2505192695611238,0.9128096843534399,0.17152054707665892
user_0272,0.7039490689433762,1.2515674985175198,0.5476184295741436,0.2889746431304298
user_0273,0.2977588312122585,1.156533058900755,0.8587742276884964,0.108888176407357
user_0274,0.3571583505178719,1.259369981156191,0.902211630638319,0.23892075052860476
user_0275,0.46187782040073255,1.286620851940609,0.8247430315398765,0.13292394540988184
user_0276,0.31825682818970696,1.2537281830823346,0.9354713548926277,0.35613791464969297
user_0277,0.2527719774045504,1.2712756455614054,1.0185036681568551,0.25594164381725476
user_0278,0.5126549449334459,1.28494908623296,0.7722941412995141,0.1627023554916754
user_0279,0.3605766750369202,1.1479971758611978,0.7874205008242776,0.17918239458829885
user_0280,0.4487473758508882,1.2471160533608332,0.798368677509945,0.2934327671850246
user_0281,0.6474885000238546,1.2759509702410583,0.6284624702172037,0.2479066912514581
user_0282,0.30691936239140427,1.1492002580768306,0.8422808956854263,0.1758313960673512
user_0283,0.42499690445955535,1.1787212351304932,0.7537243306709378,0.09699163117657222
user_0284,0.4605186248557816,1.239014425647146,0.7784958007913645,0.30702184671212873
user_0285,0.45007899650669275,1.2457732316513752,0.7956942351446825,0.1850373678634031
user_0286,0.6972357107198908,1.2622262427288709,0.5649905320089801,0.29687274552957166
user_0287,0.5881845579633213,1.286971818606723,0.6987872606434017,0.15736509360358408
user_0288,0.40184237448479354,1.257644239647856,0.8558018651630624,0.2539580676123847
user_0289,0.46982442051265666,1.2618897277341026,0.7920653072214459,0.3505225571490545
user_0290,0.31527305034191055,1.2557062748162373,0.9404332244743268,0.27234391220701926
user_0291,0.3375217271681226,1.2419453075259148,0.9044235803577922,0.2565354679193318
user_0292,0.323265495015934,1.2729895136105194,0.9497240185945854,0.2359961530483576
user_0293,0.6176888739912119,1.2582072870346637,0.6405184130434518,0.19190577985036808
user_0294,0.28310272451135854,1.270092251960713,0.9869895274493544,0.2659245286188319
user_0295,0.3225663318805949,1.2427897888990673,0.9202234570184724,0.2719286476178972
user_0296,0.27517599029185713,1.2479546482471857,0.9727786579553286,0.3059018787848102
user_0297,0.6410880342443143,1.239375009772444,0.5982869755281298,0.2681901850383257
user_0298,0.33687729121760135,1.268899610527488,0.9320223193098865,0.23705387324036867
user_0299,0.4359221658418583,1.137295815921922,0.7013736500800637,0.21821235339729914
user_0300,0.38240096061317164,1.2445584892855321,0.8621575286723605,0.25319813797481205
user_0301,0.41967229799701755,1.2597647456762118,0.8400924476791942,0.3274323556045238
user_0302,0.5106131736494357,1.257306537068623,0.7466933634191872,0.27781678542683674
user_0303,0.5003666342572027,1.2591860508038566,0.7588194165466539,0.28408782107283487
user_0304,0.5855070787711485,1.2526103847142047,0.6671033059430562,0.35647887557577623
user_0305,0.4699655529973119,1.292155388801755,0.822189835804443,0.22907384597380134
user_0306,0.16715747271287135,1.2490993241235917,1.0819418514107204,0.39114975932372653
user_0307,0.5285103988564193,1.2621212645207656,0.7336108656643463,0.24941314781316345
user_0308,0.17746516424946868,1.2489887156671973,1.0715235514177286,0.21698839448418317
user_0309,0.6097089214268494,1.2579317235661553,0.6482228021393059,0.24606429777730737
user_0310,0.476963648820144,1.2492657520802224,0.7723021032600783,0.2827690264977353
user_0311,0.24360949436390814,1.2482813861030433,1.004671891739135,0.2839975958387809
user_0312,0.3037861148157288,1.240667684353951,0.9368815695382222,0.29685672455174444
user_0313,0.20507484721617342,1.251795712981783,1.0467208657656095,0.25455963756702343
user_0314,0.3369711929851853,1.260738720693024,0.9237675277078388,0.2717441035584142
user_0315,0.24127087148118778,1.248568731981014,1.0072978604998262,0.22754038707020455
user_0316,0.4555295405429576,1.2478218398286547,0.7922922992856971,0.19800563279674496
user_0317,0.45907119551270875,1.244865803790602,0.7857946082778933,0.2971901724051859
user_0318,0.26271294241892557,1.1468611067678312,0.8841481643489055,0.19821803298602997
user_0319,0.27827691912795316,1.1434190765965009,0.8651421574685477,0.20447345704522685
user_0320,0.5394844769561686,1.2723319136335896,0.7328474366774209,0.21843623085168534
user_0321,0.5827759029686591,1.2847352233996656,0.7019593204310065,0.1482827791170488
user_0322,0.11700012015408179,1.2545092778502904,1.1375091576962086,0.40616603731476975
user_0323,0.4632173299535917,1.2562822412964543,0.7930649113428625,0.3307246200175173
user_0324,0.5620141316756232,1.2858528710620545,0.7238387393864313,0.23776054955314183
user_0325,0.453299309671274,1.1705835868635308,0.7172842771922567,0.13661914639352762
user_0326,0.31147258110994686,1.2414348166543991,0.9299622355444523,0.24963867168942583
user_0327,0.2183848496598455,1.2519318870739327,1.0335470374140872,0.25956296928641204
user_0328,0.2406746947074424,1.2430926659735497,1.0024179712661074,0.29113325779614385
user_0329,0.5818121165413965,1.2407916055864352,0.6589794890450387,0.3265129416523118
user_0330,0.16830973352188355,1.236175437885582,1.0678657043636985,0.31334459592174513
user_0331,0.2629448019817636,1.2580486603915828,0.9951038584098192,0.2589166495799633
user_0332,0.4659554413556004,1.246179963041907,0.7802245216863066,0.19985306693375365
user_0333,0.2323592417759098,1.1515520176485263,0.9191927758726165,0.16194729059267107
user_0334,0.4374558967921618,1.2632303466532449,0.8257744498610831,0.31810356623989383
user_0335,0.6296381557995122,1.2825380861868243,0.6528999303873121,0.2337335708712014
user_0336,0.2791262930262952,1.2547224310041183,0.9755961379778231,0.23548456672822127
user_0337,0.4583439988770296,1.2774509132820488,0.8191069144050193,0.22614082374756483
user_0338,0.30500959426239593,1.2588674716167096,0.9538578773543137,0.2818811302734066
user_0339,0.506886295961001,1.2371047906007144,0.7302184946397134,0.2914667450272095
user_0340,0.49720659140456636,1.254855222212874,0.7576486308083076,0.21824164110522817
user_0341,0.4757190076332647,1.2600126766054998,0.7842936689722351,0.3515280881798404
user_0342,0.6140744737101795,1.256536541538968,0.6424620678287885,0.33161612943875246
