user_id,entanglement_strength,avg_path_correlation,num_paths
user_0203,0.7272738214716833,0.6727285857660201,6
user_0204,0.8212294708886523,0.7854753650663828,6
user_0205,0.7899131887987246,0.7478958265584695,6
user_0206,0.8107924439412255,0.7729509327294705,6
user_0207,0.6420442877766775,0.5704531453320131,6
user_0208,0.8401194155824683,0.808143298698962,6
user_0209,0.7706552732095219,0.7247863278514262,6
user_0210,0.6549287008829331,0.5859144410595197,6
user_0211,0.8598319460940381,0.8317983353128456,6
user_0212,0.8551216353796747,0.8261459624556096,6
user_0213,0.6815914465841172,0.6179097359009408,6
user_0214,0.7886837046372253,0.7464204455646702,6
user_0215,0.7010888108229746,0.6413065729875694,6
user_0216,0.7459353582281487,0.6951224298737785,6
user_0217,0.849761297244899,0.8197135566938788,6
user_0218,0.7414427180603193,0.6897312616723832,6
user_0219,0.670305773035141,0.6043669276421691,6
user_0220,0.6238095025681608,0.548571403081793,6
user_0221,0.6849788429112464,0.6219746114934955,6
user_0222,0.850067181718022,0.8200806180616264,6
user_0223,0.80779993986154,0.7693599278338482,6
user_0224,0.6875199247510557,0.6250239097012668,6
user_0225,0.6823220030625425,0.618786403675051,6
user_0226,0.681558802625975,0.6178705631511701,6
user_0227,0.6665018985196771,0.5998022782236124,6
user_0228,0.7014515114976875,0.6417418137972248,6
user_0229,0.6490514271849155,0.5788617126218983,6
user_0230,0.6797532105998103,0.6157038527197723,6
user_0231,0.66276372837542,0.5953164740505038,6
user_0232,0.7103526694289405,0.6524232033147287,6
user_0233,0.7405714457256922,0.6886857348708307,6
user_0234,0.6689187098088737,0.6027024517706484,6
user_0235,0.827954603537424,0.7935455242449087,6
user_0236,0.6505622428209165,0.5806746913850998,6
user_0237,0.7442432979215736,0.6930919575058885,6
user_0238,0.6898491290939227,0.6278189549127073,6
user_0239,0.7026673653820754,0.6432008384584905,6
user_0240,0.7672635966993918,0.7207163160392702,6
user_0241,0.725576084504071,0.6706913014048852,6
user_0242,0.6220054136404592,0.546406496368551,6
user_0243,0.7157476879835847,0.6588972255803017,6
user_0244,0.679340144505272,0.6152081734063265,6
user_0245,0.7805647086023182,0.7366776503227818,6
user_0246,0.7226855579282329,0.6672226695138793,6
user_0247,0.7617636034554355,0.7141163241465225,6
user_0248,0.6351980585502393,0.5622376702602874,6
user_0249,0.6420947915241232,0.5705137498289478,6
user_0250,0.634589591053227,0.5615075092638724,6
user_0251,0.7523833689165537,0.7028600426998642,6
user_0252,0.7949963998144036,0.7539956797772845,6
user_0253,0.7548895333547798,0.7058674400257355,6
user_0254,0.742258303335717,0.6907099640028606,6
user_0255,0.6827714896523959,0.6193257875828752,6
user_0256,0.6739411190811186,0.6087293428973423,6
user_0257,0.6770327204991987,0.6124392645990384,6
user_0258,0.670172093132485,0.6042065117589819,6
user_0259,0.6651951480295484,0.598234177635458,6
user_0260,0.6746702184892702,0.6096042621871242,6
user_0261,0.69372765066471,0.6324731807976518,6
user_0262,0.7945329324695881,0.7534395189635057,6
user_0263,0.6019684766424938,0.5223621719709926,6
user_0264,0.6890649761271471,0.6268779713525764,6
user_0265,0.6822789457834825,0.6187347349401792,6
user_0266,0.7093700817978017,0.6512440981573618,6
user_0267,0.882402676563427,0.8588832118761123,6
user_0268,0.6902991894435044,0.6283590273322052,6
user_0269,0.7704871254687312,0.7245845505624776,6
user_0270,0.6808088888765561,0.6169706666518672,6
user_0271,0.8056345400748194,0.7667614480897831,6
user_0272,0.6740944486677362,0.6089133384012835,6
user_0273,0.8841868936361733,0.8610242723634082,6
user_0274,0.73966251655547,0.6875950198665639,6
user_0275,0.8607632283490738,0.8329158740188887,6
user_0276,0.6052932895956138,0.5263519475147364,6
user_0277,0.7173668026134271,0.6608401631361126,6
user_0278,0.8208092579460288,0.7849711095352344,6
user_0279,0.800327965922865,0.7603935591074381,6
user_0280,0.6676893429593835,0.6012272115512606,6
user_0281,0.7302747668847472,0.6763297202616967,6
user_0282,0.8032109315222099,0.7638531178266518,6
user_0283,0.8936061756524659,0.8723274107829592,6
user_0284,0.6594066946038832,0.5912880335246598,6
user_0285,0.792088672508989,0.750506407010787,6
user_0286,0.6976281689627883,0.6371538027553462,6
user_0287,0.8259459383326427,0.791135125999171,6
user_0288,0.7289606027811542,0.674752723337385,6
user_0289,0.6223552709096478,0.5468263250915774,6
user_0290,0.7045977000807367,0.645517240096884,6
user_0291,0.719004405693696,0.662805286832435,6
user_0292,0.7587865380953871,0.7105438457144644,6
user_0293,0.8177124317313267,0.7812549180775921,6
user_0294,0.739803837683207,0.6877646052198484,6
user_0295,0.6987004545515918,0.6384405454619101,6
user_0296,0.6542711117512878,0.5851253341015455,6
user_0297,0.708602226212206,0.6503226714546474,6
user_0298,0.7478952984016269,0.6974743580819524,6
user_0299,0.7719185530821319,0.7263022636985582,6
user_0300,0.7192070068537603,0.6630484082245123,6
user_0301,0.6424309200481637,0.5709171040577965,6
user_0302,0.6854202512915983,0.6225043015499181,6
user_0303,0.6942565740672972,0.6331078888807565,6
user_0304,0.6459412109178352,0.5751294531014022,6
user_0305,0.7667413832571252,0.7200896599085501,6
user_0306,0.5661310379361126,0.47935724552333514,6
user_0307,0.7262638617074673,0.6715166340489608,6
user_0308,0.7733232161700092,0.7279878594040112,6
user_0309,0.7496488889192889,0.6995786667031465,6
user_0310,0.6879060184233783,0.625487222108054,6
user_0311,0.7126381696316961,0.6551658035580356,6
user_0312,0.6777275403178146,0.6132730483813772,6
user_0313,0.7126764695762606,0.6552117634915128,6
user_0314,0.7113331061175986,0.6535997273411184,6
user_0315,0.7465622600912738,0.6958747121095284,6
user_0316,0.7778768735419531,0.7334522482503438,6
user_0317,0.6689850065263194,0.6027820078315833,6
user_0318,0.7819178803504531,0.7383014564205436,6
user_0319,0.7789828558088616,0.734779426970634,6
user_0320,0.7811220572046563,0.7373464686455874,6
user_0321,0.8438411530337638,0.8126093836405168,6
user_0322,0.575991796140785,0.4911901553689422,6
user_0323,0.6493965372521152,0.5792758447025382,6
user_0324,0.7369533064562325,0.6843439677474792,6
user_0325,0.8529179343176535,0.8235015211811839,6
user_0326,0.7219760485796937,0.6663712582956325,6
user_0327,0.7143862284434385,0.6572634741321262,6
user_0328,0.6874514254860624,0.624941710583275,6
user_0329,0.6390246288056546,0.5668295545667856,6
user_0330,0.6669143314371951,0.6002971977246341,6
user_0331,0.7186534985088074,0.6623841982105689,6
user_0332,0.780829465864049,0.7369953590368586,6
user_0333,0.8397283025297385,0.8076739630356863,6
user_0334,0.6586297170614803,0.5903556604737765,6
user_0335,0.7377701206450924,0.685324144774111,6
user_0336,0.7393511924801035,0.687221430976124,6
user_0337,0.7505270064504834,0.7006324077405802,6
user_0338,0.6897109797314399,0.6276531756777282,6
user_0339,0.678840746590404,0.6146088959084846,6
user_0340,0.7690440643643864,0.7228528772372639,6
user_0341,0.6160502070169555,0.5392602484203464,6
user_0342,0.6280437323102803,0.5536524787723365,6
user_0343,0.7357748799287551,0.6829298559145062,6
user_0344,0.705259244340547,0.6463110932086564,6
user_0345,0.7728574874595483,0.7274289849514582,6
user_0346,0.7125228815123358,0.655027457814803,6
user_0347,0.7500863181348965,0.7001035817618758,6
user_0348,0.7454417345911541,0.6945300815093848,6
user_0349,0.6748635922943085,0.6098363107531702,6
user_0350,0.6099783126212207,0.531973975145465,6
user_0351,0.7694249718044944,0.7233099661653932,6
user_0352,0.7704024216514092,0.724482905981691,6
user_0353,0.7620829841045551,0.714499580925466,6
user_0354,0.6361628916040626,0.5633954699248752,6
user_0355,0.7017416322163711,0.6420899586596455,6
user_0356,0.8153093858604493,0.7783712630325396,6
user_0357,0.7444914061106235,0.6933896873327481,6
user_0358,0.6929888107984187,0.6315865729581023,6
user_0359,0.7472065609996279,0.6966478731995536,6
user_0360,0.6188877754346129,0.5426653305215353,6
user_0361,0.6134436363379621,0.5361323636055545,6
user_0362,0.6305055323078294,0.5566066387693952,6
user_0363,0.6890459657196206,0.6268551588635448,6
user_0364,0.6498068190171814,0.5797681828206175,6
user_0365,0.6649297549884093,0.5979157059860912,6
user_0366,0.6501470665070759,0.5801764798084911,6
user_0367,0.6993864055124511,0.6392636866149412,6
user_0368,0.7853163245189538,0.7423795894227445,6
user_0369,0.7067956876367756,0.6481548251641306,6
user_0370,0.8602210874497428,0.8322653049396912,6
user_0371,0.8066179971557526,0.7679415965869031,6
user_0372,0.8403576723476788,0.8084292068172144,6
user_0373,0.6109212609835102,0.5331055131802123,6
user_0374,0.8268670361837327,0.7922404434204794,6
user_0375,0.798728446077051,0.758474135292461,6
user_0376,0.6982450437163812,0.6378940524596574,6
user_0377,0.7624480129467385,0.7149376155360864,6
user_0378,0.6424295167359174,0.5709154200831006,6
user_0379,0.7263241240284202,0.6715889488341042,6
user_0380,0.7503226709964153,0.7003872051956983,6
user_0381,0.838483863135753,0.8061806357629034,6
user_0382,0.793038376828407,0.7516460521940884,6
user_0383,0.8195181623683283,0.783421794841994,6
user_0384,0.6791183147109807,0.6149419776531766,6
user_0385,0.7800614197565781,0.7360737037078937,6
user_0386,0.753949254126203,0.7047391049514437,6
user_0387,0.6785430719713879,0.6142516863656655,6
user_0388,0.6868753382989897,0.6242504059587877,6
user_0389,0.8700134760397809,0.8440161712477371,6
user_0390,0.6697453680534324,0.6036944416641188,6
user_0391,0.7128316947884276,0.6553980337461129,6
user_0392,0.8604143289816761,0.8324971947780113,6
user_0393,0.686825630302346,0.6241907563628151,6
user_0394,0.622956223914894,0.5475474686978726,6
user_0395,0.7792959482060585,0.7351551378472704,6
user_0396,0.7797005192830058,0.7356406231396071,6
user_0397,0.6259235126586469,0.5511082151903761,6
user_0398,0.7771693677973153,0.7326032413567781,6
user_0399,0.8559234826481303,0.8271081791777564,6
user_0400,0.6845503953839497,0.6214604744607396,6
user_0401,0.7792180776435147,0.7350616931722175,6
user_0402,0.7551033885246393,0.7061240662295674,6
user_0403,0.7190192318729448,0.662823078247534,6
user_0404,0.5956362921757644,0.5147635506109173,6
user_0405,0.8489018621188485,0.8186822345426185,6
user_0406,0.720387192608204,0.6644646311298451,6
user_0407,0.7178402544998568,0.661408305399828,6
user_0408,0.642120804794049,0.5705449657528588,6
user_0409,0.7044269986627067,0.645312398395248,6
user_0410,0.7264924480439152,0.6717909376526983,6
user_0411,0.7026121375088941,0.6431345650106731,6
user_0412,0.7634286071049585,0.7161143285259501,6
user_0413,0.7764615508083497,0.7317538609700195,6
user_0414,0.6325942721833245,0.5591131266199895,6
user_0415,0.7271692085190082,0.67260305022281,6
user_0416,0.800620652727676,0.760744783273211,6
user_0417,0.8693543678057387,0.8432252413668866,6
user_0418,0.6573084928550731,0.5887701914260877,6
user_0419,0.6621536061944604,0.5945843274333525,6
user_0420,0.7747735672603251,0.7297282807123902,6
user_0421,0.7720811608578119,0.7264973930293744,6
user_0422,0.7382214602685497,0.6858657523222595,6
user_0423,0.6509926720161001,0.58119120641932,6
user_0424,0.6573824633577713,0.5888589560293255,6
user_0425,0.6897906638957093,0.6277487966748512,6
user_0426,0.7764201141882501,0.7317041370259002,6
user_0427,0.6996931485328951,0.639631778239474,6
user_0428,0.5987541883192079,0.5185050259830494,6
user_0429,0.6663594149957193,0.5996312979948633,6
user_0430,0.6212073377123182,0.5454488052547817,6
user_0431,0.7612710799452973,0.7135252959343568,6
user_0432,0.6730549227005275,0.6076659072406329,6
user_0433,0.6868633026535614,0.6242359631842738,6
user_0434,0.7493282086705821,0.6991938504046985,6
user_0435,0.810292743149915,0.7723512917798978,6
user_0436,0.6355233694420971,0.5626280433305165,6
user_0437,0.6738510645494181,0.6086212774593016,6
user_0438,0.6883070062109454,0.6259684074531346,6
user_0439,0.5945632215867106,0.5134758659040526,6
user_0440,0.6968231759186405,0.6361878111023687,6
user_0441,0.7647897269452484,0.717747672334298,6
user_0442,0.7875368893216912,0.7450442671860296,6
user_0443,0.7696294713917319,0.7235553656700785,6
user_0444,0.692802337367377,0.6313628048408523,6
user_0445,0.7549023413486375,0.7058828096183654,6
user_0446,0.6671249749158003,0.6005499698989603,6
user_0447,0.6249700853173761,0.5499641023808515,6
user_0448,0.6707438878829852,0.604892665459582,6
user_0449,0.8852878574145353,0.8623454288974425,6
user_0450,0.7173808354120421,0.6608570024944506,6
user_0451,0.6750392614762091,0.6100471137714507,6
user_0452,0.7520623891660239,0.7024748669992285,6
user_0453,0.7806776865156012,0.7368132238187215,6
user_0454,0.6119863726551317,0.5343836471861582,6
user_0455,0.7147481397877986,0.6576977677453583,6
user_0456,0.829252400800576,0.7951028809606914,6
user_0457,0.7014063846135202,0.6416876615362244,6
user_0458,0.65347528530918,0.584170342371016,6
user_0459,0.6081820443229784,0.529818453187574,6
user_0460,0.6586910430544655,0.5904292516653588,6
user_0461,0.672404832897285,0.6068857994767421,6
user_0462,0.6254589001534101,0.550550680184092,6
user_0463,0.740127998273542,0.6881535979282504,6
user_0464,0.69980523283943,0.639766279407316,6
user_0465,0.7418347884886032,0.690201746186324,6
user_0466,0.7391140453654427,0.6869368544385313,6
user_0467,0.6561323807952788,0.5873588569543347,6
user_0468,0.747376056091383,0.6968512673096597,6
user_0469,0.6612871482776017,0.593544577933122,6
user_0470,0.6668474446759092,0.600216933611091,6
user_0471,0.6762759094156298,0.6115310912987557,6
user_0472,0.6656179648651488,0.5987415578381786,6
user_0473,0.6677669148699898,0.6013202978439876,6
user_0474,0.7122985211543176,0.654758225385181,6
user_0475,0.7990355478685763,0.7588426574422916,6
user_0476,0.6955036595606111,0.6346043914727333,6
user_0477,0.6978309243639588,0.6373971092367505,6
user_0478,0.8419378140644815,0.8103253768773777,6
user_0479,0.8192251167610279,0.7830701401132336,6
user_0480,0.6621170911761624,0.5945405094113949,6
user_0481,0.6616226758216338,0.5939472109859607,6
user_0482,0.6214424917768439,0.5457309901322127,6
user_0483,0.7417473394202276,0.690096807304273,6
user_0484,0.6430942333464867,0.571713080015784,6
user_0485,0.7061574124064918,0.64738889488779,6
user_0486,0.7268312021862752,0.6721974426235302,6
user_0487,0.6782619493549168,0.6139143392259,6
user_0488,0.6568470145379881,0.5882164174455855,6
user_0489,0.8123554791134434,0.774826574936132,6
user_0490,0.7152139908536393,0.6582567890243671,6
user_0491,0.7186667978840884,0.6624001574609059,6
user_0492,0.690925451481652,0.6291105417779824,6
user_0493,0.6626024441399091,0.5951229329678908,6
user_0494,0.6195056096611293,0.5434067315933553,6
user_0495,0.6410215389627653,0.5692258467553184,6
user_0496,0.6060257439012422,0.5272308926814906,6
user_0497,0.6975335197993523,0.6370402237592228,6
user_0498,0.6198871014267728,0.5438645217121273,6
user_0499,0.7538253271366777,0.7045903925640131,6
