user_id,visit_num,distance_meters,within_geofence,dwell_time_minutes,valid_visit,quality_score
user_0001,12,8.902159691557115,True,105.36115190448487,True,1.0
user_0001,13,8.715485668746783,True,8.305502216206033,True,0.13842503693676722
user_0001,14,7.714984493297906,True,57.03388537184776,True,0.9505647561974626
user_0001,15,5.374706842658476,True,50.77655282410643,True,0.8462758804017738
user_0001,16,1.096792589010074,True,24.138127606763508,True,0.4023021267793918
user_0002,0,1.8893715469703567,True,107.95369015715346,True,1.0
user_0002,1,5.047698740362167,True,2.5241112008470656,False,0.0
user_0002,2,6.156916202561676,True,84.94091358581449,True,1.0
user_0002,3,0.8335287472230548,True,39.65141868965985,True,0.6608569781609975
user_0002,4,2.5339942562543496,True,64.70807176737055,True,1.0
user_0002,5,6.261242898987716,True,29.15966908748694,True,0.48599448479144897
user_0002,6,4.369935360401141,True,79.07792994175956,True,1.0
user_0002,7,2.945906772757952,True,6.500542467860462,True,0.10834237446434103
user_0002,8,6.717559095519295,True,87.38563061294192,True,1.0
user_0003,0,1.7334661910397735,True,50.6257967801285,True,0.8437632796688084
user_0003,1,3.040411247122202,True,53.17568940641483,True,0.8862614901069139
user_0003,2,8.647340088508146,True,119.9138962095272,True,1.0
user_0005,0,9.925565780675054,True,58.276935054086216,True,0.9712822509014369
user_0005,1,2.146356693368441,True,45.476774277229936,True,0.7579462379538323
user_0006,0,1.6933147607135643,True,50.76089831881955,True,0.8460149719803258
user_0006,1,10.595444813237082,True,86.20899303555912,True,1.0
user_0006,2,1.7556936417003528,True,69.50163489795075,True,1.0
user_0006,3,6.109095512885913,True,70.10131133507655,True,1.0
user_0006,4,5.488924648346025,True,115.29346839293405,True,1.0
user_0006,5,0.5837559921339179,True,81.02550643249081,True,1.0
user_0006,6,2.844703596064658,True,29.545841734634983,True,0.4924306955772497
user_0006,7,1.9024166547748838,True,70.04067471494696,True,1.0
user_0006,8,6.101947571882463,True,85.94301609472977,True,1.0
user_0006,9,1.0642353343697648,True,35.999649575851464,True,0.5999941595975244
user_0006,10,3.4824745218260684,True,54.99426271423034,True,0.9165710452371723
user_0006,11,14.504866511153935,True,25.578517472044847,True,0.4263086245340808
user_0007,0,1.3434717927541684,True,29.314129980975764,True,0.48856883301626275
user_0007,1,0.47719322589776786,True,36.302057157466784,True,0.6050342859577797
user_0007,2,6.737255505363906,True,80.14358444551003,True,1.0
user_0007,3,7.216622522641098,True,105.37523579683105,True,1.0
user_0007,4,2.6946044012491153,True,18.653749172998854,True,0.3108958195499809
user_0007,5,2.0596094412528405,True,82.49965545615966,True,1.0
user_0007,6,4.713548431781563,True,108.97908554622863,True,1.0
user_0007,7,0.40110376860071617,True,5.290411415886003,True,0.08817352359810005
user_0008,0,4.702711886074754,True,88.9477090017517,True,1.0
user_0008,1,6.070179991351601,True,9.029263208852045,True,0.1504877201475341
user_0008,2,7.969284766265695,True,100.151402386322,True,1.0
user_0008,3,6.627232280556531,True,36.991001991616045,True,0.6165166998602675
user_0008,4,9.313811604492853,True,107.87095638317695,True,1.0
user_0008,5,2.1899941590978163,True,93.61394902457312,True,1.0
user_0008,6,2.9976200703047526,True,18.546400599864555,True,0.3091066766644092
user_0008,7,12.381016700321299,True,97.29260639284763,True,1.0
user_0008,8,10.387173180825787,True,39.86225615357144,True,0.6643709358928572
user_0008,9,9.77761301766785,True,97.28991798892667,True,1.0
user_0009,0,0.8236211295859655,True,4.646952919894374,False,0.0
user_0009,1,5.382752972056592,True,41.95901093351024,True,0.6993168488918374
user_0009,2,8.439533573449994,True,79.20398192983548,True,1.0
user_0009,3,4.282890833357011,True,92.79919649284332,True,1.0
user_0009,4,1.4013429359077334,True,101.23933959264969,True,1.0
user_0009,5,4.443383733566772,True,31.34582356682522,True,0.5224303927804204
user_0009,6,8.61766251155357,True,71.58855059852937,True,1.0
user_0009,7,2.2516689746006304,True,118.10830191799079,True,1.0
user_0010,0,2.197324280992989,True,85.05423406010047,True,1.0
user_0010,1,0.016043895529741618,True,86.33159989738147,True,1.0
user_0010,2,3.591719738813336,True,8.396857335157222,True,0.13994762225262036
user_0011,0,5.6635462519199775,True,108.00562021165096,True,1.0
user_0011,1,2.7128476586616626,True,83.66500970332788,True,1.0
user_0011,2,4.301877416430007,True,45.49743325470501,True,0.7582905542450835
user_0011,3,5.534267105268571,True,48.729020250979545,True,0.8121503375163257
user_0011,4,6.476963346735919,True,94.29105929730962,True,1.0
user_0011,5,2.5190422921426254,True,81.07526798281198,True,1.0
user_0011,6,6.191987590542473,True,88.31537351282661,True,1.0
user_0011,7,3.96796923657876,True,74.31129664348506,True,1.0
user_0011,8,1.0863988433295269,True,37.25033571538984,True,0.6208389285898306
user_0011,9,10.29042120612663,True,118.07232273382218,True,1.0
user_0012,0,8.218289911964101,True,75.57184568852564,True,1.0
user_0012,1,0.8479031497319568,True,29.278132749412663,True,0.4879688791568777
user_0012,2,8.075993346764166,True,92.40554262888301,True,1.0
user_0012,3,0.7871166638083323,True,114.95592507354476,True,1.0
user_0012,4,5.921587725579085,True,101.80036168219917,True,1.0
user_0012,5,3.4947083077225236,True,118.54709436797376,True,1.0
user_0012,6,7.884467388829235,True,73.51827873141154,True,1.0
user_0012,7,5.279040859496227,True,65.74463407329941,True,1.0
user_0012,8,4.879279026853997,True,31.10298581580232,True,0.5183830969300387
user_0012,9,1.643022978169773,True,62.555977539357855,True,1.0
user_0012,10,6.6630561917499485,True,34.2873781035783,True,0.571456301726305
user_0012,11,1.1141692387794924,True,16.60488738193869,True,0.2767481230323115
user_0012,12,1.454160013435743,True,7.707462085665369,True,0.12845770142775614
user_0012,13,0.8541177533190059,True,24.82012674172923,True,0.4136687790288205
user_0012,14,3.8565804431399116,True,83.46275837975617,True,1.0
user_0012,15,5.540153487112732,True,0.7075300300791687,False,0.0
user_0012,16,3.396486765332606,True,114.41164061641275,True,1.0
user_0012,17,2.3421082067401953,True,72.39031067294896,True,1.0
user_0012,18,1.4091624817066974,True,3.482978393605829,False,0.0
user_0013,0,5.539015975688746,True,100.86067956750703,True,1.0
user_0013,1,9.838066316772041,True,108.83146351041219,True,1.0
user_0013,2,5.871525320799937,True,51.43353235933138,True,0.8572255393221897
user_0013,3,7.669236415376861,True,39.28232003300811,True,0.6547053338834685
user_0013,4,4.168511260597878,True,33.390793876656716,True,0.5565132312776119
user_0013,5,7.26358462966113,True,56.43682034556563,True,0.9406136724260938
user_0013,6,10.580363854395344,True,26.90665988636978,True,0.44844433143949636
user_0013,7,0.9877846611068628,True,3.723599865685454,False,0.0
user_0013,8,1.9778014548730156,True,28.625393026668704,True,0.47708988377781175
user_0013,9,6.212333901944513,True,55.80407801222649,True,0.9300679668704415
user_0014,0,5.943360217747079,True,89.75107823463429,True,1.0
user_0014,1,1.4336433251774916,True,12.971849958912788,True,0.21619749931521312
user_0014,2,0.14734963041963237,True,114.98074058470752,True,1.0
user_0014,3,4.186291074763886,True,82.87372991195764,True,1.0
user_0014,4,6.717583511770009,True,102.03518869065556,True,1.0
user_0014,5,8.191778637799121,True,93.91624156332236,True,1.0
user_0014,6,1.1401894240946284,True,60.71529476124935,True,1.0
user_0014,7,3.602071120057125,True,12.66466447727983,True,0.21107774128799717
user_0015,0,5.48342162476633,True,52.258457400921245,True,0.8709742900153541
user_0015,1,8.457261622099045,True,96.98390625681071,True,1.0
user_0015,2,0.794570086549442,True,87.72314571661467,True,1.0
user_0015,3,2.8766403788181587,True,10.399547766680929,True,0.17332579611134882
user_0015,4,5.060521434502119,True,73.23980450766247,True,1.0
user_0015,5,4.943936971036356,True,21.820782858923017,True,0.36367971431538365
user_0015,6,1.5913266935793675,True,105.63839757098705,True,1.0
user_0015,7,8.382808932927441,True,113.76750933324374,True,1.0
user_0015,8,0.41883859811695734,True,90.97975841789597,True,1.0
user_0015,9,2.241336323352226,True,95.1519441758781,True,1.0
user_0015,10,0.6983783582222366,True,36.74472361561061,True,0.6124120602601768
user_0016,0,1.3528660775875243,True,119.59577567511984,True,1.0
user_0016,1,1.896825612612327,True,36.79475896185965,True,0.6132459826976608
user_0016,2,1.4743706146168456,True,89.14572763669248,True,1.0
user_0016,3,7.649359390309719,True,88.63255842107408,True,1.0
user_0016,4,1.689245864690265,True,71.6148888614762,True,1.0
user_0016,5,8.49085525757135,True,43.30572829792637,True,0.7217621382987729
user_0016,6,2.8683230550748924,True,5.4618841179862,True,0.09103140196643666
user_0016,7,0.5935325817714147,True,76.5443586127113,True,1.0
user_0016,8,10.514238505829907,True,34.120719256457924,True,0.5686786542742988
user_0016,9,5.228693553125902,True,30.297406859156712,True,0.5049567809859452
user_0016,10,11.119515331384376,True,59.00958723492816,True,0.983493120582136
user_0016,11,5.060434559188096,True,97.33704915300571,True,1.0
user_0016,12,10.224831516028155,True,66.96876415411542,True,1.0
user_0016,13,1.4091699835453941,True,93.08322476378608,True,1.0
user_0016,14,3.850694495561622,True,70.62301664653235,True,1.0
user_0016,15,4.237291150590326,True,115.21305329211589,True,1.0
user_0016,16,0.641461556037993,True,31.75753503480089,True,0.5292922505800148
user_0016,17,0.4781299806107572,True,18.783913853176575,True,0.31306523088627625
user_0017,0,2.288790271097581,True,27.7771481467231,True,0.4629524691120517
user_0017,1,3.266440709878977,True,82.48619040854913,True,1.0
user_0017,2,6.436755710909225,True,79.34196514240413,True,1.0
user_0017,3,1.8057847353674423,True,77.71616680829769,True,1.0
user_0017,4,10.86718372857529,True,19.910734706486963,True,0.3318455784414494
user_0017,5,1.7645958368514671,True,34.63327059670101,True,0.5772211766116835
user_0017,6,0.7585158821529011,True,113.1211488892849,True,1.0
user_0017,7,4.6620031212741875,True,4.783294102033566,False,0.0
user_0017,8,2.938769347130978,True,10.959226395718225,True,0.18265377326197044
user_0017,9,7.351727582756758,True,114.09435333676228,True,1.0
user_0017,10,6.385551812419278,True,4.827800777353941,False,0.0
user_0017,11,2.5914844613097516,True,109.9287345512121,True,1.0
user_0017,12,0.6427336264803656,True,59.00709626292161,True,0.9834516043820268
user_0018,0,2.0977791894026305,True,12.551986149906892,True,0.20919976916511487
user_0018,1,0.31586909115999223,True,79.51002443897146,True,1.0
user_0019,0,1.2183416185529148,True,37.74205886042015,True,0.6290343143403359
user_0019,1,3.4437295216778137,True,61.75155027949261,True,1.0
user_0019,2,3.5824658931135236,True,49.58970849591858,True,0.826495141598643
user_0019,3,1.2131582825105365,True,75.04904905740108,True,1.0
user_0019,4,5.069974013530182,True,111.32073130133372,True,1.0
user_0019,5,4.156405194377732,True,116.77761789860332,True,1.0
user_0019,6,5.808693132541625,True,66.1006808403204,True,1.0
user_0019,7,7.829088554468907,True,109.55158541810016,True,1.0
user_0019,8,5.189760570997196,True,59.80506056486343,True,0.9967510094143905
user_0019,9,3.6072535734775175,True,100.16687346920332,True,1.0
user_0019,10,5.687272267872506,True,46.03032158965799,True,0.7671720264942998
user_0019,11,7.764922997292467,True,103.68323213143057,True,1.0
user_0020,0,6.671059814842591,True,94.5260886917153,True,1.0
user_0020,1,3.2407574322661685,True,100.49711071277056,True,1.0
user_0020,2,5.13354257106757,True,53.58568716518334,True,0.8930947860863889
user_0020,3,3.351887667833972,True,45.26520650566632,True,0.754420108427772
user_0020,4,12.55862159110276,True,28.65666529994992,True,0.4776110883324987
user_0020,5,3.120417337237254,True,38.18115926805598,True,0.6363526544675996
user_0020,6,4.5166248672341105,True,118.60968023272349,True,1.0
user_0020,7,6.6786234254397545,True,115.77893260450924,True,1.0
user_0021,0,4.243351658413743,True,104.902844886517,True,1.0
user_0021,1,0.4915323624708024,True,86.69325930847711,True,1.0
user_0021,2,3.446864647900689,True,56.338872118167835,True,0.9389812019694639
user_0021,3,5.409013741945527,True,77.98039830951271,True,1.0
user_0022,0,7.168522003481872,True,37.99933847200796,True,0.6333223078667994
user_0022,1,7.241039464214739,True,4.307891980522389,False,0.0
user_0022,2,0.6696866221646062,True,119.69111075474584,True,1.0
user_0022,3,6.746491428364764,True,76.04973945369495,True,1.0
user_0022,4,3.913212792446549,True,108.41088744605831,True,1.0
user_0022,5,0.3686894495705555,True,44.98093077303778,True,0.7496821795506297
user_0022,6,0.23566345302759759,True,95.10233686571439,True,1.0
user_0022,7,2.117241266668588,True,74.36524422448984,True,1.0
user_0022,8,2.917563054913212,True,55.337989602599706,True,0.9222998267099951
user_0022,9,3.0910823309051807,True,96.55596923701755,True,1.0
user_0023,0,5.2191943692201965,True,41.4678749331698,True,0.6911312488861634
user_0023,1,2.063816897187941,True,30.01178692892415,True,0.5001964488154025
user_0023,2,6.044961294345455,True,57.984967327105934,True,0.9664161221184322
user_0023,3,0.5464870471514476,True,119.1230452352277,True,1.0
user_0023,4,3.299710210154938,True,32.937645621387325,True,0.5489607603564555
user_0023,5,3.8597999923612,True,5.885310093119993,True,0.09808850155199988
user_0023,6,5.441007497078166,True,34.343298175103335,True,0.5723883029183889
user_0023,7,3.234917877262658,True,76.39414536070703,True,1.0
user_0023,8,3.908609381188046,True,79.10178483801045,True,1.0
user_0024,0,5.985082850095475,True,37.07194607431633,True,0.6178657679052721
user_0024,1,2.4035826564341907,True,10.816005089546273,True,0.1802667514924379
user_0024,2,2.67292933925655,True,15.859175729614027,True,0.2643195954935671
user_0024,3,5.658092903799034,True,109.61843693780364,True,1.0
user_0025,0,1.8551620001939353,True,96.77861925525198,True,1.0
user_0025,1,6.915531820362474,True,115.54719514426532,True,1.0
user_0025,2,1.8415784693811421,True,86.90600544906218,True,1.0
user_0025,3,12.13427084879597,True,43.89300592866797,True,0.7315500988111328
user_0025,4,8.556369865330444,True,54.57432332806496,True,0.9095720554677494
user_0026,0,7.081930780037983,True,13.001532263907682,True,0.21669220439846137
user_0026,1,3.1712544563125182,True,67.36888586998546,True,1.0
user_0026,2,10.526873020301336,True,98.86264216685372,True,1.0
user_0026,3,4.40173807886727,True,16.77324150086653,True,0.27955402501444215
user_0026,4,4.11263380861105,True,11.66303983461859,True,0.19438399724364316
user_0026,5,7.234237304547594,True,80.45834626202054,True,1.0
user_0026,6,7.477547419750704,True,89.0722817718379,True,1.0
user_0026,7,1.4061674448101849,True,58.72164453475374,True,0.978694075579229
user_0027,0,6.067908129417913,True,26.07236216370739,True,0.43453936939512317
user_0027,1,2.936751779205127,True,117.71132619888806,True,1.0
user_0027,2,3.4821689744822586,True,7.266010699993051,True,0.12110017833321751
user_0027,3,3.9730859776647094,True,98.90292983178857,True,1.0
user_0027,4,0.6510614282383627,True,116.53119744779835,True,1.0
user_0027,5,0.5798318707666856,True,94.4373719971579,True,1.0
user_0027,6,1.5226646667083397,True,70.36597002978742,True,1.0
user_0027,7,6.910208285558327,True,94.63725051331313,True,1.0
user_0027,8,7.049538556751936,True,118.50327652394068,True,1.0
user_0027,9,5.890739312764836,True,103.97374662081612,True,1.0
user_0027,10,0.9403812555669911,True,70.66235064605307,True,1.0
user_0027,11,0.1544525253650458,True,50.5152668292095,True,0.8419211138201583
user_0027,12,1.1088557063781237,True,43.444676858101445,True,0.7240779476350241
user_0028,0,1.07839088199831,True,5.203804427900605,True,0.08673007379834341
user_0028,1,6.391823478134222,True,54.96510265172184,True,0.9160850441953641
user_0028,2,9.409700427472291,True,48.19407054150726,True,0.803234509025121
user_0028,3,6.242062612471942,True,8.818885891974059,True,0.14698143153290097
user_0028,4,0.8028213920290501,True,33.00191994695438,True,0.5500319991159064
user_0028,5,2.5491606003020517,True,119.35533070331083,True,1.0
user_0028,6,1.3561529730157729,True,11.901415401485039,True,0.198356923358084
user_0028,7,5.978116516015304,True,92.27552761256862,True,1.0
user_0028,8,4.625810574218711,True,27.419228923750126,True,0.45698714872916874
user_0028,9,0.7224913661282064,True,11.410300713075703,True,0.1901716785512617
user_0028,10,1.9659931595537294,True,18.31667097224685,True,0.3052778495374475
user_0028,11,11.17511026152212,True,11.187612204441288,True,0.1864602034073548
user_0028,12,0.84187111332135,True,66.76448827384202,True,1.0
user_0028,13,2.3584170470687003,True,14.667754242547115,True,0.2444625707091186
user_0028,14,2.354697522950613,True,104.17105786428779,True,1.0
user_0028,15,7.668257636889909,True,42.19754228317788,True,0.7032923713862981
user_0028,16,4.1984060382744115,True,26.90938429290787,True,0.44848973821513116
user_0028,17,0.8886553596517506,True,91.51267583242196,True,1.0
user_0029,0,0.4694281508652974,True,92.09190382220761,True,1.0
user_0029,1,2.53887651988502,True,73.07938986636783,True,1.0
user_0029,2,7.436734725782903,True,32.79244664552698,True,0.5465407774254497
user_0029,3,7.567188276181717,True,21.76866698550824,True,0.36281111642513736
user_0029,4,1.4573916999476697,True,88.91628709421039,True,1.0
user_0029,5,8.832015154370414,True,45.143328684418634,True,0.7523888114069772
user_0029,6,3.9373225763328565,True,38.925947049411185,True,0.648765784156853
user_0029,7,8.260100849067811,True,18.6695884085386,True,0.3111598068089767
user_0029,8,10.294358564997202,True,53.173556919639125,True,0.8862259486606521
user_0029,9,1.2916822406358552,True,25.86827584052962,True,0.43113793067549366
user_0029,10,4.7632612861366805,True,81.38614715202412,True,1.0
user_0029,11,2.5474614868631544,True,26.46221226030295,True,0.4410368710050492
user_0029,12,11.679177587603084,True,113.43889046719727,True,1.0
user_0029,13,5.75459411409177,True,14.398121244665894,True,0.23996868741109825
user_0029,14,4.1654954303168035,True,63.90988174409085,True,1.0
user_0029,15,0.9093721630424709,True,42.50006056315495,True,0.7083343427192492
user_0029,16,2.206422160533894,True,55.17051004275301,True,0.9195085007125502
user_0029,17,0.34548106080143665,True,48.53074614062812,True,0.8088457690104687
user_0030,0,5.698589801305774,True,38.97218153346166,True,0.6495363588910277
user_0030,1,6.269195367475183,True,110.37237020896616,True,1.0
user_0030,2,0.840504675519855,True,70.66455459634943,True,1.0
user_0030,3,2.5180007570623713,True,40.74159373781567,True,0.6790265622969278
user_0030,4,2.4550917076757512,True,13.683196780626306,True,0.2280532796771051
user_0030,5,4.901600121628556,True,87.28549268086851,True,1.0
user_0030,6,7.469627998313107,True,17.573306193323326,True,0.29288843655538876
user_0030,7,1.2246572768050024,True,78.6610812622487,True,1.0
user_0030,8,1.073263806910001,True,90.53349902963829,True,1.0
user_0030,9,7.206902128631105,True,67.73901400833591,True,1.0
user_0030,10,5.4290971673034925,True,75.26608882797261,True,1.0
user_0030,11,1.4596882888879439,True,36.338452216681546,True,0.6056408702780257
user_0030,12,2.706723617724699,True,37.24894207275731,True,0.6208157012126219
user_0030,13,5.553043904070581,True,9.2077201408146,True,0.15346200234691
user_0030,14,7.165024695691295,True,60.84813808007461,True,1.0
user_0030,15,3.0490941154893587,True,107.50521186681631,True,1.0
user_0030,16,3.4447349331677453,True,38.5832115456514,True,0.6430535257608567
user_0030,17,5.915401419371171,True,12.420225272446995,True,0.20700375454078326
user_0030,18,5.297762680308212,True,60.545880180114885,True,1.0
user_0030,19,0.9953266027943432,True,52.730615011514914,True,0.8788435835252486
user_0031,0,5.950344384458447,True,46.48998714277391,True,0.7748331190462319
user_0031,1,8.28810000027608,True,75.70638893303754,True,1.0
user_0031,2,1.3365357519259928,True,46.38770456684854,True,0.7731284094474756
user_0031,3,3.2585358771233186,True,72.3240976392743,True,1.0
user_0031,4,1.500037681710292,True,110.00957460685441,True,1.0
user_0031,5,1.5498506128676703,True,15.474198992587223,True,0.2579033165431204
user_0031,6,6.600359797602965,True,77.21919160335834,True,1.0
user_0031,7,3.0910399318604878,True,113.65303493032573,True,1.0
user_0031,8,12.820269379250716,True,80.45472480959269,True,1.0
user_0031,9,5.850790973763925,True,114.14031763153612,True,1.0
user_0031,10,3.0881628088306536,True,119.99719453236342,True,1.0
user_0031,11,1.2147553057657448,True,60.92276552695755,True,1.0
user_0031,12,2.8772685093345993,True,79.43150848457012,True,1.0
user_0031,13,2.9754390828312065,True,18.510331358534586,True,0.3085055226422431
user_0031,14,0.9220861651398388,True,108.31871792573257,True,1.0
user_0031,15,7.621814073024203,True,86.350280854878,True,1.0
user_0032,0,5.148198846996463,True,28.080353320250936,True,0.4680058886708489
user_0032,1,2.8967262652917167,True,108.47692057649499,True,1.0
user_0032,2,0.8257197528774852,True,52.87168842108247,True,0.8811948070180411
user_0032,3,4.751045158227566,True,50.239299207569495,True,0.8373216534594916
user_0032,4,1.144133135556231,True,104.76023040712167,True,1.0
user_0032,5,0.1508715351012225,True,112.11522647969997,True,1.0
user_0032,6,5.932824975691572,True,10.06501504461481,True,0.16775025074358016
user_0032,7,0.18652470357559786,True,99.7256062365823,True,1.0
user_0032,8,1.0556344108421296,True,106.1555728461609,True,1.0
user_0032,9,2.768608928418087,True,44.8753785214824,True,0.7479229753580401
user_0032,10,4.2944341589725346,True,38.242185053967745,True,0.6373697508994625
user_0032,11,0.5952355428139805,True,17.525916818618406,True,0.2920986136436401
user_0032,12,0.3556968522751981,True,99.73325831186116,True,1.0
user_0032,13,2.011659848884345,True,108.7028986923925,True,1.0
user_0034,0,2.693963544439068,True,73.06561189392642,True,1.0
user_0034,1,3.579270139228482,True,14.621801419034103,True,0.24369669031723504
user_0034,2,0.9816290327355018,True,7.536858121327659,True,0.12561430202212764
user_0034,3,0.6696873536621717,True,75.8345930415771,True,1.0
user_0034,4,3.857989383156132,True,0.18772031200787964,False,0.0
user_0034,5,2.510879766286137,True,80.18578835035618,True,1.0
user_0034,6,5.5125697716153566,True,65.289835191364,True,1.0
user_0034,7,8.375230747312173,True,104.79977262330212,True,1.0
user_0035,0,7.626783776945535,True,1.949067733073715,False,0.0
user_0036,0,2.0354853979346625,True,92.5801648931831,True,1.0
user_0036,1,7.923410053798617,True,65.52164942492298,True,1.0
user_0037,0,1.093700239711941,True,83.44671023952768,True,1.0
user_0037,1,7.525205060823663,True,93.1428479644106,True,1.0
user_0037,2,5.088148982401658,True,23.936380045822602,True,0.39893966743037673
user_0037,3,0.4034241165216374,True,118.69472427553481,True,1.0
user_0037,4,4.2623627427237025,True,22.93241168806931,True,0.3822068614678218
user_0037,5,3.6547146411952123,True,39.830962365761344,True,0.6638493727626891
user_0037,6,1.1363992411079533,True,89.19692466235455,True,1.0
user_0037,7,9.674209418262178,True,59.54438718444272,True,0.9924064530740453
user_0037,8,4.691350735962997,True,96.13777048821285,True,1.0
user_0037,9,6.99492027578019,True,98.6809535447864,True,1.0
user_0037,10,5.5268766325495235,True,79.3103065749764,True,1.0
user_0037,11,0.8604036894027678,True,82.77177701345835,True,1.0
user_0037,12,4.593081701043644,True,42.30711723701788,True,0.7051186206169646
user_0037,13,11.751585091702117,True,113.74852543237036,True,1.0
user_0037,14,0.32300495426864867,True,96.1315170674604,True,1.0
user_0037,15,8.698864690391979,True,72.90874839850264,True,1.0
user_0037,16,11.020626140644463,True,93.42184482082385,True,1.0
user_0037,17,1.0984866598462193,True,72.61137946257426,True,1.0
user_0037,18,7.035815491479575,True,91.57013661582954,True,1.0
user_0037,19,1.3522909100815987,True,77.94728840472378,True,1.0
user_0038,0,12.124905807415981,True,62.12943290500704,True,1.0
user_0038,1,9.549408125626954,True,84.4845373448191,True,1.0
user_0038,2,1.0666860728323944,True,119.83546122121828,True,1.0
user_0038,3,2.490701158497975,True,20.718763678084926,True,0.3453127279680821
user_0038,4,9.284321306448621,True,116.10734836356748,True,1.0
user_0038,5,5.8800703182638,True,65.99965769842686,True,1.0
user_0038,6,2.5567315139859117,True,85.14765494524637,True,1.0
user_0039,0,1.192640636524987,True,118.21590560762318,True,1.0
user_0039,1,4.630386862477434,True,43.307582933325854,True,0.7217930488887643
user_0039,2,6.150409538303779,True,15.57254756565245,True,0.25954245942754084
user_0039,3,8.755763252819131,True,86.03203182119398,True,1.0
user_0039,4,1.3508361989780528,True,68.98806101717118,True,1.0
user_0039,5,1.2895211275546872,True,55.89998395452706,True,0.9316663992421177
user_0039,6,5.70133203220915,True,66.15641323309593,True,1.0
user_0039,7,5.970095146920157,True,60.34365437392496,True,1.0
user_0039,8,6.396847547932627,True,36.494945136896135,True,0.6082490856149356
user_0039,9,1.8487585382024807,True,113.69797641715769,True,1.0
user_0039,10,5.451965508374614,True,23.556230337968834,True,0.39260383896614726
user_0039,11,5.475086143482418,True,73.73139339698376,True,1.0
user_0039,12,0.34895791307388574,True,69.67758013683044,True,1.0
user_0039,13,1.5994377217207554,True,40.51435039269626,True,0.6752391732116043
user_0039,14,12.009841937422088,True,9.746742587204388,True,0.1624457097867398
user_0039,15,7.558525165591122,True,25.297005564235743,True,0.42161675940392906
user_0039,16,6.151761946320565,True,106.67962577387453,True,1.0
user_0039,17,2.9495308310041914,True,29.385349277873164,True,0.4897558212978861
user_0039,18,1.8778096286879138,True,82.63362860075804,True,1.0
user_0039,19,0.3213350182084513,True,40.823108202213284,True,0.6803851367035547
user_0040,0,2.222015493502359,True,103.29328389051904,True,1.0
user_0040,1,8.47232382524396,True,67.3981458898043,True,1.0
user_0040,2,1.6643528721617016,True,29.750265903065475,True,0.4958377650510913
user_0040,3,0.5150608927557209,True,73.84529329967624,True,1.0
user_0041,0,10.89999774623212,True,112.05018422992858,True,1.0
user_0041,1,7.3754738745338475,True,119.51632933145002,True,1.0
user_0041,2,3.928567688718182,True,10.805891405254119,True,0.18009819008756864
user_0041,3,2.2940221478278944,True,70.0012934382812,True,1.0
user_0041,4,0.2586082744577545,True,101.14195762955549,True,1.0
user_0041,5,8.0093790571951,True,12.899650124544891,True,0.21499416874241487
user_0041,6,0.8060408081220016,True,48.39048865372302,True,0.806508144228717
user_0042,0,2.786404834614446,True,66.3867511945382,True,1.0
user_0043,0,0.6034669042395727,True,99.03735815503362,True,1.0
user_0043,1,5.3625996776420095,True,11.601778322968217,True,0.19336297204947028
user_0044,0,8.250088787142055,True,90.59582067513527,True,1.0
