profile_id,avg_noise,noise_std,max_noise,correlation
profile_0150,0.16249826686210098,0.5691753533990432,0.9475088931605372,-0.02404628682442425
profile_0151,0.06227048809731126,0.6160540567438195,0.9639140388909357,-0.29272795873042157
profile_0152,-0.3047530215891237,0.4800056298284816,0.99717180308851,0.3495293634863665
profile_0153,0.047595829147860674,0.5482190750688913,0.892699309226462,0.15981950297434394
profile_0154,0.003445570296520669,0.6683258558040243,0.8970427617839751,-0.3810993859732
profile_0155,-0.016616995185969097,0.5958827999050695,0.9540348226549126,-0.10983214691949278
profile_0156,-0.11470700587609527,0.5587838955989454,0.8817751521960274,-0.045197479755638176
profile_0157,0.24344800119241583,0.4738771187425181,0.8664312178031959,0.25619485265600644
profile_0158,-0.2200706431364354,0.5325853690239939,0.9181296935267251,-0.14724170858944396
profile_0159,0.1986252642491039,0.49591277848379184,0.9090583555483122,0.11487934041865588
profile_0160,-0.15158324209155158,0.5847345042559695,0.9422632190674752,-0.24369757551384885
profile_0161,0.3050987844347683,0.5305112568701308,0.968265128976921,0.030835228911332196
profile_0162,-0.03989493722939441,0.4252793293037776,0.6827303541015414,0.5134767572461635
profile_0163,0.07558884454479133,0.5758645653455085,0.9965267050550922,-0.05135544315962365
profile_0164,0.02126193860825165,0.5546318573414015,0.9374103611350668,0.12677622876445876
profile_0165,0.2081078734768039,0.7028463973751833,0.9664237242457192,-0.5938089644202803
profile_0166,-0.03111388050261102,0.5147250762414828,0.7315174831160183,0.1217698987583789
profile_0167,-0.3366118482809963,0.5525763461232805,0.9415864098319118,-0.016808746238230143
profile_0168,0.06014325268070215,0.4439059331677409,0.9677861885466267,0.3738165493790504
profile_0169,-0.0419419946784278,0.505483226888968,0.9075360034731363,0.24682995416760753
profile_0170,-0.025075294153745393,0.6104634493869786,0.9846662937715072,-0.1521314132648882
profile_0171,-0.06386883365122618,0.583386580027691,0.9995720070178117,-0.02674156221409891
profile_0172,0.05987053113069069,0.547640011013977,0.9813184568465767,0.03211262275717133
profile_0173,0.11557093828487557,0.5324145374276315,0.9347582502963535,0.04045826455513092
profile_0174,-0.17671397723157736,0.6496381912081503,0.9665082672503437,-0.4073109210547791
profile_0175,-0.05787349197081513,0.6796403187192632,0.9661762428353095,-0.42041555507883765
profile_0176,0.34501937740976035,0.4648747968862244,0.9908585383093382,0.13902280754004234
profile_0177,0.12140751932582773,0.6931251870614588,0.9828574023975728,-0.3506565734948444
profile_0178,-0.006955884668578151,0.5991148888350528,0.8478671020315357,-0.23249471391089827
profile_0179,0.11542987735537351,0.5610511046045078,0.9905498273458694,-0.029414735575268525
profile_0180,0.1985018603719456,0.5527948097680798,0.9574482423829549,0.11703912457465623
profile_0181,0.11886644063733287,0.7196457142171943,0.9670982198465281,-0.66278154082234
profile_0182,0.0808175731471497,0.5156751025876611,0.8965257670027198,0.17571287412796982
profile_0183,0.0208617688960694,0.5573556171697993,0.9925858784507974,0.07545083866130685
profile_0184,-0.09950091732660464,0.41304291244981206,0.7980551738027466,0.5461768720077205
profile_0185,0.4032166360085032,0.5265823920732271,0.9948047776299699,-0.17618310765763273
profile_0186,0.10906810240405625,0.658681116105861,0.9781730640138873,-0.32876739907987773
profile_0187,0.3402208984516564,0.463199944203987,0.9367328497230456,0.227768383167883
profile_0188,-0.020463015909984793,0.712954952529836,0.9488234623945652,-0.6621297092029224
profile_0189,0.010006578834807989,0.5952001887090026,0.9687252217466955,-0.043977108747378674
profile_0190,0.2258381399444925,0.5431312888856041,0.953004611486296,-0.30214635796924005
profile_0191,-0.0752760224637576,0.565968023584583,0.8189655680044585,-0.19341033212052489
profile_0192,-0.03682442771342729,0.5498117253807203,0.990700614436968,0.034980861687303175
profile_0193,-0.045525830526485234,0.6436617654407895,0.9836082059519827,-0.34880833408691203
profile_0194,-0.17071092292883827,0.47570441114250483,0.772342232462432,0.22391057768405082
profile_0195,0.206270045606232,0.5488345874342939,0.9754373469742307,0.09786882487760207
profile_0196,-0.16475882048904839,0.4047274088643776,0.8491800080469097,0.5131110882202021
profile_0197,-0.08365619147319873,0.54517532977879,0.9708077256576094,0.052729656191540825
profile_0198,0.20939161191438868,0.5903276223219858,0.9374362485308356,-0.1665662748668994
profile_0199,0.02654683613012021,0.47754904372531237,0.8455178026695592,0.26687271819889496
profile_0200,0.09340480043029768,0.5666119133466083,0.8821383473383433,-0.04313971327967607
profile_0201,0.14810995007838534,0.5605400620411959,0.8621327014654425,-0.16356964548140912
profile_0202,0.019405007785927898,0.4920866425197718,0.9638290894149398,0.32345393357598073
profile_0203,0.3442232452362639,0.48440632593391403,0.8867890047079768,0.08209400305823059
profile_0204,0.3431143663929293,0.37853901724280464,0.9583894777297667,0.19575349633716593
profile_0205,-0.09224352141921523,0.5024483268126143,0.8167285851164385,0.2542133495201845
profile_0206,0.05666351616530076,0.5341788395876095,0.8607650340732239,0.02755235852328433
profile_0207,-0.23569663970799215,0.7041750447719238,0.9924862256446744,-0.4171742316720352
profile_0208,-0.32739890101832386,0.42817268264926117,0.8284818026986326,0.25151711317155634
profile_0209,-0.382522834340496,0.6000734633741447,0.9975269148580153,-0.5137952779244775
profile_0210,-0.07920539251695305,0.4752241307910471,0.828343617048808,0.20010973426340056
profile_0211,0.20144699799837915,0.43029472819681597,0.951590738848277,0.43074723191172815
profile_0212,-0.12725879713839805,0.68081814794983,0.9580317693039723,-0.5371075284137613
profile_0213,0.11025743644450088,0.5668765229082023,0.9989136963082763,-0.060724102763616394
profile_0214,0.09251569959785651,0.4375213029222271,0.9291716945994879,0.4642056669256228
profile_0215,-0.15935847914960857,0.6007093417802006,0.992940155246385,-0.16104335405846526
profile_0216,-0.20336665890189418,0.6209117586758157,0.9632487105532641,-0.4251415198361639
profile_0217,-0.20223985003425862,0.4799120963839022,0.847892104439959,0.18251014496353427
profile_0218,-0.09537904737690638,0.5608675892199608,0.9776969478433356,0.10818972955159624
profile_0219,0.13521588281383937,0.5972258166103963,0.9544529839408864,-0.0769924151994198
profile_0220,0.1537028301036706,0.5462911898883199,0.9395311404117943,0.023200711375669182
profile_0221,0.031246892370742425,0.4882186225979404,0.8080600809706533,0.21357401399694736
profile_0222,0.18268669405824065,0.5531994538926217,0.9420940559768696,-0.039876251735595114
profile_0223,-0.09788251203987841,0.6451494339751958,0.9530162017546976,-0.2091683580946388
profile_0224,0.08219774574168,0.5384515037114259,0.7448839189609219,0.041242196287615995
profile_0225,0.06463903637755937,0.6121956059610147,0.9559620927371905,-0.15675926248885186
profile_0226,0.15277721167415934,0.5966143093566965,0.922112930033088,-0.3322826748001241
profile_0227,0.13577898903577001,0.5710701676526185,0.9920308264425445,0.042470748478293824
profile_0228,-0.09284759213379844,0.552525449079575,0.9004432972264232,-0.048730758148345515
profile_0229,-0.1668778543409329,0.7406445583224308,0.9985379594644223,-0.6456044394360423
profile_0230,0.12223296696516102,0.4699572060472363,0.9401049243468104,0.3243469134363485
profile_0231,0.003072090830885351,0.6002609445000171,0.9745547901682511,-0.034550551083902904
profile_0232,-0.10456621775125269,0.4585050816065285,0.8356250193002318,0.3248669710837986
profile_0233,-0.017933495803653915,0.3962320356597376,0.8263866879396498,0.5950827592059207
profile_0234,0.0676620988888671,0.3776851397260339,0.672206341115208,0.6658596970258892
profile_0235,0.06787612043972514,0.5636829926776297,0.988043076830587,0.08106241133083317
profile_0236,0.0895373522096375,0.5550948283640612,0.9781998172613873,0.11322634537022941
profile_0237,0.08087725542274754,0.516009810926207,0.9573036809095692,0.14918974712562635
profile_0238,0.1164231665323695,0.5694754733018925,0.9653505562684941,0.015316790727258334
profile_0239,-0.05972192539841883,0.5309614930429465,0.912677016598367,0.0033482329392184387
profile_0240,0.09898886233188908,0.738407073478083,0.9996057468113461,-0.5780870467158475
profile_0241,-0.13431599367548466,0.5742235913944604,0.9172594825704405,0.045265636050315174
profile_0242,-0.1804765025795508,0.6045468211259662,0.9880062104046431,-0.09947639974259641
profile_0243,0.12566546848984206,0.5159353049107419,0.9178961859206465,0.22587286668287737
profile_0244,0.1545830066744901,0.44156286656041294,0.9780871037564277,0.1108281903296382
profile_0245,0.03936702958909726,0.6410629083845437,0.9606621003687382,-0.12935447362781177
profile_0246,-0.0954936377712627,0.5984303830881805,0.9487881042212877,-0.06937778050918596
profile_0247,-0.1236274830739162,0.5937335357596651,0.9942831305476306,0.0359392782638492
profile_0248,-0.05218410807789244,0.5014507432756706,0.8866535152178218,0.29918475994354343
profile_0249,0.13859287822016933,0.7039148697986798,0.9987188425053101,-0.5732731790578128
profile_0250,0.21088664878013783,0.46760315901688015,0.9257995982333407,0.34284342649366073
profile_0251,0.07116983638712034,0.573830208657766,0.969006795947825,0.04363138856497316
profile_0252,0.09236689643188574,0.603294685756971,0.9503645569614901,-0.15173669780078836
profile_0253,-0.00938077803920532,0.563545143916116,0.8464100654832658,-0.16942634176971702
profile_0254,-0.008760441176533193,0.6136731777206345,0.9088631224493208,-0.4557467082008023
profile_0255,0.174839499923092,0.5151662836881179,0.9142926881600829,0.13759673427096822
profile_0256,-0.2142317280113434,0.6130047037261339,0.9027772013391541,-0.29508723107552726
profile_0257,-0.12095353033703733,0.6614939794633578,0.9882799363369157,-0.271379475748711
profile_0258,-0.2859712759612522,0.5842987938169372,0.9972692267787756,-0.25764588633064156
profile_0259,-0.20474330496123813,0.4295150251605729,0.9249281667592735,0.4913061826640246
profile_0260,0.15212644552923293,0.418636168585336,0.7245858579652462,0.5974207477888396
profile_0261,-0.12533638046172663,0.6957184884545703,0.9797671114067281,-0.42783736559032515
profile_0262,0.15462062188203382,0.5530270825067384,0.9017826097272588,-0.022705990007420962
profile_0263,-0.16997920159497348,0.5683808057757372,0.8671889705502257,-0.087526813135822
profile_0264,-0.2540278235300855,0.5935215121630272,0.9710518406798143,-0.11607139191587484
profile_0265,0.1735289150776517,0.47922970011458305,0.9694368076180064,0.24493348838084092
profile_0266,-0.055858908012755414,0.5899699385430922,0.9649176092022551,-0.16607818814131908
profile_0267,0.1603933701343386,0.684685647164579,0.9915362728851287,-0.3742979437506241
profile_0268,-0.20027789512738456,0.48697893598714315,0.8243108214706636,-0.10762238999155288
profile_0269,-0.11725095365602073,0.583355742473017,0.9361629461028901,-0.03999517264039565
profile_0270,-0.32767102911322243,0.5314410599163852,0.8923737976809327,-0.06534986851535507
profile_0271,0.26353943621457715,0.5476140180199298,0.9646809951735758,-0.1604317812396387
profile_0272,0.09292837003398928,0.47293838931749366,0.8406386945964,0.3206462341006506
profile_0273,0.1483730477193531,0.5795899394060866,0.8512138882114102,-0.13172101449949772
profile_0274,-0.1484790986533537,0.6485148862817506,0.9459380293574249,-0.2722450289452144
profile_0275,0.2677599476643069,0.34413122954502856,0.8626347408268761,0.6100400811988762
profile_0276,-0.21663095567016635,0.6680775455930652,0.9952864985760062,-0.8337036903226833
profile_0277,0.010730078531816326,0.5795872724756035,0.9653278401300331,-0.024640232081102928
profile_0278,0.13492020586213502,0.5275705605395369,0.8710691995716973,0.059097773403749956
profile_0279,-0.25264285714694895,0.5441789242123886,0.9480843537069427,0.1009389023142988
profile_0280,0.006703890665842964,0.39260560243569487,0.8310152581098529,0.6193605363316647
profile_0281,0.11473510976567153,0.45169488396741553,0.6988835452432077,0.4018257754109372
profile_0282,0.1611668304585353,0.6430340238879728,0.8950857630999031,-0.34566996724994536
profile_0283,0.027653778160431176,0.6634558579576519,0.9972620009426073,-0.46834826309376704
profile_0284,0.02011156271300729,0.534490631546138,0.8987095214070426,0.20591182895376
profile_0285,0.027272210730780056,0.7133224514896813,0.9605554800313064,-0.5723565902147645
profile_0286,-0.0683058794986737,0.5679713332984035,0.8784755373974736,-0.007804193096524054
profile_0287,0.04512038030646356,0.5020896819927003,0.8869434436223539,0.26565480768287025
profile_0288,0.07587330091166257,0.5220715729854704,0.8870625206262326,0.24555701590834914
profile_0289,-0.35923625069601756,0.48758608311201695,0.9778955575507985,-0.20333447110353875
profile_0290,0.07701063109888488,0.6637192522270955,0.9877916247614772,-0.44449137931863525
profile_0291,-0.005365256026166748,0.6942641469054618,0.9496492854734561,-0.38033623311126596
profile_0292,-0.036235323174946994,0.4735259302173454,0.8812931479463672,0.3136563243291624
profile_0293,0.0891083464563505,0.6195770911286799,0.9998302845216636,-0.20497882096561573
profile_0294,-0.024574756020746002,0.5332409461177249,0.8298838856344012,-0.017086999276099912
profile_0295,0.06877892230846487,0.6236831031231164,0.96443368345434,-0.17315265483619527
profile_0296,-0.1980130678677581,0.5443705137543817,0.9266265305373107,0.02394567401797011
profile_0297,-0.14642771121705286,0.532012512037823,0.9211623140438011,0.15838448783364506
profile_0298,-0.2533521239225668,0.5197525149820394,0.979500760205043,0.05897480801711198
profile_0299,-0.24083256446846849,0.48793597481331047,0.9635935376797526,0.28595092429474056
profile_0300,-0.18838106081586406,0.6169456045949273,0.9813354962348673,-0.47547252812571406
profile_0301,-0.13806735046193971,0.5714448901282556,0.8845947477163746,-0.144978562416332
profile_0302,0.07768636696787873,0.6043411144291037,0.9747278587455279,-0.1315011301636341
profile_0303,-0.15276902393868239,0.4730242469487147,0.8648414852046026,0.37062213738289745
profile_0304,0.14068772118716186,0.5316965453484878,0.9758227220561263,-0.019862382965403713
profile_0305,0.05993293080871858,0.5410663148492434,0.9114863770737386,-0.3185988668453637
profile_0306,0.13324585441670744,0.5493356646898545,0.8699334698846277,-0.09484425944308203
profile_0307,0.09969853813920966,0.611645511348641,0.9491445588047732,-0.3331299336582547
profile_0308,0.09163059387225903,0.5593094929010264,0.9318235308955741,-0.1723567281558681
profile_0309,-0.35301153477836333,0.5087917793696949,0.9966310826043387,0.1424744924723094
profile_0310,-0.1492856401887229,0.6146359301575635,0.9561483390894983,-0.17900821059804967
profile_0311,-0.133018084984338,0.6894533525098816,0.9926694137831549,-0.3383508972670995
profile_0312,-0.14983019063787487,0.5059593913470299,0.9397511115083135,0.22623794899222766
profile_0313,0.025265962261945978,0.6592367997723548,0.9831090316958587,-0.5216355023683548
profile_0314,-0.009881473552110822,0.6578203494570491,0.9280477501663338,-0.3627003559493528
profile_0315,-0.27008626371454914,0.5396049912312303,0.9601342650804345,-0.2273668285460997
profile_0316,-0.14394085250349503,0.5847003209282611,0.9949701609259949,-0.10490631665162203
profile_0317,-0.1857767297837066,0.44233322825229854,0.8347483668680621,0.39438841416408416
profile_0318,0.09966027488259392,0.6300478331011747,0.9326372425951986,-0.22696755555885093
profile_0319,0.1253309448048262,0.5430493220143837,0.8999549427245771,-0.00900614393015814
profile_0320,-0.16921230753329985,0.4315771945821754,0.7398162159386168,0.29168913314734346
profile_0321,0.1682184779695289,0.5810692740842167,0.8599983312838001,-0.2226334900369919
profile_0322,0.06886423547309772,0.5445728976493683,0.9688057689916909,0.1483625413757692
profile_0323,0.12453408031852627,0.6067403708809551,0.776693352375645,-0.46862858157485854
profile_0324,-0.2956968942087537,0.6256757947802213,0.967735559837513,-0.4376964253444011
profile_0325,0.21467214845327573,0.5614085616327166,0.9571915591613531,-0.10782141963045758
