user1_id,user2_id,enhanced_compatibility,personality_compatibility,improvement
user_0004,user_0007,0.6788220486952814,0.6626063679823249,0.016215680712956537
user_0004,user_0008,0.3556143426455128,0.3205595519778257,0.035054790667687075
user_0004,user_0009,0.4576724840767257,0.5861127012561619,-0.12844021717943616
user_0004,user_0010,0.5020528946322534,0.5187760524870199,-0.016723157854766413
user_0004,user_0011,0.6378682041444724,0.6762719676943412,-0.03840376354986874
user_0004,user_0012,0.7198592917590525,0.40786105437195147,0.31199823738710103
user_0004,user_0013,0.608838300100306,0.6131508582445473,-0.004312558144241252
user_0005,user_0006,0.5591738504012927,0.42956382107403335,0.1296100293272594
user_0005,user_0007,0.6651500018639894,0.7275418380859658,-0.062391836221976416
user_0005,user_0008,0.37193306187177133,0.36653736319237185,0.0053956986793994854
user_0005,user_0009,0.6759077986540977,0.5061274367623824,0.1697803618917153
user_0005,user_0010,0.7974925936852321,0.587925075106118,0.20956751857911404
user_0005,user_0011,0.4531587642452144,0.6295446311244453,-0.17638586687923086
user_0005,user_0012,0.6269893556780454,0.6159751782885414,0.011014177389503943
user_0005,user_0013,0.5784280539582228,0.6642625126982334,-0.08583445874001061
user_0005,user_0014,0.36844966748617264,0.5150368996781614,-0.14658723219198871
user_0006,user_0007,0.8750207424428454,0.7056407232740883,0.1693800191687571
user_0006,user_0008,0.43541814411226465,0.3124170644983726,0.12300107961389206
user_0006,user_0009,0.5450388820466316,0.4069974386216832,0.13804144342494845
user_0006,user_0010,0.5953866150271897,0.32898766435402393,0.26639895067316577
user_0006,user_0011,0.5754194573330458,0.5863628768599274,-0.010943419526881604
user_0006,user_0012,0.7226985658808934,0.3719503694951313,0.3507481963857621
user_0006,user_0013,0.5788359747316804,0.5208638483047702,0.05797212642691019
user_0006,user_0014,0.6381412969483361,0.6839176822999863,-0.045776385351650184
user_0006,user_0015,0.6102902340445603,0.4472636377620027,0.1630265962825576
user_0007,user_0008,0.4559628914649164,0.5525976276472996,-0.09663473618238316
user_0007,user_0009,0.7086535885238212,0.7808783764414302,-0.072224787917609
user_0007,user_0010,0.6489120940746138,0.44212916342665454,0.20678293064795927
user_0007,user_0011,0.6691078830106981,0.8361464476159113,-0.16703856460521316
user_0007,user_0012,0.7720273747770336,0.5130764009188624,0.25895097385817123
user_0007,user_0013,0.526807736112792,0.5743219939195887,-0.047514257806796745
user_0007,user_0014,0.7565590993951076,0.6625703285687479,0.0939887708263597
user_0007,user_0015,0.7266815695591008,0.6212847798328346,0.1053967897262662
user_0007,user_0016,0.7666584814142229,0.6004976515509023,0.1661608298633206
user_0008,user_0009,0.56484609713506,0.643573994857794,-0.07872789772273403
user_0008,user_0010,0.4377041338534766,0.4886294749967294,-0.050925341143252756
user_0008,user_0011,0.6126027051114049,0.5974252367674964,0.01517746834390854
user_0008,user_0012,0.4490251895117819,0.3264831478165797,0.12254204169520216
user_0008,user_0013,0.6155431265614628,0.4638152023578421,0.1517279242036207
user_0008,user_0014,0.26858694638887254,0.43309469965811187,-0.16450775326923933
user_0008,user_0015,0.40636424021025097,0.5270147666464928,-0.12065052643624186
user_0008,user_0016,0.652438416998498,0.7479642251288192,-0.09552580813032119
user_0008,user_0017,0.3321220620699534,0.6025891910655345,-0.2704671289955811
user_0009,user_0010,0.6648874159144207,0.45370789467129863,0.21117952124312206
user_0009,user_0011,0.627301984611031,0.7814789631255266,-0.15417697851449552
user_0009,user_0012,0.5522770504679927,0.49523081744354275,0.057046233024449944
user_0009,user_0013,0.4494738346915834,0.4398453304827293,0.009628504208854138
user_0009,user_0014,0.48637673211553556,0.6351672143996224,-0.14879048228408687
user_0009,user_0015,0.4351323762655666,0.5409970648290625,-0.1058646885634959
user_0009,user_0016,0.7801807680766033,0.7080146994822758,0.0721660685943275
user_0009,user_0017,0.33224523877187695,0.5890653899691001,-0.2568201511972231
user_0009,user_0018,0.4990058447876166,0.5802102078342084,-0.08120436304659179
user_0010,user_0011,0.4379270100492153,0.4586278886060001,-0.02070087855678482
user_0010,user_0012,0.6496119477705148,0.48689659765015,0.1627153501203648
user_0010,user_0013,0.6287893068502736,0.8073498019649837,-0.17856049511471017
user_0010,user_0014,0.44190287556493546,0.4604586231379706,-0.01855574757303513
user_0010,user_0015,0.387803301128413,0.4234673223597267,-0.035664021231313736
user_0010,user_0016,0.8012258967816819,0.6823995574283016,0.11882633935338027
user_0010,user_0017,0.26018541820044877,0.4855973479635363,-0.22541192976308755
user_0010,user_0018,0.40445074030720185,0.4779010798176596,-0.07345033951045776
user_0010,user_0019,0.736975590452418,0.6683345412641704,0.06864104918824765
user_0011,user_0012,0.6056239793560176,0.4518269132228811,0.15379706613313654
user_0011,user_0013,0.4861750262573907,0.4598734880350011,0.026301538222389564
user_0011,user_0014,0.6115288197934804,0.6545167136710742,-0.04298789387759383
user_0011,user_0015,0.5811062965798345,0.6723393803955608,-0.09123308381572637
user_0011,user_0016,0.6415979735932297,0.6306029909150831,0.010994982678146581
user_0011,user_0017,0.4282301197805925,0.5397484099603184,-0.11151829017972587
user_0011,user_0018,0.5707589006033933,0.6174064627142021,-0.04664756211080878
user_0011,user_0019,0.5103896635684511,0.6790491051925504,-0.1686594416240993
user_0011,user_0020,0.5686858606091836,0.7356880444945462,-0.1670021838853626
user_0012,user_0013,0.6250811010060766,0.5335270558893881,0.09155404511668852
user_0012,user_0014,0.6562633714150956,0.6384526098848675,0.017810761530228092
user_0012,user_0015,0.6184252485880594,0.5544086518941865,0.06401659669387283
user_0012,user_0016,0.65386966802315,0.3744709631386285,0.27939870488452156
user_0012,user_0017,0.46366052846836797,0.6372987537344145,-0.1736382252660465
user_0012,user_0018,0.4806709704348712,0.5451722391753817,-0.06450126874051049
user_0012,user_0019,0.71834537954435,0.4626474560630493,0.25569792348130066
user_0012,user_0020,0.4813035585752296,0.4183384415287927,0.06296511704643692
user_0012,user_0021,0.6792152484247788,0.3822111102149839,0.2970041382097949
user_0013,user_0014,0.30104030847000446,0.42285670164764544,-0.12181639317764098
user_0013,user_0015,0.4690209945064165,0.5380179019009552,-0.06899690739453873
user_0013,user_0016,0.5919120608275016,0.6420503679662095,-0.05013830713870793
user_0013,user_0017,0.32868269216592644,0.5216402084803388,-0.19295751631441233
user_0013,user_0018,0.3558421127882302,0.6330627433081988,-0.2772206305199686
user_0013,user_0019,0.4686221816881992,0.6333684489202611,-0.16474626723206193
user_0013,user_0020,0.38525752049552914,0.7185525774970211,-0.3332950570014919
user_0013,user_0021,0.642652260240314,0.7296739568784226,-0.08702169663810866
user_0013,user_0022,0.7083487640878406,0.8058566392609072,-0.09750787517306658
user_0014,user_0015,0.6516740479529167,0.38920158693935863,0.2624724610135581
user_0014,user_0016,0.4961602734702561,0.4279140314650416,0.06824624200521451
user_0014,user_0017,0.6134960367469617,0.42018935149592873,0.193306685251033
user_0014,user_0018,0.7194435390234784,0.6171975895269359,0.10224594949654242
user_0014,user_0019,0.7125455680324171,0.51753112185991,0.19501444617250707
user_0014,user_0020,0.7187586673019752,0.5033664917320493,0.21539217556992596
user_0014,user_0021,0.46597438040461464,0.405737614970377,0.060236765434237616
user_0014,user_0022,0.5614850261890802,0.6203522683390806,-0.05886724215000039
user_0014,user_0023,0.49281922981988047,0.5429197956425882,-0.05010056582270772
user_0015,user_0016,0.5811924204977145,0.7123620496215272,-0.1311696291238127
user_0015,user_0017,0.7413914902346148,0.5363544965571172,0.20503699367749761
user_0015,user_0018,0.6493275843755143,0.5247021605427586,0.12462542383275566
user_0015,user_0019,0.655357148642479,0.5340438156241328,0.12131333301834613
user_0015,user_0020,0.7032172177138986,0.6037853239973549,0.0994318937165437
user_0015,user_0021,0.421536254044731,0.5298490549847326,-0.10831280094000156
user_0015,user_0022,0.5335255656059289,0.6854834820492374,-0.15195791644330847
user_0015,user_0023,0.5841495856139228,0.626017002183449,-0.041867416569526195
user_0015,user_0024,0.4968541765499395,0.24633142110527725,0.2505227554446623
user_0016,user_0017,0.3656906563183819,0.5262304916306485,-0.16053983531226662
user_0016,user_0018,0.5534025366879218,0.5222608381862551,0.031141698501666704
user_0016,user_0019,0.7202808564110513,0.6707575635230053,0.04952329288804602
user_0016,user_0020,0.6390691297676449,0.6804090180454634,-0.04133988827781854
user_0016,user_0021,0.692432883014568,0.6776191163531947,0.01481376666137324
user_0016,user_0022,0.6212395163027516,0.711059637282224,-0.08982012097947234
user_0016,user_0023,0.7973853637331283,0.6990821522030571,0.09830321153007116
user_0016,user_0024,0.6803557097346355,0.5576336538990069,0.12272205583562867
user_0016,user_0025,0.7573454375615093,0.6301531402754881,0.12719229728602122
user_0017,user_0018,0.6246499552833079,0.482019631221215,0.14263032406209292
user_0017,user_0019,0.5181076125993695,0.5497208264595975,-0.03161321386022797
user_0017,user_0020,0.6417719907317564,0.5404927916770665,0.10127919905468985
user_0017,user_0021,0.2314764683495853,0.4212510850877313,-0.189774616738146
user_0017,user_0022,0.38472682250934354,0.7254018239746436,-0.34067500146530005
user_0017,user_0023,0.39865359095890124,0.47103688208165884,-0.0723832911227576
user_0017,user_0024,0.5111324995733539,0.4305944431802209,0.08053805639313305
user_0017,user_0025,0.228151894687487,0.4395249841523219,-0.21137308946483488
user_0017,user_0026,0.2518202913879521,0.36993270959704977,-0.11811241820909768
user_0018,user_0019,0.6569282254876316,0.7968343207945753,-0.13990609530694365
user_0018,user_0020,0.7495745620056009,0.5413477535917411,0.20822680841385977
user_0018,user_0021,0.3408415423930761,0.48779925057003276,-0.14695770817695664
user_0018,user_0022,0.38205291798373725,0.6232174397918909,-0.24116452180815368
user_0018,user_0023,0.6418985263647742,0.7839135928676509,-0.14201506650287676
user_0018,user_0024,0.6728082007297609,0.5859999589317235,0.08680824179803737
user_0018,user_0025,0.5537605133260156,0.7133013031087014,-0.15954078978268582
user_0018,user_0026,0.6914519944499843,0.7925064740976554,-0.10105447964767111
user_0018,user_0027,0.580463738059057,0.5392616865905537,0.04120205146850331
user_0019,user_0020,0.7399457573538727,0.6939503094950786,0.04599544785879406
user_0019,user_0021,0.5736615329371261,0.470826169325787,0.10283536361133905
user_0019,user_0022,0.5829954092601548,0.6994437984328334,-0.11644838917267863
user_0019,user_0023,0.6103687397354696,0.7831320374872003,-0.17276329775173072
user_0019,user_0024,0.5605932259964843,0.5827749136082543,-0.022181687611769974
user_0019,user_0025,0.6295739280927218,0.5980800381430508,0.03149388994967106
user_0019,user_0026,0.502148208268687,0.5729277430641141,-0.07077953479542709
user_0019,user_0027,0.5891077997014775,0.8251552100268307,-0.23604741032535315
user_0019,user_0028,0.8503145021271937,0.8008112430361279,0.04950325909106579
user_0020,user_0021,0.4203101386876378,0.5731160575672157,-0.15280591887957795
user_0020,user_0022,0.47075472705935506,0.8540328044300248,-0.38327807737066977
user_0020,user_0023,0.4998249896513006,0.5377088040291065,-0.03788381437780586
user_0020,user_0024,0.5709842484556539,0.502150772659564,0.0688334757960899
user_0020,user_0025,0.5619798326844613,0.6106329898718513,-0.04865315718739005
user_0020,user_0026,0.5887204147445121,0.6098011163928678,-0.021080701648355737
user_0020,user_0027,0.5792785965417817,0.6306273396435724,-0.05134874310179072
user_0020,user_0028,0.7042938551656724,0.780256057507436,-0.07596220234176354
user_0020,user_0029,0.6701567312579702,0.4833460311570333,0.18681070010093687
user_0021,user_0022,0.8396118640912363,0.7060143042696417,0.1335975598215946
user_0021,user_0023,0.6108866730439401,0.6561794736087512,-0.04529280056481111
user_0021,user_0024,0.44998505984175524,0.5069418223482206,-0.056956762506465364
user_0021,user_0025,0.7143277118014568,0.609043679045786,0.10528403275567078
user_0021,user_0026,0.41399458516322274,0.4528862759809599,-0.038891690817737135
user_0021,user_0027,0.4808382543774979,0.4392012904148568,0.041636963962641105
user_0021,user_0028,0.6250281511227128,0.6397433636338624,-0.0147152125111496
user_0021,user_0029,0.46652219249266585,0.48439420874912664,-0.017872016256460788
user_0021,user_0030,0.4807707153434309,0.48277143853720156,-0.0020007231937706482
user_0022,user_0023,0.6398626422710425,0.6852436303171666,-0.045380988046124116
user_0022,user_0024,0.5091153870926256,0.5500228033117452,-0.04090741621911964
user_0022,user_0025,0.5945980127189447,0.6152794844218021,-0.02068147170285739
user_0022,user_0026,0.40061841123361597,0.7045623158088787,-0.30394390457526277
user_0022,user_0027,0.5014131088520497,0.6641097408236843,-0.16269663197163464
user_0022,user_0028,0.5933846475716655,0.7619640385040342,-0.16857939093236862
user_0022,user_0029,0.5630973612067208,0.6605210134851818,-0.09742365227846095
user_0022,user_0030,0.5941653995201251,0.6166915265006948,-0.02252612698056966
user_0022,user_0031,0.5262708714853722,0.5779178861414431,-0.05164701465607091
user_0023,user_0024,0.7797778884801195,0.5512961154046622,0.22848177307545736
user_0023,user_0025,0.6123709026232906,0.6657913189694205,-0.05342041634612982
user_0023,user_0026,0.6762601664646888,0.6290928551766374,0.047167311288051406
user_0023,user_0027,0.7631073111507305,0.6357665119057626,0.12734079924496788
user_0023,user_0028,0.6800672663124232,0.6328545730775599,0.04721269323486332
user_0023,user_0029,0.6036828145886707,0.6550978959418677,-0.051415081353197056
user_0023,user_0030,0.7798753585877755,0.5906324957063531,0.18924286288142234
user_0023,user_0031,0.5696430493613672,0.5093876133075227,0.060255436053844535
user_0023,user_0032,0.43738309261271663,0.6237817533714226,-0.18639866075870598
user_0024,user_0025,0.5373038508864587,0.6536815989554049,-0.11637774806894619
user_0024,user_0026,0.6098809892417173,0.5023396191545882,0.10754137008712905
user_0024,user_0027,0.602803235057481,0.3614058778279531,0.24139735722952793
user_0024,user_0028,0.6661939441316241,0.692509177053721,-0.02631523292209681
user_0024,user_0029,0.6078105454804303,0.49967437675328946,0.10813616872714088
user_0024,user_0030,0.7475798464502744,0.5121292156412047,0.2354506308090697
user_0024,user_0031,0.5880137808892087,0.4673898522726967,0.12062392861651206
user_0024,user_0032,0.38037429985688687,0.5262775438279967,-0.14590324397110987
user_0024,user_0033,0.46604433406493273,0.366317009770386,0.09972732429454673
user_0025,user_0026,0.7202917898606078,0.6374766704151843,0.08281511944542352
user_0025,user_0027,0.6273902620609316,0.40800078468336476,0.21938947737756687
user_0025,user_0028,0.5967643304056393,0.5636964180470455,0.03306791235859374
user_0025,user_0029,0.5201083450691285,0.4888017948199607,0.031306550249167786
user_0025,user_0030,0.4407173497430542,0.6274921971997238,-0.1867748474566696
user_0025,user_0031,0.4932623294925823,0.4107124567177153,0.08254987277486703
user_0025,user_0032,0.6158268907790634,0.5863783510132925,0.029448539765770887
user_0025,user_0033,0.550111543093114,0.6018237797654502,-0.051712236672336154
user_0025,user_0034,0.6546670982650764,0.5866658173710387,0.06800128089403767
user_0026,user_0027,0.72751264541826,0.4266018402592857,0.3009108051589743
user_0026,user_0028,0.6037690551932436,0.6216609629318295,-0.017891907738585844
user_0026,user_0029,0.5941001142390673,0.7455984496301643,-0.15149833539109703
user_0026,user_0030,0.4374498647556346,0.4128996561944304,0.024550208561204157
user_0026,user_0031,0.5531333271394901,0.5337394423576238,0.019393884781866322
user_0026,user_0032,0.42420935883107963,0.47974385721253054,-0.055534498381450914
user_0026,user_0033,0.5697870999438639,0.5462989533969338,0.0234881465469301
user_0026,user_0034,0.4737865367967805,0.4284146441810153,0.045371892615765186
user_0026,user_0035,0.49107584860294584,0.3667620495163746,0.12431379908657125
user_0027,user_0028,0.6476425521978246,0.644166660385758,0.003475891812066645
user_0027,user_0029,0.5458845582533848,0.5464970757545117,-0.0006125175011268968
user_0027,user_0030,0.647332822508164,0.7293718502581548,-0.08203902774999072
user_0027,user_0031,0.4515525208363821,0.2953634796928224,0.1561890411435597
user_0027,user_0032,0.4259988293880156,0.5008158193076104,-0.07481698991959485
user_0027,user_0033,0.6457922687718703,0.6851079605200396,-0.03931569174816929
user_0027,user_0034,0.5938365677010486,0.5571983688012907,0.036638198899757946
user_0027,user_0035,0.6817078803339554,0.686759137285441,-0.005051256951485672
user_0027,user_0036,0.45107635789344447,0.32656188859890767,0.1245144692945368
user_0028,user_0029,0.5610454767199508,0.6277664167844171,-0.06672094006446638
user_0028,user_0030,0.6326916304467847,0.4959783991833481,0.1367132312634366
user_0028,user_0031,0.48037484467021213,0.4351687872648012,0.04520605740541095
user_0028,user_0032,0.760172199851665,0.6672411866907081,0.09293101316095687
user_0028,user_0033,0.5191336144064778,0.7308124946100716,-0.21167888020359382
user_0028,user_0034,0.7541950416429066,0.5606366022983346,0.19355843934457206
user_0028,user_0035,0.5852765635299941,0.5336881064980736,0.0515884570319205
user_0028,user_0036,0.46229857528676693,0.4642434520281214,-0.001944876741354462
user_0028,user_0037,0.6381991913414289,0.6603975108857401,-0.022198319544311174
user_0029,user_0030,0.5091948718812029,0.4822883508215776,0.02690652105962532
user_0029,user_0031,0.7702428280786532,0.6466442995399249,0.12359852853872833
user_0029,user_0032,0.47738873161094786,0.5278441105671289,-0.05045537895618102
user_0029,user_0033,0.6828827031435858,0.5651650519318406,0.11771765121174516
user_0029,user_0034,0.5955506632016876,0.7050841548496514,-0.10953349164796378
user_0029,user_0035,0.5531806172810723,0.49915675289993905,0.05402386438113321
user_0029,user_0036,0.6591151030481871,0.4246248381996861,0.234490264848501
user_0029,user_0037,0.6547851834101047,0.6194563723877106,0.03532881102239416
user_0029,user_0038,0.3556305307771618,0.3065593622165443,0.049071168560617495
user_0030,user_0031,0.5163811533928091,0.49505637096003435,0.021324782432774747
user_0030,user_0032,0.42702377242230044,0.5992138652144958,-0.17219009279219538
user_0030,user_0033,0.41985511570890227,0.5409821799935772,-0.12112706428467496
user_0030,user_0034,0.7272080775399177,0.5949336062784141,0.1322744712615036
user_0030,user_0035,0.44801902808947675,0.5394999873471354,-0.0914809592576587
user_0030,user_0036,0.5592934098661068,0.30526571957059334,0.2540276902955134
user_0030,user_0037,0.6046352007258008,0.610106123356679,-0.005470922630878228
user_0030,user_0038,0.5042113272594372,0.37746966547281163,0.12674166178662555
user_0030,user_0039,0.5985440239724714,0.4740883364125955,0.1244556875598759
user_0031,user_0032,0.5478578542425092,0.7571628805885366,-0.20930502634602743
user_0031,user_0033,0.4932863712055586,0.3024863016252782,0.19080006958028045
user_0031,user_0034,0.5508187776939215,0.5946622418247925,-0.043843464130871035
user_0031,user_0035,0.524889112509073,0.4156122573839885,0.1092768551250845
user_0031,user_0036,0.5969528523765391,0.42590521050380337,0.1710476418727357
user_0031,user_0037,0.5630354364022429,0.5518787885092763,0.011156647892966554
user_0031,user_0038,0.48582856791919665,0.5121135279702936,-0.026284960051096984
user_0031,user_0039,0.39092956137915186,0.5082975376737381,-0.11736797629458623
user_0031,user_0040,0.5695307812704853,0.47317438222171,0.0963563990487753
user_0032,user_0033,0.40304554266024967,0.5870130934278287,-0.18396755076757904
user_0032,user_0034,0.6914634000709666,0.69667261518873,-0.005209215117763399
user_0032,user_0035,0.6480544070020218,0.6815230009190797,-0.03346859391705792
user_0032,user_0036,0.39970682004545627,0.6453015837848665,-0.2455947637394102
user_0032,user_0037,0.6223723331372121,0.6871289121752157,-0.06475657903800358
user_0032,user_0038,0.7446842552824186,0.6809450688124336,0.063739186469985
user_0032,user_0039,0.690221350326693,0.5593370222454062,0.1308843280812868
user_0032,user_0040,0.4468013260218554,0.7070454519674186,-0.26024412594556323
user_0032,user_0041,0.7544284105285683,0.684509411875329,0.06991899865323936
user_0033,user_0034,0.418942444005666,0.5872969362100312,-0.1683544922043652
user_0033,user_0035,0.608987907681378,0.5953121061472343,0.013675801534143717
user_0033,user_0036,0.6504321466463817,0.7111560456548436,-0.06072389900846187
user_0033,user_0037,0.535225381659452,0.725567327840525,-0.19034194618107303
user_0033,user_0038,0.3510741274719847,0.3885925892746094,-0.03751846180262469
user_0033,user_0039,0.3098204406012141,0.6403448027309967,-0.3305243621297826
user_0033,user_0040,0.5332183463740904,0.6786258006560854,-0.14540745428199497
user_0033,user_0041,0.3103448074006185,0.49521649544921564,-0.18487168804859716
user_0033,user_0042,0.5320145053654621,0.7291436970357238,-0.19712919167026166
user_0034,user_0035,0.6032152313417952,0.5747096827687125,0.02850554857308274
user_0034,user_0036,0.6405123584820452,0.6156322942207785,0.024880064261266766
user_0034,user_0037,0.6026729078518133,0.565972656088295,0.03670025176351832
user_0034,user_0038,0.6582863929948778,0.41529509415737886,0.24299129883749893
user_0034,user_0039,0.8046634161320707,0.5365587990533335,0.26810461707873723
user_0034,user_0040,0.7143966489705811,0.6380091757767465,0.07638747319383454
user_0034,user_0041,0.6392696001339305,0.6283336476569727,0.010935952476957778
user_0034,user_0042,0.7214114609385,0.6482519275317983,0.07315953340670167
user_0034,user_0043,0.6526698663589624,0.49994033211305006,0.15272953424591235
user_0035,user_0036,0.4492258829855231,0.4280653097391144,0.021160573246408687
user_0035,user_0037,0.4992269229803331,0.6068520276675399,-0.10762510468720676
user_0035,user_0038,0.6600410340997539,0.6118131993072584,0.04822783479249548
user_0035,user_0039,0.5804216849702079,0.6869247966029348,-0.10650311163272697
user_0035,user_0040,0.4651151020963139,0.5702483259854612,-0.10513322388914725
user_0035,user_0041,0.5817060012658024,0.575440899378896,0.006265101886906432
user_0035,user_0042,0.4991283455657931,0.3716759060770515,0.12745243948874163
user_0035,user_0043,0.46928999425077156,0.5459126637786036,-0.07662266952783203
user_0035,user_0044,0.4584833142774985,0.505883051509671,-0.047399737232172445
user_0036,user_0037,0.5875139212889463,0.5161264017777748,0.0713875195111715
user_0036,user_0038,0.3631542696556102,0.39525723284188874,-0.03210296318627853
user_0036,user_0039,0.42627582110568835,0.5630017357579468,-0.13672591465225842
user_0036,user_0040,0.8369866213400878,0.5890302516278446,0.24795636971224322
user_0036,user_0041,0.3279526626515509,0.39177653848073957,-0.06382387582918869
user_0036,user_0042,0.5830010193905188,0.5430828481362769,0.03991817125424191
user_0036,user_0043,0.6959879383286205,0.3386314479494812,0.3573564903791393
user_0036,user_0044,0.5370868204544353,0.3201904031985388,0.21689641725589653
user_0036,user_0045,0.7418215050727494,0.5580123446491495,0.18380916042359985
user_0037,user_0038,0.4218800420851987,0.41968885635300984,0.0021911857321888495
user_0037,user_0039,0.5143664861324668,0.4818077706193193,0.03255871551314754
user_0037,user_0040,0.696735236684415,0.6337985743618252,0.06293666232258976
user_0037,user_0041,0.6140934829580466,0.6526277362260443,-0.03853425326799775
user_0037,user_0042,0.7616046347353563,0.6833288495375169,0.0782757851978394
user_0037,user_0043,0.6538188312579307,0.764108465825628,-0.11028963456769725
user_0037,user_0044,0.5546787182945591,0.6476912127087631,-0.093012494414204
user_0037,user_0045,0.6525551068169215,0.706514786358353,-0.05395967954143144
user_0037,user_0046,0.519626405545468,0.796474890043157,-0.27684848449768895
user_0038,user_0039,0.7278325734245881,0.5147666045300648,0.21306596889452323
user_0038,user_0040,0.4541288319404905,0.5902533638706351,-0.13612453193014462
user_0038,user_0041,0.6210704993030609,0.7146843085164836,-0.09361380921342266
user_0038,user_0042,0.5040726506350773,0.3958786794365032,0.10819397119857416
user_0038,user_0043,0.4772140811943014,0.6238785019959503,-0.14666442080164888
user_0038,user_0044,0.61687199852963,0.5134099859321892,0.10346201259744081
user_0038,user_0045,0.4577165160854971,0.5058635337866091,-0.04814701770111196
user_0038,user_0046,0.5776029580876879,0.42570571475558383,0.15189724333210408
user_0038,user_0047,0.6287426377401094,0.616727220577208,0.012015417162901443
user_0039,user_0040,0.5148710345499591,0.5482193307559196,-0.03334829620596047
user_0039,user_0041,0.5985769621767979,0.45211380347764357,0.14646315869915433
user_0039,user_0042,0.5468115683040722,0.3219337226741965,0.22487784562987567
user_0039,user_0043,0.4746907568620196,0.4610849398461284,0.013605817015891197
user_0039,user_0044,0.6361266965478442,0.5701279941629808,0.06599870238486338
user_0039,user_0045,0.5374132491123745,0.6105768284797513,-0.07316357936737672
user_0039,user_0046,0.3861873091363928,0.34531900986713043,0.04086829926926239
user_0039,user_0047,0.6557144531486673,0.658438561523418,-0.002724108374750678
user_0039,user_0048,0.6293420757421834,0.5060886508602072,0.12325342488197621
user_0040,user_0041,0.4004218168648042,0.49841734497505447,-0.09799552811025025
user_0040,user_0042,0.673868481658929,0.7296344080239381,-0.0557659263650091
user_0040,user_0043,0.8280342815245868,0.5907939059358269,0.23724037558875988
user_0040,user_0044,0.6935054530294116,0.6045560600365444,0.0889493929928672
user_0040,user_0045,0.8068568143876396,0.8274353675169286,-0.020578553129289023
user_0040,user_0046,0.3783510713295804,0.448953829690223,-0.07060275836064261
user_0040,user_0047,0.5754462967059315,0.6905921196099278,-0.11514582290399633
user_0040,user_0048,0.5993319693130666,0.6898937553047351,-0.09056178599166842
user_0040,user_0049,0.5440978452711412,0.424430263804713,0.11966758146642825
user_0041,user_0042,0.7356930757520017,0.5759296990636041,0.15976337668839757
user_0041,user_0043,0.4293904878322259,0.7755676096673639,-0.34617712183513805
user_0041,user_0044,0.36324428165730893,0.6640392095331344,-0.3007949278758255
user_0041,user_0045,0.6230595469671425,0.6289103122366552,-0.00585076526951267
