user_id,snapshot_pair,factor,jones_degree_diff,alexander_degree_diff,avrai_jones_error,baseline_jones_error,avrai_alexander_error,baseline_alexander_error,jones_improvement,alexander_improvement
user_2,8-9,0.75,0,0,0.011830944934257695,0.011830944934257695,0.03700994920963414,0.03700994920963414,0.0,0.0
user_3,0-1,0.25,0,0,0.0385782708283853,0.0385782708283853,0.07278769112957613,0.07278769112957613,0.0,0.0
user_3,0-1,0.5,0,0,0.017145898145949023,0.017145898145949023,0.032350084946478286,0.032350084946478286,0.0,0.0
user_3,0-1,0.75,0,0,0.004286474536487256,0.004286474536487256,0.008087521236619582,0.008087521236619582,0.0,0.0
user_3,1-2,0.25,0,0,0.40147805739350934,0.40147805739350934,0.5332116648866848,0.5332116648866848,0.0,0.0
user_3,1-2,0.5,0,0,0.17843469217489305,0.17843469217489305,0.23698296217185985,0.23698296217185985,0.0,0.0
user_3,1-2,0.75,0,0,0.04460867304372326,0.04460867304372326,0.05924574054296495,0.05924574054296495,0.0,0.0
user_3,2-3,0.25,0,0,0.3888882734809302,0.3888882734809302,0.105426749607736,0.105426749607736,0.0,0.0
user_3,2-3,0.5,0,0,0.1728392326581912,0.1728392326581912,0.04685633315899377,0.04685633315899377,0.0,0.0
user_3,2-3,0.75,0,0,0.04320980816454781,0.04320980816454781,0.011714083289748442,0.011714083289748442,0.0,0.0
user_3,3-4,0.25,0,0,0.42581546669110426,0.42581546669110426,0.30462010210126694,0.30462010210126694,0.0,0.0
user_3,3-4,0.5,0,0,0.18925131852937968,0.18925131852937968,0.13538671204500755,0.13538671204500755,0.0,0.0
user_3,3-4,0.75,0,0,0.04731282963234492,0.04731282963234492,0.033846678011251886,0.033846678011251886,0.0,0.0
user_3,4-5,0.25,0,0,0.5212763599697215,0.5212763599697215,0.9365410653249316,0.9365410653249316,0.0,0.0
user_3,4-5,0.5,0,0,0.23167838220876513,0.23167838220876513,0.4162404734777474,0.4162404734777474,0.0,0.0
user_3,4-5,0.75,0,0,0.057919595552191304,0.057919595552191304,0.10406011836943686,0.10406011836943686,0.0,0.0
user_3,5-6,0.25,0,0,0.7419521770448488,0.7419521770448488,0.3196264637152837,0.3196264637152837,0.0,0.0
user_3,5-6,0.5,0,0,0.3297565231310439,0.3297565231310439,0.14205620609568168,0.14205620609568168,0.0,0.0
user_3,5-6,0.75,0,0,0.082439130782761,0.082439130782761,0.035514051523920426,0.035514051523920426,0.0,0.0
user_3,6-7,0.25,0,0,0.3889959012199878,0.3889959012199878,0.4733002371908122,0.4733002371908122,0.0,0.0
user_3,6-7,0.5,0,0,0.1728870672088835,0.1728870672088835,0.21035566097369432,0.21035566097369432,0.0,0.0
user_3,6-7,0.75,0,0,0.04322176680222089,0.04322176680222089,0.05258891524342357,0.05258891524342357,0.0,0.0
user_3,7-8,0.25,0,0,0.94633944108616,0.94633944108616,0.06266266822018586,0.06266266822018586,0.0,0.0
user_3,7-8,0.5,0,0,0.4205953071494044,0.4205953071494044,0.027850074764527045,0.027850074764527045,0.0,0.0
user_3,7-8,0.75,0,0,0.1051488267873511,0.1051488267873511,0.006962518691131761,0.006962518691131761,0.0,0.0
user_3,8-9,0.25,0,0,0.4117393181059163,0.4117393181059163,0.20875715257864902,0.20875715257864902,0.0,0.0
user_3,8-9,0.5,0,0,0.18299525249151835,0.18299525249151835,0.09278095670162179,0.09278095670162179,0.0,0.0
user_3,8-9,0.75,0,0,0.04574881312287959,0.04574881312287959,0.023195239175405447,0.023195239175405447,0.0,0.0
user_4,0-1,0.25,0,0,0.9528324016507023,0.9528324016507023,0.10444324171001458,0.10444324171001458,0.0,0.0
user_4,0-1,0.5,0,0,0.42348106740031216,0.42348106740031216,0.04641921853778427,0.04641921853778427,0.0,0.0
user_4,0-1,0.75,0,0,0.10587026685007805,0.10587026685007805,0.011604804634446077,0.011604804634446077,0.0,0.0
user_4,1-2,0.25,0,0,0.9055258650418495,0.9055258650418495,0.48279686470343847,0.48279686470343847,0.0,0.0
user_4,1-2,0.5,0,0,0.40245594001859974,0.40245594001859974,0.21457638431263937,0.21457638431263937,0.0,0.0
user_4,1-2,0.75,0,0,0.10061398500464994,0.10061398500464994,0.05364409607815984,0.05364409607815984,0.0,0.0
user_4,2-3,0.25,0,0,0.8521913613304202,0.8521913613304202,0.21736403909305646,0.21736403909305646,0.0,0.0
user_4,2-3,0.5,0,0,0.3787517161468534,0.3787517161468534,0.09660623959691399,0.09660623959691399,0.0,0.0
user_4,2-3,0.75,0,0,0.09468792903671333,0.09468792903671333,0.024151559899228497,0.024151559899228497,0.0,0.0
user_4,3-4,0.25,0,0,0.5951494999206745,0.5951494999206745,0.06112710802801759,0.06112710802801759,0.0,0.0
user_4,3-4,0.5,0,0,0.26451088885363305,0.26451088885363305,0.02716760356800782,0.02716760356800782,0.0,0.0
user_4,3-4,0.75,0,0,0.06612772221340826,0.06612772221340826,0.006791900892001955,0.006791900892001955,0.0,0.0
user_4,4-5,0.25,0,0,0.11703089987062049,0.11703089987062049,0.1428649456566613,0.1428649456566613,0.0,0.0
user_4,4-5,0.5,0,0,0.05201373327583132,0.05201373327583132,0.06349553140296058,0.06349553140296058,0.0,0.0
user_4,4-5,0.75,0,0,0.013003433318957838,0.013003433318957838,0.015873882850740137,0.015873882850740137,0.0,0.0
user_4,5-6,0.25,0,0,0.2968784818268919,0.2968784818268919,0.5586739517758061,0.5586739517758061,0.0,0.0
user_4,5-6,0.5,0,0,0.13194599192306306,0.13194599192306306,0.24829953412258055,0.24829953412258055,0.0,0.0
user_4,5-6,0.75,0,0,0.032986497980765764,0.032986497980765764,0.062074883530645136,0.062074883530645136,0.0,0.0
user_4,6-7,0.25,0,0,0.36159596871700267,0.36159596871700267,0.34318581434486806,0.34318581434486806,0.0,0.0
user_4,6-7,0.5,0,0,0.160709319429779,0.160709319429779,0.15252702859771916,0.15252702859771916,0.0,0.0
user_4,6-7,0.75,0,0,0.04017732985744475,0.04017732985744475,0.03813175714942979,0.03813175714942979,0.0,0.0
user_4,7-8,0.25,0,1,0.08094614734454908,0.08094614734454908,0.11373705499109338,0.2021992088730549,0.0,0.08846215388196152
user_4,7-8,0.5,0,1,0.03597606548646626,0.03597606548646626,0.050549802218263724,0.0,0.0,0.0
user_4,7-8,0.75,0,1,0.00899401637161657,0.00899401637161657,0.012637450554565931,0.0,0.0,0.0
user_4,8-9,0.25,0,0,0.08599564795433473,0.08599564795433473,0.08490479732660322,0.08490479732660322,0.0,0.0
user_4,8-9,0.5,0,0,0.03822028797970432,0.03822028797970432,0.03773546547849032,0.03773546547849032,0.0,0.0
user_4,8-9,0.75,0,0,0.00955507199492608,0.00955507199492608,0.00943386636962258,0.00943386636962258,0.0,0.0
user_5,0-1,0.25,0,0,0.23962128570014068,0.23962128570014068,0.20518608037116928,0.20518608037116928,0.0,0.0
user_5,0-1,0.5,0,0,0.10649834920006254,0.10649834920006254,0.09119381349829749,0.09119381349829749,0.0,0.0
user_5,0-1,0.75,0,0,0.026624587300015636,0.026624587300015636,0.02279845337457437,0.02279845337457437,0.0,0.0
user_5,1-2,0.25,0,0,0.23819670904905726,0.23819670904905726,0.022803724307074533,0.022803724307074533,0.0,0.0
user_5,1-2,0.5,0,0,0.10586520402180323,0.10586520402180323,0.010134988580922015,0.010134988580922015,0.0,0.0
user_5,1-2,0.75,0,0,0.026466301005450808,0.026466301005450808,0.0025337471452305037,0.0025337471452305037,0.0,0.0
user_5,2-3,0.25,0,0,0.19820891752264458,0.19820891752264458,0.032837358460781924,0.032837358460781924,0.0,0.0
user_5,2-3,0.5,0,0,0.08809285223228648,0.08809285223228648,0.0145943815381253,0.0145943815381253,0.0,0.0
user_5,2-3,0.75,0,0,0.022023213058071634,0.022023213058071634,0.003648595384531325,0.003648595384531325,0.0,0.0
user_5,3-4,0.25,0,0,0.3913535877977031,0.3913535877977031,0.37226740320560664,0.37226740320560664,0.0,0.0
user_5,3-4,0.5,0,0,0.17393492791009024,0.17393492791009024,0.1654521792024918,0.1654521792024918,0.0,0.0
user_5,3-4,0.75,0,0,0.04348373197752257,0.04348373197752257,0.041363044800622945,0.041363044800622945,0.0,0.0
user_5,4-5,0.25,0,0,0.2002459143310017,0.2002459143310017,0.12176357542721232,0.12176357542721232,0.0,0.0
user_5,4-5,0.5,0,0,0.08899818414711184,0.08899818414711184,0.054117144634316584,0.054117144634316584,0.0,0.0
user_5,4-5,0.75,0,0,0.022249546036777968,0.022249546036777968,0.01352928615857915,0.01352928615857915,0.0,0.0
user_5,5-6,0.25,0,0,0.15301307297353745,0.15301307297353745,0.13692425202792782,0.13692425202792782,0.0,0.0
user_5,5-6,0.5,0,0,0.06800581021046109,0.06800581021046109,0.06085522312352349,0.06085522312352349,0.0,0.0
user_5,5-6,0.75,0,0,0.01700145255261528,0.01700145255261528,0.015213805780880876,0.015213805780880876,0.0,0.0
user_5,6-7,0.25,0,0,0.4544378213404464,0.4544378213404464,0.11198499595118679,0.11198499595118679,0.0,0.0
user_5,6-7,0.5,0,0,0.20197236504019844,0.20197236504019844,0.04977110931163858,0.04977110931163858,0.0,0.0
user_5,6-7,0.75,0,0,0.05049309126004961,0.05049309126004961,0.012442777327909644,0.012442777327909644,0.0,0.0
user_5,7-8,0.25,0,0,0.2609349426029477,0.2609349426029477,0.3779387567942887,0.3779387567942887,0.0,0.0
user_5,7-8,0.5,0,0,0.11597108560131009,0.11597108560131009,0.16797278079746167,0.16797278079746167,0.0,0.0
user_5,7-8,0.75,0,0,0.02899277140032752,0.02899277140032752,0.041993195199365396,0.041993195199365396,0.0,0.0
user_5,8-9,0.25,0,0,0.23446000465919198,0.23446000465919198,0.3432670568746123,0.3432670568746123,0.0,0.0
user_5,8-9,0.5,0,0,0.10420444651519643,0.10420444651519643,0.15256313638871657,0.15256313638871657,0.0,0.0
user_5,8-9,0.75,0,0,0.02605111162879911,0.02605111162879911,0.038140784097179144,0.038140784097179144,0.0,0.0
user_6,0-1,0.25,0,0,0.15997819923896664,0.15997819923896664,0.03585932877923135,0.03585932877923135,0.0,0.0
user_6,0-1,0.5,0,0,0.07110142188398517,0.07110142188398517,0.01593747945743616,0.01593747945743616,0.0,0.0
user_6,0-1,0.75,0,0,0.017775355470996294,0.017775355470996294,0.00398436986435904,0.00398436986435904,0.0,0.0
user_6,1-2,0.25,0,0,0.14888933148708192,0.14888933148708192,0.23511632661250478,0.23511632661250478,0.0,0.0
user_6,1-2,0.5,0,0,0.06617303621648085,0.06617303621648085,0.10449614516111322,0.10449614516111322,0.0,0.0
user_6,1-2,0.75,0,0,0.016543259054120213,0.016543259054120213,0.026124036290278305,0.026124036290278305,0.0,0.0
user_6,2-3,0.25,0,0,0.0524279145723753,0.0524279145723753,0.10090762088724,0.10090762088724,0.0,0.0
user_6,2-3,0.5,0,0,0.02330129536550013,0.02330129536550013,0.04484783150543998,0.04484783150543998,0.0,0.0
user_6,2-3,0.75,0,0,0.0058253238413750325,0.0058253238413750325,0.011211957876359995,0.011211957876359995,0.0,0.0
user_6,3-4,0.25,0,0,0.34398617597542663,0.34398617597542663,0.13066141812580465,0.13066141812580465,0.0,0.0
user_6,3-4,0.5,0,0,0.1528827448779674,0.1528827448779674,0.058071741389246506,0.058071741389246506,0.0,0.0
user_6,3-4,0.75,0,0,0.03822068621949186,0.03822068621949186,0.014517935347311627,0.014517935347311627,0.0,0.0
user_6,4-5,0.25,0,0,0.6177539319396116,0.6177539319396116,0.18014214778410495,0.18014214778410495,0.0,0.0
user_6,4-5,0.5,0,0,0.2745573030842718,0.2745573030842718,0.08006317679293554,0.08006317679293554,0.0,0.0
user_6,4-5,0.75,0,0,0.06863932577106799,0.06863932577106799,0.020015794198233884,0.020015794198233884,0.0,0.0
user_6,5-6,0.25,0,0,0.29841271608294334,0.29841271608294334,0.17244165911133122,0.17244165911133122,0.0,0.0
user_6,5-6,0.5,0,0,0.13262787381464147,0.13262787381464147,0.07664073738281386,0.07664073738281386,0.0,0.0
user_6,5-6,0.75,0,0,0.03315696845366037,0.03315696845366037,0.019160184345703466,0.019160184345703466,0.0,0.0
user_6,6-7,0.25,0,0,0.3495051575322989,0.3495051575322989,0.12845651319004714,0.12845651319004714,0.0,0.0
user_6,6-7,0.5,0,0,0.1553356255699106,0.1553356255699106,0.05709178364002094,0.05709178364002094,0.0,0.0
user_6,6-7,0.75,0,0,0.03883390639247762,0.03883390639247762,0.014272945910005235,0.014272945910005235,0.0,0.0
user_6,7-8,0.25,0,0,0.07014719101137763,0.07014719101137763,0.35654067596595224,0.35654067596595224,0.0,0.0
user_6,7-8,0.5,0,0,0.031176529338390047,0.031176529338390047,0.1584625226515343,0.1584625226515343,0.0,0.0
user_6,7-8,0.75,0,0,0.007794132334597516,0.007794132334597516,0.03961563066288359,0.03961563066288359,0.0,0.0
user_6,8-9,0.25,0,0,0.026644584995393922,0.026644584995393922,0.036031777046793535,0.036031777046793535,0.0,0.0
user_6,8-9,0.5,0,0,0.011842037775730632,0.011842037775730632,0.016014123131908246,0.016014123131908246,0.0,0.0
user_6,8-9,0.75,0,0,0.002960509443932658,0.002960509443932658,0.004003530782977062,0.004003530782977062,0.0,0.0
user_7,0-1,0.25,0,0,0.396571349385075,0.396571349385075,0.30277979782103226,0.30277979782103226,0.0,0.0
user_7,0-1,0.5,0,0,0.17625393306003334,0.17625393306003334,0.13456879903156993,0.13456879903156993,0.0,0.0
user_7,0-1,0.75,0,0,0.044063483265008335,0.044063483265008335,0.03364219975789248,0.03364219975789248,0.0,0.0
user_7,1-2,0.25,0,0,0.11714841378127476,0.11714841378127476,0.27945282443455316,0.27945282443455316,0.0,0.0
user_7,1-2,0.5,0,0,0.052065961680566555,0.052065961680566555,0.12420125530424585,0.12420125530424585,0.0,0.0
user_7,1-2,0.75,0,0,0.013016490420141639,0.013016490420141639,0.031050313826061462,0.031050313826061462,0.0,0.0
user_7,2-3,0.25,0,0,0.4560878953345042,0.4560878953345042,0.47600447533018686,0.47600447533018686,0.0,0.0
user_7,2-3,0.5,0,0,0.20270573125977964,0.20270573125977964,0.21155754459119422,0.21155754459119422,0.0,0.0
user_7,2-3,0.75,0,0,0.05067643281494491,0.05067643281494491,0.05288938614779854,0.05288938614779854,0.0,0.0
user_7,3-4,0.25,0,0,0.048160309347759715,0.048160309347759715,0.4537659989219455,0.4537659989219455,0.0,0.0
user_7,3-4,0.5,0,0,0.021404581932337647,0.021404581932337647,0.20167377729864247,0.20167377729864247,0.0,0.0
user_7,3-4,0.75,0,0,0.005351145483084412,0.005351145483084412,0.05041844432466062,0.05041844432466062,0.0,0.0
user_7,4-5,0.25,0,0,0.18165211582524676,0.18165211582524676,0.5201690853569046,0.5201690853569046,0.0,0.0
user_7,4-5,0.5,0,0,0.08073427370010966,0.08073427370010966,0.23118626015862423,0.23118626015862423,0.0,0.0
user_7,4-5,0.75,0,0,0.020183568425027405,0.020183568425027405,0.05779656503965606,0.05779656503965606,0.0,0.0
user_7,5-6,0.25,0,0,0.397037882665944,0.397037882665944,0.06337240435551753,0.06337240435551753,0.0,0.0
user_7,5-6,0.5,0,0,0.17646128118486398,0.17646128118486398,0.02816551304689668,0.02816551304689668,0.0,0.0
user_7,5-6,0.75,0,0,0.04411532029621598,0.04411532029621598,0.007041378261724168,0.007041378261724168,0.0,0.0
user_7,6-7,0.25,0,0,0.46278426971934084,0.46278426971934084,0.5858107523127686,0.5858107523127686,0.0,0.0
user_7,6-7,0.5,0,0,0.20568189765304037,0.20568189765304037,0.26036033436123046,0.26036033436123046,0.0,0.0
user_7,6-7,0.75,0,0,0.05142047441326009,0.05142047441326009,0.06509008359030762,0.06509008359030762,0.0,0.0
user_7,7-8,0.25,0,0,0.06581756426975846,0.06581756426975846,0.18883076058646364,0.18883076058646364,0.0,0.0
user_7,7-8,0.5,0,0,0.029252250786559318,0.029252250786559318,0.08392478248287272,0.08392478248287272,0.0,0.0
user_7,7-8,0.75,0,0,0.0073130626966398295,0.0073130626966398295,0.02098119562071818,0.02098119562071818,0.0,0.0
user_7,8-9,0.25,0,1,0.517163736414298,0.517163736414298,0.43294081572862064,0.7696725612953256,0.0,0.33673174556670493
user_7,8-9,0.5,0,1,0.22985054951746578,0.22985054951746578,0.1924181403238314,0.0,0.0,0.0
user_7,8-9,0.75,0,1,0.05746263737936645,0.05746263737936645,0.04810453508095785,0.0,0.0,0.0
user_8,0-1,0.25,0,0,0.016514941200103005,0.016514941200103005,0.023434382347203665,0.023434382347203665,0.0,0.0
user_8,0-1,0.5,0,0,0.007339973866712447,0.007339973866712447,0.01041528104320163,0.01041528104320163,0.0,0.0
user_8,0-1,0.75,0,0,0.0018349934666781118,0.0018349934666781118,0.0026038202608003993,0.0026038202608003993,0.0,0.0
user_8,1-2,0.25,0,0,0.0012019129454026213,0.0012019129454026213,0.11169905071587245,0.11169905071587245,0.0,0.0
user_8,1-2,0.5,0,0,0.0005341835312900539,0.0005341835312900539,0.04964402254038774,0.04964402254038774,0.0,0.0
user_8,1-2,0.75,0,0,0.00013354588282251347,0.00013354588282251347,0.012411005635096934,0.012411005635096934,0.0,0.0
user_8,2-3,0.25,0,0,0.014648955350396281,0.014648955350396281,0.08533132026185102,0.08533132026185102,0.0,0.0
user_8,2-3,0.5,0,0,0.0065106468223983475,0.0065106468223983475,0.03792503122748934,0.03792503122748934,0.0,0.0
user_8,2-3,0.75,0,0,0.0016276617055995869,0.0016276617055995869,0.009481257806872334,0.009481257806872334,0.0,0.0
user_8,3-4,0.25,0,0,0.21831962414681325,0.21831962414681325,0.2618928981811346,0.2618928981811346,0.0,0.0
user_8,3-4,0.5,0,0,0.09703094406525033,0.09703094406525033,0.11639684363605979,0.11639684363605979,0.0,0.0
user_8,3-4,0.75,0,0,0.02425773601631258,0.02425773601631258,0.029099210909014947,0.029099210909014947,0.0,0.0
user_8,4-5,0.25,0,0,0.004104099357446137,0.004104099357446137,0.08378817029006216,0.08378817029006216,0.0,0.0
user_8,4-5,0.5,0,0,0.001824044158864952,0.001824044158864952,0.03723918679558318,0.03723918679558318,0.0,0.0
user_8,4-5,0.75,0,0,0.0004560110397162363,0.0004560110397162363,0.009309796698895796,0.009309796698895796,0.0,0.0
user_8,5-6,0.25,0,0,0.2878066760703346,0.2878066760703346,0.1478840567576933,0.1478840567576933,0.0,0.0
user_8,5-6,0.5,0,0,0.12791407825348206,0.12791407825348206,0.06572624744786368,0.06572624744786368,0.0,0.0
user_8,5-6,0.75,0,0,0.031978519563370514,0.031978519563370514,0.01643156186196591,0.01643156186196591,0.0,0.0
user_8,6-7,0.25,0,0,0.016104300461307352,0.016104300461307352,0.10991292543571916,0.10991292543571916,0.0,0.0
user_8,6-7,0.5,0,0,0.007157466871692157,0.007157466871692157,0.04885018908254185,0.04885018908254185,0.0,0.0
user_8,6-7,0.75,0,0,0.0017893667179230393,0.0017893667179230393,0.012212547270635463,0.012212547270635463,0.0,0.0
user_8,7-8,0.25,0,0,0.099117284151609,0.099117284151609,0.02385278635913795,0.02385278635913795,0.0,0.0
user_8,7-8,0.5,0,0,0.044052126289604,0.044052126289604,0.010601238381839089,0.010601238381839089,0.0,0.0
user_8,7-8,0.75,0,0,0.011013031572401,0.011013031572401,0.002650309595459772,0.002650309595459772,0.0,0.0
user_8,8-9,0.25,0,0,0.11545190923549571,0.11545190923549571,0.35725453635885474,0.35725453635885474,0.0,0.0
user_8,8-9,0.5,0,0,0.05131195966022032,0.05131195966022032,0.15877979393726877,0.15877979393726877,0.0,0.0
user_8,8-9,0.75,0,0,0.01282798991505508,0.01282798991505508,0.03969494848431719,0.03969494848431719,0.0,0.0
user_9,0-1,0.25,0,0,0.22279676866745005,0.22279676866745005,0.12273730585067394,0.12273730585067394,0.0,0.0
user_9,0-1,0.5,0,0,0.09902078607442226,0.09902078607442226,0.05454991371141064,0.05454991371141064,0.0,0.0
user_9,0-1,0.75,0,0,0.024755196518605565,0.024755196518605565,0.01363747842785265,0.01363747842785265,0.0,0.0
user_9,1-2,0.25,0,0,0.7506728924703432,0.7506728924703432,0.2392849876088122,0.2392849876088122,0.0,0.0
user_9,1-2,0.5,0,0,0.33363239665348593,0.33363239665348593,0.1063488833816943,0.1063488833816943,0.0,0.0
user_9,1-2,0.75,0,0,0.0834080991633715,0.0834080991633715,0.026587220845423577,0.026587220845423577,0.0,0.0
user_9,2-3,0.25,0,0,0.426723273230345,0.426723273230345,0.04362648368076497,0.04362648368076497,0.0,0.0
user_9,2-3,0.5,0,0,0.18965478810237554,0.18965478810237554,0.019389548302562207,0.019389548302562207,0.0,0.0
user_9,2-3,0.75,0,0,0.047413697025593886,0.047413697025593886,0.004847387075640552,0.004847387075640552,0.0,0.0
user_9,3-4,0.25,0,0,0.43701679389721176,0.43701679389721176,0.06990331934031345,0.06990331934031345,0.0,0.0
user_9,3-4,0.5,0,0,0.19422968617653857,0.19422968617653857,0.0310681419290282,0.0310681419290282,0.0,0.0
user_9,3-4,0.75,0,0,0.048557421544134644,0.048557421544134644,0.007767035482257043,0.007767035482257043,0.0,0.0
user_9,4-5,0.25,0,0,0.008012530320960323,0.008012530320960323,0.23161000788285507,0.23161000788285507,0.0,0.0
user_9,4-5,0.5,0,0,0.0035611245870934773,0.0035611245870934773,0.10293778128126892,0.10293778128126892,0.0,0.0
