knot_id,timestamp,complexity,knot_type,energy,stress,mood_type,mood_intensity
user_1,2025-12-23T02:30:40.561044,0.09438203093488055,trefoil,0.5890859931267758,0.5589821704627719,calm,0.515051911332002
user_1,2025-12-23T05:30:40.561044,0.10771130205444718,trefoil,0.6883346676208757,0.5207795660483877,relaxed,0.5837775507862439
user_1,2025-12-23T08:30:40.561044,0.12080899773875513,trefoil,0.6508478240058277,0.280723833473096,calm,0.6850619952663659
user_1,2025-12-23T11:30:40.561044,0.13011100569498824,trefoil,0.7808464322482344,0.3451685554719672,energetic,0.7178389383881336
user_1,2025-12-23T14:30:40.561044,0.0968060590335915,trefoil,0.6845021680097509,0.6680853264508948,calm,0.5082084207794281
user_1,2025-12-23T17:30:40.561044,0.08906339180840052,trefoil,0.3420252045709572,0.869459497201518,stressed,0.23628285368471957
user_1,2025-12-23T20:30:40.561044,0.09229135489425415,trefoil,0.5222305853262613,0.48804158656966573,calm,0.5170944993782978
user_1,2025-12-23T23:30:40.561044,0.11060938928395289,trefoil,0.5107452251961327,0.21372090121244902,calm,0.6485121619918419
user_1,2025-12-24T02:30:40.561044,0.11009304372919779,trefoil,0.5430340184037542,0.26940097361322124,calm,0.6368165223952664
user_1,2025-12-24T05:30:40.561044,0.14833834783699723,trefoil,0.8739721657669414,0.2290373714942682,happy,0.8224673971363365
user_1,2025-12-24T08:30:40.561044,0.08906339180840052,trefoil,0.7949891792333296,0.9755571188976147,focused,0.40971603016785746
user_1,2025-12-24T11:30:40.561044,0.13608162011983144,trefoil,0.7387378008308304,0.19820835024110048,energetic,0.7702647252948649
user_1,2025-12-24T14:30:40.561044,0.08906339180840052,trefoil,0.5281945819522607,0.6235992621463928,focused,0.4522976599029339
user_1,2025-12-24T17:30:40.561044,0.08906339180840052,trefoil,0.3107826821390226,1.0,stressed,0.1553913410695113
user_1,2025-12-24T20:30:40.561044,0.09535903200286093,trefoil,0.3859623756384853,0.240584585843165,calm,0.5726888948976602
user_1,2025-12-24T23:30:40.561044,0.08906339180840052,trefoil,0.3091500749817148,0.5122258702924405,focused,0.3984621023446372
user_1,2025-12-25T02:30:40.561044,0.09935617114100709,trefoil,0.5309980659295832,0.40203848459147007,relaxed,0.5644797906690566
user_1,2025-12-25T05:30:40.561044,0.10611800998821748,trefoil,0.7868671427457001,0.6909400487327924,calm,0.5479635470064539
user_1,2025-12-25T08:30:40.561044,0.11940805524492827,trefoil,0.8178274001167984,0.5508553515473082,calm,0.6334860242847451
user_1,2025-12-25T11:30:40.561044,0.10171903704216043,trefoil,0.6548901044903587,0.5547138443086318,relaxed,0.5500881300908634
user_1,2025-12-25T14:30:40.561044,0.1214783705811321,trefoil,0.6316914262116908,0.24259462429316786,relaxed,0.6945484009592615
user_1,2025-12-25T17:30:40.561044,0.08906339180840052,trefoil,0.3076052230246372,0.5380309614240117,introspective,0.38478713080031274
user_1,2025-12-25T20:30:40.561044,0.08906339180840052,trefoil,0.3469311128013258,0.985329233320305,stressed,0.18080093974051042
user_1,2025-12-25T23:30:40.561044,0.08906339180840052,trefoil,0.37507286944937857,0.9780179786068408,stressed,0.19852744542126888
user_1,2025-12-26T02:30:40.561044,0.08906339180840052,trefoil,0.49805921301531936,0.5829371291768717,introspective,0.45756104191922387
user_1,2025-12-26T05:30:40.561044,0.15252566892067976,trefoil,0.8864595841989582,0.18899966889312364,happy,0.8487299576529173
user_1,2025-12-26T08:30:40.561044,0.10576668584026012,trefoil,0.725880018728337,0.604390178567561,relaxed,0.560744920080388
user_1,2025-12-26T11:30:40.561044,0.1114687416199807,trefoil,0.6067918035953785,0.34572980416328764,relaxed,0.6305309997160454
user_1,2025-12-26T14:30:40.561044,0.08906339180840052,trefoil,0.6474847625350497,0.7269163735594111,introspective,0.4602841944878193
user_1,2025-12-26T17:30:40.561044,0.09112208974054092,trefoil,0.35196056097300454,0.24904712471546558,calm,0.5514567181287695
user_1,2025-12-26T20:30:40.561044,0.10590412539876205,trefoil,0.4905280952602931,0.24943333642101895,relaxed,0.6205473794196371
user_1,2025-12-26T23:30:40.561044,0.08906339180840052,trefoil,0.4123837843879414,0.5993179960734274,focused,0.406532894157257
user_1,2025-12-27T02:30:40.561044,0.08906339180840052,trefoil,0.49760808948568347,0.9719912962043811,stressed,0.2628083966406512
user_1,2025-12-27T05:30:40.561044,0.11274633673539966,trefoil,0.6488803281244289,0.39093161099026513,relaxed,0.6289743585670818
user_1,2025-12-27T08:30:40.561044,0.14673194237819714,trefoil,0.775732674382039,0.10422395018620209,happy,0.8357543620979184
user_1,2025-12-27T11:30:40.561044,0.097214635178496,trefoil,0.6726422533627637,0.6445611098663067,relaxed,0.5140405717482286
user_1,2025-12-27T14:30:40.561044,0.13585912842021675,trefoil,0.6636850367947805,0.08875186343984964,happy,0.7874665866774655
user_1,2025-12-27T17:30:40.561044,0.08906339180840052,trefoil,0.41583079134023226,0.6403675822067743,introspective,0.387731604566729
user_1,2025-12-27T20:30:40.561044,0.08906339180840052,trefoil,0.3956926890881284,0.47976740694775283,focused,0.45796264107018775
user_1,2025-12-27T23:30:40.561044,0.08906339180840052,trefoil,0.30698158072074777,0.5751454678904099,introspective,0.36591805641516895
user_1,2025-12-28T02:30:40.561044,0.08906339180840052,trefoil,0.5090211496092452,0.6608992697949598,focused,0.42406093990714266
user_1,2025-12-28T05:30:40.561044,0.1421830492348625,trefoil,0.8632416040581159,0.2993308197096761,energetic,0.7819553921742199
user_1,2025-12-28T08:30:40.561044,0.10738578989731705,trefoil,0.6532318631339168,0.4726939052508057,calm,0.5902689789415556
user_1,2025-12-28T11:30:40.561044,0.13247690560961778,trefoil,0.7420504217801792,0.25376925942699113,energetic,0.744140581176594
user_1,2025-12-28T14:30:40.561044,0.12888144289149386,trefoil,0.7329238882225991,0.2905415884391573,energetic,0.721191149891721
user_1,2025-12-28T17:30:40.561044,0.10627786591307789,trefoil,0.5792271976810695,0.37723656167348646,calm,0.6009953180037915
user_1,2025-12-28T20:30:40.561044,0.08906339180840052,trefoil,0.5263628622254047,0.6933925081720334,introspective,0.4164851770266857
user_1,2025-12-28T23:30:40.561044,0.08906339180840052,trefoil,0.57076587200387,0.6903298894269958,introspective,0.4402179912884371
user_1,2025-12-29T02:30:40.561044,0.10099372904859764,trefoil,0.5686569685488602,0.43554379977769164,relaxed,0.5665565843855842
user_1,2025-12-29T05:30:40.561044,0.10283579619207972,trefoil,0.6032512954440895,0.46158197505359894,calm,0.5708346601952452
user_1,2025-12-29T08:30:40.561044,0.1393740212494708,trefoil,0.7720313664369859,0.2019400226894772,happy,0.7850456718737544
user_1,2025-12-29T11:30:40.561044,0.12736333057993823,trefoil,0.6345336565934959,0.16426286710656368,happy,0.7351353947434661
user_1,2025-12-29T14:30:40.561044,0.1465711692935839,trefoil,0.725712358831304,0.03144991861114954,happy,0.8471312201100772
user_1,2025-12-29T17:30:40.561044,0.09580819536403257,trefoil,0.5368854428383661,0.4606652025922509,relaxed,0.5381101201230576
user_1,2025-12-29T20:30:40.561044,0.09558978160120991,trefoil,0.4648586646971206,0.355690461005713,relaxed,0.5545841018457038
user_1,2025-12-29T23:30:40.561044,0.1126386551923622,trefoil,0.5663112548274899,0.26858930581400775,relaxed,0.6488609745067411
user_1,2025-12-30T02:30:40.561044,0.0987114610422799,trefoil,0.5284531895152417,0.4072696421541596,calm,0.560591773680541
user_1,2025-12-30T05:30:40.561044,0.10878905869220479,trefoil,0.630336802836837,0.41865651138490756,relaxed,0.6058401457259648
user_1,2025-12-30T08:30:40.561044,0.15801866943785978,trefoil,0.8465580177871069,0.052053347138667105,happy,0.8972523353242199
user_1,2025-12-30T11:30:40.561044,0.11404591929500933,trefoil,0.5244046341925699,0.1859784975079653,calm,0.6692130683423023
user_1,2025-12-30T14:30:40.561044,0.1550602101592566,trefoil,0.7841745732151576,0.0,happy,0.8920872866075789
user_1,2025-12-30T17:30:40.561044,0.10393501764839352,trefoil,0.5260134555776824,0.33029770017183036,calm,0.597857877702926
user_1,2025-12-30T20:30:40.561044,0.08906339180840052,trefoil,0.46752127492074147,0.4897892947368891,introspective,0.48886599009192616
user_1,2025-12-30T23:30:40.561044,0.1021428161912365,trefoil,0.5719063155284208,0.4242904428910415,relaxed,0.5738079363186896
user_1,2025-12-31T02:30:40.561044,0.09276852541124617,trefoil,0.44059819259823785,0.3588959344742004,relaxed,0.5408511290620187
user_1,2025-12-31T05:30:40.561044,0.10862668061502777,trefoil,0.6356453748804216,0.4288983371871963,calm,0.6033735188466127
user_1,2025-12-31T08:30:40.561044,0.14983830968952064,trefoil,0.7750106295291479,0.059543181760387504,happy,0.8577337238843802
user_1,2025-12-31T11:30:40.561044,0.09926108863126076,trefoil,0.6124611738571112,0.5255676244851113,relaxed,0.5434467746859999
user_1,2025-12-31T14:30:40.561044,0.14625356063998868,trefoil,0.7889667618321834,0.13078914379064935,energetic,0.8290888090207671
user_1,2025-12-31T17:30:40.561044,0.10207310401347318,trefoil,0.5909636480122917,0.4538548483497916,relaxed,0.5685543998312501
user_1,2025-12-31T20:30:40.561044,0.08906339180840052,trefoil,0.4661562853203962,0.5363621948359628,focused,0.4648970452422167
user_1,2025-12-31T23:30:40.561044,0.08906339180840052,trefoil,0.4569293532510446,0.8332993683079638,introspective,0.31181499247154043
user_1,2026-01-01T02:30:40.561044,0.08906339180840052,trefoil,0.488267424025219,0.7035867411918224,focused,0.39234034141669827
user_1,2026-01-01T05:30:40.561044,0.12382717929196717,trefoil,0.8703474031472967,0.5676131834962377,relaxed,0.6513671098255296
user_1,2026-01-01T08:30:40.561044,0.1284472612055005,trefoil,0.6564363479171283,0.18190399501184135,energetic,0.7372661764526436
user_1,2026-01-01T11:30:40.561044,0.11876358931431566,trefoil,0.6060056684078159,0.2421677992814445,calm,0.6819189345631858
user_1,2026-01-01T14:30:40.561044,0.13962142325626856,trefoil,0.7958632233438809,0.2342155339513606,happy,0.7808238446962601
user_1,2026-01-01T17:30:40.561044,0.08906339180840052,trefoil,0.4608289099032361,0.729255857733974,focused,0.3657865260846311
user_1,2026-01-01T20:30:40.561044,0.08906339180840052,trefoil,0.3487850818034674,0.535834187064052,focused,0.40647544736970775
user_1,2026-01-01T23:30:40.561044,0.11620632071437544,trefoil,0.5467611728769507,0.18919218571892088,calm,0.6787844935790148
user_1,2026-01-02T02:30:40.561044,0.08906339180840052,trefoil,0.5598191668501225,0.8064725863207483,introspective,0.3766732902646871
user_1,2026-01-02T05:30:40.561044,0.09147787946453559,trefoil,0.6079100923491756,0.6279779317950818,focused,0.4899660802770469
user_1,2026-01-02T08:30:40.561044,0.12159987326311175,trefoil,0.6451250673310585,0.2610398022480006,calm,0.692042632541529
user_1,2026-01-02T11:30:40.561044,0.1110496599070853,trefoil,0.6142672569893065,0.36282477396016993,relaxed,0.6257212415145683
user_1,2026-01-02T14:30:40.561044,0.08906339180840052,trefoil,0.5820221215792118,0.6655411408154805,introspective,0.45824049038186565
user_1,2026-01-02T17:30:40.561044,0.0995723762969731,trefoil,0.559416712876516,0.4416320270671207,calm,0.5588923429046977
user_1,2026-01-02T20:30:40.561044,0.10325497914086353,trefoil,0.5834297189647284,0.42596639978822004,calm,0.5787316595882541
user_1,2026-01-02T23:30:40.561044,0.08906339180840052,trefoil,0.37420443052295926,0.41227148360052185,focused,0.4809664734612187
user_1,2026-01-03T02:30:40.561044,0.08906339180840052,trefoil,0.481852390335264,0.48967171266047727,introspective,0.4960903388373934
user_1,2026-01-03T05:30:40.561044,0.15691297439272422,trefoil,0.801510205321757,0.0,energetic,0.9007551026608784
user_1,2026-01-03T08:30:40.561044,0.12455654513541987,trefoil,0.8014719586778399,0.4540634057018619,calm,0.673704276487989
user_1,2026-01-03T11:30:40.561044,0.11352941597674032,trefoil,0.7316955175206918,0.5041639192920735,calm,0.6137657991143092
user_1,2026-01-03T14:30:40.561044,0.11807666681757797,trefoil,0.6682813914606159,0.34522230482140587,calm,0.6615295433196051
user_1,2026-01-03T17:30:40.561044,0.08906339180840052,trefoil,0.4210448598637191,0.7080303300533104,focused,0.35650726490520435
user_1,2026-01-03T20:30:40.561044,0.08906339180840052,trefoil,0.36388924845267323,0.9098370630537965,stressed,0.22702609269943835
user_1,2026-01-03T23:30:40.561044,0.08906339180840052,trefoil,0.3409114426760309,0.3129139365708556,relaxed,0.5139987530525877
user_1,2026-01-04T02:30:40.561044,0.08906339180840052,trefoil,0.5712476083481245,0.7176201500482378,introspective,0.42681372914994337
user_1,2026-01-04T05:30:40.561044,0.1412784095427259,trefoil,0.7541968467479433,0.14846025404350682,happy,0.8028682963522182
user_1,2026-01-04T08:30:40.561044,0.13394305150066754,trefoil,0.8587091126240236,0.4081800155488035,happy,0.72526454853761
user_1,2026-01-04T11:30:40.561044,0.097132446928052,trefoil,0.5441220442787114,0.4529343039943013,relaxed,0.5455938701422051
user_1,2026-01-04T14:30:40.561044,0.10224981344731619,trefoil,0.6377407268714784,0.521540359067787,calm,0.5581001839018458
user_1,2026-01-04T17:30:40.561044,0.08906339180840052,trefoil,0.4477854281978609,0.7767501087617434,introspective,0.3355176597180587
user_1,2026-01-04T20:30:40.561044,0.08906339180840052,trefoil,0.32275899843259914,0.3890018494682011,introspective,0.46687857448219905
user_1,2026-01-04T23:30:40.561044,0.08906339180840052,trefoil,0.33841375168733173,0.4413358673432458,introspective,0.44853894217204293
user_1,2026-01-05T02:30:40.561044,0.09441123184401862,trefoil,0.5690365229718035,0.5284981320128552,relaxed,0.5202691954794741
user_1,2026-01-05T05:30:40.561044,0.14891434721677088,trefoil,0.8002673215563082,0.11039598430555839,energetic,0.8449356686253748
user_1,2026-01-05T08:30:40.561044,0.12268201257940967,trefoil,0.6506805189216494,0.2541852114846302,relaxed,0.6982476537185096
user_1,2026-01-05T11:30:40.561044,0.11895845529336486,trefoil,0.5531031452830241,0.16007908087047112,relaxed,0.6965120322062766
user_1,2026-01-05T14:30:40.561044,0.11869439166121505,trefoil,0.6510251812564571,0.31066825396088427,calm,0.6701784636477864
user_1,2026-01-05T17:30:40.561044,0.08906339180840052,trefoil,0.31179364195232967,0.7911241561857781,stressed,0.26033474288327574
user_1,2026-01-05T20:30:40.561044,0.08906339180840052,trefoil,0.32452770958466154,0.9163993049305036,stressed,0.20406420232707898
user_1,2026-01-05T23:30:40.561044,0.08906339180840052,trefoil,0.5620735872320332,0.6081972656880689,focused,0.47693816077198214
user_1,2026-01-06T02:30:40.561044,0.08906339180840052,trefoil,0.3553563058069132,0.5205709496859765,introspective,0.4173926780604683
user_1,2026-01-06T05:30:40.561044,0.09284151278888852,trefoil,0.7111416308374146,0.7636867178427047,introspective,0.4737274564973549
user_1,2026-01-06T08:30:40.561044,0.13602088166668946,trefoil,0.7387604148399444,0.1990947322366169,happy,0.7698328413016637
user_1,2026-01-06T11:30:40.561044,0.08906339180840052,trefoil,0.5110049608671794,0.6592754576085864,focused,0.4258647516292965
user_1,2026-01-06T14:30:40.561044,0.13048465568291973,trefoil,0.6535032326346999,0.1489095982059918,happy,0.752296817214354
user_1,2026-01-06T17:30:40.561044,0.08906339180840052,trefoil,0.3321516034019328,0.972605878636829,stressed,0.17977286238255188
user_1,2026-01-06T20:30:40.561044,0.1014041784772911,trefoil,0.3727411510904189,0.13590943753688528,relaxed,0.6184158567767668
user_1,2026-01-06T23:30:40.561044,0.08906339180840052,trefoil,0.4131852489313868,0.4575001742201079,introspective,0.4778425373556394
user_1,2026-01-07T02:30:40.561044,0.11643827653428472,trefoil,0.5671581842219685,0.21653221505515244,calm,0.675312984583408
user_1,2026-01-07T05:30:40.561044,0.14327957500322888,trefoil,0.8037306957433469,0.19467477599332964,energetic,0.8045279598750086
user_1,2026-01-07T08:30:40.561044,0.11448857324474351,trefoil,0.7611319625455644,0.5348568652324409,calm,0.6131375486565618
user_1,2026-01-07T11:30:40.561044,0.14367911828676216,trefoil,0.723631842255299,0.06891892687940973,energetic,0.8273564576879446
user_1,2026-01-07T14:30:40.561044,0.11117814962410033,trefoil,0.6089246889195905,0.3530075754636879,calm,0.6279585567279513
user_1,2026-01-07T17:30:40.561044,0.10386909364333,trefoil,0.47123349140067355,0.24905299383549823,relaxed,0.6110902487825877
user_1,2026-01-07T20:30:40.561044,0.08906339180840052,trefoil,0.3458577417552996,0.7667361055828146,stressed,0.2895608180862425
user_1,2026-01-07T23:30:40.561044,0.08906339180840052,trefoil,0.3737873185153524,0.5498306370108953,introspective,0.41197834075222856
user_1,2026-01-08T02:30:40.561044,0.08906339180840052,trefoil,0.3520120785884264,0.5652976736480336,focused,0.3933572024701964
user_1,2026-01-08T05:30:40.561044,0.13794887577817141,trefoil,0.6240701236984927,0.0,happy,0.8120350618492463
user_1,2026-01-08T08:30:40.561044,0.10310695989171859,trefoil,0.6336116706504157,0.503316769660618,relaxed,0.5651474504948988
user_1,2026-01-08T11:30:40.561044,0.13748808048919178,trefoil,0.7908411299826107,0.256623746969338,energetic,0.7671086915066363
user_1,2026-01-08T14:30:40.561044,0.0942967716676431,trefoil,0.5512662762170197,0.503449204410706,calm,0.5239085359031569
user_1,2026-01-08T17:30:40.561044,0.08906339180840052,trefoil,0.5788127967382757,0.8298513011981855,introspective,0.3744807477700451
user_1,2026-01-08T20:30:40.561044,0.08906339180840052,trefoil,0.5308478799575811,0.7930745511298811,introspective,0.36888666441385
user_1,2026-01-08T23:30:40.561044,0.08906339180840052,trefoil,0.3971037709212731,0.6588476990360688,introspective,0.36912803594260213
user_1,2026-01-09T02:30:40.561044,0.09863368699310815,trefoil,0.33445104742176107,0.11735798368629868,calm,0.6085465318677312
user_1,2026-01-09T05:30:40.561044,0.13853285197653992,trefoil,0.6865891659720768,0.08558248830994672,energetic,0.800503338831065
user_1,2026-01-09T08:30:40.561044,0.13152123176239713,trefoil,0.7597768297654758,0.2937717033751765,energetic,0.7330025631951496
user_1,2026-01-09T11:30:40.561044,0.11562900260509135,trefoil,0.6009812834581761,0.27862498076254694,calm,0.6611781513478145
user_1,2026-01-09T14:30:40.561044,0.11885478827952681,trefoil,0.728068357966906,0.423981860960166,calm,0.65204324850337
user_1,2026-01-09T17:30:40.561044,0.10386435802276464,trefoil,0.4414728565650475,0.20447850576657411,calm,0.6184971753992367
user_1,2026-01-09T20:30:40.561044,0.11253981571961963,trefoil,0.5491858223363187,0.2442883638568223,calm,0.6524487292397483
