knot_id,knot_energy,knot_stability,knot_complexity,crossing_number,personality_complexity,personality_variability,personality_exploration,temperature,entropy,free_energy
user_36,0.07978229941566861,0.9261126067181845,0.1063038323594477,2,0.1063038323594477,0.011300504774305558,0.31975000000000003,0.011300504774305558,0.0012012869651049163,0.07976872426658413
user_37,0.2103313333623617,0.8262200377990292,0.2838855556039362,5,0.2838855556039362,0.08059100868055556,0.35100000000000003,0.08059100868055556,0.02287862327596116,0.20848752203532955
user_38,0.12584883022769577,0.8882187138727641,0.16974805037949298,3,0.16974805037949298,0.028814400607638888,0.42462500000000003,0.028814400607638888,0.004891188326000379,0.125707893567823
user_39,0.13085557645134857,0.8842862172887042,0.17809262741891427,3,0.17809262741891427,0.031716983940972214,0.61225,0.031716983940972214,0.005648561003851252,0.1306764211326998
user_40,0.13661078642274904,0.8798086486116292,0.18768464403791507,3,0.18768464403791507,0.035225525607638884,0.594375,0.035225525607638884,0.006611290234718166,0.13637790024928645
user_41,0.08396703244956337,0.922537282098134,0.11327838741593894,2,0.11327838741593894,0.012831993055555555,0.23012500000000002,0.012831993055555555,0.0014535874806658603,0.08394838002510582
user_42,0.11704643665933692,0.8952179311279319,0.1550773944322282,3,0.1550773944322282,0.024048998263888885,0.520375,0.024048998263888885,0.003729455989469068,0.11695674697872092
user_43,0.1395808861793333,0.8775155955385445,0.19263481029888885,3,0.19263481029888885,0.03710817013888889,0.880625,0.03710817013888889,0.007148325315243753,0.13931562490732713
user_44,0.12135773916335568,0.8917760720553812,0.1622628986055928,3,0.1622628986055928,0.026329248263888886,0.5191250000000001,0.026329248263888886,0.0042722601414048825,0.12124525376544472
user_45,0.10152474422645177,0.9078325341681291,0.14254124037741964,2,0.14254124037741964,0.020318005208333326,0.5145,0.020318005208333326,0.0028961536643907046,0.10146590016121455
user_46,0.16312022155258887,0.859756353186906,0.21853370258764815,4,0.21853370258764815,0.04775697916666666,0.24187499999999998,0.04775697916666666,0.01043650948169284,0.16262180538669896
user_47,0.1616366966757484,0.8608543470275143,0.21606116112624732,4,0.21606116112624732,0.0466824253472222,0.39325,0.0466824253472222,0.010086259024710189,0.16116584564179462
user_48,0.24479105789834554,0.8033476732138157,0.3279850964972426,6,0.3279850964972426,0.10757422352430555,0.93125,0.10757422352430555,0.035282742083235306,0.24099554431493317
user_49,0.09935058113174737,0.909627935949723,0.13891763521957895,2,0.13891763521957895,0.019298109375,0.28012499999999996,0.019298109375,0.0026808477185837867,0.09929884583925642
user_50,0.19773304336362119,0.8349105884159939,0.2628884056060353,5,0.2628884056060353,0.06911031380208335,0.308875,0.06911031380208335,0.01816830020636247,0.19647742643510901
user_51,0.16256701045344496,0.8601654709004364,0.21761168408907494,4,0.21761168408907494,0.04735484505208335,0.343375,0.04735484505208335,0.010304967581561056,0.1620790203103534
user_52,0.11523833144572518,0.8966693233218254,0.1520638857428753,3,0.1520638857428753,0.02312342534722223,0.3715,0.02312342534722223,0.003516237909983908,0.11515702398091059
user_53,0.13180675129601113,0.8835430596742053,0.17967791882668524,3,0.17967791882668524,0.03228415451388889,0.23600000000000002,0.03228415451388889,0.0058007496941346924,0.1316194789965893
user_54,0.12389175000344121,0.8897654066745647,0.16648625000573536,3,0.16648625000573536,0.02771767144097222,0.340375,0.02771767144097222,0.004614611177098532,0.12376384372700656
user_55,0.1784517817406125,0.8485709941589351,0.24408630290102082,4,0.24408630290102082,0.05957812326388889,0.6188750000000001,0.05957812326388889,0.014542203841263937,0.17758538452762906
user_56,0.1637396028867174,0.8592987619562377,0.21956600481119568,4,0.21956600481119568,0.04820923046875,0.863875,0.04820923046875,0.010585108129045605,0.16322930296938762
user_57,0.16864760506042542,0.8556899408083711,0.22774600843404236,4,0.22774600843404236,0.05186824435763889,0.512375,0.05186824435763889,0.011812785616933797,0.16803489660950188
user_58,0.11722357115424187,0.8950759953684704,0.15537261859040313,3,0.15537261859040313,0.024140650607638883,0.733375,0.024140650607638883,0.00375079609938486,0.11713302449610612
user_59,0.11872265436525731,0.893876597651794,0.15787109060876217,3,0.15787109060876217,0.024923281249999995,0.47275000000000006,0.024923281249999995,0.003934665592486413,0.11862458958807107
user_60,0.1786370689832554,0.8484375948421886,0.24439511497209235,4,0.24439511497209235,0.05972897222222224,0.313625,0.05972897222222224,0.014597469033414915,0.1777651771608438
user_61,0.12166044171003937,0.8915354084124063,0.16276740285006563,3,0.16276740285006563,0.026493227430555554,0.4925,0.026493227430555554,0.004312233821987645,0.12154619671865971
user_62,0.20226042098660413,0.8317665478660403,0.27043403497767354,5,0.27043403497767354,0.07313456727430555,0.6188750000000001,0.07313456727430555,0.019778076124336564,0.2008139599477325
user_63,0.17002850418935211,0.8546800325115537,0.23004750698225354,4,0.23004750698225354,0.052921855468749994,0.74375,0.052921855468749994,0.012174540915461078,0.1693842048946257
user_64,0.09494307581257522,0.9132894869971973,0.1315717930209587,2,0.1315717930209587,0.01731113671875,0.808375,0.01731113671875,0.002277657297316893,0.0949036469757029
user_65,0.17099303489743647,0.8539760444327381,0.23165505816239412,4,0.23165505816239412,0.05366406597222221,0.3755,0.05366406597222221,0.012431552324025692,0.17032590725338284
user_66,0.13863075230931704,0.8782478410774057,0.19105125384886176,3,0.19105125384886176,0.03650058159722221,0.578875,0.03650058159722221,0.0069734818803619935,0.13837621616492612
user_67,0.12254170674770148,0.8908354976825431,0.1642361779128358,3,0.1642361779128358,0.026973522135416653,0.490375,0.026973522135416653,0.004430028180368104,0.1224222132845178
user_68,0.10128723801806457,0.908028319477899,0.14214539669677428,2,0.14214539669677428,0.02020531380208333,0.35475,0.02020531380208333,0.0028720923457799434,0.10122920649094952
user_69,0.1342819738216541,0.8816149979275193,0.18380328970275683,3,0.18380328970275683,0.03378364930555556,0.184,0.03378364930555556,0.006209545880525368,0.13407219270127968
user_70,0.04373351674198888,0.958098962962785,0.05955586123664813,1,0.05955586123664813,0.003546900607638888,0.664125,0.003546900607638888,0.00021123872040872455,0.043732767499243104
user_71,0.09063175744111886,0.9168997630751534,0.12438626240186478,2,0.12438626240186478,0.01547194227430556,0.35287500000000005,0.01547194227430556,0.0019244970715982758,0.09060198173352002
user_72,0.08279263970491059,0.9235378624964853,0.11132106617485099,2,0.11132106617485099,0.012392379774305554,0.35787500000000005,0.012392379774305554,0.0013795329289193535,0.08277554400894425
user_73,0.06318777463125325,0.9405676248928194,0.09197962438542208,1,0.09197962438542208,0.008460251302083333,0.68825,0.008460251302083333,0.000778170736971903,0.06318119111126254
user_74,0.13014101690086635,0.8848453290742901,0.17690169483477727,3,0.17690169483477727,0.03129420963541666,0.511875,0.03129420963541666,0.005535998723020024,0.12996777219628677
user_75,0.133832873038995,0.8819641975273791,0.183054788398325,3,0.183054788398325,0.03350905555555555,0.7342500000000001,0.03350905555555555,0.006133993074149938,0.13362732872429592
user_76,0.13648704092027666,0.879904445888133,0.18747840153379444,3,0.18747840153379444,0.03514815104166666,0.657625,0.03514815104166666,0.006589519174160037,0.13625543150505132
user_77,0.2188287462035956,0.8204598087424482,0.298047910339326,5,0.298047910339326,0.08883255685763891,0.77475,0.08883255685763891,0.02647635794151864,0.21647678363137246
user_78,0.13469865274135,0.8812912552456744,0.1844977545689167,3,0.1844977545689167,0.034039421440972224,0.7735000000000001,0.034039421440972224,0.0062801968226844146,0.1344848784749704
user_79,0.15309568272651175,0.8672307207286435,0.2018261378775196,4,0.2018261378775196,0.040733789930555556,0.865375,0.040733789930555556,0.008221143502798225,0.15276080439407982
user_80,0.15532101149033767,0.8655602988731443,0.2055350191505628,4,0.2055350191505628,0.04224464409722222,0.23212499999999997,0.04224464409722222,0.008682753733531279,0.15495421164908083
user_81,0.2149076984261985,0.8231077976503139,0.29151283071033085,5,0.29151283071033085,0.08497973046875,0.735125,0.08497973046875,0.024772681781946262,0.2128025226053806
user_82,0.19974240005396188,0.8335122605944594,0.2662373334232698,5,0.2662373334232698,0.07088231770833332,0.850375,0.07088231770833332,0.018871519253527678,0.1984047430305944
user_83,0.1382073354419496,0.8785745521590005,0.19034555906991601,3,0.19034555906991601,0.036231431857638885,0.40812499999999996,0.036231431857638885,0.006896492152845839,0.13795746565645703
user_84,0.05410443986212174,0.9486726003457506,0.07684073310353623,1,0.07684073310353623,0.005904498263888888,0.355375,0.005904498263888888,0.0004537059752057791,0.05410176095597882
user_85,0.13370704740352826,0.8820620832253352,0.18284507900588043,3,0.18284507900588043,0.03343232291666665,0.24325000000000002,0.03343232291666665,0.006112935725048021,0.13350267776239963
user_86,0.10040639323386587,0.9087551709520767,0.14067732205644312,2,0.14067732205644312,0.01979010894097222,0.24725,0.01979010894097222,0.0027840195290212435,0.10035129718409275
user_87,0.06160544515252159,0.941969546752211,0.08934240858753598,1,0.08934240858753598,0.007982065972222221,0.36774999999999997,0.007982065972222221,0.0007131369994629453,0.06159975284594464
user_88,0.17381267739081016,0.8519246888888892,0.23635446231801696,4,0.23635446231801696,0.055863431857638896,0.699875,0.055863431857638896,0.01320357139995142,0.1730750805796315
user_89,0.20227017401543637,0.8317598004283192,0.2704502900257273,5,0.2704502900257273,0.073143359375,0.8676250000000001,0.073143359375,0.019781642756424748,0.20082327821027532
user_90,0.15466220128874258,0.8660541575569712,0.2044370021479043,4,0.2044370021479043,0.04179448784722223,0.362625,0.04179448784722223,0.008544339801793132,0.154305094982734
user_91,0.13313370240214523,0.8825083905633436,0.1818895040035754,3,0.1818895040035754,0.03308379166666667,0.327875,0.03308379166666667,0.0060175944568076215,0.13293461756080172
user_92,0.13972337369239626,0.8774058890801457,0.19287228948732713,3,0.19287228948732713,0.03719972005208332,0.21450000000000002,0.03719972005208332,0.007174795174732942,0.13945647332046515
user_93,0.062291866045937304,0.9413608745044805,0.0904864434098955,1,0.0904864434098955,0.008187796440972223,0.643625,0.008187796440972223,0.0007408845793077769,0.06228579983381568
user_94,0.1527287008906747,0.8675068116438271,0.20121450148445785,4,0.20121450148445785,0.040487275607638894,0.9273750000000001,0.040487275607638894,0.00814662697785491,0.15239886615894965
user_95,0.06255170712269231,0.9411306699679797,0.09091951187115387,1,0.09091951187115387,0.00826635763888889,0.44025000000000003,0.00826635763888889,0.0007515732014801618,0.06254549434981707
user_96,0.09639833156695479,0.9120772726558387,0.133997219278258,2,0.133997219278258,0.017955254774305558,0.5315000000000001,0.017955254774305558,0.0024059542111896106,0.09635513204611756
user_97,0.11511365412906013,0.896769577071525,0.15185609021510024,3,0.15185609021510024,0.023060272135416667,0.52475,0.023060272135416667,0.003501842765780596,0.11503290068190579
user_98,0.1561104013318384,0.8649692960533879,0.20685066888639733,4,0.20685066888639733,0.04278719921874999,0.233875,0.04278719921874999,0.008850560778173972,0.155731710624625
user_99,0.15338972554854055,0.8670096306991204,0.2023162092475676,4,0.2023162092475676,0.04093184852430556,0.58425,0.04093184852430556,0.008281176430933145,0.15305076168926654
user_100,0.11738033368300843,0.89495042095818,0.15563388947168072,3,0.15563388947168072,0.024221907552083328,0.6950000000000001,0.024221907552083328,0.0037697496827542054,0.11728902315469826
