user_id,expert_id,event_id,matching_score,connected,satisfaction,connection_probability
user_15,synthetic_user_1792,event_0392,0.5423041802881424,True,0.3096296487193939,0.37115209014407124
user_15,synthetic_user_1314,event_0357,0.5413859153194263,True,0.32192951951777043,0.3706929576597131
user_16,synthetic_user_1004,event_0226,0.572179626922116,False,0.0,0.386089813461058
user_16,synthetic_user_0192,event_0250,0.5685673368902219,False,0.0,0.38428366844511097
user_16,synthetic_user_1338,event_0386,0.5697132126576977,False,0.0,0.3848566063288489
user_16,synthetic_user_1670,event_0299,0.5746320778613656,False,0.0,0.3873160389306828
user_16,synthetic_user_1470,event_0478,0.5659757303570495,True,0.40684309872792446,0.3829878651785248
user_16,synthetic_user_1670,event_0035,0.5746320778613656,True,0.31434764231424084,0.3873160389306828
user_16,synthetic_user_0616,event_0003,0.5695391151515492,False,0.0,0.3847695575757746
user_16,synthetic_user_0926,event_0185,0.5707147494135059,True,0.30439845126389253,0.3853573747067529
user_16,synthetic_user_0622,event_0397,0.5678418443288306,True,0.301926096745927,0.3839209221644153
user_16,synthetic_user_0822,event_0118,0.5696272602164436,False,0.0,0.3848136301082218
user_17,synthetic_user_1658,event_0230,0.5752884937530024,True,0.4191387823025866,0.38764424687650123
user_17,synthetic_user_0128,event_0236,0.5775180519902348,False,0.0,0.38875902599511736
user_17,synthetic_user_1344,event_0192,0.5763884489315056,False,0.0,0.3881942244657528
user_17,synthetic_user_0978,event_0405,0.578327940517911,True,0.451206715786835,0.38916397025895555
user_17,synthetic_user_0334,event_0014,0.5756438792345828,True,0.3603583794870236,0.3878219396172914
user_17,synthetic_user_0490,event_0199,0.5744752592444655,True,0.4966952920596684,0.38723762962223274
user_17,synthetic_user_1140,event_0492,0.5737250752025751,True,0.45947310299042027,0.3868625376012875
user_17,synthetic_user_0232,event_0203,0.5718612345605091,True,0.4803593139602452,0.3859306172802546
user_17,synthetic_user_0560,event_0450,0.578328468495934,False,0.0,0.389164234247967
user_17,user_53,event_0068,0.5670131250000001,False,0.0,0.38350656250000004
user_18,synthetic_user_1440,event_0337,0.5737581507252985,False,0.0,0.3868790753626492
user_18,synthetic_user_1828,event_0379,0.5758693580810083,False,0.0,0.38793467904050416
user_18,user_52,event_0453,0.5557800000000002,True,0.3725554936563889,0.37789000000000006
user_18,user_40,event_0147,0.5692170000000002,False,0.0,0.38460850000000013
user_18,synthetic_user_0334,event_0440,0.5772391292345829,False,0.0,0.3886195646172914
user_18,synthetic_user_1792,event_0242,0.5660979302881424,False,0.0,0.38304896514407116
user_18,synthetic_user_0554,event_0285,0.5784108095005084,False,0.0,0.3892054047502542
user_18,synthetic_user_1210,event_0370,0.5779845356005735,True,0.3516933796495289,0.38899226780028673
user_18,synthetic_user_1498,event_0288,0.5726420934340833,False,0.0,0.3863210467170417
user_18,synthetic_user_1492,event_0434,0.5738282427068653,False,0.0,0.3869141213534326
user_19,synthetic_user_1194,event_0044,0.5645001000986569,True,0.44815363039010364,0.38225005004932844
user_19,synthetic_user_0664,event_0156,0.5669823080386784,True,0.3060804051271784,0.3834911540193392
user_19,synthetic_user_1220,event_0179,0.571064924894462,False,0.0,0.38553246244723105
user_19,synthetic_user_0622,event_0330,0.5659293443288306,True,0.48036885459598294,0.3829646721644153
user_19,synthetic_user_0188,event_0468,0.5735686924533853,True,0.3562866799186823,0.38678434622669267
user_19,synthetic_user_0822,event_0404,0.5677147602164436,True,0.4158919319297954,0.3838573801082218
user_19,user_75,event_0176,0.5442048750000001,True,0.3121148051437745,0.37210243750000005
user_19,synthetic_user_1288,event_0001,0.5686619602497958,True,0.4210694454795718,0.38433098012489786
user_19,synthetic_user_1022,event_0302,0.5657243787336985,False,0.0,0.38286218936684924
user_19,synthetic_user_0852,event_0238,0.56139977519539,True,0.3541448147394297,0.380699887597695
user_20,synthetic_user_1712,event_0423,0.5583736888475951,True,0.37756792526497185,0.3791868444237976
user_20,synthetic_user_0490,event_0199,0.5483347592444655,True,0.3080808263147917,0.3741673796222328
user_20,synthetic_user_0560,event_0450,0.552187968495934,True,0.28942429875127684,0.37609398424796703
user_20,synthetic_user_0954,event_0107,0.5494506459507355,False,0.0,0.37472532297536776
user_20,synthetic_user_1074,event_0412,0.5586487414305921,False,0.0,0.379324370715296
user_20,synthetic_user_1440,event_0337,0.5460224007252984,False,0.0,0.37301120036264923
user_20,user_100,event_0150,0.5705681250000002,True,0.4760406131730508,0.38528406250000014
user_20,synthetic_user_1048,event_0196,0.5484318091842332,False,0.0,0.3742159045921166
user_20,synthetic_user_0926,event_0133,0.5508449994135058,False,0.0,0.3754224997067529
user_20,synthetic_user_0378,event_0246,0.5446843834231212,False,0.0,0.3723421917115606
user_21,synthetic_user_1424,event_0287,0.5570586863483776,True,0.4776897724369774,0.37852934317418885
user_21,synthetic_user_0910,event_0269,0.5654762242907537,True,0.34511321019340446,0.3827381121453769
user_21,synthetic_user_0954,event_0210,0.5652355209507355,False,0.0,0.3826177604753678
user_21,synthetic_user_1048,event_0196,0.5642166841842331,True,0.4389689778427377,0.3821083420921165
user_21,synthetic_user_0358,event_0016,0.560895971702211,False,0.0,0.3804479858511055
user_21,synthetic_user_0920,event_0260,0.5647704525999898,True,0.2991935903911165,0.38238522629999494
user_21,synthetic_user_1604,event_0336,0.568817419751626,True,0.3785978892243685,0.384408709875813
user_21,synthetic_user_0170,event_0282,0.5660937511881643,False,0.0,0.3830468755940821
user_21,synthetic_user_0408,event_0088,0.5667333974877722,False,0.0,0.38336669874388607
user_21,synthetic_user_0822,event_0118,0.5655423852164436,False,0.0,0.3827711926082218
user_22,user_75,event_0081,0.5168876250000001,True,0.3173010863160399,0.3584438125
user_22,user_53,event_0142,0.5478791250000001,False,0.0,0.37393956250000004
user_22,synthetic_user_1272,event_0240,0.56347374428289,False,0.0,0.381736872141445
user_22,synthetic_user_0920,event_0027,0.5637399224000105,True,0.34939456057205687,0.38186996120000527
user_22,synthetic_user_1492,event_0434,0.566633007293135,False,0.0,0.38331650364656755
user_22,synthetic_user_0378,event_0246,0.5680411165768791,False,0.0,0.3840205582884395
user_22,synthetic_user_0492,event_0096,0.5592703684070242,False,0.0,0.37963518420351205
user_22,synthetic_user_0616,event_0029,0.5630561348484511,False,0.0,0.3815280674242255
user_22,user_2,event_0261,0.5554458750000001,True,0.356550957994224,0.3777229375000001
user_22,synthetic_user_1528,event_0050,0.5649395576093572,False,0.0,0.3824697788046786
user_23,synthetic_user_0764,event_0233,0.5377241599765319,False,0.0,0.3688620799882659
user_23,synthetic_user_0718,event_0200,0.5310100284888734,False,0.0,0.3655050142444367
user_23,synthetic_user_0912,event_0188,0.5415056056402997,False,0.0,0.3707528028201499
user_23,synthetic_user_1512,event_0229,0.541057974389611,False,0.0,0.37052898719480554
user_23,synthetic_user_1498,event_0271,0.5311014684340832,False,0.0,0.36555073421704165
user_23,synthetic_user_0456,event_0046,0.529329619312229,False,0.0,0.3646648096561145
user_23,synthetic_user_1514,event_0490,0.5324223560241852,False,0.0,0.3662111780120926
user_23,synthetic_user_0964,event_0427,0.5358849623044342,False,0.0,0.36794248115221706
user_23,synthetic_user_0296,event_0190,0.535645276384129,True,0.46261120664990596,0.3678226381920645
user_23,synthetic_user_1274,event_0377,0.5378507772030139,False,0.0,0.3689253886015069
user_24,synthetic_user_0560,event_0495,0.5628460315040663,True,0.3340798697088473,0.3814230157520332
user_24,synthetic_user_0408,event_0088,0.564085477512228,True,0.37594955544081654,0.38204273875611405
user_24,synthetic_user_1188,event_0417,0.5749136976406145,False,0.0,0.3874568488203073
user_24,synthetic_user_0334,event_0345,0.5655306207654174,True,0.35399038567580776,0.38276531038270867
user_24,synthetic_user_0930,event_0064,0.5704271613065991,False,0.0,0.3852135806532996
user_24,synthetic_user_1440,event_0310,0.5690115992747019,True,0.364988709210043,0.384505799637351
user_24,synthetic_user_1140,event_0492,0.5568995752025752,False,0.0,0.37844978760128756
user_24,synthetic_user_1506,event_0407,0.5654863102883696,True,0.3407886397164406,0.3827431551441848
user_24,synthetic_user_1054,event_0353,0.5646559752037116,False,0.0,0.3823279876018558
user_24,synthetic_user_1452,event_0409,0.571121787029234,False,0.0,0.385560893514617
user_25,synthetic_user_1286,event_0393,0.5443290652079789,True,0.4036921770114088,0.3721645326039894
user_25,user_75,event_0081,0.5676802500000001,True,0.42326471874821525,0.3838401250000001
user_25,synthetic_user_0492,event_0009,0.5479370065929762,False,0.0,0.3739685032964881
user_25,synthetic_user_1004,event_0399,0.5467917519221159,False,0.0,0.37339587596105794
user_25,synthetic_user_0942,event_0448,0.5426708980877321,False,0.0,0.37133544904386606
user_25,synthetic_user_0852,event_0238,0.53792440019539,True,0.387744696124617,0.368962200097695
user_25,synthetic_user_1616,event_0389,0.5442362933648239,False,0.0,0.37211814668241194
user_25,synthetic_user_1712,event_0315,0.5528555638475952,False,0.0,0.37642778192379756
user_25,synthetic_user_0232,event_0203,0.5402026095605091,False,0.0,0.3701013047802546
user_25,synthetic_user_1670,event_0354,0.5492442028613657,False,0.0,0.37462210143068286
user_26,synthetic_user_1670,event_0299,0.5492937028613656,False,0.0,0.37464685143068277
user_26,synthetic_user_1006,event_0476,0.5463395390176543,False,0.0,0.3731697695088272
user_26,synthetic_user_1630,event_0348,0.5486673476356493,False,0.0,0.3743336738178247
user_26,synthetic_user_1006,event_0061,0.5463395390176543,False,0.0,0.3731697695088272
user_26,synthetic_user_0262,event_0216,0.5454797170651174,False,0.0,0.37273985853255875
user_26,synthetic_user_1862,event_0433,0.5446822721633007,True,0.4743433389624916,0.3723411360816503
user_26,synthetic_user_0978,event_0248,0.546718815517911,False,0.0,0.3733594077589555
user_26,synthetic_user_0114,event_0034,0.5463482695987206,True,0.385620362183243,0.37317413479936035
user_26,synthetic_user_1712,event_0451,0.5529050638475951,False,0.0,0.3764525319237976
user_26,synthetic_user_0432,event_0164,0.5435511243710419,True,0.45446309482834624,0.371775562185521
user_27,synthetic_user_0534,event_0172,0.561296078038312,True,0.3957462622803357,0.380648039019156
user_27,synthetic_user_1630,event_0485,0.5621864726356492,False,0.0,0.38109323631782466
user_27,synthetic_user_1828,event_0470,0.5561841080810082,True,0.39995079982014436,0.37809205404050406
user_27,user_40,event_0147,0.5690977500000002,True,0.3744724917867782,0.3845488750000001
user_27,synthetic_user_0392,event_0477,0.5549918990070264,False,0.0,0.3774959495035132
user_27,synthetic_user_1014,event_0358,0.5632969098264757,False,0.0,0.38164845491323784
user_27,synthetic_user_1710,event_0042,0.550924431591359,True,0.3879117299108025,0.3754622157956795
user_27,synthetic_user_1328,event_0341,0.5532037785222781,True,0.4421772215967569,0.376601889261139
user_27,synthetic_user_0912,event_0188,0.5633609806402997,True,0.34482952601267086,0.38168049032014983
user_27,user_19,event_0481,0.5690932500000001,False,0.0,0.38454662500000003
user_28,synthetic_user_1718,event_0231,0.5680662091609414,True,0.32576537580349363,0.3840331045804707
user_28,synthetic_user_0370,event_0191,0.5698899310878661,True,0.45527778437136135,0.3849449655439331
user_28,synthetic_user_1120,event_0234,0.5631169700688995,True,0.4405905297552771,0.3815584850344498
user_28,synthetic_user_1440,event_0337,0.5631752757252985,False,0.0,0.38158763786264926
user_28,synthetic_user_1424,event_0051,0.5584266863483776,False,0.0,0.37921334317418876
user_28,synthetic_user_0632,event_0356,0.5696419389778297,False,0.0,0.38482096948891487
user_28,synthetic_user_1324,event_0487,0.5665256789475202,False,0.0,0.38326283947376005
user_28,synthetic_user_1604,event_0194,0.5701854197516261,False,0.0,0.385092709875813
user_28,synthetic_user_0912,event_0292,0.5724633556402997,False,0.0,0.3862316778201499
user_28,synthetic_user_1440,event_0162,0.5631752757252985,True,0.2986038341419659,0.38158763786264926
user_29,synthetic_user_1172,event_0054,0.5566916427501625,True,0.4157111184965541,0.3783458213750812
user_29,synthetic_user_0262,event_0216,0.5592857170651175,True,0.3357356032503098,0.37964285853255875
user_29,synthetic_user_0188,event_0280,0.5639488174533852,False,0.0,0.38197440872669264
user_29,synthetic_user_0170,event_0149,0.5586462511881644,False,0.0,0.3793231255940822
user_29,synthetic_user_1310,event_0177,0.5530666220297511,True,0.32774734434841357,0.3765333110148755
user_29,synthetic_user_0534,event_0033,0.5615829530383121,True,0.3522068826431643,0.380791476519156
user_29,user_63,event_0320,0.5691585000000001,False,0.0,0.38457925000000004
user_29,synthetic_user_0106,event_0074,0.5595144501001884,True,0.2921831302917793,0.37975722505009424
user_29,synthetic_user_0128,event_0086,0.5597149269902347,False,0.0,0.3798574634951174
user_29,synthetic_user_0694,event_0374,0.5614337125426816,True,0.4757197648924427,0.3807168562713408
user_30,synthetic_user_0510,event_0073,0.5687575336414843,False,0.0,0.3843787668207421
user_30,user_1,event_0463,0.5435771250000001,True,0.3656709054918633,0.37178856250000003
user_30,synthetic_user_1498,event_0288,0.5690207184340833,True,0.29942318017824543,0.3845103592170417
user_30,synthetic_user_1140,event_0492,0.5757512002025751,False,0.0,0.3878756001012875
user_30,synthetic_user_1006,event_0082,0.5759225390176543,True,0.44629105309125094,0.38796126950882714
user_30,synthetic_user_1616,event_0077,0.5738687933648239,True,0.46209475366794117,0.3869343966824119
user_30,synthetic_user_1286,event_0178,0.5739615652079789,False,0.0,0.3869807826039895
user_30,synthetic_user_1004,event_0399,0.576424251922116,False,0.0,0.38821212596105803
user_30,user_16,event_0486,0.5747553750000002,True,0.41871278838292914,0.3873776875000001
user_30,synthetic_user_0404,event_0290,0.5735250648493144,True,0.48908933493542084,0.3867625324246572
user_31,synthetic_user_0350,event_0254,0.5455069182974994,True,0.478403556236593,0.3727534591487497
user_31,synthetic_user_0522,event_0109,0.5522163869208846,False,0.0,0.37610819346044233
user_31,synthetic_user_1172,event_0493,0.5521829822498378,False,0.0,0.3760914911249189
user_31,synthetic_user_0648,event_0008,0.5548626719708688,False,0.0,0.37743133598543444
user_31,synthetic_user_0418,event_0123,0.5571867442174283,False,0.0,0.37859337210871413
user_31,synthetic_user_0764,event_0233,0.5490082150234684,False,0.0,0.37450410751173424
user_31,synthetic_user_1500,event_0165,0.548597380030249,False,0.0,0.3742986900151245
user_31,synthetic_user_1328,event_0341,0.5553839714777222,True,0.4773987702230845,0.3776919857388611
user_31,synthetic_user_0322,event_0241,0.5464977913479825,False,0.0,0.3732488956739912
user_31,synthetic_user_1104,event_0396,0.5482853372932748,False,0.0,0.37414266864663737
user_32,synthetic_user_1310,event_0368,0.552051872029751,False,0.0,0.37602593601487555
user_32,synthetic_user_0404,event_0317,0.5567333148493144,False,0.0,0.37836665742465725
user_32,synthetic_user_1478,event_0391,0.5560275578108681,False,0.0,0.3780137789054341
