event_id,category,event_date,tickets_sold,gross_revenue,net_profit,roi,conversions,total_marketing_cost,payment_processing_fee,platform_fee,total_costs,conversion_rate,marketing_start_days_before,marketing_duration_days
event_0017,science,1769869805.4741838,81,4050.0,3280.430671012876,4.26268374719461,81,243.06932898712407,121.5,405.0,769.5693289871241,0.21652423547735436,9.505743561099827,10.21104414699862
event_0018,health,1767290917.3111296,71,3550.0,2796.4099439348383,3.710784028303365,71,292.0900560651615,106.5,355.0,753.5900560651614,0.24984335720532813,9.362590093930983,8.10723519129532
event_0019,art,1768433026.3600404,64,3200.0,2377.266809491775,2.8894747858941625,64,406.73319050822516,96.0,320.0,822.7331905082251,0.2264184367904371,9.272578760340647,9.6020365870476
event_0020,technology,1779809701.599313,60,3000.0,2143.8053607727197,2.503876177860111,60,466.1946392272804,90.0,300.0,856.1946392272804,0.24261469225926574,8.497496952306044,12.359957537439993
event_0021,health,1768555427.5730867,63,3150.0,2238.9902603883843,2.4577017819182885,63,501.5097396116158,94.5,315.0,911.0097396116158,0.20957628266237857,12.084192948361041,13.880695298249835
event_0022,health,1779377213.4918323,55,2750.0,2054.8926693098892,2.9562235622947135,55,337.6073306901109,82.5,275.0,695.107330690111,0.15217013714575994,8.553206924377081,12.990042978557444
event_0023,health,1768935749.0007055,34,1700.0,1338.4462263297598,3.7019285201833,34,140.5537736702401,51.0,170.0,361.5537736702401,0.16547147862187558,10.894261598547379,13.481457151482125
event_0024,science,1773944026.282717,50,2500.0,1955.0605254566708,3.5876654505439394,50,219.9394745433292,75.0,250.0,544.9394745433292,0.23110742367826584,11.075089944519089,8.630959039879642
event_0025,health,1773790327.506747,61,3050.0,2279.108193015737,2.956456629019878,61,374.3918069842631,91.5,305.0,770.8918069842631,0.16729024908563225,12.065063687211605,12.55032936019996
event_0026,science,1781019015.4593358,70,3500.0,2872.0394937124015,4.573598920561799,70,172.9605062875986,105.0,350.0,627.9605062875986,0.22307893619562771,11.16661841791706,9.102752776902923
event_0027,art,1774505629.280622,71,3550.0,2575.9709449843604,2.6446551380779897,71,512.5290550156396,106.5,355.0,974.0290550156396,0.19165217126179193,9.435511448670532,12.719991900325795
event_0028,health,1771292500.2450888,62,3100.0,2459.6205778489216,3.8408800982187836,62,237.37942215107833,93.0,310.0,640.3794221510783,0.22774186181440473,11.216111440215798,7.080040666738225
event_0029,business,1774242831.2505152,36,1800.0,1335.9790281099727,2.8791350155324418,36,230.02097189002734,54.0,180.0,464.02097189002734,0.17207971748202852,8.047060134171108,10.51681127313063
event_0030,art,1781676199.1697,44,2200.0,1721.8988853761907,3.601537065503508,44,192.1011146238094,66.0,220.0,478.1011146238094,0.17220856281514144,11.165925339063882,10.533105422784244
event_0031,business,1768792838.3814895,41,2050.0,1578.0515135609744,3.343694405013956,41,205.4484864390255,61.5,205.0,471.9484864390255,0.18991912995469418,11.000084133574404,7.345177686490616
event_0032,science,1772962762.90358,65,3250.0,2621.021272846644,4.1671063896054354,65,206.4787271533561,97.5,325.0,628.9787271533561,0.19878610998043328,7.944095346081685,10.915073241194783
event_0033,business,1773246738.369129,60,3000.0,2157.31029087777,2.5600292343962376,60,452.68970912222983,90.0,300.0,842.6897091222298,0.22767718987916835,8.723720883549792,7.501507862387594
event_0034,technology,1772117359.4798026,57,2850.0,2357.221264025338,4.78352877658776,57,122.27873597466203,85.5,285.0,492.778735974662,0.18207383628526697,9.96478421655948,9.43815499792567
event_0035,art,1769642422.8129287,44,2200.0,1814.1523265541175,4.701731930511596,44,99.84767344588253,66.0,220.0,385.84767344588255,0.19422101052342516,11.313546961181524,13.931114275899322
event_0036,art,1781557268.7128112,52,2600.0,2140.984139831133,4.664292294918712,52,121.0158601688673,78.0,260.0,459.01586016886733,0.23527641451792003,9.616745532243986,12.304136478151435
event_0037,art,1779813236.2579613,51,2550.0,2082.4489343511605,4.453949712340535,51,136.0510656488398,76.5,255.0,467.55106564883977,0.15137332926934313,13.08126646151478,12.740937695009974
event_0038,health,1769834601.663939,51,2550.0,2037.350650951767,3.974160222253751,51,181.14934904823315,76.5,255.0,512.6493490482331,0.17038013528766052,8.463066787869415,10.766038205348902
event_0039,science,1767454944.065185,47,2350.0,1763.3850075561006,3.006034673968448,47,281.1149924438994,70.5,235.0,586.6149924438994,0.15183885125563043,7.989431946467593,11.89128662405777
event_0040,art,1781466982.7912867,44,2200.0,1653.143921840738,3.022996338278404,44,260.85607815926215,66.0,220.0,546.8560781592621,0.21179647763913978,8.988094787335935,12.524319461551954
event_0041,science,1780364410.094904,80,4000.0,3310.8424045115867,4.804187643270707,80,169.15759548841322,120.0,400.0,689.1575954884132,0.21601003733293647,8.899172653562363,12.96458061330081
event_0042,art,1769439602.8164592,54,2700.0,2138.7922659439555,3.811052728169221,54,210.20773405604464,81.0,270.0,561.2077340560446,0.24766119398898542,8.61818034096472,9.664908420739936
event_0043,technology,1771045924.4038906,75,3750.0,3102.8301938035447,4.794460687280035,75,159.66980619645548,112.5,375.0,647.1698061964555,0.19579862621477806,8.304921711922633,10.504555760082152
event_0044,technology,1769081785.73027,44,2200.0,1733.0949462814642,3.7118787481067304,44,180.90505371853575,66.0,220.0,466.9050537185358,0.16570052505908325,9.33498744241543,9.753798724790922
event_0045,science,1771386932.5095315,75,3750.0,2717.095226613978,2.6305379708014307,75,545.4047733860222,112.5,375.0,1032.904773386022,0.23118928600997454,13.847709870711824,10.508760228240101
event_0046,technology,1776699567.3508842,40,2000.0,1444.677924407399,2.6015135862656624,40,295.32207559260115,60.0,200.0,555.3220755926011,0.1780193844628205,7.206261289186454,10.884575461177638
event_0047,health,1770183103.7341754,68,3400.0,2729.2093851993086,4.0686457517152705,68,228.7906148006916,102.0,340.0,670.7906148006916,0.21124483933501054,9.675449852980858,13.724239854112001
event_0048,health,1766461545.5003517,56,2800.0,2254.5295557139007,4.133183712024185,56,181.47044428609914,84.0,280.0,545.4704442860991,0.18292847383705466,13.79376021166652,13.368147754949199
event_0049,health,1780643806.1534798,61,3050.0,2339.787193038315,3.2944874692530615,61,313.71280696168503,91.5,305.0,710.212806961685,0.18089983961621828,12.600735414148655,13.038113631060476
event_0050,health,1777561461.1344328,93,4650.0,3682.337114350198,3.8053925276646794,93,363.16288564980204,139.5,465.0,967.6628856498021,0.2433029946422907,13.830438363480194,8.016066764247583
event_0051,health,1770688058.652558,82,4100.0,3026.4059738159613,2.8189482243795245,82,540.594026184039,123.0,410.0,1073.594026184039,0.23796381216162654,7.828711035020251,9.223183124338519
event_0052,health,1768721030.8820884,91,4550.0,3266.945483392973,2.546224997541216,91,691.5545166070269,136.5,455.0,1283.054516607027,0.2433768524391193,9.878762342955445,10.101031409347565
event_0053,technology,1778347176.3397067,72,3600.0,2872.7153511820648,3.9499188603129802,72,259.2846488179352,108.0,360.0,727.2846488179352,0.22624474837329656,7.747400029903807,8.293225476021972
event_0054,technology,1777800341.4015517,62,3100.0,2395.703974143563,3.4015582740657138,62,301.296025856437,93.0,310.0,704.2960258564369,0.18592613345345513,8.62527773988535,11.811645196248527
event_0055,health,1779446856.560618,70,3500.0,2847.2446566165218,4.361886402734252,70,197.7553433834782,105.0,350.0,652.7553433834782,0.2352129432465585,11.98413389583662,9.617715807913507
event_0056,business,1776371355.0145102,49,2450.0,1815.2442014711075,2.8597520584736844,49,316.25579852889246,73.5,245.0,634.7557985288925,0.17698587026461812,12.351771978897641,7.105099823162299
event_0057,art,1781168438.9607403,92,4600.0,3547.5515200220034,3.370760267615353,92,454.4484799779967,138.0,460.0,1052.4484799779966,0.2485627639586368,7.462954269644225,13.489722443244556
event_0058,health,1776511400.8870218,53,2650.0,2078.5410143358713,3.637253182606391,53,226.95898566412845,79.5,265.0,571.4589856641285,0.1541826275050118,8.727486886031105,9.8340673776977
event_0059,technology,1776786736.4401977,75,3750.0,2758.386061956507,2.781713685266415,75,504.11393804349285,112.5,375.0,991.6139380434929,0.20252305317028896,12.197274982955612,11.156640609749523
event_0060,health,1777547204.107794,75,3750.0,2934.474961513849,3.5982647043689515,75,328.0250384861513,112.5,375.0,815.5250384861513,0.2495836371524048,12.789070711615448,7.296911412063684
event_0061,science,1781276816.468447,39,1950.0,1525.358665399633,3.592110661660291,39,171.1413346003669,58.5,195.0,424.6413346003669,0.1549295449181276,10.61288678166359,11.414539871649042
event_0062,science,1778758238.1612353,44,2200.0,1689.5200123297395,3.3096694349183156,44,224.4799876702604,66.0,220.0,510.4799876702604,0.21131342792438926,10.229430147747742,9.95723527715309
event_0063,health,1766572078.7280483,57,2850.0,2044.7578794668602,2.5393081500916193,57,434.7421205331399,85.5,285.0,805.2421205331399,0.1613171586243595,10.161886614807587,12.05852754044983
event_0064,science,1774489517.897056,53,2650.0,1972.8822635645956,2.91364729854895,53,332.61773643540425,79.5,265.0,677.1177364354043,0.16788785789436156,9.894915135683316,10.15620098392952
event_0065,health,1771387793.3631914,86,4300.0,3198.318644625221,2.903124963512877,86,542.6813553747786,129.0,430.0,1101.6813553747786,0.24071624630054067,8.750576058540668,11.84202199831631
event_0066,business,1772269354.1464717,55,2750.0,2021.4480239017817,2.7746105840350697,55,371.0519760982183,82.5,275.0,728.5519760982183,0.20238173060661488,10.145788926173053,9.540603724100782
event_0067,art,1770671841.378829,86,4300.0,3277.206345486689,3.204171565814146,86,463.79365451331125,129.0,430.0,1022.7936545133113,0.22682603237843885,9.650750419888059,9.664249064828027
event_0068,art,1778707004.4538627,62,3100.0,2457.8591903774427,3.827601600063611,62,239.14080962255724,93.0,310.0,642.1408096225573,0.22120474878796226,13.081729762347427,8.252067352712881
event_0069,science,1772992747.7838604,39,1950.0,1472.8208832509622,3.086515799947634,39,223.67911674903792,58.5,195.0,477.1791167490379,0.16315710318120857,11.385169947630704,7.822877848817359
event_0070,business,1781163360.3079076,56,2800.0,2244.0728730494557,4.036631357348911,56,191.92712695054422,84.0,280.0,555.9271269505442,0.15057505488990539,12.987877394933221,10.804508117230101
event_0071,technology,1774534465.077046,52,2600.0,1987.2294178100583,3.2430235320827996,52,274.77058218994165,78.0,260.0,612.7705821899417,0.21001021042955892,9.871059559979495,7.555834421578913
event_0072,art,1768343930.6802247,54,2700.0,2229.1023792095384,4.733730392325421,54,119.89762079046149,81.0,270.0,470.8976207904615,0.16482561681796903,12.776767532925778,7.342431599601208
event_0073,science,1766566064.0419648,50,2500.0,1949.9129228433926,3.54473501344999,50,225.08707715660745,75.0,250.0,550.0870771566074,0.24203846982695362,12.866101050548242,9.089090826494825
event_0074,business,1767391533.5915608,74,3700.0,2992.2258452994065,4.227656273441057,74,226.7741547005937,111.0,370.0,707.7741547005937,0.20949689863047197,11.277628292340578,11.840595326564667
event_0075,business,1767700045.976047,49,2450.0,1922.0918306324047,3.6409586783530252,49,209.40816936759526,73.5,245.0,527.9081693675953,0.17992944815965134,13.52035873570204,7.651884014752387
event_0076,science,1774502360.5550141,55,2750.0,2191.941880891928,3.927802151494982,55,200.55811910807202,82.5,275.0,558.058119108072,0.1634545789078051,10.853297579694399,9.049828993497176
event_0077,science,1778237399.9355934,55,2750.0,2074.937062304077,3.073694238623297,55,317.56293769592327,82.5,275.0,675.0629376959232,0.16093022344363261,11.870806481416201,11.284376214498966
event_0078,science,1766416925.326589,63,3150.0,2384.356738578769,3.114187584114292,63,356.14326142123065,94.5,315.0,765.6432614212306,0.24862784423441114,11.820579947780416,13.537241723517283
event_0079,science,1778627613.9590788,50,2500.0,1919.0882599446518,3.30357974821064,50,255.9117400553481,75.0,250.0,580.9117400553481,0.16297131375543025,13.96517034890286,9.47697341061933
event_0080,business,1768955743.7066295,87,4350.0,3609.6747612081163,4.8757958962720815,87,174.8252387918839,130.5,435.0,740.3252387918839,0.2208587067503393,8.259350621593338,11.265840304114308
event_0081,health,1774054815.7399237,91,4550.0,3550.433537819693,3.55197345264596,91,408.06646218030704,136.5,455.0,999.5664621803071,0.2299564351255506,7.825480067448903,12.936488519991308
event_0082,health,1766697945.8237329,43,2150.0,1580.6295602656774,2.776100496195806,43,289.8704397343226,64.5,215.0,569.3704397343226,0.17011871389300903,11.462524805116395,7.079080875846208
event_0083,health,1779038449.8661644,58,2900.0,2154.909968301768,2.8921470917953784,58,368.09003169823205,87.0,290.0,745.090031698232,0.2185835788646958,9.26746687568149,7.04291883704705
event_0084,health,1771504419.064649,61,3050.0,2196.1843225384714,2.572199574816811,61,457.31567746152854,91.5,305.0,853.8156774615286,0.1837936855273543,8.229403617665984,9.31360382465107
event_0085,art,1771402866.4128332,73,3650.0,2882.7219713139393,3.7570761360787426,73,292.7780286860607,109.5,365.0,767.2780286860607,0.23920583267899181,10.370468661842525,11.390403413953823
event_0086,science,1772001705.0821958,61,3050.0,2416.0259600341706,3.810922542134992,61,237.47403996582963,91.5,305.0,633.9740399658297,0.17993437466393608,12.198092523158758,12.84574015175933
event_0087,health,1777234496.941577,64,3200.0,2283.6684957047323,2.49218594471556,64,500.3315042952678,96.0,320.0,916.3315042952678,0.23880294695182352,11.798453102425,12.596747334400602
event_0088,art,1774963926.4022725,73,3650.0,2858.8699720347527,3.613653724391734,73,316.63002796524734,109.5,365.0,791.1300279652473,0.23424057749358526,13.885331382056217,11.385575933306754
event_0089,technology,1777519927.4144933,37,1850.0,1443.6209559346057,3.5524000979299983,37,165.87904406539428,55.5,185.0,406.3790440653943,0.1814499398394227,12.260781460687294,11.936863288318637
event_0090,technology,1780050594.408707,44,2200.0,1796.3709441215326,4.450549131582885,44,117.62905587846741,66.0,220.0,403.6290558784674,0.17161398792646856,10.163344307290034,13.655087248373038
event_0091,science,1766415207.4022136,45,2250.0,1732.4853367239161,3.3477028955209907,45,225.01466327608375,67.5,225.0,517.5146632760838,0.152493477462996,13.393476923169409,10.106418650909982
event_0092,art,1774958732.1589541,51,2550.0,1849.7295104558395,2.641450036913475,51,368.77048954416045,76.5,255.0,700.2704895441605,0.2275533209199741,12.127087467291606,10.665395730529061
event_0093,technology,1772763686.774656,64,3200.0,2381.9478820853897,2.911731208712574,64,402.05211791461045,96.0,320.0,818.0521179146104,0.22245706322532335,11.737021021165269,7.929020095142049
event_0094,business,1768338694.4767444,45,2250.0,1741.4435063296542,3.424287228664285,45,216.05649367034573,67.5,225.0,508.55649367034573,0.2094287580787205,13.526361408145798,11.809366315132888
event_0095,health,1767539041.405355,54,2700.0,1951.948070645407,2.6093750902153485,54,397.05192935459314,81.0,270.0,748.0519293545931,0.2077559834409459,11.6128900067425,9.187365600149048
event_0096,art,1771300026.754641,43,2150.0,1745.9752535176726,4.321456219499278,43,124.52474648232736,64.5,215.0,404.0247464823274,0.1941115622752339,8.936546770676454,9.234048533510489
event_0097,health,1773124436.8200173,46,2300.0,1821.0981643288555,3.8026543827645276,46,179.90183567114457,69.0,230.0,478.90183567114457,0.17065773795733505,11.36061473874286,10.598424633716249
event_0098,business,1772204841.1168547,50,2500.0,1973.3783322410798,3.747241051890147,50,201.62166775892024,75.0,250.0,526.6216677589202,0.15712428712202425,8.98287387206093,8.71377551703844
event_0099,art,1775854128.7583594,33,1650.0,1285.0597824484146,3.521288475876922,33,150.44021755158542,49.5,165.0,364.9402175515854,0.1605926918861267,10.295149053059866,11.728471564897834
event_0100,technology,1773610931.1185985,71,3550.0,2813.4002826096603,3.819442522428746,71,275.0997173903396,106.5,355.0,736.5997173903396,0.2199365499957176,11.149293567287138,12.853220826617436
event_0101,health,1769473535.2588105,86,4300.0,3328.701192669725,3.4270619582237907,86,412.29880733027517,129.0,430.0,971.2988073302752,0.24736818888990877,11.696091858037551,10.734394502265895
event_0102,art,1779284056.6450057,65,3250.0,2420.515798189249,2.9180975272407856,65,406.9842018107508,97.5,325.0,829.4842018107508,0.19555841707467414,13.437823294775157,10.277931337660856
event_0103,health,1780436735.572648,80,4000.0,3131.8030791877995,3.6072496965987733,80,348.1969208122006,120.0,400.0,868.1969208122006,0.21169420872483607,8.566561177418022,13.02767393939127
event_0104,science,1778126051.0274994,40,2000.0,1545.9197531112068,3.404507823679481,40,194.08024688879323,60.0,200.0,454.0802468887932,0.1953283067699572,12.521450944435157,13.17682723159587
event_0105,business,1777764971.59966,47,2350.0,1921.473116692875,4.48390332448701,47,123.02688330712502,70.5,235.0,428.526883307125,0.21044402314326038,8.195610813616227,12.375590603353888
event_0106,business,1780581861.9158082,70,3500.0,2736.657080590538,3.5850952579840167,70,308.34291940946207,105.0,350.0,763.3429194094621,0.2292430939541147,9.281088098086782,11.5461598895227
event_0107,art,1771643012.1157959,50,2500.0,1830.8252885325405,2.7359451233858674,50,344.1747114674595,75.0,250.0,669.1747114674595,0.18838164587770398,10.835643120953009,13.817242118542065
event_0108,science,1778888259.5284767,50,2500.0,1876.216322922099,3.007799645722035,50,298.7836770779011,75.0,250.0,623.7836770779011,0.20445268801907684,10.047475956160413,12.511287394131763
event_0109,art,1776831556.5690718,61,3050.0,2328.3379013557633,3.2263546966508794,61,325.1620986442367,91.5,305.0,721.6620986442367,0.2092163135082092,11.019318035671393,10.406412145497352
event_0110,art,1775863310.7986588,58,2900.0,2138.572504153004,2.8086357740129944,58,384.42749584699624,87.0,290.0,761.4274958469962,0.16087446338348735,13.691184124652713,7.4872534438059795
event_0111,technology,1767080546.093549,87,4350.0,3139.0003655396104,2.592073751482444,87,645.4996344603896,130.5,435.0,1210.9996344603896,0.23170335899212713,11.62115331314784,7.633731033826487
event_0112,technology,1777932627.6585972,56,2800.0,2129.815044594961,3.177951142319759,56,306.1849554050392,84.0,280.0,670.1849554050392,0.20312558210753145,8.027077478365374,8.044515022418059
event_0113,science,1772137794.4069068,62,3100.0,2222.080013331446,2.5310734999479623,62,474.91998666855426,93.0,310.0,877.9199866685542,0.24132042652335683,9.216184020773674,10.991934854987461
event_0114,science,1772567180.2126293,59,2950.0,2305.4141147131963,3.576581751689179,59,261.0858852868036,88.5,295.0,644.5858852868037,0.1508119252409717,9.40985238501448,7.6250118321112454
event_0115,art,1767161909.4864979,52,2600.0,1901.9249755043297,2.724528036049406,52,360.0750244956704,78.0,260.0,698.0750244956704,0.1553127311176384,9.584560255017355,10.842195956224923
event_0116,art,1769733787.9137082,61,3050.0,2415.065404679558,3.8036443792461974,61,238.434595320442,91.5,305.0,634.934595320442,0.22022218822700074,13.059757457809845,8.646688193246785
event_0117,health,1774776743.2738047,46,2300.0,1802.851764077258,3.626386726950842,46,198.14823592274215,69.0,230.0,497.1482359227422,0.19748714129557376,10.815831515777948,11.637412922187677
event_0118,art,1770075624.826588,49,2450.0,2012.406677017909,4.598805720580589,49,119.09332298209098,73.5,245.0,437.59332298209097,0.21700660819228673,8.079871036256076,13.982192301073296
event_0119,technology,1767363767.0979333,53,2650.0,1995.2667579331292,3.047449907437789,53,310.2332420668709,79.5,265.0,654.7332420668708,0.24902176420075875,10.406909358542315,10.057145810312221
event_0120,science,1773498789.7923322,45,2250.0,1729.9579731038684,3.326573399132979,45,227.54202689613152,67.5,225.0,520.0420268961316,0.19257041709367073,12.522498971728485,11.231006588877566
event_0121,business,1780522979.783069,66,3300.0,2403.6656608772155,2.6816619156079753,66,467.3343391227848,99.0,330.0,896.3343391227847,0.2104573257322833,9.487150613815981,8.300537235836707
event_0122,technology,1774903351.750989,73,3650.0,2780.6504849666994,3.1985414805921715,73,394.8495150333005,109.5,365.0,869.3495150333006,0.18669700252522667,9.875864695652954,10.823163822550075
event_0123,technology,1776557408.4040687,56,2800.0,1993.5174230281873,2.4718666961330555,56,442.48257697181265,84.0,280.0,806.4825769718127,0.1642087479905676,10.370730360837014,11.833480854037715
event_0124,art,1773012346.3140392,51,2550.0,1971.9298188613143,3.4112290915559713,51,246.57018113868557,76.5,255.0,578.0701811386856,0.23899154783045545,10.254554291208438,7.547642213579248
event_0125,business,1767877082.543932,60,3000.0,2471.0012620293296,4.671091034183775,60,138.9987379706703,90.0,300.0,528.9987379706703,0.22980982406409714,7.546573428724096,11.435813648807857
event_0126,health,1779961654.341657,68,3400.0,2650.2254282832955,3.534696331745776,68,307.77457171670443,102.0,340.0,749.7745717167045,0.19692323921171226,10.282081672387148,10.588641772735011
event_0127,technology,1776588875.4727407,84,4200.0,3119.6062561001563,2.8874716034910275,84,534.3937438998436,126.0,420.0,1080.3937438998437,0.24228645160618165,9.024459102545359,7.247283681223974
event_0128,science,1778929219.2528303,61,3050.0,2235.4441446372784,2.7443718314956262,61,418.05585536272156,91.5,305.0,814.5558553627216,0.1551619884791373,10.312123723678198,8.183554686680584
event_0129,art,1778232305.3123095,59,2950.0,2401.5812779665557,4.379101554122546,59,164.91872203344408,88.5,295.0,548.418722033444,0.23514452560526342,7.5775711677055755,10.539172765150933
event_0130,health,1766852091.6826887,53,2650.0,2151.4388749181367,4.315296092459821,53,154.0611250818632,79.5,265.0,498.5611250818632,0.16746138476590178,7.099421070441634,7.780845830043783
event_0131,science,1780113050.1422982,71,3550.0,2579.2818536602217,2.6570862648295455,71,509.2181463397783,106.5,355.0,970.7181463397783,0.19849185137510983,8.828768115324483,11.905424108008825
event_0132,technology,1775816558.5563915,49,2450.0,1741.3858410313228,2.4574527886455866,49,390.11415896867715,73.5,245.0,708.6141589686772,0.1654150298518048,8.015491762524906,13.537592982888716
event_0133,health,1774570191.7230368,59,2950.0,2326.3431953100016,3.730165658124037,59,240.15680468999838,88.5,295.0,623.6568046899984,0.1710856747461538,10.081295058742118,11.46302266546326
event_0134,technology,1769660423.3335032,49,2450.0,1814.1317396552413,2.852999359759905,49,317.36826034475877,73.5,245.0,635.8682603447587,0.18987448027449244,7.811960550901759,8.17320277726728
event_0135,science,1769953994.345093,45,2250.0,1632.525011320574,2.6438722883529313,45,324.9749886794259,67.5,225.0,617.4749886794259,0.19745895807640637,9.658605559055282,11.939254632074338
event_0136,business,1772664897.1884942,82,4100.0,3382.8193334050234,4.716830069424404,82,184.1806665949765,123.0,410.0,717.1806665949765,0.24617627228070305,10.141744365349625,11.749453836752625
event_0137,science,1777100127.847548,89,4450.0,3514.6274048659643,3.757462452021411,89,356.87259513403575,133.5,445.0,935.3725951340357,0.24180420164172792,13.693285591227376,10.022501150320462
event_0138,art,1772530276.1582253,79,3950.0,2930.435421969922,2.874202855920983,79,506.064578030078,118.5,395.0,1019.564578030078,0.2273151015306198,11.580402970978898,9.738076345829368
event_0139,health,1781277602.0122726,51,2550.0,1910.622630919563,2.9882550170135858,51,307.877369080437,76.5,255.0,639.377369080437,0.1679916652390881,9.361846221566402,11.831948302332341
event_0140,technology,1778181650.3031375,47,2350.0,1870.6102406156458,3.9020654988916244,47,173.88975938435422,70.5,235.0,479.3897593843542,0.19459422033393114,7.683891316330804,7.727350993443257
event_0141,technology,1780092925.4200022,79,3950.0,2827.9682333163287,2.5203994372412484,79,608.5317666836714,118.5,395.0,1122.0317666836713,0.21566055185643357,7.6435889780385295,13.569538274101689
event_0142,business,1771848717.9348564,53,2650.0,1913.3326855895366,2.597281904818499,53,392.16731441046335,79.5,265.0,736.6673144104634,0.16299072532054665,7.839839768444781,12.995085770136122
event_0143,technology,1774261231.1838465,51,2550.0,1830.0282896670064,2.5418058284826235,51,388.47171033299367,76.5,255.0,719.9717103329937,0.17533357388866588,13.272011412500706,11.86957543559254
event_0144,technology,1774172576.767395,84,4200.0,3323.004319595563,3.789077180018858,84,330.9956804044369,126.0,420.0,876.9956804044368,0.24033914928702949,8.934684935104205,9.988883792203294
event_0145,art,1769058948.6793272,38,1900.0,1359.1219005784496,2.5128063089113453,38,293.8780994215503,57.0,190.0,540.8780994215504,0.18326547369059815,12.439741651987372,9.679593017102277
event_0146,art,1767189701.0173888,49,2450.0,1888.8351554283608,3.365918541939647,49,242.66484457163926,73.5,245.0,561.1648445716393,0.21103018849539343,10.442052504837168,13.500104087626069
event_0147,health,1771559758.8734827,82,4100.0,3352.1827389512096,4.482622845920777,82,214.8172610487905,123.0,410.0,747.8172610487904,0.24126092228411264,8.528705487383634,11.503367168782264
event_0148,science,1772233429.0564566,54,2700.0,2033.5313727536713,3.051203446973465,54,315.4686272463286,81.0,270.0,666.4686272463287,0.23965123928912085,8.75417445183292,10.121174366260718
event_0149,health,1772002463.043054,75,3750.0,2880.577648666333,3.313208642781746,75,381.9223513336669,112.5,375.0,869.4223513336669,0.24046175434539493,8.865055367806944,11.90038639537108
event_0150,art,1770975471.2536016,81,4050.0,3098.9974435287595,3.2586636307559473,81,424.50255647124027,121.5,405.0,951.0025564712403,0.22809370369633708,10.052403672243575,12.908344075786857
