agent_id,initial_profile_norm,evolved_profile_norm,evolution_magnitude,evolution_avg_change
agent_0069,1.861567869199826,1.861157719110273,0.002197232644851411,0.0005296422443299096
agent_0070,1.888960240723031,1.888720215988264,0.00048280030480320435,0.00011136917279509079
agent_0071,1.9767356112089214,1.9761681081792863,0.0014977038062821083,0.0003387656462906375
agent_0072,1.871050802810175,1.8708275324054753,0.0016789103846663483,0.00040171784299720785
agent_0073,2.2033485316654,2.2005139987975113,0.004413774142162701,0.001147955831463112
agent_0074,2.2864871356602623,2.2854542011110435,0.001683406717572942,0.00042771844449487895
agent_0075,1.8770286359237138,1.87473038998887,0.004924525123567715,0.0012224210378582931
agent_0076,2.2450172052486077,2.243211726190531,0.002673494256063419,0.0006685740024839673
agent_0077,1.9225023318771821,1.9213246340368064,0.002639382636996635,0.0006518691255625828
agent_0078,1.9374979932612602,1.9366107982239382,0.0031231364997910114,0.0007556436898820962
agent_0079,2.1082184724098454,2.10563537445148,0.0038670687066847758,0.0009905338169345882
agent_0080,1.7193223810981315,1.7188562253623922,0.002545384324661823,0.0006595058053959242
agent_0081,1.9759552841758539,1.9747778658475752,0.0027802604736331294,0.0006597063149544029
agent_0082,1.7726400024400184,1.7722497200519107,0.0015021183870723273,0.00038171301139845027
agent_0083,1.6915270830715694,1.6908819612153423,0.001983455743053564,0.00041972182457992134
agent_0084,1.9253343835716548,1.9242913436452684,0.0020880278160884808,0.0005259339016384449
agent_0085,2.0194140577914186,2.017652308632705,0.002859169439338895,0.0006903101585170879
agent_0086,1.3344612853195388,1.3354442844452992,0.002118185687653785,0.0005426269945604251
agent_0087,2.0073277187292975,2.0059538831643904,0.004051259250898315,0.0009948100078729417
agent_0088,2.2688753861873687,2.2679981338478563,0.0012413259477674868,0.00026241187923565595
agent_0089,2.2152662847867957,2.213588259933914,0.0026254941150876104,0.0006813956358102495
agent_0090,2.2672726490266677,2.265799590137399,0.002744007098429014,0.0007110072509374478
agent_0091,1.9035037828741994,1.9030878244007423,0.0011458592002075779,0.00025941416189780714
agent_0092,2.193651397954188,2.191707373567109,0.0028498735213539172,0.000687705894870605
agent_0093,1.9692566494091868,1.9677215044392993,0.003062170098586009,0.0007344917896841916
agent_0094,1.8285177769440468,1.8277220251377024,0.0014249650330163221,0.0003199744950267887
agent_0095,1.8523751650123197,1.852333385127834,0.0034187553677170225,0.0008582299191419781
agent_0096,2.1723535768285895,2.1714234020392484,0.0015319288914286153,0.0003829875871808411
agent_0097,1.9162437181314196,1.915354528507316,0.002599975479620998,0.0006292256997222929
agent_0098,2.0540299295208784,2.0512557711753208,0.004751808888255807,0.001183579779935942
agent_0099,2.030100041370251,2.0290949877871856,0.003060605015838883,0.0006917672013890853
agent_0100,2.1273847742772487,2.1258310703192453,0.0027410346817848836,0.000702931633207954
agent_0101,2.142125864620333,2.1409567722636407,0.002949038311197938,0.0007713960027083728
agent_0102,2.082235632942269,2.082171877131585,0.001325118630180814,0.0002980243627474664
agent_0103,1.7119110777016224,1.7116279426881007,0.002226077644247622,0.0006047521813375492
agent_0104,2.195754274410213,2.195083671450271,0.0010887259004528748,0.0002842673811164472
agent_0105,2.1327987141065607,2.1310145568919525,0.0027868881341458485,0.0006761743889524722
agent_0106,2.4517722606188834,2.4509040680096765,0.0018636585363980068,0.0005045654806748526
agent_0107,2.346397340956324,2.346397340956324,0.0,0.0
agent_0108,1.941681927874956,1.9414557861882644,0.0019697076342383305,0.0004506603952443902
agent_0109,2.4142163033918074,2.4110716011075186,0.004483634245037733,0.0011039619038937683
agent_0110,1.8751517158480147,1.8737786608889178,0.003983017636802779,0.0009940206044275087
agent_0111,1.8676163594050907,1.866749870294977,0.003241948511695664,0.000823342585989899
agent_0112,2.1712637304535254,2.170102829471067,0.0020196543282178167,0.00047993535527365616
agent_0113,1.9607976611586582,1.9600255119066807,0.002173822814221981,0.0005310819933627614
agent_0114,2.1567192095488865,2.15527148514765,0.002084203215329071,0.0005050520383708587
agent_0115,2.155036963314979,2.15476392384646,0.0005099993103440863,0.0001121214474371195
agent_0116,2.1836107318691984,2.181758755992379,0.003640262705771382,0.0008623759088662192
agent_0117,2.16608636172835,2.164136846912194,0.0033921721754788673,0.0007534265561057856
agent_0118,2.183523585719788,2.182884137299546,0.0016256749108825507,0.0004107377635626681
agent_0119,1.8886325314493062,1.8877267608250077,0.0020971379944159214,0.00048145149405558776
agent_0120,1.947498370849104,1.946868563267901,0.0013321349784535317,0.0003252924801103567
agent_0121,1.92848172524521,1.928040270146211,0.0023020066829616717,0.0005649906260227431
agent_0122,1.8444852010416413,1.843714125019224,0.0017024244702956732,0.0004482851566029911
agent_0123,1.655574444040601,1.6552890357915373,0.0022104163128474465,0.0005232310633653039
agent_0124,2.506101876939422,2.5032260403038817,0.0038112040678627453,0.0009755852574997633
agent_0125,1.4902783429712512,1.489703476650159,0.001664015452798014,0.0004207752969209171
agent_0126,2.309062739268514,2.3076107982636795,0.0029067201177231062,0.0006823786452664025
agent_0127,2.401858783053859,2.3995142241762575,0.0029637541387611825,0.0006864132077289581
agent_0128,2.4198446275036005,2.4181764147756124,0.0024731161317106194,0.0006437241867427041
agent_0129,1.678961243988176,1.6787384084604884,0.0011287098921883062,0.000266733823134123
agent_0130,1.7301077734368446,1.7290813865095518,0.004862406595082094,0.0011718049748906147
agent_0131,2.3815221461584737,2.3798768033429583,0.002450860390854169,0.0005689715320732341
agent_0132,2.1540595780744556,2.1529611112878,0.0019817131796887664,0.0004696436370607941
agent_0133,1.988224792086427,1.9876420920152849,0.0010647570171008263,0.00025755291971163094
agent_0134,1.7911598928605323,1.7909806295674373,0.001331725094560255,0.0002781227791694042
agent_0135,1.286314548190327,1.2866972219883535,0.0009381166749074729,0.00020898784561863837
agent_0136,2.082403604867502,2.0808923963520463,0.00291375543320546,0.0006778564091323679
agent_0137,2.035897171547829,2.034575016877443,0.002643021823166619,0.0006763283977055624
agent_0138,1.9588244976630138,1.9582190819380774,0.0017219774271724929,0.0004135059816144135
agent_0139,1.7526487038798955,1.7518892553792729,0.002539741750651277,0.000615444950423611
agent_0140,2.2204003556019964,2.219692569963062,0.0015480668407001665,0.00035499199381763477
agent_0141,1.8672520611873105,1.8655496347589788,0.004787226282565651,0.001135663195757728
agent_0142,2.1018447078841405,2.1002568088568703,0.0026614236602034123,0.0006615519455476178
agent_0143,1.6340028520512362,1.6337839502983842,0.002753072737642941,0.0006377052112852473
agent_0144,2.1159481756554643,2.1146245519769247,0.0022284800008570598,0.0006099592448681168
agent_0145,2.3248201335191974,2.3234154811235896,0.0030921727897180234,0.0007791525292294455
agent_0146,1.726087402961344,1.7260111527886448,0.0014056783722006358,0.00033178111940210714
agent_0147,2.131707210968468,2.130840801453309,0.0021042854594709223,0.0004563266629052476
agent_0148,1.7374959313649985,1.7373350751841674,0.0006146991749833668,0.00015253425697615982
agent_0149,1.7329339516693676,1.7326033730928678,0.0012636938999458262,0.00028049101641458487
agent_0150,1.6589200254004521,1.6583224058642476,0.002541192425827269,0.0006167728163697621
agent_0151,1.7768265076078407,1.7766115292729239,0.001432488107758243,0.0003574566908849247
agent_0152,2.1226217272704964,2.1210378651468056,0.0030063294081718464,0.0006335583643742754
agent_0153,1.5948181492815672,1.5946493073475507,0.0023608579114647353,0.0005899656542124342
agent_0154,1.7660492782517132,1.7650133552150666,0.0026663691697411986,0.0006137350489770107
agent_0155,1.5096948547811095,1.50988417367106,0.003212594391450047,0.0007601276098647044
agent_0156,2.1256175237597836,2.1254884216970087,0.0008387680704408598,0.00018953835737697128
agent_0157,1.7868348037891704,1.785631448239112,0.0035009801364888496,0.0008930104266604635
agent_0158,2.4486015985732026,2.4457901383288525,0.003287975061637476,0.0008095060435775921
agent_0159,1.9561279255728767,1.9548136681088313,0.003047223277794292,0.0007415440897549202
agent_0160,2.2562749135623323,2.2547994611122424,0.0030282369166300025,0.0006581412912816526
agent_0161,1.883918796367483,1.8837947047952874,0.0010679219542383996,0.0002573824408446766
agent_0162,1.796555775487011,1.7956848385791635,0.002769369912158236,0.000600231951529954
agent_0163,1.6985107641069863,1.6987350678550905,0.0018823041283786172,0.0004780135855443248
agent_0164,1.4583587169895744,1.4582637268805068,0.002285480581886054,0.0005003287441521981
agent_0165,1.8415582725499529,1.840709167203111,0.002790171825541453,0.0006838716757448434
agent_0166,1.987912454092722,1.9854316989947793,0.005293033219200249,0.0012915099677870134
agent_0167,2.055987250800653,2.054336246325886,0.0034631049199883744,0.0009158315795016054
agent_0168,2.308885365876213,2.305875263946711,0.005055187499390675,0.001364671566407594
agent_0169,1.8461291507574547,1.8454966511754465,0.0035372943119083215,0.000869296217723501
agent_0170,2.157995103465366,2.1560702726212253,0.0028470943632795264,0.000746384127797449
agent_0171,1.8715994198972927,1.8707416935662002,0.0025346687118775924,0.0006523437989267201
agent_0172,2.0342618289378387,2.033689304687935,0.0014128411672687507,0.0003549822693800345
agent_0173,1.4357614401246392,1.4354492796633342,0.0024653344758479266,0.0006520787267408658
agent_0174,1.8354787039834461,1.8351946747053178,0.0013953456632072657,0.0003402018049289239
agent_0175,2.160197488334106,2.1581905816577986,0.0044362164820340045,0.0011780696052552343
agent_0176,1.9458245308048812,1.9458245308048812,0.0,0.0
agent_0177,1.7609573238476983,1.7606062907038416,0.0012209888810368092,0.0003105469107286416
agent_0178,1.8899358835930455,1.8896855320000205,0.001137039264495611,0.00024506134615823877
agent_0179,2.237985172593977,2.2363515094580846,0.002171177063640953,0.0005321839378817974
agent_0180,1.7549214455730506,1.7545081953691435,0.002053040384498839,0.0005102631057143572
agent_0181,2.0957663713760377,2.093656063703733,0.00357860328635481,0.0009244914738892846
agent_0182,2.2871302050756293,2.2855903520068614,0.0031481857574007775,0.0008002538179460785
agent_0183,1.950692083215416,1.950138590738496,0.002539934604697401,0.0006039334593914243
agent_0184,2.358322252452816,2.3557952346594426,0.0038065480168478034,0.0009303123375876571
agent_0185,2.020425839458094,2.0192762937659605,0.003823728534536183,0.0009587319375161145
agent_0186,2.188003831307466,2.1856839290894774,0.003603935538118569,0.0008651306767624376
agent_0187,1.7397558419948729,1.739612411147662,0.0012093886388778005,0.0002849633017073955
agent_0188,1.8352866332405824,1.8348535028926234,0.0018444760667961195,0.0004591862156083278
agent_0189,2.201290342130893,2.2003249363188635,0.0017510434889602751,0.0004529880561508637
agent_0190,1.6509349826329758,1.6507560559403016,0.0019010161888559187,0.0004651590237929014
agent_0191,1.867500232254157,1.8667930351789594,0.002303587492740396,0.0005674954352080453
agent_0192,1.9738516932176235,1.9707272845150494,0.006806326520611451,0.0017155590475089976
agent_0193,1.9799170025207584,1.9789168317010801,0.002219010325165849,0.0005229143819137869
agent_0194,2.1015053516039277,2.101039119145743,0.0008955490135010649,0.00022596653936352135
agent_0195,2.0244217819658252,2.0242853920610515,0.0008330709387099912,0.00018943573952527257
agent_0196,2.0427548691794253,2.0411016078095465,0.0031355896648978467,0.0007878782895570545
agent_0197,1.8973797788069255,1.8965409298363993,0.003930250594550233,0.0009270712368990817
agent_0198,2.1381445693914363,2.1374346133199915,0.0017654334107775344,0.00042528095478351044
agent_0199,1.9351013654897316,1.9345026938766154,0.0019736198260775404,0.0004590286957161678
agent_0200,1.670723907878897,1.6697904643667294,0.0038348655265355363,0.0009100746051056348
agent_0201,2.3303145354859653,2.3292481893361017,0.0023499598108104904,0.0004650168964465175
agent_0202,1.427557806858719,1.4273702402849744,0.003266988672270593,0.0007739295709711704
agent_0203,1.7469825262542182,1.7455470558972666,0.00741555315022872,0.0018283786508614694
agent_0204,2.0473405752411544,2.046988031230733,0.0008466149503722289,0.00018475271880043914
agent_0205,2.3702847955658823,2.36945677942039,0.0016965686089056935,0.0003765384956180764
agent_0206,1.7840953713352337,1.784017078796227,0.001699978326998585,0.00039683443184111597
agent_0207,1.4985229271516434,1.497654729282289,0.002644481578506223,0.0005703266261393331
agent_0208,1.321347052816096,1.3216796896882674,0.0016727642273673918,0.00037115091263859035
agent_0209,1.7965860486012304,1.795824115551539,0.003433035656514905,0.0008343064968639203
agent_0210,2.5562099847367556,2.5532937192924456,0.003456523747256063,0.000913717605390806
agent_0211,2.0553147394828284,2.0528865735560644,0.004830987670080762,0.0012436450168593083
agent_0212,2.0009909517673297,1.9983459009973412,0.004240678241546968,0.0010428270208374182
agent_0213,2.016612954438017,2.0155562037519466,0.001921832370195046,0.0005188730221925933
agent_0214,2.345932562969965,2.3457702263101927,0.00025125873125383854,6.244711462762703e-05
agent_0215,1.9219755453963425,1.921568670949566,0.0025340627260378797,0.000568467193581508
agent_0216,2.188385311959972,2.1874638531556942,0.0015303589852365318,0.0003644114885330528
agent_0217,1.9284824556799585,1.9269958256525075,0.002834546474740122,0.0007039968459039448
agent_0218,2.2371087253161273,2.233725646227341,0.00527281311242806,0.001348083659926315
agent_0219,1.7800927233594854,1.7800927233594854,0.0,0.0
agent_0220,2.2647958901804937,2.2645658995430704,0.0007812544254801107,0.00017497163338928493
agent_0221,1.7679151961408988,1.766215574792604,0.00454359470808307,0.001202949108518407
agent_0222,2.0999346617038825,2.096928312781466,0.004623240876164763,0.0011396474728880464
agent_0223,1.94157849473831,1.9397312480723896,0.003410008622483001,0.0007616883756520776
agent_0224,2.10719534382721,2.1046005235838785,0.0035236507247806102,0.000901228948042637
agent_0225,2.031876485709838,2.03024752630965,0.003769694869858466,0.0009285926803830067
agent_0226,1.7050081193461788,1.7038485680537003,0.004635350673364586,0.0012374926984129082
agent_0227,2.00834279201355,2.007004814882831,0.0032298549037233664,0.0007796335150684758
agent_0228,1.8891475559060782,1.8886749650237162,0.0022585308345830935,0.0005143125057884973
agent_0229,2.087046138650435,2.0854644837125584,0.0030030268101036233,0.0007023309922934937
agent_0230,1.9868387025744645,1.9848511619474722,0.0035606989580414692,0.0008991862313719578
agent_0231,2.30240831107024,2.30240831107024,0.0,0.0
agent_0232,2.590219155043881,2.5867718413902034,0.004102331648689475,0.0010465163179901639
agent_0233,2.4832320743818146,2.480994840593951,0.0027276823926709846,0.0006774872511501282
agent_0234,1.7772537369147154,1.7766400709494363,0.0025870572886429,0.000586954549113651
agent_0235,1.8296890213446646,1.8286735569034276,0.002397382470393488,0.0005456930218856899
agent_0236,1.9091429693737845,1.907890346946872,0.0030304053886224718,0.0007611329666977655
agent_0237,2.306664270948711,2.3051392202794783,0.0033197573516641045,0.000789785734464613
agent_0238,2.572765163311817,2.569951275830315,0.0031598803349140218,0.0007964173536202102
agent_0239,2.0327583815175645,2.0320429578442987,0.0026277656755018856,0.0006728826218659381
agent_0240,1.7728084799104575,1.7723367352825832,0.002654875617356975,0.0006725659328717338
agent_0241,1.81692828157614,1.816894475041294,0.0003545712284404066,7.97187530232173e-05
agent_0242,1.0799296454622047,1.0815121075251561,0.003461614590487094,0.0008640528076819913
agent_0243,1.369085100964894,1.369352861294673,0.0008620496266485413,0.0002072868207710019
agent_0244,2.3506681551074133,2.3501051871930616,0.0014619845687724703,0.000330513956466517
agent_0245,1.8604080698123628,1.8600687328921344,0.001104543214418186,0.0002685926486292502
agent_0246,1.9933686963948989,1.9923425226204747,0.0026305400686634324,0.0007037825986731527
agent_0247,1.8270665599281077,1.826255477865158,0.0016196119845484401,0.0003715118833066226
agent_0248,1.9957448246056646,1.994960151931851,0.002129979891541722,0.0005163631868571489
agent_0249,2.418779135077806,2.417686958859912,0.0013933636144848496,0.0003345740116346511
agent_0250,2.225271863163626,2.2231085422580397,0.0033354260656347974,0.000798467930100074
agent_0251,2.303966840075612,2.302069535201605,0.003678258593182156,0.0009856204578976835
agent_0252,2.057794820385374,2.0573166402810354,0.0014876467090080916,0.00037492684208347265
agent_0253,2.3024858157081685,2.3008653578519387,0.002419431325309164,0.0005882763445321468
agent_0254,2.09651484660222,2.094521877980319,0.003857164923130898,0.0008965184030756025
agent_0255,2.51330363173697,2.509273462714408,0.00516071149918595,0.001346910884914003
agent_0256,2.1020044461246847,2.1003114209002924,0.0031620876595440622,0.0007806904848805465
agent_0257,2.189531893289846,2.1867568358776848,0.0043593058828807485,0.0009050022493009296
agent_0258,2.1005565064629272,2.0980793821751615,0.0037965949546937415,0.000926635170244444
agent_0259,2.07141322121518,2.0701083218271203,0.0035266142157409984,0.0008504507219914056
agent_0260,2.0657179357568842,2.0645979969770973,0.003387949097443677,0.0008496091977412911
agent_0261,1.9047140053640215,1.9042627060287816,0.0011591198955259235,0.0002665149636597297
agent_0262,2.390616960529661,2.3881957833407537,0.003662664575523147,0.0008393448513157505
agent_0263,1.8936266064799598,1.892490313414658,0.004894267484892713,0.0011291732136705422
agent_0264,1.5786599901716298,1.5786924671087528,0.004240588370100668,0.001118309707198923
agent_0265,1.8568114196677474,1.8561750278698348,0.0044613623235844595,0.0011228213162177772
agent_0266,2.181101898638113,2.1797976032772315,0.002422415828763959,0.0006448349370060339
agent_0267,2.3659258188368812,2.3644146922341207,0.002230767393826984,0.0005408556625958131
agent_0268,2.102736316122643,2.101938672887945,0.001447535590939278,0.00037416134774272716
agent_0269,2.344691650059566,2.3412086075139467,0.00501748785461374,0.0012671209030036777
agent_0270,1.5917709215632618,1.591478853323375,0.0016309866804577204,0.0004010250161913343
agent_0271,1.6065251463895387,1.606788712129364,0.0032709702813481845,0.0007507229140847356
agent_0272,2.0744189035937883,2.0720934901175765,0.004379961165376742,0.00111873799762295
agent_0273,1.7663499631501058,1.7655382843147767,0.004554681077328082,0.0010930460195396955
agent_0274,2.6958286525279624,2.692489183828025,0.00409970644419682,0.0011215712973355236
agent_0275,2.299012765297224,2.297167709200233,0.002492844589038458,0.0006452633482244143
agent_0276,2.308645102769236,2.3068074623567636,0.002848844557119892,0.0007236841305242719
agent_0277,1.9591494222719803,1.9565797539699712,0.005238247315875667,0.0012637253849165767
agent_0278,2.302775767931695,2.3017807513067727,0.0015892341665130576,0.00037804624149222736
agent_0279,1.3096441828971404,1.3098125070847062,0.0008532710522998585,0.00021644410891563716
agent_0280,1.879570362473148,1.878114828563285,0.002616297145472195,0.0006447083790926521
agent_0281,1.5066989516232896,1.5058187854690839,0.002930339148028463,0.0007140502796632851
agent_0282,2.223705976827963,2.2218413807765227,0.0034121451596083982,0.0008720556081243379
agent_0283,1.9408211436547331,1.9403008537371504,0.0010117839093976972,0.00024147450206245952
agent_0284,2.0633475531470045,2.063095161649196,0.0022059050272040305,0.000550846619764517
agent_0285,2.106942474903697,2.106344388094355,0.0012253684087480895,0.00031523746209567716
agent_0286,2.3321293313901976,2.3299286736498774,0.0032390918304401376,0.0008035249983647854
agent_0287,1.3573435334211268,1.358103571706192,0.0022411181960231108,0.000546193461237541
agent_0288,2.0315786247304173,2.030894270233349,0.001975308529527353,0.0005038909263679753
agent_0289,1.7969229491895562,1.796048284810257,0.001861254395018237,0.0003997088493677819
agent_0290,2.12637723799198,2.1257386642909593,0.0018989896756611635,0.0005097045305187467
agent_0291,2.31687644892696,2.3151278885087803,0.00275612641136139,0.0007220457181316541
agent_0292,1.558735063301094,1.5590758687874162,0.001255505589175803,0.00031670682385293025
agent_0293,1.9063603667005442,1.9053923944565332,0.002327164165552493,0.0006185122973292831
agent_0294,2.1018323607386797,2.1011708537249407,0.002382809388770128,0.0005513770350650723
agent_0295,2.1299080366983816,2.128674730634828,0.0023315301081026393,0.0005619419290288667
agent_0296,2.0071913555288985,2.0057703788823735,0.0023111733972951006,0.0005580181049183661
agent_0297,1.5722110058002157,1.5719308672688583,0.001966146618129159,0.0005105970778738686
agent_0298,1.8371198762932153,1.8363081357996158,0.0030510528653949873,0.0007566986235913462
agent_0299,1.6780281084891877,1.6774730779902916,0.0019376343208217088,0.00048234462316256
agent_0300,2.1382939747230663,2.1365903348554665,0.0029451902100279853,0.000757297203173711
agent_0301,1.9960410643451252,1.9953447820061232,0.0034885892992806452,0.0008533786152756442
agent_0302,1.387048563703181,1.3870392016522768,0.0018687157584286835,0.00046080197246254457
agent_0303,1.5885523195978275,1.588783036627728,0.0012093212655283879,0.00028468372407533293
agent_0304,2.5125349341849166,2.5099716360264073,0.0037024847112367733,0.0010240983311044782
agent_0305,1.8880508709986819,1.8881293882775123,0.0014861621911646692,0.00036453921573947136
agent_0306,1.5858451680024808,1.5856560654114114,0.0021568178739623817,0.00052955363907816
agent_0307,1.9200160285939978,1.918143303853925,0.0038768523832389975,0.0009391929797754767
agent_0308,1.871636208267224,1.8708541323233907,0.0032477739391205845,0.0008142123638665509
agent_0309,1.6850908575287813,1.6846217681066658,0.0013329785841865649,0.00029455424765923696
agent_0310,2.241487915283959,2.240215508109604,0.0028009721598437234,0.0007608581541963579
agent_0311,1.9018921363761634,1.900331770973355,0.002997713463692493,0.0007456937437843964
agent_0312,1.7799252532145993,1.779474892161367,0.0027565726787648365,0.0006827346744686224
agent_0313,1.9085321331962728,1.9068384107771712,0.0030401157153056384,0.0007529223824834084
agent_0314,1.5781342801640865,1.5780194957442062,0.002813700644453751,0.000661672080484252
agent_0315,2.197565936733225,2.196140276317048,0.0023278207169196495,0.0006055656651158415
agent_0316,1.986723380909173,1.9850290262506107,0.004234802683996773,0.00108444881784991
agent_0317,2.0265636530593896,2.0262705469419364,0.0008984978051125946,0.000214740082311142
agent_0318,1.883542635628442,1.8834729566212893,0.00018388456940375555,4.4109105281575925e-05
agent_0319,2.1089969895416196,2.106440223569502,0.004591318513149456,0.0011771356568696136
agent_0320,1.979840188884999,1.9781227108203643,0.0027670935574566255,0.0006955008051999634
agent_0321,1.5983446726217938,1.5984130233508151,0.003639303093725551,0.000847399956897657
agent_0322,1.738135387276929,1.7366125703272257,0.0041463258298288265,0.0010303668575656862
agent_0323,2.1863720013187224,2.1857252708092516,0.0010845994767595749,0.0002819691832006352
agent_0324,1.7304562377329868,1.7296673191336311,0.0031177396386098885,0.000756428206931593
agent_0325,2.02873412295709,2.0277847431074516,0.0023428752917813026,0.0006144048984426757
agent_0326,2.2079380568395206,2.2061924518942932,0.0023005151571895187,0.0006241113923262353
