user1_id,user2_id,bridge_compatibility,shared_compatibility,bridge_score
user_0027,user_0028,0.5157579911159234,0.4582060737869888,0.602085867109325
user_0027,user_0029,0.546692684317057,0.33578997793138177,0.8630467438955697
user_0027,user_0030,0.5690572127197877,0.4422203932990569,0.759312441850884
user_0027,user_0031,0.5578896961264554,0.38649220973323856,0.8149859257162807
user_0028,user_0029,0.43264260896608486,0.4109826076068783,0.46513261100489467
user_0028,user_0030,0.5020639967480697,0.5174130229745534,0.4790404574083441
user_0028,user_0031,0.5470287567767312,0.461684839408735,0.6750446328287256
user_0028,user_0032,0.47134808407138673,0.457398226778904,0.4922728700101108
user_0029,user_0030,0.5518538239772278,0.39499692711894646,0.7871391692646499
user_0029,user_0031,0.47477431397661696,0.3392687435531281,0.6780326696118504
user_0029,user_0032,0.5347512264973096,0.33498213092329704,0.8344048698583282
user_0029,user_0033,0.5534608041913953,0.3869620260481092,0.8032089714063244
user_0030,user_0031,0.5019822239333808,0.4456991589208032,0.5864068214522471
user_0030,user_0032,0.6040778199966317,0.4414125462909721,0.8480757305551209
user_0030,user_0033,0.6308864276554815,0.49339244141578426,0.8371274070150275
user_0030,user_0034,0.643102275468658,0.5229012677768802,0.8234037870063246
user_0031,user_0032,0.4585084404352656,0.38568436272515366,0.5677445570004336
user_0031,user_0033,0.4824217115631672,0.43766425784996593,0.5495578921329691
user_0031,user_0034,0.5855050643050062,0.4671730842110618,0.7630030344459227
user_0031,user_0035,0.6273665028734292,0.4200960877102449,0.9382721256182055
user_0032,user_0033,0.618442671032231,0.43337764522013483,0.8960402097503756
user_0032,user_0034,0.590240781071041,0.4628864715812308,0.7812722453057563
user_0032,user_0035,0.5012746576011394,0.4158094750804138,0.629472431382228
user_0032,user_0036,0.582431103310417,0.44557938804202557,0.787708676213004
user_0033,user_0034,0.6170493887298909,0.5148663667060429,0.770323921765663
user_0033,user_0035,0.5251879287290411,0.4677893702052261,0.6112857665147637
user_0033,user_0036,0.6220991275575214,0.49755928316683784,0.8089088941435468
user_0033,user_0037,0.6499704851026398,0.6915777358665887,0.5875596089567166
user_0034,user_0035,0.62827128147088,0.49729819656632196,0.8247309088277172
user_0034,user_0036,0.547933992080444,0.5270681095279337,0.5792328159092097
user_0034,user_0037,0.6912828420081742,0.7210865622276849,0.6465772616789085
user_0034,user_0038,0.705966396911391,0.6476687877116006,0.7934128107110766
user_0035,user_0036,0.4925390877679788,0.4799911130271169,0.5113610498792716
user_0035,user_0037,0.6253750469070305,0.6740095657268679,0.5524232686772745
user_0035,user_0038,0.6121881924599901,0.6005917912107838,0.6295827943337997
user_0035,user_0039,0.5729326431959663,0.4232188981560148,0.7975032607558934
user_0036,user_0037,0.6352704721546472,0.7037794786884796,0.5325069623538985
user_0036,user_0038,0.5898756471181812,0.6303617041723956,0.5291465615368598
user_0036,user_0039,0.39533901092464196,0.4529888111176266,0.30886431063516495
user_0036,user_0040,0.5399432183109334,0.5141217560529193,0.5786754116979544
user_0037,user_0038,0.8075288371917366,0.8243801568721464,0.782251857671122
user_0037,user_0039,0.5860596573181722,0.6470072638173775,0.49463824756936425
user_0037,user_0040,0.6731579471431541,0.7081402087526704,0.6206845547288797
user_0037,user_0041,0.4951495818525429,0.5809913764022338,0.36638689002800673
user_0038,user_0039,0.5149881156166533,0.5735894893012935,0.427086055089693
user_0038,user_0040,0.6595923230029449,0.6347224342365864,0.6968971561524826
user_0038,user_0041,0.5098331367557598,0.5075736018861498,0.513222439060175
user_0038,user_0042,0.6918291817046993,0.6622475659205315,0.736201605380951
user_0039,user_0040,0.5664852842839747,0.45734954118181737,0.7301888989372105
user_0039,user_0041,0.42516472557377805,0.3302007088313809,0.5676107506873738
user_0039,user_0042,0.5672785836029544,0.4848746728657625,0.6908844497087421
user_0039,user_0043,0.5070378642607677,0.5252241107201512,0.4797584945716925
user_0040,user_0041,0.47442020364998205,0.3913336537666736,0.5990500284749447
user_0040,user_0042,0.650504188025637,0.5460076178010553,0.8072490433625095
user_0040,user_0043,0.637847833674983,0.5863570556554439,0.7150840007042916
user_0040,user_0044,0.6777460895014632,0.6851994969611249,0.6665659783119706
user_0041,user_0042,0.5275761000428659,0.4188587854506188,0.6906520719312367
user_0041,user_0043,0.5195062124719882,0.45920822330500743,0.6099531962224594
user_0041,user_0044,0.49973772421085205,0.5580506646106884,0.4122683136110975
user_0041,user_0045,0.5166373528818088,0.450621344280425,0.6156613657838845
user_0042,user_0043,0.6838789303488136,0.613882187339389,0.7888740448629504
user_0042,user_0044,0.7162812738589863,0.71272462864507,0.7216162416798608
user_0042,user_0045,0.6990196629132325,0.6052953083148066,0.8396061948108713
user_0042,user_0046,0.6368002998674391,0.5729287558261519,0.7326076159293701
user_0043,user_0044,0.7727704868551304,0.7530740664994586,0.802315117388638
user_0043,user_0045,0.6800649829068097,0.6456447461691952,0.7316953380132316
user_0043,user_0046,0.6520034735278193,0.6132781936805405,0.7100913932987375
user_0043,user_0047,0.7026949530956531,0.6507189883542456,0.7806589002077644
user_0044,user_0045,0.7372788838039238,0.7444871874748763,0.7264664282974951
user_0044,user_0046,0.7060055393459912,0.7121206349862215,0.6968328958856458
user_0044,user_0047,0.7497350023498554,0.7495614296599266,0.7499953613847486
user_0044,user_0048,0.6646505127111777,0.6758455135394925,0.6478580114687056
user_0045,user_0046,0.610244529514329,0.604691314655958,0.6185743518018854
user_0045,user_0047,0.6815061455478989,0.6421321093296631,0.7405671998752525
user_0045,user_0048,0.5767472525732804,0.568416193209229,0.5892438416193575
user_0045,user_0049,0.5946502571473161,0.5494863804982567,0.6623960721209052
user_0046,user_0047,0.7170621948752582,0.6097655568410084,0.8780071519266329
user_0046,user_0048,0.5764718545334271,0.5360496407205743,0.6371051752527064
user_0046,user_0049,0.4422235281110407,0.517119828009602,0.32987907826319873
user_0046,user_0050,0.6266871222678284,0.6955961410839345,0.5233235940436691
user_0047,user_0048,0.6319655779116843,0.5734904353942792,0.7196782916877917
user_0047,user_0049,0.4992738618953085,0.554560622683307,0.4163437207133108
user_0047,user_0050,0.6979487383013983,0.7330369357576396,0.6453164421170361
user_0047,user_0051,0.4791781743936917,0.45834195380774406,0.5104325052726131
user_0048,user_0049,0.5656163851419207,0.48084470656287276,0.6927739030104925
user_0048,user_0050,0.5931898453267799,0.6593210196372056,0.49399308386114127
user_0048,user_0051,0.52718146534921,0.3846260376873099,0.74101460684206
user_0048,user_0052,0.5904708198881774,0.45263825680024067,0.7972196645200825
user_0049,user_0050,0.6414536736962737,0.6403912069262332,0.6430473738513347
user_0049,user_0051,0.5231530467666162,0.3656962249763376,0.7593382794520342
user_0049,user_0052,0.5202221100258788,0.4337084440892684,0.6499926089307946
user_0049,user_0053,0.6006136229564765,0.5862922104955038,0.6220957416479354
user_0050,user_0051,0.5067475372704857,0.5441725380506703,0.4506100361002088
user_0050,user_0052,0.5911986944238213,0.6121847571636011,0.5597196003141518
user_0050,user_0053,0.7607194249011171,0.7647685235698365,0.7546457768980381
user_0050,user_0054,0.674026579227597,0.7230479579300572,0.6004945111739068
user_0051,user_0052,0.5001264225242621,0.33748977521370543,0.7440813934900969
user_0051,user_0053,0.5175673365566316,0.49007354161994093,0.5588080289616675
user_0051,user_0054,0.5259114496845876,0.4483529759801616,0.6422491602412264
user_0051,user_0055,0.5567566648141458,0.2753036672767221,0.9789361611202811
user_0052,user_0053,0.6127844433147346,0.5580857607328716,0.694832467187529
user_0052,user_0054,0.6021206128996591,0.5163651950930923,0.7307537396095094
user_0052,user_0055,0.5120476247817181,0.3433158863896529,0.7651452323698157
user_0052,user_0056,0.5576181736269983,0.34429983506307665,0.8775956814728808
user_0053,user_0054,0.7266086683216907,0.6689489614993279,0.8130982285552348
user_0053,user_0055,0.5257238922029579,0.4958996527958883,0.5704602513135624
user_0053,user_0056,0.5271014203457511,0.4968836014693121,0.5724281486604099
user_0053,user_0057,0.5904645717456378,0.5421429953263739,0.6629469363745335
user_0054,user_0055,0.5340680053309138,0.45417908715610905,0.653901382593121
user_0054,user_0056,0.535445533473707,0.4551630358295327,0.6558692799399686
user_0054,user_0057,0.5585226728232857,0.5004224296865946,0.6456730375283224
user_0054,user_0058,0.6250211209754764,0.5191455983307965,0.7838344049424962
user_0055,user_0056,0.45647030558341806,0.28211372712609323,0.7180051732694053
user_0055,user_0057,0.5042972164898225,0.3273731209831551,0.7696833597498235
user_0055,user_0058,0.4994553206231108,0.3460962896273571,0.7294938671167414
user_0055,user_0059,0.4573081833485815,0.21526422030144995,0.8203741279192787
user_0056,user_0057,0.5325994163533936,0.3283570696565788,0.8389629363986159
user_0056,user_0058,0.4907582153632107,0.3470802383007808,0.7062751809568555
user_0056,user_0059,0.4698641097839993,0.21624816897487373,0.8502880209976875
user_0056,user_0060,0.5568803187771572,0.3479891093122822,0.8702171329744696
user_0057,user_0058,0.519040536773506,0.3923396321578427,0.709091893697001
user_0057,user_0059,0.4672174171537972,0.2615075628319355,0.7757821986365898
user_0057,user_0060,0.6016265785773942,0.39324850316934407,0.9141936916894693
user_0057,user_0061,0.4881281091194688,0.44123414564524194,0.5584690543308091
user_0058,user_0059,0.4261807489523791,0.2802307314761376,0.6451057751667415
user_0058,user_0060,0.5295210745386368,0.41197167181354605,0.7058451786262729
user_0058,user_0061,0.6157252528271896,0.4599573142894439,0.8493771606338081
user_0058,user_0062,0.4341044931518463,0.3417604696084146,0.5726205284669939
user_0059,user_0060,0.46329100922265654,0.2811396024876389,0.736518119325183
user_0059,user_0061,0.3952683212983419,0.32912524496353684,0.4944829358005495
user_0059,user_0062,0.4376235036407667,0.21092840028250745,0.7776661586781555
user_0059,user_0063,0.42013291750586057,0.4969300610716192,0.30493720215722264
user_0060,user_0061,0.5290922124372655,0.4608661853009453,0.6314312531417459
user_0060,user_0062,0.507224700643502,0.34266934061991594,0.7540577406788811
user_0060,user_0063,0.5954200840400207,0.6286710014090277,0.5455437079865102
user_0060,user_0064,0.591323157824847,0.5857151420067747,0.5997351815519554
user_0061,user_0062,0.40319206549780906,0.39065498309581387,0.4219976891008018
user_0061,user_0063,0.630280224604742,0.6766566438849256,0.5607155956844665
user_0061,user_0064,0.6261832983895683,0.6337007844826726,0.6149070692499117
user_0061,user_0065,0.6257047481148019,0.5752217362053056,0.7014292659790466
user_0062,user_0063,0.5062745508910483,0.5584597992038962,0.4279966784217766
user_0062,user_0064,0.5148657227714989,0.5155039398016431,0.5139083972262826
user_0062,user_0065,0.5265615324269723,0.4570248915242762,0.6308664937810164
user_0062,user_0066,0.487336762059954,0.3248252188772928,0.7311040768339458
user_0063,user_0064,0.8465386728326505,0.8015056005907549,0.914088281195494
user_0063,user_0065,0.7192383076902713,0.743026552313388,0.6835559407555962
user_0063,user_0066,0.57958846353856,0.6108268796664045,0.5327308393467931
user_0063,user_0067,0.5522563715403879,0.5913039568105674,0.49368499363511875
user_0064,user_0065,0.7151413814750975,0.7000706929111349,0.7377474143210414
user_0064,user_0066,0.5881796354190106,0.5678710202641515,0.6186425581512993
user_0064,user_0067,0.5608475434208385,0.5483480974083143,0.5795967124396249
user_0064,user_0068,0.7832494506793424,0.7353306094286055,0.8551277125554475
user_0065,user_0066,0.5948481358236908,0.5093919719867844,0.7230323815790503
user_0065,user_0067,0.5668603323627297,0.48986904913094725,0.6823472572104032
user_0065,user_0068,0.7448702780444656,0.6768515611512385,0.8468983533843064
user_0065,user_0069,0.763769037440351,0.7475213913333167,0.7881405066009024
user_0066,user_0067,0.5748902958101664,0.35766937648396385,0.9007216747994701
user_0066,user_0068,0.5928234617709899,0.5446518885042552,0.665080821671092
user_0066,user_0069,0.5786894957345743,0.6153217186863333,0.5237411613069356
user_0066,user_0070,0.5666332412307946,0.33456220050188246,0.9147398023241627
user_0067,user_0068,0.5654913697728177,0.5251289656484178,0.6260349759594175
user_0067,user_0069,0.5513574037364021,0.5957987958304961,0.484695315595261
user_0067,user_0070,0.5288552008393111,0.3150392776460453,0.8495790856292099
user_0067,user_0071,0.5007048700897214,0.2957503397668933,0.8081366655739637
user_0068,user_0069,0.8131329205648099,0.7827813078507874,0.8586603396358435
user_0068,user_0070,0.5331413233979039,0.5020217896663365,0.5798206239952548
user_0068,user_0071,0.506136810367091,0.4827328517871845,0.5412427482369508
user_0068,user_0072,0.5167507946018453,0.49031426909772335,0.5564055828580283
user_0069,user_0070,0.5190073573614882,0.5726916198484148,0.43848096363109823
user_0069,user_0071,0.49200284433067537,0.5534026819692627,0.3999030878727944
user_0069,user_0072,0.5026168285654297,0.5609840992798015,0.41506592249387186
user_0069,user_0073,0.6570019561425903,0.6712591904063449,0.6356161047469584
user_0070,user_0071,0.4820298107379991,0.2726431637848119,0.79610978116778
user_0070,user_0072,0.44588126196554667,0.2802245810953507,0.6943662832708406
user_0070,user_0073,0.5403231440914589,0.3904996722218939,0.7650583518958064
user_0070,user_0074,0.49875402377570077,0.4057510780789409,0.6382584423208406
user_0071,user_0072,0.5137115361177691,0.26093564321619866,0.8928753754701249
user_0071,user_0073,0.5284412338559795,0.37121073434274193,0.7642869831258359
user_0071,user_0074,0.486547900910304,0.3864621401997888,0.6366765419760767
user_0071,user_0075,0.5139077708293603,0.4438780494758379,0.6189523528596439
user_0072,user_0073,0.5390552180907338,0.3787921516532807,0.7794498177469135
user_0072,user_0074,0.5063917744187634,0.3940435575103276,0.6749140997814171
user_0072,user_0075,0.5245217550641146,0.4514594667863767,0.6341151874807214
user_0072,user_0076,0.42530594400520516,0.38115837927714763,0.49152729109729154
user_0073,user_0074,0.5492505504157407,0.5043186486368709,0.6166484030840453
user_0073,user_0075,0.6309694071208476,0.5617345579129199,0.734821680932739
user_0073,user_0076,0.5480963889464481,0.4914334704036909,0.6330907667605838
user_0073,user_0077,0.6224451270544316,0.5609594245105903,0.7146736808701932
user_0074,user_0075,0.4867796118686939,0.5769859637699669,0.35147008401678426
user_0074,user_0076,0.5484797712018965,0.5066848762607379,0.6111721136136343
user_0074,user_0077,0.691030662728241,0.5762108303676373,0.8632604112691467
user_0074,user_0078,0.5806622440225035,0.6047586913756242,0.5445175729928224
user_0075,user_0076,0.5488584576123907,0.5641007855367869,0.5259949657257965
user_0075,user_0077,0.5754599128852669,0.6336267396436863,0.4882096727476376
user_0075,user_0078,0.6276313006533151,0.6621746006516733,0.5758163506557776
user_0075,user_0079,0.7434901882030645,0.6877318929991522,0.8271276310089328
user_0076,user_0077,0.5625248385148558,0.5633256521344574,0.5613236180854535
user_0076,user_0078,0.6766650557935574,0.5918735131424442,0.8038523697702273
user_0076,user_0079,0.6451393689429132,0.617430805489923,0.6867022141223986
user_0076,user_0080,0.6144039325778019,0.4643847955354254,0.8394326381413666
user_0077,user_0078,0.5947073113354628,0.6613994672493436,0.4946690774646416
user_0077,user_0079,0.6717408242157894,0.6869567595968226,0.6489169211442396
user_0077,user_0080,0.5575017266779435,0.5339107496423248,0.5928881922313716
user_0077,user_0081,0.6768989168273287,0.7206058005070922,0.6113385913076834
user_0078,user_0079,0.7287782602216236,0.7155046206048093,0.748688719646845
user_0078,user_0080,0.635484192304572,0.5624586106503117,0.7450225647859623
user_0078,user_0081,0.8021271303028487,0.749153661515079,0.881587333484503
user_0078,user_0082,0.5984327149467956,0.6143827510690674,0.5745076607633879
user_0079,user_0080,0.6303727338350762,0.5880159029977906,0.6939079800910046
user_0079,user_0081,0.780651837459359,0.774710953862558,0.7895631628545603
user_0079,user_0082,0.7030665304213342,0.6399400434165462,0.797756260928516
user_0079,user_0083,0.7175568533119181,0.6653821359704124,0.7958189293241765
user_0080,user_0081,0.6236429256530223,0.6216649439080603,0.6266098982704653
user_0080,user_0082,0.6083849432495996,0.48689403346204857,0.7906213079309262
user_0080,user_0083,0.5336959181324104,0.5123361260159146,0.5657356063071539
user_0080,user_0084,0.5581882971754254,0.42725863622344856,0.7545827886033906
user_0081,user_0082,0.6503062921845308,0.6735890843268159,0.6153821039711034
user_0081,user_0083,0.6799167417375842,0.6990311768806822,0.6512450890229373
user_0081,user_0084,0.6069150260225733,0.613953687088216,0.5963570344241094
user_0081,user_0085,0.7351512334253918,0.7138087150275157,0.7671650110222059
user_0082,user_0083,0.597799816913021,0.5642602664346704,0.6481091426305468
user_0082,user_0084,0.5273515248330916,0.47918277664220427,0.5996046471194223
user_0082,user_0085,0.6168683650772425,0.5790378045815041,0.6736142058208501
user_0082,user_0086,0.6992517763041599,0.5923010602366983,0.8596778504053523
user_0083,user_0084,0.4309022794818601,0.5046248691960704,0.3203183949105446
user_0083,user_0085,0.7163199694815147,0.6044798971353702,0.8840800780007314
user_0083,user_0086,0.632026142345068,0.6177431527905645,0.6534506266768234
user_0083,user_0087,0.5670558322574607,0.4981161104772383,0.6704654149277942
user_0084,user_0085,0.4785082859059627,0.5194024073429041,0.41716710375055077
user_0084,user_0086,0.5863465050923474,0.5326656629980983,0.6668677682337212
user_0084,user_0087,0.46579292342910106,0.4130386206847722,0.5449243775455943
user_0084,user_0088,0.5948710046122286,0.5063706357176869,0.7276215579540413
user_0085,user_0086,0.6644372412624334,0.6325206909373982,0.7123120667499863
user_0085,user_0087,0.6146618386815634,0.5128936486240719,0.7673141237678005
user_0085,user_0088,0.639553616512796,0.6062256636569868,0.6895455457965096
user_0085,user_0089,0.5392705879063462,0.5458967703282529,0.5293313142734859
user_0086,user_0087,0.6199925087168989,0.5261569042792662,0.7607459153733479
user_0086,user_0088,0.6787631450685612,0.6194889193121809,0.7676744837031318
user_0086,user_0089,0.6471088070927309,0.5591600259834472,0.7790319787566563
user_0086,user_0090,0.6216037639604801,0.620265739174066,0.6236108011401014
user_0087,user_0088,0.5289859520131753,0.4998618769988548,0.5726720645346561
user_0087,user_0089,0.5685266664043468,0.439532983670121,0.7620171905056854
user_0087,user_0090,0.5743341200561435,0.50063869686074,0.6848772548492487
user_0087,user_0091,0.5512857965750381,0.34036406153413584,0.8676683991363914
user_0088,user_0089,0.6009472617625267,0.5328649987030357,0.7030706563517632
user_0088,user_0090,0.6437993075371342,0.5939707118936547,0.7185422010023537
user_0088,user_0091,0.47839438234932624,0.43369607656705056,0.5454418410227397
user_0088,user_0092,0.7408337368627301,0.6686068838134277,0.8491740164366838
user_0089,user_0090,0.5405223865906467,0.5336418185649209,0.5508432386292355
user_0089,user_0091,0.5446851722342019,0.3733671832383167,0.8016621557280296
user_0089,user_0092,0.6443772139731772,0.6082779904846939,0.698526049205902
user_0089,user_0093,0.587732704710795,0.4812963028900457,0.7473873074419188
user_0090,user_0091,0.5299311708869967,0.4344728964289357,0.673118582574088
user_0090,user_0092,0.7040802179480515,0.6693837036753129,0.7561249893571595
user_0090,user_0093,0.520589540668438,0.5424020160806647,0.4878708275500977
user_0090,user_0094,0.44455180150705914,0.4249814751862287,0.47390729098830475
user_0091,user_0092,0.5060017566137542,0.5091090683487086,0.5013407890113226
user_0091,user_0093,0.542933132731053,0.38212738075406055,0.7841417606965418
user_0091,user_0094,0.46376723963153815,0.26470683985962445,0.7623578392894086
user_0091,user_0095,0.5248808115750561,0.4075567335764019,0.7008669285730373
user_0092,user_0093,0.5485882554593909,0.6170381880004377,0.4459133566478207
user_0092,user_0094,0.5042488054723337,0.49961764710600165,0.5111955430218318
user_0092,user_0095,0.6242754205905845,0.642467540822779,0.5969872402422927
user_0092,user_0096,0.7403483882864019,0.6914164087739274,0.8137463575551138
user_0093,user_0094,0.5063537384771748,0.37263595951135353,0.7069304069259067
user_0093,user_0095,0.581650745112249,0.5154858532281309,0.6808980829384261
user_0093,user_0096,0.5096426954357777,0.5644347211792792,0.4274546568205254
user_0093,user_0097,0.548407188498542,0.4164466545159459,0.7463479894724359
user_0094,user_0095,0.4346519497549205,0.39806531233369485,0.4895319058867589
user_0094,user_0096,0.5147694988365653,0.44701418028484324,0.6164024766641485
user_0094,user_0097,0.4361584445149155,0.2990261136215099,0.6418569408550239
