user_id,expertise_score,match_score,vibe_component,expertise_component,location_component,meets_threshold
user_0032,0.589004444256541,12.914386433257382,25.47537019996084,0.589004444256541,0.0,True
user_0033,0.9774055405526574,11.764071088298833,22.94169885226607,0.9774055405526574,0.0,True
user_0034,0.6271811381965502,12.080741173448132,23.785173663978334,0.6271811381965502,0.0,True
user_0035,0.6946011970523396,7.961988935870656,15.50721715350991,0.6946011970523396,0.0,True
user_0036,0.5538518414296584,6.147646871303903,11.962982637750011,0.5538518414296584,0.0,True
user_0037,0.5994658774886821,13.12714202525059,25.89460452400797,0.5994658774886821,0.0,True
user_0038,0.5829845401524985,6.813227165520618,13.276663606949738,0.5829845401524985,0.0,True
user_0039,0.6255899843340458,12.122485126168877,23.869616261737328,0.6255899843340458,0.0,True
user_0040,1.0497765833348733,11.684749541968815,22.739633133936707,1.0497765833348733,0.0,True
user_0041,0.8946770923927876,9.139664674848744,17.742523094261816,0.8946770923927876,0.0,True
user_0042,0.6035398758016428,11.846560942375492,23.330997959269997,0.6035398758016428,0.0,True
user_0043,0.7467421842039444,11.84068565657584,23.233326002629312,0.7467421842039444,0.0,True
user_0044,0.8141791539568348,14.993898346479765,29.49928920058543,0.8141791539568348,0.0,True
user_0045,0.7343730077397967,11.694803251700586,22.948982698757295,0.7343730077397967,0.0,True
user_0046,0.6979735639862137,6.492480686580713,12.566177234769697,0.6979735639862137,0.0,True
user_0047,0.7610273981366328,12.288519257646483,24.120422076410986,0.7610273981366328,0.0,True
user_0048,0.574229443846435,7.012425286637675,13.680312906967488,0.574229443846435,0.0,True
user_0049,0.45165557088488334,4.292206287200466,8.313419231870002,0.45165557088488334,0.0,True
user_0050,0.6865945672469494,3.9555637275596847,7.4991707147712,0.6865945672469494,0.0,True
user_0051,0.8118260506345882,8.294900840384514,16.102706050388274,0.8118260506345882,0.0,True
user_0052,0.5300183896305593,7.8724871283709605,15.426963222963586,0.5300183896305593,0.0,True
user_0053,0.5809940746058228,5.332259207535414,10.315921970307334,0.5809940746058228,0.0,True
user_0054,0.5482057063105676,8.307184776674026,16.285446129561713,0.5482057063105676,0.0,True
user_0055,1.065583693253568,5.67738203716554,10.71541385837894,1.065583693253568,0.0,True
user_0056,0.9316714570977819,9.8695726506072,19.18014242695573,0.9316714570977819,0.0,True
user_0057,0.6708447942176282,7.314359655075373,14.22621243362017,0.6708447942176282,0.0,True
user_0058,0.5827799097323925,6.075400378208458,11.80113281057748,0.5827799097323925,0.0,True
user_0059,0.685420824940025,13.17138017128662,25.931507847609225,0.685420824940025,0.0,True
user_0060,0.6357072006986706,8.922763781640601,17.464103242862,0.6357072006986706,0.0,True
user_0061,0.5365070970506358,10.545200292733485,20.768496327236587,0.5365070970506358,0.0,True
user_0062,0.4244080189593077,10.975757651873623,21.696870492371662,0.4244080189593077,0.0,True
user_0063,0.3595458204395578,10.988535347983877,21.76134320370402,0.3595458204395578,0.0,True
user_0064,0.8036878260919414,10.317474978827322,20.15273726199948,0.8036878260919414,0.0,True
user_0065,0.9859768170789645,8.212326277223731,15.833066464200083,0.9859768170789645,0.0,True
user_0066,0.34524839088430265,12.561850025605898,24.916551016681215,0.34524839088430265,0.0,True
user_0067,0.6165131325057069,15.909470456323083,31.449033033142744,0.6165131325057069,0.0,True
user_0068,0.6997697510325425,6.048912094400921,11.677962338182317,0.6997697510325425,0.0,True
user_0069,0.6705849898497313,8.08436376243385,15.76637653095786,0.6705849898497313,0.0,True
user_0070,0.6601633118580906,7.6408006151280246,14.885503243141194,0.6601633118580906,0.0,True
user_0071,0.9183610539101442,6.104527940574684,11.65803924880328,0.9183610539101442,0.0,True
user_0072,0.7314456374364777,6.669999403894186,12.901131425326486,0.7314456374364777,0.0,True
user_0073,0.7188613481733729,5.5136762250546365,10.59603564120525,0.7188613481733729,0.0,True
user_0074,0.7052582129767815,7.3966657548091,14.370176581832132,0.7052582129767815,0.0,True
user_0075,0.669702274440705,6.2957764277669686,12.189731490869514,0.669702274440705,0.0,True
user_0076,0.4420887656073713,12.185611416507466,24.105969573650512,0.4420887656073713,0.0,True
user_0077,0.6391482340710011,6.452813483391607,12.522138026340613,0.6391482340710011,0.0,True
user_0078,0.6411074051729211,7.312195076775769,14.239725710447786,0.6411074051729211,0.0,True
user_0079,0.2623563830999499,9.432556986668516,18.707700143477062,0.2623563830999499,0.0,True
user_0080,0.8784681150042079,8.349090227058007,16.171099585113488,0.8784681150042079,0.0,True
user_0081,0.5365253491219018,4.7342404107132605,9.14656561195338,0.5365253491219018,0.0,True
user_0082,0.3498249965640833,10.003921300873358,19.797947603808268,0.3498249965640833,0.0,True
user_0083,0.7953640679345689,13.746438814240012,27.015659187719283,0.7953640679345689,0.0,True
user_0084,0.954743173397491,10.217673232092235,19.862500560145975,0.954743173397491,0.0,True
user_0085,0.4024161839648159,15.609809390592591,30.978169070806292,0.4024161839648159,0.0,True
user_0086,0.7189336369716142,5.481027070952611,10.530693959722253,0.7189336369716142,0.0,True
user_0087,0.9070450726828451,12.227585192315406,23.910943341021106,0.9070450726828451,0.0,True
user_0088,0.4910923296488929,11.455952917896335,22.617250438003335,0.4910923296488929,0.0,True
user_0089,0.6702400314645591,6.3258544986150635,12.249564978351392,0.6702400314645591,0.0,True
user_0090,0.8305752136455201,12.685146745624472,24.87194836306163,0.8305752136455201,0.0,True
user_0091,0.6176972467810617,9.470640114219632,18.57066188037063,0.6176972467810617,0.0,True
user_0092,0.5587135679932783,10.234355584145376,20.133483027494787,0.5587135679932783,0.0,True
user_0093,0.7514984642332014,11.458653058374937,22.466407038209955,0.7514984642332014,0.0,True
user_0094,0.775071821693219,7.007517348894686,13.54999160477344,0.775071821693219,0.0,True
user_0095,0.8369673359054981,15.356181717230402,30.210183032917506,0.8369673359054981,0.0,True
user_0096,0.5522964615698289,11.586029833954566,22.840681790967235,0.5522964615698289,0.0,True
user_0097,0.9214504680233306,9.700569032888525,18.848267784963053,0.9214504680233306,0.0,True
user_0098,0.6960809609757284,11.273590009347224,22.12953144210901,0.6960809609757284,0.0,True
user_0099,0.9761544646318778,10.85167637054542,21.117660062311714,0.9761544646318778,0.0,True
user_0100,0.6431932773828734,7.558235306500192,14.73055464657066,0.6431932773828734,0.0,True
user_0101,0.6261854423166752,8.67312107293208,16.970530880474154,0.6261854423166752,0.0,True
user_0102,0.8066968260171486,7.999415373211494,15.514812650812699,0.8066968260171486,0.0,True
user_0103,0.8246332234030334,13.491329510779785,26.48787908751775,0.8246332234030334,0.0,True
user_0104,0.6852491946336198,8.102182749366245,15.793215981952317,0.6852491946336198,0.0,True
user_0105,0.8652947157725313,7.834448950279428,15.149721071095337,0.8652947157725313,0.0,True
user_0106,0.7341680146246099,6.471516822129925,12.502532835485084,0.7341680146246099,0.0,True
user_0107,0.7605797372050238,4.818913275062339,9.181478707801665,0.7605797372050238,0.0,True
user_0108,0.44476818256809425,8.952640790192413,17.63842067084397,0.44476818256809425,0.0,True
user_0109,0.5442384295363648,9.010833213910153,17.69512337009849,0.5442384295363648,0.0,True
user_0110,0.5714028704497066,9.75694239041917,19.171043058568515,0.5714028704497066,0.0,True
user_0111,0.6410292773214801,9.773195139658153,19.16177271292342,0.6410292773214801,0.0,True
user_0112,0.6890990528527507,11.729128802367587,23.044798173023523,0.6890990528527507,0.0,True
user_0113,0.6425988020723971,12.782949097856976,25.180338914470514,0.6425988020723971,0.0,True
user_0114,0.6812677270661739,9.482709247292933,18.55665785834616,0.6812677270661739,0.0,True
user_0115,0.9526018218517942,7.237773714665629,13.90398633622018,0.9526018218517942,0.0,True
user_0116,0.6009315480139984,6.628190307340607,12.895821685872816,0.6009315480139984,0.0,True
user_0117,0.8429379930245686,10.172238482197896,19.83871416858105,0.8429379930245686,0.0,True
user_0118,0.6230355318177355,7.6755218267838305,14.97722233447702,0.6230355318177355,0.0,True
user_0119,0.9146253410455422,8.022849855811533,15.49692450699574,0.9146253410455422,0.0,True
user_0120,0.854266880594733,13.285410728978258,26.058261329599677,0.854266880594733,0.0,True
user_0121,0.7279716969419446,10.025557297461845,19.614331576758524,0.7279716969419446,0.0,True
user_0122,0.579809990485251,13.266921863228898,26.185957732166646,0.579809990485251,0.0,True
user_0123,0.8747486658862094,9.909070822272442,19.293292445013158,0.8747486658862094,0.0,True
user_0124,0.59616896574648,7.264789516561167,14.171877653674445,0.59616896574648,0.0,True
user_0125,0.6581307613284991,9.325429027007816,18.255979597218534,0.6581307613284991,0.0,True
user_0126,0.8375801213503705,7.6887488074810975,14.874949542151972,0.8375801213503705,0.0,True
user_0127,0.4491941633810915,6.458614756374167,12.64771301471968,0.4491941633810915,0.0,True
user_0128,0.5340254829679842,9.144004259459141,17.967593229137492,0.5340254829679842,0.0,True
user_0129,0.5394032131000782,11.906614416282384,23.48958690470472,0.5394032131000782,0.0,True
user_0130,0.864429502451788,7.134252446208362,13.749847190945651,0.864429502451788,0.0,True
user_0131,0.8864200769656018,7.786222880871336,15.040593715563311,0.8864200769656018,0.0,True
user_0132,0.6955879867199177,11.422299612496259,22.427246432960565,0.6955879867199177,0.0,True
user_0133,0.5069719386737197,4.111336557932161,7.918489952660089,0.5069719386737197,0.0,True
user_0134,0.7950531728096624,11.93750475766673,23.39797761164766,0.7950531728096624,0.0,True
user_0135,0.49081344093794294,6.814468990581273,13.33444991659978,0.49081344093794294,0.0,True
user_0136,0.5233492681890305,13.603412982259766,26.892816403606112,0.5233492681890305,0.0,True
user_0137,0.7831600438085946,7.003007249366728,13.5361184724483,0.7831600438085946,0.0,True
user_0138,1.0286746616479725,11.60054204090356,22.583879284818337,1.0286746616479725,0.0,True
user_0139,0.6831374902939295,10.12271668283699,19.83555087149762,0.6831374902939295,0.0,True
user_0140,0.9978076648246034,12.634099509295753,24.669514419696743,0.9978076648246034,0.0,True
user_0141,0.42145331228941096,5.814538420361017,11.376204853348387,0.42145331228941096,0.0,True
user_0142,0.46351113056815973,6.477971493998114,12.677836309655332,0.46351113056815973,0.0,True
user_0143,0.6436901807125466,6.24483800481954,12.103461901211553,0.6436901807125466,0.0,True
user_0144,0.6850396723573451,8.679074587841974,16.947125372269543,0.6850396723573451,0.0,True
user_0145,0.604744130243253,6.73871935441257,13.114592230679188,0.604744130243253,0.0,True
user_0146,0.22612533321995953,10.371202126664175,20.606729053396375,0.22612533321995953,0.0,True
user_0147,0.63675277051439,10.315768257858831,20.24948485340903,0.63675277051439,0.0,True
user_0148,0.5650701212741361,11.601390584259992,22.863739095755502,0.5650701212741361,0.0,True
user_0149,0.4924890440912291,4.318957478195334,8.342421529935931,0.4924890440912291,0.0,True
user_0150,0.7377802167547886,9.915567578555578,19.388467027058283,0.7377802167547886,0.0,True
user_0151,0.5159931841865109,6.995687306714241,13.681778702916576,0.5159931841865109,0.0,True
user_0152,0.6300701862438856,15.365054916631303,30.352067721516274,0.6300701862438856,0.0,True
user_0153,0.933278158792531,6.361624083988099,12.16328127270068,0.933278158792531,0.0,True
user_0154,0.6835170073708274,17.312561989410895,34.215013774399296,0.6835170073708274,0.0,True
user_0155,0.4160662762455135,9.230226389150088,18.21081301255287,0.4160662762455135,0.0,True
user_0156,0.87529015931222,13.3146436539313,26.10411321227527,0.87529015931222,0.0,True
user_0157,0.6989148718176498,7.155514393404377,13.891679863718164,0.6989148718176498,0.0,True
user_0158,0.5409409117571213,8.713682947643079,17.102801348231885,0.5409409117571213,0.0,True
user_0159,0.4260262020171739,9.7906375651161,19.325659409021895,0.4260262020171739,0.0,True
user_0160,0.4309202979196223,7.24336566968712,14.228179160622465,0.4309202979196223,0.0,True
user_0161,0.609773038506752,10.349870517332521,20.333877211560992,0.609773038506752,0.0,True
user_0162,0.9148370599291329,9.469379666478764,18.389857097000046,0.9148370599291329,0.0,True
user_0163,0.7313546481220196,8.76120323468689,17.08359368050057,0.7313546481220196,0.0,True
user_0164,0.6763525863466877,8.802100223401942,17.19838889499587,0.6763525863466877,0.0,True
user_0165,0.7747601082995825,7.864669179888623,15.264482294797498,0.7747601082995825,0.0,True
user_0166,0.8352428833926777,7.103801332140604,13.706456934245601,0.8352428833926777,0.0,True
user_0167,0.6218992235513904,6.231286202244975,12.089432870359117,0.6218992235513904,0.0,True
user_0168,0.958970749114786,13.216438729684345,25.857495009899818,0.958970749114786,0.0,True
user_0169,0.887199935017652,6.61886508198588,12.705410202961168,0.887199935017652,0.0,True
user_0170,0.6357545795174004,9.085937967632601,17.79042318755476,0.6357545795174004,0.0,True
user_0171,0.623886719568597,11.087874395974985,21.801416760208813,0.623886719568597,0.0,True
user_0172,0.6485135028941905,9.183710235545474,17.978312369354434,0.6485135028941905,0.0,True
user_0173,0.5581025194948621,7.985429651332505,15.635997790968093,0.5581025194948621,0.0,True
user_0174,0.561727340222397,12.321414404360477,24.305792404587514,0.561727340222397,0.0,True
user_0175,0.49449055742421777,10.868339651190613,21.439984967926694,0.49449055742421777,0.0,True
user_0176,0.34556670262356814,10.434887987947477,20.662435954320813,0.34556670262356814,0.0,True
user_0177,0.6286444248175792,10.621339974224655,20.865493293558764,0.6286444248175792,0.0,True
user_0178,0.68578103876654,9.808196896716725,19.204925170173524,0.68578103876654,0.0,True
user_0179,0.842649030309539,7.3104159430659585,14.115242467946194,0.842649030309539,0.0,True
user_0180,0.7075033374871885,10.753606792153729,21.082711581815143,0.7075033374871885,0.0,True
user_0181,0.4146841766179179,6.860684008350627,13.472557510730503,0.4146841766179179,0.0,True
user_0182,0.6106050449127265,14.103129228290914,27.839895429634193,0.6106050449127265,0.0,True
user_0183,0.6783791277281105,11.41588131167869,22.424735146720515,0.6783791277281105,0.0,True
user_0184,0.8511840654685658,11.835086489310559,23.159462539339977,0.8511840654685658,0.0,True
user_0185,0.5859727447577093,5.1449747277980675,9.93836580874151,0.5859727447577093,0.0,True
user_0186,0.5905329724831714,12.132053529210156,23.90978727493041,0.5905329724831714,0.0,True
user_0187,0.6595213512869915,13.021183477415748,25.6466541440593,0.6595213512869915,0.0,True
user_0188,0.6225347564711103,11.27545172263714,22.177382591391613,0.6225347564711103,0.0,True
user_0189,0.9130387536292419,9.36295293601683,18.178082619856117,0.9130387536292419,0.0,True
user_0190,0.5143181544254701,5.107530534635343,9.906470176615404,0.5143181544254701,0.0,True
user_0191,0.7997793974045693,3.2498894152510887,6.0199111920594355,0.7997793974045693,0.0,True
user_0192,0.8175768338399132,9.695939577815155,18.90133305532636,0.8175768338399132,0.0,True
user_0193,0.9907948219960038,11.067421294275993,21.540365695354385,0.9907948219960038,0.0,True
user_0194,0.38350346218261405,4.0794857131039475,7.928869348898327,0.38350346218261405,0.0,True
user_0195,0.6900378625174334,9.647655920921554,18.88128912433265,0.6900378625174334,0.0,True
user_0196,0.8383411050949221,7.105763676734527,13.7085226904121,0.8383411050949221,0.0,True
user_0197,0.9059764047379283,8.720595257978,16.897604673113243,0.9059764047379283,0.0,True
user_0198,0.49022950790426834,12.62178104873875,24.94942439273494,0.49022950790426834,0.0,True
user_0199,0.4992387472112592,7.929666430933631,15.559789613540506,0.4992387472112592,0.0,True
user_0200,0.9021199652440155,7.1256702470534,13.710068514960392,0.9021199652440155,0.0,True
user_0201,0.46956379733107445,5.595989669581109,10.910241060763573,0.46956379733107445,0.0,True
user_0202,0.8060136386257761,13.904175912537722,27.32474364189998,0.8060136386257761,0.0,True
user_0203,0.34442082926330103,7.049373985424376,13.892095473290771,0.34442082926330103,0.0,True
user_0204,0.8483867581138533,7.048415449274435,13.587798843680558,0.8483867581138533,0.0,True
user_0205,0.38004394160928684,11.380588368551598,22.533150372137623,0.38004394160928684,0.0,True
user_0206,0.5037497183234358,12.192496465251143,24.082743099508225,0.5037497183234358,0.0,True
user_0207,0.6111353807811453,10.58736428534689,20.808047342225095,0.6111353807811453,0.0,True
user_0208,0.832262120154779,14.70549307640445,28.91162888071603,0.832262120154779,0.0,True
user_0209,0.7603080689123822,14.02831630516586,27.600447768984292,0.7603080689123822,0.0,True
user_0210,0.8099609489962568,10.175472357665921,19.86496814593409,0.8099609489962568,0.0,True
user_0211,0.860032156660179,12.7386598464487,24.961300398901294,0.860032156660179,0.0,True
user_0212,0.4895603472402525,6.000625884166917,11.707515559989682,0.4895603472402525,0.0,True
user_0213,0.6686121669063506,4.361819740722014,8.322472181300217,0.6686121669063506,0.0,True
user_0214,0.7713315131590825,13.03747303450849,25.61214716112153,0.7713315131590825,0.0,True
user_0215,0.8136167673140122,10.491719995186324,20.495269929984243,0.8136167673140122,0.0,True
user_0216,0.6977289654338388,6.752020589349864,13.085403799439424,0.6977289654338388,0.0,True
user_0217,0.5807312578196855,3.872937322496782,7.397435890301753,0.5807312578196855,0.0,True
user_0218,0.7905971263092145,12.363347669808604,24.25233706383168,0.7905971263092145,0.0,True
user_0219,0.6380742867636948,12.586731053196436,24.790617534334654,0.6380742867636948,0.0,True
user_0220,0.693519861217013,6.36440730274291,12.312702688755612,0.693519861217013,0.0,True
user_0221,0.4914359135405195,10.11069155550029,19.926521562876268,0.4914359135405195,0.0,True
user_0222,0.5989613632467133,8.790586768800999,17.22179671965397,0.5989613632467133,0.0,True
user_0223,0.5095085965513659,3.341021422328464,6.376337686726109,0.5095085965513659,0.0,True
user_0224,0.7732742567781388,11.046104415909637,21.62824427775239,0.7732742567781388,0.0,True
user_0225,0.6033845010405076,7.665824203745909,14.969617706867513,0.6033845010405076,0.0,True
user_0226,0.9470602565839796,10.476081544488638,20.38392693502689,0.9470602565839796,0.0,True
user_0227,0.6335293628609041,8.179432029354748,15.978746440992953,0.6335293628609041,0.0,True
user_0228,0.8671166577423552,8.809044186783241,17.09781837892107,0.8671166577423552,0.0,True
user_0229,1.077756336629175,10.912814647746623,21.178975493515743,1.077756336629175,0.0,True
user_0230,0.8191277793779796,5.016911659864287,9.542346652101786,0.8191277793779796,0.0,True
user_0231,0.3433730342252843,9.251523185541274,18.297022550547375,0.3433730342252843,0.0,True
user_0232,0.9178533595507521,14.8746916196147,29.19867122349895,0.9178533595507521,0.0,True
user_0233,0.29846747110128335,15.583829046192335,30.9885776097239,0.29846747110128335,0.0,True
user_0234,0.5773346783267429,7.026261712687593,13.70612261837914,0.5773346783267429,0.0,True
user_0235,0.7010979625779479,7.629872917393321,14.839087057239873,0.7010979625779479,0.0,True
user_0236,0.5383765974845667,12.40020569820077,24.4773854379108,0.5383765974845667,0.0,True
user_0237,0.6227262155760623,7.320705963853097,14.267776198360558,0.6227262155760623,0.0,True
user_0238,0.575332079290014,7.234147402217438,14.123095556860868,0.575332079290014,0.0,True
user_0239,0.36422366644664683,10.241160245968437,20.263786292068886,0.36422366644664683,0.0,True
user_0240,0.7085824435979088,8.279594377595329,16.13403928903191,0.7085824435979088,0.0,True
user_0241,0.6974778603610954,7.101755134859544,13.78502355350243,0.6974778603610954,0.0,True
user_0242,0.7240039829980485,6.845080951066654,13.25575951233448,0.7240039829980485,0.0,True
user_0243,0.8787538103375296,14.101332250943118,27.675412215683718,0.8787538103375296,0.0,True
user_0244,0.6976882656888471,9.67493651073552,18.93126006205773,0.6976882656888471,0.0,True
user_0245,0.3245517353318595,10.93960898944817,21.684486937697223,0.3245517353318595,0.0,True
user_0246,0.5950653407541946,12.13940077131348,23.921762338174446,0.5950653407541946,0.0,True
user_0247,0.6005022417414727,10.278704708709183,20.19710807237348,0.6005022417414727,0.0,True
user_0248,0.46260709369517544,11.406817893615175,22.536071531013246,0.46260709369517544,0.0,True
user_0249,0.7026222067331792,10.034298409733267,19.647023495426627,0.7026222067331792,0.0,True
user_0250,0.4456867372152652,10.137150671270234,20.00688930021131,0.4456867372152652,0.0,True
user_0251,0.9077663309168525,6.857423235340909,13.170186672131708,0.9077663309168525,0.0,True
user_0252,0.6236922336236637,7.745003644584278,15.115791948994358,0.6236922336236637,0.0,True
user_0253,1.0024217833177684,8.204987900230524,15.808522730470386,1.0024217833177684,0.0,True
user_0254,0.8095174117517758,6.74306266198548,13.000414876919894,0.8095174117517758,0.0,True
user_0255,0.852161529393944,8.940574740587154,17.369852563537943,0.852161529393944,0.0,True
user_0256,0.7658405998669596,11.257873907286495,22.056243454652815,0.7658405998669596,0.0,True
user_0257,0.6781851818405089,9.231663495443293,18.05641588178228,0.6781851818405089,0.0,True
user_0258,0.5488999407664488,7.235850886892367,14.142361809324864,0.5488999407664488,0.0,True
user_0259,0.7296090319563124,7.012539650384994,13.5873138815962,0.7296090319563124,0.0,True
user_0260,0.5893125300749189,9.81091553467144,19.268243551297928,0.5893125300749189,0.0,True
user_0261,0.8895295155160247,11.276720119335444,22.01972252936127,0.8895295155160247,0.0,True
user_0262,0.7201742533299543,9.775303967098717,19.11850338219946,0.7201742533299543,0.0,True
user_0263,1.0458171056898227,6.582220694043868,12.536951124673843,1.0458171056898227,0.0,True
user_0264,0.5208539076475288,8.222710617620423,16.13290889065233,0.5208539076475288,0.0,True
user_0265,0.41423948376359493,7.441632715942766,14.634721741627375,0.41423948376359493,0.0,True
user_0266,0.7092007180696541,9.990656146039658,19.555791861237523,0.7092007180696541,0.0,True
user_0267,0.6829634505458866,9.79487912546411,19.179980180600687,0.6829634505458866,0.0,True
user_0268,0.9541732874324033,4.501397304059991,8.43029063566054,0.9541732874324033,0.0,True
user_0269,0.32757391101228694,5.58615505065109,10.975765754694809,0.32757391101228694,0.0,True
user_0270,0.4505221103839401,8.297965370649774,16.325617475069183,0.4505221103839401,0.0,True
user_0271,0.6796871258239756,5.1332467367493795,9.858681198004374,0.6796871258239756,0.0,True
user_0272,0.6927799929718367,9.495927957408627,18.57618791903415,0.6927799929718367,0.0,True
user_0273,0.7548827536789021,11.713184406720199,22.973439161233056,0.7548827536789021,0.0,True
user_0274,0.8282292312410506,9.9207526037941,19.344567668843567,0.8282292312410506,0.0,True
user_0275,0.7288118947144828,8.400682888238105,16.36407863964752,0.7288118947144828,0.0,True
user_0276,0.7998578455445521,8.619164161573432,16.758413615820132,0.7998578455445521,0.0,True
user_0277,0.6867488572616046,12.861501643033543,25.310953971710124,0.6867488572616046,0.0,True
user_0278,0.4147380219798867,11.024179896588842,21.799516979989754,0.4147380219798867,0.0,True
user_0279,0.4304892577282839,6.7545235610860885,13.250753567535206,0.4304892577282839,0.0,True
user_0280,0.8344079221460577,8.100012575479505,15.699380397671376,0.8344079221460577,0.0,True
user_0281,0.37596240185261887,7.958262385462475,15.690947329813378,0.37596240185261887,0.0,True
user_0282,0.5595138287800386,11.099270730199438,21.86283316313085,0.5595138287800386,0.0,True
user_0283,0.7532192068577703,15.494818643882276,30.53770576364989,0.7532192068577703,0.0,True
user_0284,0.7071956453395406,3.8534058850498307,7.282494382895937,0.7071956453395406,0.0,True
user_0285,0.5259844542193919,13.514678139454528,26.71376560637742,0.5259844542193919,0.0,True
user_0286,0.86631687362625,11.75329429064236,22.98679845710897,0.86631687362625,0.0,True
user_0287,0.8523570807871217,12.737717994455894,24.964021740439513,0.8523570807871217,0.0,True
user_0288,0.7628528159165043,10.103464004256788,19.749216318963672,0.7628528159165043,0.0,True
user_0289,0.8552735226655549,12.011989209136715,23.510814304674096,0.8552735226655549,0.0,True
user_0290,0.7075554261522878,5.826196386845259,11.227859517999146,0.7075554261522878,0.0,True
user_0291,0.6891759569795983,13.311099424585697,26.208693274983634,0.6891759569795983,0.0,True
user_0292,0.6872775044017736,14.865611229451787,29.31885595626251,0.6872775044017736,0.0,True
user_0293,0.7176453558731073,4.303337810320837,8.17608840711781,0.7176453558731073,0.0,True
user_0294,0.6518978658004173,6.580622038282217,12.770105357084184,0.6518978658004173,0.0,True
user_0295,0.850157237572486,6.286156333400563,12.062218324257636,0.850157237572486,0.0,True
user_0296,0.7029038589204948,5.307975480792602,10.194208646232907,0.7029038589204948,0.0,True
user_0297,0.6369122509860223,14.816880367654417,29.25161338471722,0.6369122509860223,0.0,True
user_0298,0.3662521166398931,9.095766829034558,17.97178238808518,0.3662521166398931,0.0,True
user_0299,0.7659275963374579,7.723349858763805,14.987143159725134,0.7659275963374579,0.0,True
user_0300,0.7412100600674941,6.95252967422688,13.460333312413264,0.7412100600674941,0.0,True
user_0301,0.5123527842759039,8.369806080444143,16.432200490322742,0.5123527842759039,0.0,True
user_0302,0.8648722062910835,6.50079494193532,12.48266656009599,0.8648722062910835,0.0,True
user_0303,0.3659199647130304,7.240962505252062,14.262373031676306,0.3659199647130304,0.0,True
user_0304,0.683426179879959,10.428755523047299,20.447455338166623,0.683426179879959,0.0,True
user_0305,0.5802851574501325,4.508872716124181,8.669574337778283,0.5802851574501325,0.0,True
user_0306,0.6233856135319175,6.874666206749191,13.375301045379231,0.6233856135319175,0.0,True
user_0307,0.9199525250577988,7.332306831400725,14.11264214776677,0.9199525250577988,0.0,True
user_0308,0.9457705392152685,14.473109917995705,28.37875751246225,0.9457705392152685,0.0,True
user_0309,0.5621865270522429,9.096605689068113,17.85589946190488,0.5621865270522429,0.0,True
