user_id,expertise_score,best_match_score,vibe_weight,expertise_weight,location_weight,formula_error,meets_threshold
user_0036,0.5538518414296584,6.147646871303903,5.981491318875006,0.1661555524288975,0.0,0.0,True
user_0037,0.5994658774886821,13.12714202525059,12.947302262003985,0.1798397632466046,0.0,0.0,True
user_0038,0.5829845401524985,6.813227165520618,6.638331803474869,0.17489536204574954,0.0,0.0,True
user_0039,0.6255899843340458,12.122485126168877,11.934808130868664,0.18767699530021373,0.0,0.0,True
user_0040,1.0497765833348733,11.684749541968815,11.369816566968353,0.31493297500046197,0.0,0.0,True
user_0041,0.8946770923927876,9.139664674848744,8.871261547130908,0.26840312771783625,0.0,0.0,True
user_0042,0.6035398758016428,11.846560942375492,11.665498979634998,0.18106196274049283,0.0,0.0,True
user_0043,0.7467421842039444,11.84068565657584,11.616663001314656,0.22402265526118334,0.0,0.0,True
user_0044,0.8141791539568348,14.993898346479765,14.749644600292715,0.24425374618705042,0.0,0.0,True
user_0045,0.7343730077397967,11.694803251700586,11.474491349378647,0.220311902321939,0.0,0.0,True
user_0046,0.6979735639862137,6.492480686580713,6.283088617384848,0.2093920691958641,0.0,0.0,True
user_0047,0.7610273981366328,12.288519257646483,12.060211038205493,0.22830821944098983,0.0,0.0,True
user_0048,0.574229443846435,7.012425286637675,6.840156453483744,0.17226883315393052,0.0,0.0,True
user_0049,0.45165557088488334,4.292206287200466,4.156709615935001,0.135496671265465,0.0,0.0,True
user_0050,0.6865945672469494,3.9555637275596847,3.7495853573856,0.20597837017408482,0.0,0.0,True
user_0051,0.8118260506345882,8.294900840384514,8.051353025194137,0.24354781519037647,0.0,0.0,True
user_0052,0.5300183896305593,7.8724871283709605,7.713481611481793,0.15900551688916778,0.0,0.0,True
user_0053,0.5809940746058228,5.332259207535414,5.157960985153667,0.17429822238174683,0.0,0.0,True
user_0054,0.5482057063105676,8.307184776674026,8.142723064780856,0.1644617118931703,0.0,0.0,True
user_0055,1.065583693253568,5.67738203716554,5.35770692918947,0.3196751079760704,0.0,0.0,True
user_0056,0.9316714570977819,9.8695726506072,9.590071213477865,0.27950143712933456,0.0,0.0,True
user_0057,0.6708447942176282,7.314359655075373,7.113106216810085,0.20125343826528846,0.0,0.0,True
user_0058,0.5827799097323925,6.075400378208458,5.90056640528874,0.17483397291971772,0.0,0.0,True
user_0059,0.685420824940025,13.17138017128662,12.965753923804613,0.2056262474820075,0.0,0.0,True
user_0060,0.6357072006986706,8.922763781640601,8.732051621431,0.19071216020960116,0.0,0.0,True
user_0061,0.5365070970506358,10.545200292733485,10.384248163618294,0.16095212911519075,0.0,0.0,True
user_0062,0.4244080189593077,10.975757651873623,10.848435246185831,0.1273224056877923,0.0,0.0,True
user_0063,0.3595458204395578,10.988535347983877,10.88067160185201,0.10786374613186733,0.0,0.0,True
user_0064,0.8036878260919414,10.317474978827322,10.07636863099974,0.24110634782758242,0.0,0.0,True
user_0065,0.9859768170789645,8.212326277223731,7.916533232100042,0.2957930451236893,0.0,0.0,True
user_0066,0.34524839088430265,12.561850025605898,12.458275508340607,0.1035745172652908,0.0,0.0,True
user_0067,0.6165131325057069,15.909470456323083,15.724516516571372,0.18495393975171207,0.0,0.0,True
user_0068,0.6997697510325425,6.048912094400921,5.838981169091158,0.20993092530976273,0.0,0.0,True
user_0069,0.6705849898497313,8.08436376243385,7.88318826547893,0.20117549695491938,0.0,0.0,True
user_0070,0.6601633118580906,7.6408006151280246,7.442751621570597,0.1980489935574272,0.0,0.0,True
user_0071,0.9183610539101442,6.104527940574684,5.82901962440164,0.2755083161730433,0.0,0.0,True
user_0072,0.7314456374364777,6.669999403894186,6.450565712663243,0.2194336912309433,0.0,0.0,True
user_0073,0.7188613481733729,5.5136762250546365,5.298017820602625,0.21565840445201187,0.0,0.0,True
user_0074,0.7052582129767815,7.3966657548091,7.185088290916066,0.21157746389303445,0.0,0.0,True
user_0075,0.669702274440705,6.2957764277669686,6.094865745434757,0.2009106823322115,0.0,0.0,True
user_0076,0.4420887656073713,12.185611416507466,12.052984786825256,0.1326266296822114,0.0,0.0,True
user_0077,0.6391482340710011,6.452813483391607,6.261069013170307,0.1917444702213003,0.0,0.0,True
user_0078,0.6411074051729211,7.312195076775769,7.119862855223893,0.19233222155187632,0.0,0.0,True
user_0079,0.2623563830999499,9.432556986668516,9.353850071738531,0.07870691492998497,0.0,0.0,True
user_0080,0.8784681150042079,8.349090227058007,8.085549792556744,0.26354043450126236,0.0,0.0,True
user_0081,0.5365253491219018,4.7342404107132605,4.57328280597669,0.16095760473657053,0.0,0.0,True
user_0082,0.3498249965640833,10.003921300873358,9.898973801904134,0.10494749896922498,0.0,0.0,True
user_0083,0.7953640679345689,13.746438814240012,13.507829593859642,0.23860922038037066,0.0,0.0,True
user_0084,0.954743173397491,10.217673232092235,9.931250280072987,0.2864229520192473,0.0,0.0,True
user_0085,0.4024161839648159,15.609809390592591,15.489084535403146,0.12072485518944476,0.0,0.0,True
user_0086,0.7189336369716142,5.481027070952611,5.2653469798611265,0.21568009109148426,0.0,0.0,True
user_0087,0.9070450726828451,12.227585192315406,11.955471670510553,0.2721135218048535,0.0,0.0,True
user_0088,0.4910923296488929,11.455952917896335,11.308625219001668,0.14732769889466785,0.0,0.0,True
user_0089,0.6702400314645591,6.3258544986150635,6.124782489175696,0.20107200943936773,0.0,0.0,True
user_0090,0.8305752136455201,12.685146745624472,12.435974181530815,0.249172564093656,0.0,0.0,True
user_0091,0.6176972467810617,9.470640114219632,9.285330940185315,0.1853091740343185,0.0,0.0,True
user_0092,0.5587135679932783,10.234355584145376,10.066741513747393,0.16761407039798348,0.0,0.0,True
user_0093,0.7514984642332014,11.458653058374937,11.233203519104977,0.22544953926996042,0.0,0.0,True
user_0094,0.775071821693219,7.007517348894686,6.77499580238672,0.2325215465079657,0.0,0.0,True
user_0095,0.8369673359054981,15.356181717230402,15.105091516458753,0.2510902007716494,0.0,0.0,True
user_0096,0.5522964615698289,11.586029833954566,11.420340895483617,0.16568893847094868,0.0,0.0,True
user_0097,0.9214504680233306,9.700569032888525,9.424133892481526,0.2764351404069992,0.0,0.0,True
user_0098,0.6960809609757284,11.273590009347224,11.064765721054505,0.2088242882927185,0.0,0.0,True
user_0099,0.9761544646318778,10.85167637054542,10.558830031155857,0.29284633938956334,0.0,0.0,True
user_0100,0.6431932773828734,7.558235306500192,7.36527732328533,0.192957983214862,0.0,0.0,True
user_0101,0.6261854423166752,8.67312107293208,8.485265440237077,0.18785563269500255,0.0,0.0,True
user_0102,0.8066968260171486,7.999415373211494,7.7574063254063494,0.2420090478051446,0.0,0.0,True
user_0103,0.8246332234030334,13.491329510779785,13.243939543758875,0.24738996702090998,0.0,0.0,True
user_0104,0.6852491946336198,8.102182749366245,7.896607990976158,0.20557475839008593,0.0,0.0,True
user_0105,0.8652947157725313,7.834448950279428,7.574860535547669,0.25958841473175936,0.0,0.0,True
user_0106,0.7341680146246099,6.471516822129925,6.251266417742542,0.22025040438738297,0.0,0.0,True
user_0107,0.7605797372050238,4.818913275062339,4.590739353900832,0.22817392116150714,0.0,0.0,True
user_0108,0.44476818256809425,8.952640790192413,8.819210335421985,0.13343045477042828,0.0,0.0,True
user_0109,0.5442384295363648,9.010833213910153,8.847561685049245,0.16327152886090943,0.0,0.0,True
user_0110,0.5714028704497066,9.75694239041917,9.585521529284257,0.17142086113491198,0.0,0.0,True
user_0111,0.6410292773214801,9.773195139658153,9.58088635646171,0.192308783196444,0.0,0.0,True
user_0112,0.6890990528527507,11.729128802367587,11.522399086511761,0.20672971585582522,0.0,0.0,True
user_0113,0.6425988020723971,12.782949097856976,12.590169457235257,0.19277964062171912,0.0,0.0,True
user_0114,0.6812677270661739,9.482709247292933,9.27832892917308,0.20438031811985216,0.0,0.0,True
user_0115,0.9526018218517942,7.237773714665629,6.95199316811009,0.28578054655553825,0.0,0.0,True
user_0116,0.6009315480139984,6.628190307340607,6.447910842936408,0.1802794644041995,0.0,0.0,True
user_0117,0.8429379930245686,10.172238482197896,9.919357084290525,0.2528813979073706,0.0,0.0,True
user_0118,0.6230355318177355,7.6755218267838305,7.48861116723851,0.18691065954532066,0.0,0.0,True
user_0119,0.9146253410455422,8.022849855811533,7.74846225349787,0.27438760231366266,0.0,0.0,True
user_0120,0.854266880594733,13.285410728978258,13.029130664799839,0.25628006417841986,0.0,0.0,True
user_0121,0.7279716969419446,10.025557297461845,9.807165788379262,0.2183915090825834,0.0,0.0,True
user_0122,0.579809990485251,13.266921863228898,13.092978866083323,0.1739429971455753,0.0,0.0,True
user_0123,0.8747486658862094,9.909070822272442,9.646646222506579,0.2624245997658628,0.0,0.0,True
user_0124,0.59616896574648,7.264789516561167,7.085938826837222,0.178850689723944,0.0,0.0,True
user_0125,0.6581307613284991,9.325429027007816,9.127989798609267,0.19743922839854974,0.0,0.0,True
user_0126,0.8375801213503705,7.6887488074810975,7.437474771075986,0.25127403640511115,0.0,0.0,True
user_0127,0.4491941633810915,6.458614756374167,6.32385650735984,0.13475824901432745,0.0,0.0,True
user_0128,0.5340254829679842,9.144004259459141,8.983796614568746,0.16020764489039527,0.0,0.0,True
user_0129,0.5394032131000782,11.906614416282384,11.74479345235236,0.16182096393002346,0.0,0.0,True
user_0130,0.864429502451788,7.134252446208362,6.874923595472826,0.25932885073553635,0.0,0.0,True
user_0131,0.8864200769656018,7.786222880871336,7.520296857781656,0.2659260230896805,0.0,0.0,True
user_0132,0.6955879867199177,11.422299612496259,11.213623216480283,0.20867639601597532,0.0,0.0,True
user_0133,0.5069719386737197,4.111336557932161,3.9592449763300444,0.15209158160211592,0.0,0.0,True
user_0134,0.7950531728096624,11.93750475766673,11.69898880582383,0.2385159518428987,0.0,0.0,True
user_0135,0.49081344093794294,6.814468990581273,6.66722495829989,0.1472440322813829,0.0,0.0,True
user_0136,0.5233492681890305,13.603412982259766,13.446408201803056,0.15700478045670915,0.0,0.0,True
user_0137,0.7831600438085946,7.003007249366728,6.76805923622415,0.23494801314257838,0.0,0.0,True
user_0138,1.0286746616479725,11.60054204090356,11.291939642409169,0.30860239849439175,0.0,0.0,True
user_0139,0.6831374902939295,10.12271668283699,9.91777543574881,0.20494124708817882,0.0,0.0,True
user_0140,0.9978076648246034,12.634099509295753,12.334757209848371,0.299342299447381,0.0,0.0,True
user_0141,0.42145331228941096,5.814538420361017,5.6881024266741935,0.1264359936868233,0.0,0.0,True
user_0142,0.46351113056815973,6.477971493998114,6.338918154827666,0.1390533391704479,0.0,0.0,True
user_0143,0.6436901807125466,6.24483800481954,6.051730950605776,0.19310705421376398,0.0,0.0,True
user_0144,0.6850396723573451,8.679074587841974,8.473562686134771,0.20551190170720351,0.0,0.0,True
user_0145,0.604744130243253,6.73871935441257,6.557296115339594,0.1814232390729759,0.0,0.0,True
user_0146,0.22612533321995953,10.371202126664175,10.303364526698187,0.06783759996598786,0.0,0.0,True
user_0147,0.63675277051439,10.315768257858831,10.124742426704515,0.191025831154317,0.0,0.0,True
user_0148,0.5650701212741361,11.601390584259992,11.431869547877751,0.16952103638224084,0.0,0.0,True
user_0149,0.4924890440912291,4.318957478195334,4.171210764967966,0.14774671322736874,0.0,0.0,True
user_0150,0.7377802167547886,9.915567578555578,9.694233513529142,0.22133406502643657,0.0,0.0,True
user_0151,0.5159931841865109,6.995687306714241,6.840889351458288,0.15479795525595325,0.0,0.0,True
user_0152,0.6300701862438856,15.365054916631303,15.176033860758137,0.18902105587316567,0.0,0.0,True
user_0153,0.933278158792531,6.361624083988099,6.08164063635034,0.2799834476377593,0.0,0.0,True
user_0154,0.6835170073708274,17.312561989410895,17.107506887199648,0.20505510221124823,0.0,0.0,True
user_0155,0.4160662762455135,9.230226389150088,9.105406506276434,0.12481988287365404,0.0,0.0,True
user_0156,0.87529015931222,13.3146436539313,13.052056606137635,0.262587047793666,0.0,0.0,True
user_0157,0.6989148718176498,7.155514393404377,6.945839931859082,0.20967446154529493,0.0,0.0,True
user_0158,0.5409409117571213,8.713682947643079,8.551400674115943,0.1622822735271364,0.0,0.0,True
user_0159,0.4260262020171739,9.7906375651161,9.662829704510948,0.12780786060515217,0.0,0.0,True
user_0160,0.4309202979196223,7.24336566968712,7.114089580311233,0.12927608937588667,0.0,0.0,True
user_0161,0.609773038506752,10.349870517332521,10.166938605780496,0.1829319115520256,0.0,0.0,True
user_0162,0.9148370599291329,9.469379666478764,9.194928548500023,0.27445111797873983,0.0,0.0,True
user_0163,0.7313546481220196,8.76120323468689,8.541796840250285,0.21940639443660587,0.0,0.0,True
user_0164,0.6763525863466877,8.802100223401942,8.599194447497934,0.2029057759040063,0.0,0.0,True
user_0165,0.7747601082995825,7.864669179888623,7.632241147398749,0.23242803248987476,0.0,0.0,True
user_0166,0.8352428833926777,7.103801332140604,6.8532284671228005,0.2505728650178033,0.0,0.0,True
user_0167,0.6218992235513904,6.231286202244975,6.044716435179558,0.1865697670654171,0.0,0.0,True
user_0168,0.958970749114786,13.216438729684345,12.928747504949909,0.28769122473443576,0.0,0.0,True
user_0169,0.887199935017652,6.61886508198588,6.352705101480584,0.2661599805052956,0.0,0.0,True
user_0170,0.6357545795174004,9.085937967632601,8.89521159377738,0.19072637385522012,0.0,0.0,True
user_0171,0.623886719568597,11.087874395974985,10.900708380104406,0.1871660158705791,0.0,0.0,True
user_0172,0.6485135028941905,9.183710235545474,8.989156184677217,0.19455405086825714,0.0,0.0,True
user_0173,0.5581025194948621,7.985429651332505,7.817998895484046,0.16743075584845862,0.0,0.0,True
user_0174,0.561727340222397,12.321414404360477,12.152896202293757,0.1685182020667191,0.0,0.0,True
user_0175,0.49449055742421777,10.868339651190613,10.719992483963347,0.14834716722726532,0.0,0.0,True
user_0176,0.34556670262356814,10.434887987947477,10.331217977160406,0.10367001078707044,0.0,0.0,True
user_0177,0.6286444248175792,10.621339974224655,10.432746646779382,0.18859332744527377,0.0,0.0,True
user_0178,0.68578103876654,9.808196896716725,9.602462585086762,0.20573431162996197,0.0,0.0,True
user_0179,0.842649030309539,7.3104159430659585,7.057621233973097,0.25279470909286167,0.0,0.0,True
user_0180,0.7075033374871885,10.753606792153729,10.541355790907572,0.21225100124615656,0.0,0.0,True
user_0181,0.4146841766179179,6.860684008350627,6.736278755365252,0.12440525298537536,0.0,0.0,True
user_0182,0.6106050449127265,14.103129228290914,13.919947714817097,0.18318151347381795,0.0,0.0,True
user_0183,0.6783791277281105,11.41588131167869,11.212367573360257,0.20351373831843314,0.0,0.0,True
user_0184,0.8511840654685658,11.835086489310559,11.579731269669988,0.25535521964056973,0.0,0.0,True
user_0185,0.5859727447577093,5.1449747277980675,4.969182904370755,0.17579182342731278,0.0,0.0,True
user_0186,0.5905329724831714,12.132053529210156,11.954893637465204,0.17715989174495142,0.0,0.0,True
user_0187,0.6595213512869915,13.021183477415748,12.82332707202965,0.19785640538609744,0.0,0.0,True
user_0188,0.6225347564711103,11.27545172263714,11.088691295695806,0.1867604269413331,0.0,0.0,True
user_0189,0.9130387536292419,9.36295293601683,9.089041309928058,0.27391162608877256,0.0,0.0,True
user_0190,0.5143181544254701,5.107530534635343,4.953235088307702,0.15429544632764103,0.0,0.0,True
user_0191,0.7997793974045693,3.2498894152510887,3.0099555960297177,0.23993381922137078,0.0,0.0,True
user_0192,0.8175768338399132,9.695939577815155,9.45066652766318,0.24527305015197395,0.0,0.0,True
user_0193,0.9907948219960038,11.067421294275993,10.770182847677193,0.2972384465988011,0.0,0.0,True
user_0194,0.38350346218261405,4.0794857131039475,3.9644346744491634,0.11505103865478421,0.0,0.0,True
user_0195,0.6900378625174334,9.647655920921554,9.440644562166325,0.20701135875523,0.0,0.0,True
user_0196,0.8383411050949221,7.105763676734527,6.85426134520605,0.2515023315284766,0.0,0.0,True
user_0197,0.9059764047379283,8.720595257978,8.448802336556621,0.27179292142137845,0.0,0.0,True
user_0198,0.49022950790426834,12.62178104873875,12.47471219636747,0.1470688523712805,0.0,0.0,True
user_0199,0.4992387472112592,7.929666430933631,7.779894806770253,0.14977162416337775,0.0,0.0,True
user_0200,0.9021199652440155,7.1256702470534,6.855034257480196,0.2706359895732046,0.0,0.0,True
user_0201,0.46956379733107445,5.595989669581109,5.4551205303817865,0.14086913919932234,0.0,0.0,True
user_0202,0.8060136386257761,13.904175912537722,13.66237182094999,0.24180409158773283,0.0,0.0,True
user_0203,0.34442082926330103,7.049373985424376,6.946047736645386,0.10332624877899031,0.0,0.0,True
user_0204,0.8483867581138533,7.048415449274435,6.793899421840279,0.25451602743415597,0.0,0.0,True
user_0205,0.38004394160928684,11.380588368551598,11.266575186068811,0.11401318248278605,0.0,0.0,True
user_0206,0.5037497183234358,12.192496465251143,12.041371549754112,0.15112491549703075,0.0,0.0,True
user_0207,0.6111353807811453,10.58736428534689,10.404023671112547,0.18334061423434359,0.0,0.0,True
user_0208,0.832262120154779,14.70549307640445,14.455814440358015,0.24967863604643367,0.0,0.0,True
user_0209,0.7603080689123822,14.02831630516586,13.800223884492146,0.22809242067371466,0.0,0.0,True
user_0210,0.8099609489962568,10.175472357665921,9.932484072967044,0.24298828469887704,0.0,0.0,True
user_0211,0.860032156660179,12.7386598464487,12.480650199450647,0.2580096469980537,0.0,0.0,True
user_0212,0.4895603472402525,6.000625884166917,5.853757779994841,0.14686810417207574,0.0,0.0,True
user_0213,0.6686121669063506,4.361819740722014,4.1612360906501085,0.20058365007190518,0.0,0.0,True
user_0214,0.7713315131590825,13.03747303450849,12.806073580560765,0.23139945394772476,0.0,0.0,True
user_0215,0.8136167673140122,10.491719995186324,10.247634964992121,0.24408503019420366,0.0,0.0,True
user_0216,0.6977289654338388,6.752020589349864,6.542701899719712,0.20931868963015163,0.0,0.0,True
user_0217,0.5807312578196855,3.872937322496782,3.6987179451508765,0.17421937734590565,0.0,0.0,True
user_0218,0.7905971263092145,12.363347669808604,12.12616853191584,0.23717913789276435,0.0,0.0,True
user_0219,0.6380742867636948,12.586731053196436,12.395308767167327,0.19142228602910843,0.0,0.0,True
user_0220,0.693519861217013,6.36440730274291,6.156351344377806,0.2080559583651039,0.0,0.0,True
user_0221,0.4914359135405195,10.11069155550029,9.963260781438134,0.14743077406215585,0.0,0.0,True
user_0222,0.5989613632467133,8.790586768800999,8.610898359826985,0.179688408974014,0.0,0.0,True
user_0223,0.5095085965513659,3.341021422328464,3.1881688433630546,0.15285257896540977,0.0,0.0,True
user_0224,0.7732742567781388,11.046104415909637,10.814122138876195,0.23198227703344163,0.0,0.0,True
user_0225,0.6033845010405076,7.665824203745909,7.484808853433757,0.18101535031215227,0.0,0.0,True
user_0226,0.9470602565839796,10.476081544488638,10.191963467513444,0.28411807697519387,0.0,0.0,True
user_0227,0.6335293628609041,8.179432029354748,7.989373220496477,0.19005880885827123,0.0,0.0,True
user_0228,0.8671166577423552,8.809044186783241,8.548909189460534,0.26013499732270656,0.0,0.0,True
user_0229,1.077756336629175,10.912814647746623,10.589487746757872,0.32332690098875244,0.0,0.0,True
user_0230,0.8191277793779796,5.016911659864287,4.771173326050893,0.24573833381339388,0.0,0.0,True
user_0231,0.3433730342252843,9.251523185541274,9.148511275273687,0.10301191026758529,0.0,0.0,True
user_0232,0.9178533595507521,14.8746916196147,14.599335611749474,0.2753560078652256,0.0,0.0,True
user_0233,0.29846747110128335,15.583829046192335,15.49428880486195,0.089540241330385,0.0,0.0,True
user_0234,0.5773346783267429,7.026261712687593,6.85306130918957,0.17320040349802288,0.0,0.0,True
user_0235,0.7010979625779479,7.629872917393321,7.419543528619936,0.21032938877338436,0.0,0.0,True
user_0236,0.5383765974845667,12.40020569820077,12.2386927189554,0.16151297924537,0.0,0.0,True
user_0237,0.6227262155760623,7.320705963853097,7.133888099180279,0.1868178646728187,0.0,0.0,True
user_0238,0.575332079290014,7.234147402217438,7.061547778430434,0.1725996237870042,0.0,0.0,True
user_0239,0.36422366644664683,10.241160245968437,10.131893146034443,0.10926709993399404,0.0,0.0,True
user_0240,0.7085824435979088,8.279594377595329,8.067019644515955,0.21257473307937264,0.0,0.0,True
user_0241,0.6974778603610954,7.101755134859544,6.892511776751215,0.20924335810832861,0.0,0.0,True
user_0242,0.7240039829980485,6.845080951066654,6.62787975616724,0.21720119489941453,0.0,0.0,True
user_0243,0.8787538103375296,14.101332250943118,13.837706107841859,0.26362614310125887,0.0,0.0,True
user_0244,0.6976882656888471,9.67493651073552,9.465630031028866,0.20930647970665414,0.0,0.0,True
user_0245,0.3245517353318595,10.93960898944817,10.842243468848611,0.09736552059955784,0.0,0.0,True
user_0246,0.5950653407541946,12.13940077131348,11.960881169087223,0.17851960222625837,0.0,0.0,True
user_0247,0.6005022417414727,10.278704708709183,10.09855403618674,0.1801506725224418,0.0,0.0,True
user_0248,0.46260709369517544,11.406817893615175,11.268035765506623,0.13878212810855262,0.0,0.0,True
user_0249,0.7026222067331792,10.034298409733267,9.823511747713313,0.21078666201995375,0.0,0.0,True
user_0250,0.4456867372152652,10.137150671270234,10.003444650105655,0.13370602116457955,0.0,0.0,True
user_0251,0.9077663309168525,6.857423235340909,6.585093336065854,0.27232989927505574,0.0,0.0,True
user_0252,0.6236922336236637,7.745003644584278,7.557895974497179,0.18710767008709908,0.0,0.0,True
user_0253,1.0024217833177684,8.204987900230524,7.904261365235193,0.30072653499533053,0.0,0.0,True
user_0254,0.8095174117517758,6.74306266198548,6.500207438459947,0.24285522352553274,0.0,0.0,True
user_0255,0.852161529393944,8.940574740587154,8.684926281768972,0.25564845881818316,0.0,0.0,True
user_0256,0.7658405998669596,11.257873907286495,11.028121727326408,0.22975217996008787,0.0,0.0,True
user_0257,0.6781851818405089,9.231663495443293,9.02820794089114,0.20345555455215267,0.0,0.0,True
user_0258,0.5488999407664488,7.235850886892367,7.071180904662432,0.16466998222993462,0.0,0.0,True
user_0259,0.7296090319563124,7.012539650384994,6.7936569407981,0.21888270958689374,0.0,0.0,True
user_0260,0.5893125300749189,9.81091553467144,9.634121775648964,0.17679375902247565,0.0,0.0,True
user_0261,0.8895295155160247,11.276720119335444,11.009861264680636,0.2668588546548074,0.0,0.0,True
user_0262,0.7201742533299543,9.775303967098717,9.55925169109973,0.2160522759989863,0.0,0.0,True
user_0263,1.0458171056898227,6.582220694043868,6.2684755623369215,0.3137451317069468,0.0,0.0,True
user_0264,0.5208539076475288,8.222710617620423,8.066454445326166,0.15625617229425864,0.0,0.0,True
user_0265,0.41423948376359493,7.441632715942766,7.317360870813688,0.12427184512907848,0.0,0.0,True
user_0266,0.7092007180696541,9.990656146039658,9.777895930618762,0.21276021542089624,0.0,0.0,True
user_0267,0.6829634505458866,9.79487912546411,9.589990090300343,0.20488903516376597,0.0,0.0,True
user_0268,0.9541732874324033,4.501397304059991,4.21514531783027,0.286251986229721,0.0,0.0,True
user_0269,0.32757391101228694,5.58615505065109,5.487882877347404,0.09827217330368608,0.0,0.0,True
user_0270,0.4505221103839401,8.297965370649774,8.162808737534592,0.13515663311518203,0.0,0.0,True
user_0271,0.6796871258239756,5.1332467367493795,4.929340599002187,0.20390613774719268,0.0,0.0,True
user_0272,0.6927799929718367,9.495927957408627,9.288093959517076,0.207833997891551,0.0,0.0,True
user_0273,0.7548827536789021,11.713184406720199,11.486719580616528,0.22646482610367064,0.0,0.0,True
user_0274,0.8282292312410506,9.9207526037941,9.672283834421783,0.24846876937231518,0.0,0.0,True
user_0275,0.7288118947144828,8.400682888238105,8.18203931982376,0.21864356841434485,0.0,0.0,True
user_0276,0.7998578455445521,8.619164161573432,8.379206807910066,0.23995735366336562,0.0,0.0,True
user_0277,0.6867488572616046,12.861501643033543,12.655476985855062,0.20602465717848137,0.0,0.0,True
user_0278,0.4147380219798867,11.024179896588842,10.899758489994877,0.124421406593966,0.0,0.0,True
user_0279,0.4304892577282839,6.7545235610860885,6.625376783767603,0.12914677731848517,0.0,0.0,True
user_0280,0.8344079221460577,8.100012575479505,7.849690198835688,0.2503223766438173,0.0,0.0,True
user_0281,0.37596240185261887,7.958262385462475,7.845473664906689,0.11278872055578565,0.0,0.0,True
user_0282,0.5595138287800386,11.099270730199438,10.931416581565426,0.16785414863401157,0.0,0.0,True
user_0283,0.7532192068577703,15.494818643882276,15.268852881824944,0.2259657620573311,0.0,0.0,True
