connection_id,device_a_id,device_b_id,calculated_compatibility,ground_truth,error
conn_0074,device_0190,device_0019,4.3432469515421355,4.3432469515421355,0.0
conn_0075,device_0081,device_0042,8.54711221149445,8.54711221149445,0.0
conn_0076,device_0022,device_0181,11.753183483914832,11.753183483914832,0.0
conn_0077,device_0186,device_0085,17.42814626322678,17.42814626322678,0.0
conn_0078,device_0067,device_0053,10.480839704456194,10.480839704456194,0.0
conn_0079,device_0017,device_0089,4.111253038456123,4.111253038456123,0.0
conn_0080,device_0027,device_0184,7.217150892741806,7.217150892741806,0.0
conn_0081,device_0098,device_0112,18.149185947950876,18.149185947950876,0.0
conn_0082,device_0042,device_0105,5.48732040276968,5.48732040276968,0.0
conn_0083,device_0096,device_0089,8.307812454162825,8.307812454162825,0.0
conn_0084,device_0025,device_0122,14.408770490029854,14.408770490029854,0.0
conn_0085,device_0147,device_0166,8.398613126672366,8.398613126672366,0.0
conn_0086,device_0057,device_0041,8.655079415021435,8.655079415021435,0.0
conn_0087,device_0008,device_0075,3.8989187215934535,3.8989187215934535,0.0
conn_0088,device_0066,device_0026,9.549680099079078,9.549680099079078,0.0
conn_0089,device_0043,device_0096,15.46704164140244,15.46704164140244,0.0
conn_0090,device_0019,device_0140,10.69993217005017,10.69993217005017,0.0
conn_0091,device_0023,device_0086,5.290829468853538,5.290829468853538,0.0
conn_0092,device_0157,device_0123,5.904454918982991,5.904454918982991,0.0
conn_0093,device_0110,device_0167,5.253923347981052,5.253923347981052,0.0
conn_0094,device_0111,device_0040,15.468540252872,15.468540252872,0.0
conn_0095,device_0084,device_0052,9.361082783181391,9.361082783181391,0.0
conn_0096,device_0104,device_0178,6.805776634779737,6.805776634779737,0.0
conn_0097,device_0186,device_0138,15.837695313007044,15.837695313007044,0.0
conn_0098,device_0072,device_0076,9.147861182351058,9.147861182351058,0.0
conn_0099,device_0012,device_0100,5.843478815094034,5.843478815094034,0.0
conn_0100,device_0125,device_0039,14.0542549699167,14.0542549699167,0.0
conn_0101,device_0000,device_0109,10.159854749730975,10.159854749730975,0.0
conn_0102,device_0169,device_0160,3.399722247920953,3.399722247920953,0.0
conn_0103,device_0051,device_0024,1.9371694979965444,1.9371694979965444,0.0
conn_0104,device_0043,device_0163,13.13534956094646,13.13534956094646,0.0
conn_0105,device_0020,device_0121,18.676179048830637,18.676179048830637,0.0
conn_0106,device_0078,device_0101,9.596643902788808,9.596643902788808,0.0
conn_0107,device_0169,device_0067,8.942219812439422,8.942219812439422,0.0
conn_0108,device_0139,device_0099,8.659580707892285,8.659580707892285,0.0
conn_0109,device_0097,device_0094,8.86238483818383,8.86238483818383,0.0
conn_0110,device_0011,device_0067,15.26450451698871,15.26450451698871,0.0
conn_0111,device_0067,device_0057,11.185120782756323,11.185120782756323,0.0
conn_0112,device_0144,device_0015,8.324995602667693,8.324995602667693,0.0
conn_0113,device_0178,device_0170,7.55030367481449,7.55030367481449,0.0
conn_0114,device_0171,device_0088,12.387709741700641,12.387709741700641,0.0
conn_0115,device_0105,device_0193,6.254446390592909,6.254446390592909,0.0
conn_0116,device_0141,device_0015,8.063266965277046,8.063266965277046,0.0
conn_0117,device_0133,device_0107,1.518139903347939,1.518139903347939,0.0
conn_0118,device_0175,device_0121,17.577623418392196,17.577623418392196,0.0
conn_0119,device_0060,device_0121,14.975601395478996,14.975601395478996,0.0
conn_0120,device_0101,device_0182,14.093356720200166,14.093356720200166,0.0
conn_0121,device_0146,device_0132,8.568155946682115,8.568155946682115,0.0
conn_0122,device_0173,device_0158,5.918859860914844,5.918859860914844,0.0
conn_0123,device_0193,device_0114,11.07772437275519,11.07772437275519,0.0
conn_0124,device_0042,device_0054,10.127012551311319,10.127012551311319,0.0
conn_0125,device_0032,device_0010,14.83753291376968,14.83753291376968,0.0
conn_0126,device_0174,device_0111,14.553874394561632,14.553874394561632,0.0
conn_0127,device_0160,device_0037,9.934046102141199,9.934046102141199,0.0
conn_0128,device_0066,device_0081,7.141973690272122,7.141973690272122,0.0
conn_0129,device_0017,device_0022,11.44221359814607,11.44221359814607,0.0
conn_0130,device_0101,device_0141,8.539973402414285,8.539973402414285,0.0
conn_0131,device_0070,device_0133,5.834286834103987,5.834286834103987,0.0
conn_0132,device_0003,device_0179,4.210058573921857,4.210058573921857,0.0
conn_0133,device_0133,device_0107,1.518139903347939,1.518139903347939,0.0
conn_0134,device_0038,device_0037,7.894823316906989,7.894823316906989,0.0
conn_0135,device_0149,device_0194,1.774893730622924,1.774893730622924,0.0
conn_0136,device_0025,device_0027,4.7188624550817595,4.7188624550817595,0.0
conn_0137,device_0025,device_0073,5.760844189978853,5.760844189978853,0.0
conn_0138,device_0088,device_0105,5.170743241795554,5.170743241795554,0.0
conn_0139,device_0167,device_0124,4.575440505777265,4.575440505777265,0.0
conn_0140,device_0121,device_0009,10.164385564383823,10.164385564383823,0.0
conn_0141,device_0103,device_0036,8.133474233557985,8.133474233557985,0.0
conn_0142,device_0174,device_0177,14.137157612764064,14.137157612764064,0.0
conn_0143,device_0101,device_0084,5.317240506921333,5.317240506921333,0.0
conn_0144,device_0012,device_0190,5.192393953329109,5.192393953329109,0.0
conn_0145,device_0068,device_0095,11.49446745777614,11.49446745777614,0.0
conn_0146,device_0077,device_0079,5.7444560347194376,5.7444560347194376,0.0
conn_0147,device_0125,device_0178,11.165505143007215,11.165505143007215,0.0
conn_0148,device_0058,device_0034,7.838912384696774,7.838912384696774,0.0
conn_0149,device_0190,device_0113,6.820919338732924,6.820919338732924,0.0
conn_0150,device_0082,device_0068,5.772084862037826,5.772084862037826,0.0
conn_0151,device_0154,device_0165,13.046383901843575,13.046383901843575,0.0
conn_0152,device_0113,device_0054,12.547113474502527,12.547113474502527,0.0
conn_0153,device_0104,device_0189,5.4368842632553065,5.4368842632553065,0.0
conn_0154,device_0132,device_0095,22.170342787487982,22.170342787487982,0.0
conn_0155,device_0131,device_0040,9.882071092357439,9.882071092357439,0.0
conn_0156,device_0181,device_0129,8.46076460160426,8.46076460160426,0.0
conn_0157,device_0199,device_0134,7.698060702770655,7.698060702770655,0.0
conn_0158,device_0007,device_0044,21.5100316834681,21.5100316834681,0.0
conn_0159,device_0051,device_0014,4.19354218375501,4.19354218375501,0.0
conn_0160,device_0116,device_0012,3.3547150720181214,3.3547150720181214,0.0
conn_0161,device_0180,device_0050,3.070715247026668,3.070715247026668,0.0
conn_0162,device_0118,device_0129,13.54100308228573,13.54100308228573,0.0
conn_0163,device_0031,device_0174,7.299102690025853,7.299102690025853,0.0
conn_0164,device_0095,device_0125,19.611943459468712,19.611943459468712,0.0
conn_0165,device_0045,device_0121,18.203653694332168,18.203653694332168,0.0
conn_0166,device_0089,device_0088,6.19265030925562,6.19265030925562,0.0
conn_0167,device_0066,device_0191,4.702621133081356,4.702621133081356,0.0
conn_0168,device_0023,device_0072,7.1476663900643915,7.1476663900643915,0.0
conn_0169,device_0012,device_0041,6.681310575662211,6.681310575662211,0.0
conn_0170,device_0199,device_0054,6.986396344588174,6.986396344588174,0.0
conn_0171,device_0165,device_0057,4.687734491808079,4.687734491808079,0.0
conn_0172,device_0068,device_0166,5.495194936750227,5.495194936750227,0.0
conn_0173,device_0005,device_0199,4.385404285912436,4.385404285912436,0.0
conn_0174,device_0174,device_0002,12.316275600322331,12.316275600322331,0.0
conn_0175,device_0033,device_0165,10.048372249052225,10.048372249052225,0.0
conn_0176,device_0002,device_0057,7.4007170654486565,7.4007170654486565,0.0
conn_0177,device_0078,device_0182,12.132656836165912,12.132656836165912,0.0
conn_0178,device_0164,device_0070,9.734480308155398,9.734480308155398,0.0
conn_0179,device_0096,device_0089,8.307812454162825,8.307812454162825,0.0
conn_0180,device_0055,device_0119,6.603361906760256,6.603361906760256,0.0
conn_0181,device_0133,device_0159,5.317036706959585,5.317036706959585,0.0
conn_0182,device_0026,device_0001,2.534858855181944,2.534858855181944,0.0
conn_0183,device_0169,device_0095,10.140523168950732,10.140523168950732,0.0
conn_0184,device_0152,device_0155,16.076172008196657,16.076172008196657,0.0
conn_0185,device_0175,device_0027,10.998423822094496,10.998423822094496,0.0
conn_0186,device_0086,device_0070,7.12516261116786,7.12516261116786,0.0
conn_0187,device_0070,device_0066,12.569623642008253,12.569623642008253,0.0
conn_0188,device_0166,device_0076,8.560055145018032,8.560055145018032,0.0
conn_0189,device_0132,device_0195,13.904187677837475,13.904187677837475,0.0
conn_0190,device_0014,device_0153,5.7702892304418425,5.7702892304418425,0.0
conn_0191,device_0081,device_0174,6.361132937651494,6.361132937651494,0.0
conn_0192,device_0006,device_0167,7.193999831083083,7.193999831083083,0.0
conn_0193,device_0075,device_0066,9.982227592732992,9.982227592732992,0.0
conn_0194,device_0103,device_0099,14.234285384090683,14.234285384090683,0.0
conn_0195,device_0149,device_0181,3.9979344612139913,3.9979344612139913,0.0
conn_0196,device_0048,device_0087,7.587586496521827,7.587586496521827,0.0
conn_0197,device_0056,device_0175,12.749701860233396,12.749701860233396,0.0
conn_0198,device_0121,device_0171,10.085567233634679,10.085567233634679,0.0
conn_0199,device_0076,device_0043,16.96250870371152,16.96250870371152,0.0
conn_0200,device_0142,device_0046,3.5172628554073184,3.5172628554073184,0.0
conn_0201,device_0120,device_0032,20.337216252469815,20.337216252469815,0.0
conn_0202,device_0185,device_0143,2.047115643153943,2.047115643153943,0.0
conn_0203,device_0046,device_0174,9.882287551416034,9.882287551416034,0.0
conn_0204,device_0167,device_0022,10.866129678414227,10.866129678414227,0.0
conn_0205,device_0057,device_0190,3.4949089671327864,3.4949089671327864,0.0
conn_0206,device_0107,device_0084,5.625009112767843,5.625009112767843,0.0
conn_0207,device_0149,device_0075,2.6551136735977736,2.6551136735977736,0.0
conn_0208,device_0030,device_0120,12.896668022309502,12.896668022309502,0.0
conn_0209,device_0162,device_0149,2.387914927475729,2.387914927475729,0.0
conn_0210,device_0158,device_0018,9.078281591673258,9.078281591673258,0.0
conn_0211,device_0049,device_0128,4.7885741499934245,4.7885741499934245,0.0
conn_0212,device_0174,device_0097,15.47857762188272,15.47857762188272,0.0
conn_0213,device_0105,device_0013,5.907496536318063,5.907496536318063,0.0
conn_0214,device_0038,device_0035,7.494147588673385,7.494147588673385,0.0
conn_0215,device_0087,device_0104,10.074910144693522,10.074910144693522,0.0
conn_0216,device_0117,device_0036,6.916616324681752,6.916616324681752,0.0
conn_0217,device_0183,device_0046,6.8546220528496935,6.8546220528496935,0.0
conn_0218,device_0124,device_0085,11.771786204779666,11.771786204779666,0.0
conn_0219,device_0045,device_0080,9.955043017576633,9.955043017576633,0.0
conn_0220,device_0001,device_0115,3.75589439865771,3.75589439865771,0.0
conn_0221,device_0194,device_0198,5.811133070793903,5.811133070793903,0.0
conn_0222,device_0195,device_0040,12.22203873142619,12.22203873142619,0.0
conn_0223,device_0195,device_0199,8.895919676836524,8.895919676836524,0.0
conn_0224,device_0157,device_0111,7.955924417119636,7.955924417119636,0.0
conn_0225,device_0103,device_0109,14.415186701694195,14.415186701694195,0.0
conn_0226,device_0098,device_0001,5.503176243686083,5.503176243686083,0.0
conn_0227,device_0051,device_0187,9.769293651957376,9.769293651957376,0.0
conn_0228,device_0003,device_0082,7.017776265476914,7.017776265476914,0.0
conn_0229,device_0135,device_0048,3.8086090117662645,3.8086090117662645,0.0
conn_0230,device_0001,device_0160,4.925615072731135,4.925615072731135,0.0
conn_0231,device_0057,device_0177,12.605380300864466,12.605380300864466,0.0
conn_0232,device_0079,device_0033,13.043885111043597,13.043885111043597,0.0
conn_0233,device_0128,device_0150,7.934922892174036,7.934922892174036,0.0
conn_0234,device_0016,device_0011,14.682613057462996,14.682613057462996,0.0
conn_0235,device_0074,device_0116,5.627859884527766,5.627859884527766,0.0
conn_0236,device_0152,device_0134,19.01521586199831,19.01521586199831,0.0
conn_0237,device_0175,device_0034,17.003154565698583,17.003154565698583,0.0
conn_0238,device_0125,device_0091,12.857635347468468,12.857635347468468,0.0
conn_0239,device_0042,device_0103,26.802963018161478,26.802963018161478,0.0
conn_0240,device_0057,device_0186,14.414914365260016,14.414914365260016,0.0
conn_0241,device_0054,device_0187,11.330763425913615,11.330763425913615,0.0
conn_0242,device_0129,device_0043,16.662115693073527,16.662115693073527,0.0
conn_0243,device_0182,device_0166,10.761641136151706,10.761641136151706,0.0
conn_0244,device_0096,device_0163,13.853259088601439,13.853259088601439,0.0
conn_0245,device_0136,device_0159,14.688777698579514,14.688777698579514,0.0
conn_0246,device_0012,device_0169,3.264116681819893,3.264116681819893,0.0
conn_0247,device_0005,device_0012,6.72975239433856,6.72975239433856,0.0
conn_0248,device_0106,device_0113,7.300371870897272,7.300371870897272,0.0
conn_0249,device_0140,device_0064,15.954393614358295,15.954393614358295,0.0
conn_0250,device_0039,device_0052,11.46800349914815,11.46800349914815,0.0
conn_0251,device_0161,device_0002,11.858137160524246,11.858137160524246,0.0
conn_0252,device_0169,device_0025,7.789960521616075,7.789960521616075,0.0
conn_0253,device_0069,device_0159,9.113975519871838,9.113975519871838,0.0
conn_0254,device_0035,device_0107,3.0050562500343285,3.0050562500343285,0.0
conn_0255,device_0026,device_0130,7.391354666485538,7.391354666485538,0.0
conn_0256,device_0030,device_0072,6.897970690425187,6.897970690425187,0.0
conn_0257,device_0027,device_0127,4.448413827214824,4.448413827214824,0.0
conn_0258,device_0051,device_0199,6.781031417531344,6.781031417531344,0.0
conn_0259,device_0133,device_0051,4.66919385254281,4.66919385254281,0.0
conn_0260,device_0104,device_0075,3.741620044373667,3.741620044373667,0.0
conn_0261,device_0140,device_0127,7.761578617889051,7.761578617889051,0.0
conn_0262,device_0176,device_0123,9.137477814088596,9.137477814088596,0.0
conn_0263,device_0000,device_0003,8.956396275084655,8.956396275084655,0.0
conn_0264,device_0028,device_0146,6.08209973204038,6.08209973204038,0.0
conn_0265,device_0038,device_0023,5.203220773344847,5.203220773344847,0.0
conn_0266,device_0019,device_0185,6.1276599831187415,6.1276599831187415,0.0
conn_0267,device_0065,device_0164,7.649350658787485,7.649350658787485,0.0
conn_0268,device_0075,device_0067,10.46081263804836,10.46081263804836,0.0
conn_0269,device_0025,device_0044,19.868975753244246,19.868975753244246,0.0
conn_0270,device_0074,device_0092,8.470990194815995,8.470990194815995,0.0
conn_0271,device_0080,device_0109,6.811864218032637,6.811864218032637,0.0
conn_0272,device_0024,device_0194,2.971237686912673,2.971237686912673,0.0
conn_0273,device_0002,device_0035,6.865995134061283,6.865995134061283,0.0
conn_0274,device_0043,device_0084,13.71738076326293,13.71738076326293,0.0
conn_0275,device_0112,device_0159,15.307716637356485,15.307716637356485,0.0
conn_0276,device_0187,device_0023,12.65428354997611,12.65428354997611,0.0
conn_0277,device_0087,device_0046,9.777084956797356,9.777084956797356,0.0
conn_0278,device_0102,device_0116,5.478538397905104,5.478538397905104,0.0
conn_0279,device_0098,device_0176,12.806902059955792,12.806902059955792,0.0
conn_0280,device_0107,device_0166,3.0878515072461754,3.0878515072461754,0.0
conn_0281,device_0042,device_0028,10.535325804199596,10.535325804199596,0.0
conn_0282,device_0185,device_0015,3.371596007328357,3.371596007328357,0.0
conn_0283,device_0040,device_0026,13.014774274454071,13.014774274454071,0.0
conn_0284,device_0151,device_0123,5.231598711206169,5.231598711206169,0.0
conn_0285,device_0173,device_0112,10.091298965438412,10.091298965438412,0.0
conn_0286,device_0097,device_0199,8.194624185817037,8.194624185817037,0.0
conn_0287,device_0007,device_0175,12.887724098080223,12.887724098080223,0.0
conn_0288,device_0186,device_0033,9.670989200756184,9.670989200756184,0.0
conn_0289,device_0124,device_0028,4.62555708203281,4.62555708203281,0.0
conn_0290,device_0112,device_0011,10.28183728193832,10.28183728193832,0.0
conn_0291,device_0167,device_0080,5.9854208570945975,5.9854208570945975,0.0
conn_0292,device_0173,device_0134,14.987671052002034,14.987671052002034,0.0
conn_0293,device_0147,device_0185,5.841268557183665,5.841268557183665,0.0
conn_0294,device_0171,device_0086,5.460554026323714,5.460554026323714,0.0
conn_0295,device_0176,device_0179,9.968559648515576,9.968559648515576,0.0
conn_0296,device_0110,device_0169,4.35786210799558,4.35786210799558,0.0
conn_0297,device_0123,device_0088,11.657918093857928,11.657918093857928,0.0
conn_0298,device_0164,device_0098,11.054106320045284,11.054106320045284,0.0
conn_0299,device_0142,device_0156,11.612715917425023,11.612715917425023,0.0
conn_0300,device_0164,device_0040,10.334465018746862,10.334465018746862,0.0
conn_0301,device_0120,device_0126,13.418845859424085,13.418845859424085,0.0
conn_0302,device_0019,device_0192,10.544639986957147,10.544639986957147,0.0
conn_0303,device_0061,device_0084,11.460555863445842,11.460555863445842,0.0
conn_0304,device_0012,device_0129,7.839768531341248,7.839768531341248,0.0
conn_0305,device_0164,device_0096,8.223740599884511,8.223740599884511,0.0
conn_0306,device_0060,device_0020,13.730241017234524,13.730241017234524,0.0
conn_0307,device_0146,device_0114,13.531581765386697,13.531581765386697,0.0
conn_0308,device_0127,device_0114,7.401930473596402,7.401930473596402,0.0
conn_0309,device_0127,device_0190,3.301443023227803,3.301443023227803,0.0
conn_0310,device_0026,device_0103,10.233522600729168,10.233522600729168,0.0
conn_0311,device_0142,device_0140,8.949384310337832,8.949384310337832,0.0
conn_0312,device_0023,device_0154,21.528738689768325,21.528738689768325,0.0
conn_0313,device_0163,device_0077,6.2478997942377115,6.2478997942377115,0.0
conn_0314,device_0143,device_0052,4.650040100908631,4.650040100908631,0.0
conn_0315,device_0116,device_0087,5.996247811015079,5.996247811015079,0.0
conn_0316,device_0013,device_0057,6.873577325683887,6.873577325683887,0.0
conn_0317,device_0084,device_0143,3.669317050440184,3.669317050440184,0.0
conn_0318,device_0153,device_0121,5.108626178291365,5.108626178291365,0.0
conn_0319,device_0093,device_0183,13.934857920702207,13.934857920702207,0.0
conn_0320,device_0024,device_0194,2.971237686912673,2.971237686912673,0.0
conn_0321,device_0000,device_0087,10.505960470656316,10.505960470656316,0.0
conn_0322,device_0162,device_0074,4.516192325446485,4.516192325446485,0.0
conn_0323,device_0095,device_0179,12.557021570513275,12.557021570513275,0.0
conn_0324,device_0042,device_0126,12.45837056235072,12.45837056235072,0.0
conn_0325,device_0183,device_0190,5.045135619298087,5.045135619298087,0.0
conn_0326,device_0027,device_0065,5.637760014681705,5.637760014681705,0.0
conn_0327,device_0048,device_0030,7.573625748546205,7.573625748546205,0.0
conn_0328,device_0100,device_0055,2.57811972664626,2.57811972664626,0.0
conn_0329,device_0048,device_0183,8.042958557042832,8.042958557042832,0.0
conn_0330,device_0193,device_0106,10.762241218095363,10.762241218095363,0.0
conn_0331,device_0162,device_0172,11.6437981795043,11.6437981795043,0.0
conn_0332,device_0197,device_0115,6.242056004109852,6.242056004109852,0.0
conn_0333,device_0150,device_0129,12.772338167024964,12.772338167024964,0.0
conn_0334,device_0127,device_0001,4.19543374789969,4.19543374789969,0.0
conn_0335,device_0012,device_0141,4.858271116896979,4.858271116896979,0.0
conn_0336,device_0149,device_0123,2.922309864925914,2.922309864925914,0.0
conn_0337,device_0199,device_0045,8.511462241993419,8.511462241993419,0.0
conn_0338,device_0044,device_0187,17.791142186374234,17.791142186374234,0.0
conn_0339,device_0026,device_0099,11.447993980985354,11.447993980985354,0.0
conn_0340,device_0155,device_0082,10.164664605879862,10.164664605879862,0.0
conn_0341,device_0098,device_0107,5.147978433383642,5.147978433383642,0.0
conn_0342,device_0177,device_0195,13.955667733521079,13.955667733521079,0.0
conn_0343,device_0101,device_0087,11.428504437706877,11.428504437706877,0.0
conn_0344,device_0115,device_0034,7.531001356009585,7.531001356009585,0.0
conn_0345,device_0154,device_0179,14.965122386365946,14.965122386365946,0.0
conn_0346,device_0131,device_0076,11.914117391158197,11.914117391158197,0.0
conn_0347,device_0140,device_0080,12.545411018890094,12.545411018890094,0.0
conn_0348,device_0141,device_0161,4.243999768342741,4.243999768342741,0.0
conn_0349,device_0053,device_0159,5.018000057399898,5.018000057399898,0.0
conn_0350,device_0175,device_0088,19.085233959757524,19.085233959757524,0.0
conn_0351,device_0033,device_0181,9.04319228426904,9.04319228426904,0.0
conn_0352,device_0045,device_0128,11.942786309381091,11.942786309381091,0.0
conn_0353,device_0163,device_0082,11.299214854185832,11.299214854185832,0.0
conn_0354,device_0194,device_0090,6.835887340717002,6.835887340717002,0.0
conn_0355,device_0149,device_0146,4.567306582153812,4.567306582153812,0.0
conn_0356,device_0181,device_0106,3.1808780434522883,3.1808780434522883,0.0
conn_0357,device_0136,device_0073,6.046671031551827,6.046671031551827,0.0
conn_0358,device_0108,device_0003,10.043625800412842,10.043625800412842,0.0
conn_0359,device_0006,device_0097,8.63442100661167,8.63442100661167,0.0
conn_0360,device_0171,device_0014,9.347943328143543,9.347943328143543,0.0
conn_0361,device_0192,device_0041,10.092014267464638,10.092014267464638,0.0
conn_0362,device_0174,device_0064,12.226717067737788,12.226717067737788,0.0
conn_0363,device_0015,device_0176,8.959331683103823,8.959331683103823,0.0
conn_0364,device_0052,device_0192,10.571558522127102,10.571558522127102,0.0
conn_0365,device_0091,device_0115,4.82230188516822,4.82230188516822,0.0
conn_0366,device_0172,device_0189,9.479443907323885,9.479443907323885,0.0
conn_0367,device_0057,device_0190,3.4949089671327864,3.4949089671327864,0.0
conn_0368,device_0099,device_0060,8.131295119207136,8.131295119207136,0.0
conn_0369,device_0178,device_0073,5.0282131473352205,5.0282131473352205,0.0
conn_0370,device_0012,device_0097,7.22705237907002,7.22705237907002,0.0
conn_0371,device_0175,device_0080,8.076257300479869,8.076257300479869,0.0
conn_0372,device_0013,device_0003,5.774336935644634,5.774336935644634,0.0
conn_0373,device_0051,device_0158,7.9683102633533744,7.9683102633533744,0.0
conn_0374,device_0113,device_0057,13.31570543432586,13.31570543432586,0.0
conn_0375,device_0180,device_0181,9.090912841023682,9.090912841023682,0.0
conn_0376,device_0193,device_0150,8.616483339611014,8.616483339611014,0.0
conn_0377,device_0154,device_0050,6.460293452344922,6.460293452344922,0.0
conn_0378,device_0049,device_0075,4.296763996449362,4.296763996449362,0.0
conn_0379,device_0174,device_0019,14.758101646620949,14.758101646620949,0.0
conn_0380,device_0044,device_0188,18.780322782816103,18.780322782816103,0.0
conn_0381,device_0096,device_0010,8.877473523816258,8.877473523816258,0.0
conn_0382,device_0142,device_0067,7.314896403907296,7.314896403907296,0.0
conn_0383,device_0149,device_0065,3.2647932410479767,3.2647932410479767,0.0
conn_0384,device_0119,device_0181,6.361258758480041,6.361258758480041,0.0
