category,processing_time_ms,latency_meets_target,trend_score
technology,0.0011920928955078125,True,60.45521404626572
technology,0.0,True,76.79546097337251
technology,0.00095367431640625,True,59.42756835137561
technology,0.0011920928955078125,True,82.10835329701327
technology,0.00095367431640625,True,72.8615382143837
technology,0.00095367431640625,True,70.19331581767855
technology,0.0011920928955078125,True,44.40235500604677
technology,0.0,True,79.91160627273007
technology,0.00095367431640625,True,56.66957905624767
technology,0.0011920928955078125,True,74.26457303910905
technology,0.00095367431640625,True,71.43197487823316
technology,0.0011920928955078125,True,56.035588063928564
technology,0.00095367431640625,True,65.86917336056376
technology,0.00095367431640625,True,49.819584326793425
technology,0.00095367431640625,True,72.44063906005539
technology,0.0,True,70.2573403906042
technology,0.00095367431640625,True,72.37540937188113
technology,0.0011920928955078125,True,54.13924969141085
technology,0.00095367431640625,True,60.620942107329704
technology,0.00095367431640625,True,62.37181095676637
technology,0.00095367431640625,True,74.67626575044156
technology,0.0011920928955078125,True,70.27199951860278
technology,0.0,True,71.8101766523784
technology,0.0011920928955078125,True,69.28784277831647
technology,0.00095367431640625,True,60.33416678107555
technology,0.0007152557373046875,True,74.6183375840488
technology,0.00095367431640625,True,67.16510013933069
technology,0.0011920928955078125,True,65.9984495183052
technology,0.0,True,68.92015277834273
technology,0.0011920928955078125,True,59.59089360905026
technology,0.00095367431640625,True,68.67808115666945
technology,0.00095367431640625,True,67.48122944833366
technology,0.0011920928955078125,True,52.08269969876077
technology,0.00095367431640625,True,58.106235201108866
technology,0.0,True,46.02929572044384
technology,0.0011920928955078125,True,66.42411138593006
technology,0.00095367431640625,True,62.8943642139739
technology,0.00095367431640625,True,62.997331651745505
technology,0.0011920928955078125,True,74.55035213661428
technology,0.00095367431640625,True,65.4504527708141
technology,0.00095367431640625,True,75.34737324178867
technology,0.0,True,71.34885064816187
technology,0.00095367431640625,True,64.27078535173064
technology,0.0007152557373046875,True,57.15824592771138
technology,0.0011920928955078125,True,54.55793546398614
technology,0.00095367431640625,True,61.081914995277685
technology,0.0,True,76.9777219930769
technology,0.0,True,83.96638741234969
technology,0.00095367431640625,True,67.44532850972924
technology,0.00095367431640625,True,75.14891867883608
technology,0.0011920928955078125,True,71.34379010327231
technology,0.00095367431640625,True,56.06476450125968
technology,0.00095367431640625,True,80.2335272139122
technology,0.0007152557373046875,True,70.99443172195579
technology,0.00095367431640625,True,75.54508917395592
technology,0.00095367431640625,True,70.12138488821208
technology,0.0011920928955078125,True,71.55800836618039
technology,0.00095367431640625,True,52.22315235742919
technology,0.00095367431640625,True,65.80115866452111
technology,0.00095367431640625,True,76.95294825838499
technology,0.0,True,66.88318059095477
technology,0.00095367431640625,True,70.33587072833058
technology,0.00095367431640625,True,45.89074850585366
technology,0.00095367431640625,True,64.35547891012061
technology,0.00095367431640625,True,58.10213235018407
technology,0.0,True,63.03764301950075
technology,0.00095367431640625,True,54.29326189691987
technology,0.00095367431640625,True,67.14435118551992
technology,0.0011920928955078125,True,72.98656549395442
technology,0.00095367431640625,True,72.29577141323688
technology,0.00095367431640625,True,62.996920485850815
technology,0.0007152557373046875,True,67.70997115563891
technology,0.0,True,69.18472515170119
technology,0.00095367431640625,True,74.9223548286153
technology,0.0011920928955078125,True,80.77895564858598
technology,0.00095367431640625,True,69.79676081186673
technology,0.00095367431640625,True,58.620177322745825
technology,0.0011920928955078125,True,65.06276364020448
technology,0.0,True,65.15904654263927
technology,0.00095367431640625,True,57.542309881291146
technology,0.00095367431640625,True,61.712839054571546
technology,0.00095367431640625,True,60.07936828630759
technology,0.00095367431640625,True,57.89122298708834
technology,0.0011920928955078125,True,65.20423295664904
technology,0.00095367431640625,True,76.36758499535217
technology,0.0,True,64.68373237794798
technology,0.0011920928955078125,True,57.031271955065435
technology,0.00095367431640625,True,67.672982441471
technology,0.00095367431640625,True,85.83204700187292
technology,0.0007152557373046875,True,59.40718945016298
technology,0.0011920928955078125,True,78.03898919657699
technology,0.006198883056640625,True,72.66686525865477
technology,0.00095367431640625,True,56.91209432331436
technology,0.00095367431640625,True,72.91261707559279
technology,0.00095367431640625,True,60.16677963900962
technology,0.00095367431640625,True,72.04188801439673
technology,0.00095367431640625,True,73.91003422128261
technology,0.0011920928955078125,True,62.825302782092365
technology,0.00095367431640625,True,62.81040594238783
technology,0.00095367431640625,True,74.1617585970667
technology,0.00095367431640625,True,68.43032579760666
technology,0.0,True,71.08678461033738
technology,0.00095367431640625,True,52.767510722961305
technology,0.0011920928955078125,True,63.7555249264653
technology,0.0007152557373046875,True,64.26092118202074
technology,0.00095367431640625,True,45.400145724829635
technology,0.00095367431640625,True,66.23972090155208
technology,0.0,True,64.24308420518587
technology,0.00095367431640625,True,69.58899409732726
technology,0.0011920928955078125,True,65.35324597587962
technology,0.00095367431640625,True,68.94883235723037
technology,0.00095367431640625,True,72.45574998702214
technology,0.00095367431640625,True,75.47903704989756
technology,0.0,True,73.60694543707804
technology,0.00095367431640625,True,67.66986132472162
technology,0.0011920928955078125,True,54.74712013961822
technology,0.00095367431640625,True,70.55277535664095
technology,0.00095367431640625,True,75.87423740674558
technology,0.00095367431640625,True,62.00317576310272
technology,0.0011920928955078125,True,71.92186482746827
technology,0.0,True,73.81557808138383
technology,0.0011920928955078125,True,66.63240776899995
technology,0.0007152557373046875,True,62.47723992301126
technology,0.00095367431640625,True,55.19382754130601
technology,0.00095367431640625,True,55.756293545939684
technology,0.0,True,78.57918436056887
technology,0.0,True,75.51983605540381
technology,0.0011920928955078125,True,61.69407183389692
technology,0.00095367431640625,True,65.29237701711392
technology,0.00095367431640625,True,66.49490151792428
technology,0.0011920928955078125,True,64.94421889826769
technology,0.00095367431640625,True,75.02421213943343
technology,0.0,True,74.07572723691437
technology,0.0,True,64.72590120173449
technology,0.00095367431640625,True,69.7923529343448
technology,0.00095367431640625,True,60.219809951476904
technology,0.0011920928955078125,True,66.08916524105213
technology,0.00095367431640625,True,79.55878822642224
technology,0.00095367431640625,True,60.61666929393446
technology,0.0011920928955078125,True,41.634452324727604
technology,0.0007152557373046875,True,60.897151979288026
technology,0.00095367431640625,True,70.83905089049954
technology,0.0011920928955078125,True,45.89456121227655
technology,0.00095367431640625,True,79.86956106299169
technology,0.00095367431640625,True,69.6390137842431
technology,0.0011920928955078125,True,74.36439756779144
technology,0.00095367431640625,True,72.84113009528842
technology,0.00095367431640625,True,65.501724488293
technology,0.0011920928955078125,True,67.43249595550068
technology,0.00095367431640625,True,66.30877113747313
technology,0.0,True,60.22343827520143
technology,0.0011920928955078125,True,68.44121325943395
technology,0.00095367431640625,True,65.57449080070515
technology,0.00095367431640625,True,72.62051148611721
technology,0.0011920928955078125,True,79.67764060961672
technology,0.00095367431640625,True,57.603097833909686
technology,0.0,True,61.256263895992994
technology,0.0,True,56.5927120183187
technology,0.00095367431640625,True,60.65646708217821
technology,0.0007152557373046875,True,68.0379632947083
technology,0.0011920928955078125,True,81.09175406288298
technology,0.00095367431640625,True,59.5769906123244
technology,0.0,True,70.25040631359734
technology,0.0011920928955078125,True,71.07523041054215
technology,0.00095367431640625,True,66.95178377557443
technology,0.00095367431640625,True,67.25288117410362
technology,0.0011920928955078125,True,67.20097125050866
technology,0.00095367431640625,True,62.79859907648596
technology,0.0,True,72.14381463270257
technology,0.0011920928955078125,True,72.23249946529607
technology,0.00095367431640625,True,53.10271996406817
technology,0.00095367431640625,True,51.922570136840704
technology,0.0011920928955078125,True,64.51176974660676
technology,0.00095367431640625,True,65.1685153798494
technology,0.0,True,72.76651205023887
technology,0.00095367431640625,True,77.43175079617328
technology,0.00095367431640625,True,77.45402769117091
technology,0.0007152557373046875,True,68.89659335460986
technology,0.0011920928955078125,True,42.680782945396274
technology,0.00095367431640625,True,74.09841578114946
technology,0.0,True,62.902961242747104
technology,0.00095367431640625,True,76.31871045850001
technology,0.00095367431640625,True,87.97101605634658
technology,0.00095367431640625,True,74.18083204852373
technology,0.0011920928955078125,True,57.07671221372695
technology,0.00095367431640625,True,69.3063211338491
technology,0.00095367431640625,True,82.68516545587073
technology,0.0,True,68.89297237083281
technology,0.00095367431640625,True,52.99848932386168
technology,0.00095367431640625,True,64.18002860498238
technology,0.0011920928955078125,True,82.61745804251261
technology,0.00095367431640625,True,64.93613653677183
technology,0.00095367431640625,True,68.95393563251724
technology,0.0011920928955078125,True,61.65670766390434
technology,0.00095367431640625,True,62.640119896369555
technology,0.0007152557373046875,True,85.25126156912573
technology,0.0011920928955078125,True,43.38753101131994
technology,0.00095367431640625,True,61.01441989550277
technology,0.00095367431640625,True,71.70800484333665
technology,0.0,True,62.98297867627435
technology,0.00095367431640625,True,76.59807292402859
technology,0.00095367431640625,True,61.37029610271309
technology,0.0011920928955078125,True,62.06940693576319
technology,0.00095367431640625,True,63.904757965395795
technology,0.00095367431640625,True,77.93456699361828
technology,0.00095367431640625,True,63.56257918505885
technology,0.00095367431640625,True,78.33473887666705
technology,0.00095367431640625,True,74.69733592686558
technology,0.0011920928955078125,True,61.089934675541
technology,0.00095367431640625,True,68.20237193872036
technology,0.0,True,71.40490175258957
technology,0.00095367431640625,True,64.64628553535658
technology,0.00095367431640625,True,68.79445914775103
technology,0.00095367431640625,True,68.40314580423734
technology,0.00095367431640625,True,73.98474145529696
technology,0.00095367431640625,True,67.19296489682641
technology,0.00095367431640625,True,72.33355550226838
technology,0.0,True,51.281431236748425
technology,0.00095367431640625,True,77.33845808776249
technology,0.00095367431640625,True,42.8919691571365
technology,0.0011920928955078125,True,64.69444608310744
technology,0.00095367431640625,True,69.19104284288782
technology,0.00095367431640625,True,64.41897212630448
technology,0.0,True,63.680490800720776
technology,0.00095367431640625,True,50.76050523304063
technology,0.00095367431640625,True,50.34278043558109
technology,0.0011920928955078125,True,68.00752161265781
technology,0.00095367431640625,True,68.37538263280761
technology,0.00095367431640625,True,60.696520510031206
technology,0.0011920928955078125,True,62.51807131537531
technology,0.00095367431640625,True,74.12951136321021
technology,0.0011920928955078125,True,63.078633671526376
technology,0.0007152557373046875,True,71.2115228383561
technology,0.00095367431640625,True,60.039528442198005
technology,0.00095367431640625,True,50.23219719035026
technology,0.0,True,63.241516453616924
technology,0.00095367431640625,True,69.87281812409596
technology,0.0011920928955078125,True,70.36525738672812
technology,0.00095367431640625,True,68.60493459683217
technology,0.00095367431640625,True,81.43298264564513
technology,0.00095367431640625,True,72.24226169422695
technology,0.0011920928955078125,True,60.53882879640471
technology,0.0,True,72.87408029071022
technology,0.0011920928955078125,True,61.5934747191865
technology,0.00095367431640625,True,63.92462629810127
technology,0.00095367431640625,True,61.891380050746
technology,0.0021457672119140625,True,54.86982465425632
technology,0.00095367431640625,True,82.68437595020166
technology,0.00095367431640625,True,77.7400813337342
technology,0.0011920928955078125,True,68.22600289307952
technology,0.0007152557373046875,True,68.03215171707512
technology,0.0,True,58.771930621001516
technology,0.0011920928955078125,True,61.42632822359904
technology,0.00095367431640625,True,61.497594088046384
technology,0.00095367431640625,True,66.60630775510806
technology,0.0011920928955078125,True,71.37632718817811
technology,0.00095367431640625,True,63.43106488795807
technology,0.00095367431640625,True,73.14653674309683
technology,0.0,True,72.57348900798802
technology,0.0007152557373046875,True,62.73112331667425
technology,0.00095367431640625,True,71.93260706692553
technology,0.0011920928955078125,True,70.78328705330219
technology,0.00095367431640625,True,67.79854677928874
technology,0.00095367431640625,True,65.17880323576071
technology,0.0,True,63.782315483076495
technology,0.00095367431640625,True,64.67514233878182
technology,0.00095367431640625,True,48.17002372176289
technology,0.0011920928955078125,True,54.83631470954131
technology,0.00095367431640625,True,58.464055986276506
technology,0.0007152557373046875,True,52.23827477398444
technology,0.00095367431640625,True,67.58363880920203
technology,0.0,True,66.50830440885656
technology,0.00095367431640625,True,67.29317408671234
technology,0.0011920928955078125,True,54.51231410716521
technology,0.00095367431640625,True,61.28587514168189
technology,0.00095367431640625,True,66.42130722411967
technology,0.0011920928955078125,True,61.39345245409561
technology,0.00095367431640625,True,62.21904896180994
technology,0.0,True,61.96757786946353
technology,0.0011920928955078125,True,67.92925987822613
technology,0.00095367431640625,True,59.779469933121995
technology,0.00095367431640625,True,46.395594155296095
technology,0.00095367431640625,True,60.397097453728406
technology,0.0011920928955078125,True,65.8094709763538
technology,0.0,True,67.00673778556012
technology,0.0011920928955078125,True,79.03245197868787
technology,0.00095367431640625,True,71.60601649787979
technology,0.0007152557373046875,True,58.996507416114675
technology,0.00095367431640625,True,55.51123767537999
technology,0.0011920928955078125,True,62.05393127454544
technology,0.0,True,50.606515300572894
technology,0.0011920928955078125,True,64.87589292368935
technology,0.00095367431640625,True,77.60624024141156
technology,0.00095367431640625,True,62.04804860644324
technology,0.0011920928955078125,True,66.6908560011929
technology,0.00095367431640625,True,74.70596331761848
technology,0.0,True,64.36805453718551
technology,0.0011920928955078125,True,67.82860524382053
technology,0.00095367431640625,True,79.51125145369657
technology,0.00095367431640625,True,62.030925924555824
technology,0.0011920928955078125,True,79.2236593476254
technology,0.00095367431640625,True,73.70250148732991
technology,0.00095367431640625,True,61.11189766255425
technology,0.0,True,51.56379236157315
technology,0.00095367431640625,True,57.41326810473055
technology,0.0007152557373046875,True,51.223129601746706
technology,0.0011920928955078125,True,64.20965699380235
technology,0.00095367431640625,True,72.35591265907387
technology,0.00095367431640625,True,66.29437966738521
technology,0.0,True,59.184557158090186
technology,0.00095367431640625,True,75.4761803504471
technology,0.00095367431640625,True,50.83651413802741
technology,0.0011920928955078125,True,81.156456030439
technology,0.00095367431640625,True,58.33687352694434
technology,0.00095367431640625,True,53.827119370457304
technology,0.0007152557373046875,True,64.73536544899564
technology,0.0,True,56.097989828165026
technology,0.00095367431640625,True,69.62269746311067
technology,0.0011920928955078125,True,64.59411902066502
technology,0.00095367431640625,True,70.62918333049421
technology,0.00095367431640625,True,64.04777989722068
technology,0.00095367431640625,True,69.39677660434782
technology,0.0,True,73.41989933969597
technology,0.0,True,67.05444674017546
technology,0.00095367431640625,True,80.5047911297615
technology,0.00095367431640625,True,66.67065944981485
technology,0.00095367431640625,True,57.08592363252067
technology,0.00095367431640625,True,78.34066918238719
technology,0.0011920928955078125,True,69.13395069906232
technology,0.0,True,72.68625606493416
technology,0.0011920928955078125,True,62.88388877736967
technology,0.00095367431640625,True,71.13855883518217
technology,0.00095367431640625,True,68.0394318602706
technology,0.0011920928955078125,True,74.86937493173052
technology,0.0007152557373046875,True,49.25126086649186
technology,0.0,True,70.290323594221
technology,0.0011920928955078125,True,65.18364718555816
technology,0.00095367431640625,True,70.6243779281556
technology,0.00095367431640625,True,60.61148109355295
technology,0.0011920928955078125,True,76.0288562732459
technology,0.00095367431640625,True,58.48965655407088
technology,0.0,True,45.204425488573726
technology,0.00095367431640625,True,73.99343148274588
technology,0.00095367431640625,True,59.13125159933688
technology,0.00095367431640625,True,66.37189755611485
technology,0.0011920928955078125,True,70.94583109672153
technology,0.00095367431640625,True,68.94727742034306
technology,0.00095367431640625,True,72.22039207180187
technology,0.0,True,68.22366290241536
technology,0.00095367431640625,True,60.73906213680345
technology,0.00095367431640625,True,70.1066981346041
technology,0.0011920928955078125,True,63.4939618816329
technology,0.0007152557373046875,True,73.01972999465353
technology,0.00095367431640625,True,68.85232888358958
technology,0.0,True,79.6741847472711
technology,0.00095367431640625,True,78.09424834674692
technology,0.00095367431640625,True,55.23079364828645
technology,0.0011920928955078125,True,69.7787108812233
technology,0.00095367431640625,True,57.38875863118842
technology,0.00095367431640625,True,72.329537075553
technology,0.00095367431640625,True,59.512307267939896
technology,0.00095367431640625,True,75.85026519757406
technology,0.00095367431640625,True,68.46837367827901
technology,0.0011920928955078125,True,48.88748722609324
technology,0.00095367431640625,True,52.75901252996021
technology,0.0,True,58.433590157199916
technology,0.0011920928955078125,True,64.92401347065412
technology,0.00095367431640625,True,60.51251884168837
technology,0.00095367431640625,True,63.509279245064334
technology,0.0011920928955078125,True,67.84479830509643
technology,0.0,True,63.4040144753614
technology,0.00095367431640625,True,63.15154588976406
technology,0.0011920928955078125,True,59.028131414201624
technology,0.00095367431640625,True,55.52265191764706
technology,0.00095367431640625,True,57.924610295277716
technology,0.0,True,82.8156267157427
technology,0.00095367431640625,True,53.07611143113685
technology,0.00095367431640625,True,62.91292989588616
technology,0.0011920928955078125,True,63.239099960407145
technology,0.0007152557373046875,True,79.43667681401621
technology,0.00095367431640625,True,84.54827324207574
technology,0.0,True,63.6654304660583
technology,0.00095367431640625,True,60.8340114658139
technology,0.00095367431640625,True,50.57407899060874
technology,0.0011920928955078125,True,68.53991326361594
technology,0.00095367431640625,True,70.20353062155412
technology,0.00095367431640625,True,59.050287718345096
technology,0.0,True,75.69027980328369
technology,0.0007152557373046875,True,54.62072580280452
technology,0.00095367431640625,True,60.74377420084212
technology,0.0011920928955078125,True,45.31585934611826
technology,0.00095367431640625,True,59.27042102452202
technology,0.0,True,51.07667598031068
technology,0.00095367431640625,True,51.58365142671475
technology,0.00095367431640625,True,67.33593488562589
technology,0.0011920928955078125,True,66.69438600845172
technology,0.00095367431640625,True,64.62850829810942
technology,0.0007152557373046875,True,66.71573662330721
technology,0.00095367431640625,True,77.07394991421127
technology,0.0,True,62.17666168936915
technology,0.00095367431640625,True,64.98828295734124
technology,0.0011920928955078125,True,75.17880315883653
technology,0.00095367431640625,True,58.02706317309267
technology,0.00095367431640625,True,74.86685311284856
technology,0.00095367431640625,True,44.73143858934047
technology,0.0,True,67.22246444259545
technology,0.0007152557373046875,True,44.85465718669269
technology,0.0011920928955078125,True,79.13025500196218
technology,0.00095367431640625,True,73.17675327172466
technology,0.00095367431640625,True,84.73408222785137
technology,0.00095367431640625,True,57.97108145661339
technology,0.0011920928955078125,True,66.77476034445104
technology,0.0,True,93.9891623351546
technology,0.0011920928955078125,True,70.47089734320828
technology,0.00095367431640625,True,65.48827754816404
technology,0.0007152557373046875,True,62.330448974775464
technology,0.00095367431640625,True,56.109471035428065
technology,0.0011920928955078125,True,67.10217589863349
technology,0.0,True,61.747783370396306
technology,0.0,True,65.59422402074568
technology,0.00095367431640625,True,49.37074652932896
technology,0.00095367431640625,True,56.298244295302936
technology,0.00095367431640625,True,84.57177972658361
technology,0.0021457672119140625,True,76.5665903824626
technology,0.0,True,64.0654645478254
technology,0.00095367431640625,True,73.3372401606565
technology,0.00095367431640625,True,61.99827556526221
technology,0.00095367431640625,True,55.35740170295382
technology,0.0011920928955078125,True,71.78410467783438
technology,0.00095367431640625,True,65.49811054851898
technology,0.0,True,60.26244674857128
technology,0.00095367431640625,True,54.268886625118625
technology,0.00095367431640625,True,75.00201020292296
technology,0.0007152557373046875,True,75.55455101370669
